종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ","중견기업부","3155","40","1.28","3270","3270","3050","85489","268384350","42483766080","13465536"
"060310","3S","KOSDAQ","중견기업부","17400","0","0.00","17600","18000","16200","1036154","17908121250","678634486800","39001982"
"900010","3노드디지탈","KOSDAQ","외국기업(소속부없음)","1040","15","1.46","1050","1100","1030","2690320","2866148890","62544058720","60138518"
"038120","AD모터스","KOSDAQ","중견기업부","496","1","0.20","501","506","495","1069152","534080447","44432453760","89581560"
"013340","AJS","KOSDAQ","벤처기업부","1015","5","0.50","1035","1050","1010","1204908","1242184405","38141725825","37578055"
"054620","AP시스템","KOSDAQ","벤처기업부","14350","100","0.70","14700","14750","14250","1320256","19081289450","309083588100","21538926"
"090470","AST젯텍","KOSDAQ","벤처기업부","4550","95","2.13","4470","4585","4370","12181","54694145","34367769800","7553356"
"138930","BS금융지주","KOSPI",,"11400","0","0.00","11850","11950","11400","1378530","16188846800","2204530848600","193379899"
"048550","BT&I","KOSDAQ","중견기업부","724","-6","-0.82","743","743","711","59442","42990577","23903979304","33016546"
"001460","BYC","KOSPI",,"154500","-3000","-1.90","159500","159500","153000","95","14678000","96503017500","624615"
"001465","BYC우","KOSPI",,"69900","1000","1.45","70600","74400","69000","32","2252000","15055411500","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","2810","20","0.72","2800","2850","2800","72640","204967520","44535720910","15849011"
"001040","CJ","KOSPI",,"79200","-400","-0.50","81100","81700","78700","305087","24307488800","2295421048800","28982589"
"079160","CJ CGV","KOSPI",,"25650","-250","-0.97","26400","26400","25450","80406","2067794400","528837797700","20617458"
"130960","CJ E&M","KOSDAQ","우량기업부","31400","600","1.95","31800","32250","31050","733684","23240040800","1190988309600","37929564"
"011150","CJ씨푸드","KOSPI",,"2560","30","1.19","2605","2615","2550","333476","858233990","91982778880","35930773"
"011155","CJ씨푸드1우","KOSPI",,"9190","30","0.33","9300","9350","9050","456","4182360","1838000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","276400","-1200","-0.43","283700","285900","275800","35601","9931228500","1714530759200","6203078"
"001045","CJ우","KOSPI",,"19850","150","0.76","20050","20100","19800","3100","61721500","44865426550","2260223"
"097950","CJ제일제당","KOSPI",,"284000","-2000","-0.70","291500","291500","280000","111311","31630988000","3714406748000","13078897"
"097955","CJ제일제당 우","KOSPI",,"68200","-500","-0.73","68800","69100","68200","2996","205647200","90530930600","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","27450","-50","-0.18","28000","28300","26150","9957","271727650","295812180000","10776400"
"023460","CNH","KOSDAQ","우량기업부","1340","-10","-0.74","1370","1385","1300","224409","302118925","49848000000","37200000"
"065770","CS","KOSDAQ","벤처기업부","10550","-50","-0.47","10950","10950","10550","435439","4662556200","126600000000","12000000"
"000590","CS홀딩스","KOSPI",,"39400","1950","5.21","38900","41300","37500","8691","345175900","45486590800","1154482"
"050470","CT&T","KOSDAQ","관리종목(소속부없음)","377","0","0.00","0","0","0","0","0","10014608019","26563947"
"056340","CU전자","KOSDAQ","중견기업부","382","2","0.53","387","390","379","177443","68078098","19686807772","51536146"
"139130","DGB금융지주","KOSPI",,"12800","-100","-0.78","13250","13450","12800","793797","10398199050","1715880371200","134053154"
"068790","DMS","KOSDAQ","우량기업부","4220","160","3.94","4255","4260","4130","183007","771909490","83924925060","19887423"
"069730","DSR제강","KOSPI",,"3305","55","1.69","3295","3390","3250","36910","122017350","47592000000","14400000"
"009730","DS제강","KOSDAQ","중견기업부","397","15","3.93","388","406","382","122149","48161481","7931476410","19978530"
"017940","E1","KOSPI",,"49450","0","0.00","49750","49950","49400","35292","1751199400","339227000000","6860000"
"037370","EG","KOSDAQ","중견기업부","29600","3300","12.55","27100","30200","26500","1001922","29082102000","222000000000","7500000"
"080220","EMLSI","KOSDAQ","벤처기업부","3850","-150","-3.75","4130","4155","3845","840303","3346788950","80187157050","20827833"
"079190","EMW","KOSDAQ","벤처기업부","2670","30","1.14","2640","2695","2640","15372","40887865","33539578800","12561640"
"007700","F&F","KOSPI",,"6130","-60","-0.97","6120","6290","6100","18014","110558880","94402000000","15400000"
