종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"065690","대진디엠피","KOSDAQ",,"7750","-100","-1.27","7710","7880","7710","3049","23779790","45337500000","5850000"
"012800","대창공업","KOSPI",,"4050","-20","-0.49","4070","4070","3985","30740","123189250","30147730200","7443884"
"012805","대창공업(1우)","KOSPI",,"297000","0","0.00","0","0","0","0","0","63558000","214"
"015230","대창단조","KOSPI",,"3890","0","0.00","3900","3935","3830","10370","39900100","7780000000","2000000"
"026870","대한가스","KOSPI",,"16650","-350","-2.06","16800","16950","16650","14236","238170400","161505000000","9700000"
"054670","대한뉴팜","KOSDAQ",,"1035","0","0.00","1065","1095","1015","22471","23547400","7452000000","7200000"
"041500","대한바이오","KOSDAQ",,"575","-75","-11.54","575","575","575","74571","42878325","7625391250","13261550"
"001070","대한방직","KOSPI",,"18050","-300","-1.63","18100","18900","17850","34502","630210600","19133000000","1060000"
"023910","대한약품","KOSDAQ",,"2265","45","2.03","2265","2270","2200","3086","6956525","13590000000","6000000"
"006650","대한유화","KOSPI",,"19200","-300","-1.54","19300","19600","19000","9820","188741000","157440000000","8200000"
"007480","대한은박지","KOSPI",,"7000","-20","-0.28","7000","7000","7000","250","1750000","7000000000","1000000"
"001440","대한전선","KOSPI",,"8750","270","3.18","8540","8770","8480","197370","1702453400","350000000000","40000000"
"001790","대한제당","KOSPI",,"15300","-650","-4.08","15650","16300","15200","45810","717071500","48499240500","3169885"
"001795","대한제당(1우)","KOSPI",,"8500","0","0.00","8300","8500","8300","1280","10783000","2295977500","270115"
"001130","대한제분","KOSPI",,"61400","-1100","-1.76","62900","63200","61400","8960","561877000","103766000000","1690000"
"000120","대한통운","KOSPI",,"25250","250","1.00","24750","25250","24250","85586","2108702500","277292318500","10981874"
"004540","대한펄프","KOSPI",,"1610","-70","-4.17","1625","1660","1610","245998","400472630","33326157970","20699477"
"004545","대한펄프(1우)","KOSPI",,"810","15","1.89","750","825","750","360","271350","741474000","915400"
"003490","대한항공","KOSPI",,"18500","50","0.27","18500","18800","18400","760663","14159109000","1318854566000","71289436"
"003495","대한항공(1우)","KOSPI",,"9060","-90","-0.98","9200","9200","9060","210","1930600","12495343620","1379177"
"005880","대한해운","KOSPI",,"38400","1200","3.23","37250","38600","37250","84496","3212201900","384000000000","10000000"
"003830","대한화섬","KOSPI",,"20150","-1150","-5.40","20950","21050","20150","4750","97687000","26759200000","1328000"
"000400","대한화재","KOSPI",,"4820","60","1.26","4765","4900","4765","1461","7032920","40536200000","8410000"
"016090","대현","KOSPI",,"665","0","0.00","665","665","655","304060","201277650","33437736150","50282310"
"026230","대현테크","KOSDAQ",,"485","5","1.04","480","495","465","1594","746710","9079200000","18720000"
"069460","대호에이엘","KOSPI",,"315","-10","-3.08","320","320","310","441767","138826455","8547474285","27134839"
"067080","대화제약","KOSDAQ",,"1515","-5","-0.33","1555","1555","1505","46681","71234425","16452900000","10860000"
"045380","더존디지털","KOSDAQ",,"3000","70","2.39","2995","3150","2850","54213","162979130","12941292000","4313764"
"004830","덕성","KOSPI",,"4080","-80","-1.92","4215","4270","4060","238160","991945100","63974400000","15680000"
"004835","덕성(1우)","KOSPI",,"1620","-10","-0.61","1650","1680","1620","1040","1707000","2255040000","1392000"
"024900","덕양산업","KOSPI",,"9220","20","0.22","9300","9300","9200","9910","91471500","30024911560","3256498"
"015940","데이콤","KOSPI",,"5850","-260","-4.26","6080","6110","5840","1397061","8300767050","294998646150","50427119"
"060410","데이타게이트","KOSDAQ",,"730","0","0.00","740","740","670","30465","21437815","4175600000","5720000"
"013650","데코","KOSDAQ",,"790","-5","-0.63","785","825","770","19671","15403165","8693984760","11005044"
"053070","덱트론","KOSDAQ",,"1340","90","7.20","1250","1380","1240","63935","84338000","6780400000","5060000"
"039850","델타정보통신","KOSDAQ",,"730","0","0.00","700","740","685","70373","50245770","6749370490","9245713"
