종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"069110","3H ","754","23","3.15",,,,,"619","1.22","0","0.00"
"060310","3S ","3060","-50","-1.61",,,,,"379","8.07","0","0.00"
"038120","AD모터스 ","1230","-10","-0.81",,,,,"962","1.28","0","0.00"
"013340","AJS ","1705","25","1.49",,,,,"877","1.94","0","0.00"
"054620","AP시스템 ","8710","-60","-0.68","124","70.24",,,"3770","2.31","0","0.00"
"004560","BNG스틸 ","10800","250","2.37","2005","5.39",,,"13770","0.78","0","0.00"
"004565","BNG스틸우 ","14350","-50","-0.35",,,,,,,"0","0.00"
"038710","BRN사이언스 ","1930","-235","-10.85",,,,,"2981","0.65","0","0.00"
"048550","BT&I ","705","12","1.73",,,,,"567","1.24","0","0.00"
"001460","BYC ","150000","3500","2.39","30571","4.91",,,"309240","0.49","800","0.53"
"001465","BYC우 ","69500","0","0.00",,,,,,,"850","1.22"
"032040","C&S자산관리 ","613","6","0.99","77","7.96",,,"714","0.86","50","8.16"
"001040","CJ ","82900","3500","4.41","6192","13.39",,,"82086","1.01","800","0.97"
"079160","CJ CGV ","30800","-200","-0.65","1972","15.62",,,"4028","7.65","250","0.81"
"011150","CJ씨푸드 ","2460","-20","-0.81","130","18.92",,,"694","3.54","0","0.00"
"011155","CJ씨푸드1우 ","14800","1900","14.73",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","264900","-100","-0.04","6940","38.17",,,"50660","5.23","0","0.00"
"001045","CJ우 ","29450","600","2.08",,,,,,,"850","2.89"
"037150","CJ인터넷 ","15700","-150","-0.95","1149","13.66",,,"10389","1.51","200","1.27"
"097950","CJ제일제당 ","214500","500","0.23","20150","10.65",,,"136886","1.57","3500","1.63"
"097955","CJ제일제당 우 ","71400","400","0.56",,,,,,,"3550","4.97"
"051500","CJ프레시웨이 ","10100","100","1.00","781","12.93",,,"8802","1.15","0","0.00"
"023460","CNH ","1170","-10","-0.85","176","6.65",,,"3678","0.32","30","2.56"
"065770","CS ","7300","0","0.00","181","40.33",,,"4512","1.62","40","0.55"
"000590","CS홀딩스 ","65900","-1400","-2.08","14262","4.62",,,"215862","0.31","0","0.00"
"050470","CT&T ","965","-20","-2.03",,,,,"456","2.12","0","0.00"
"056340","CU전자 ","756","-4","-0.53","361","2.09",,,"1813","0.42","0","0.00"
"068790","DMS ","11300","900","8.65","167","67.66",,,"9368","1.21","0","0.00"
"069730","DSR제강 ","3895","-45","-1.14","1145","3.40",,,"4867","0.80","25","0.64"
"009730","DS제강 ","670","41","6.52",,,,,"1113","0.60","0","0.00"
"017940","E1 ","52400","300","0.58",,,,,"122433","0.43","1500","2.86"
"037370","EG ","24550","700","2.94","284","86.44",,,"6450","3.81","50","0.20"
"080220","EMLSI ","3415","-65","-1.87",,,,,"1752","1.95","0","0.00"
"079190","EMW ","4750","100","2.15","529","8.98",,,"3273","1.45","250","5.26"
"007700","F&F ","5350","0","0.00","1069","5.00",,,"7962","0.67","150","2.80"
"114090","GKL ","20200","0","0.00","1676","12.05",,,"3088","6.54","1027","5.08"
"078930","GS ","67500","4600","7.31","5321","12.69",,,"43120","1.57","1000","1.48"
"083450","GST ","2905","-60","-2.02","244","11.91",,,"3034","0.96","0","0.00"
"006360","GS건설 ","105000","5000","5.00","7737","13.57",,,"68354","1.54","1000","0.95"
"001250","GS글로벌 ","21800","750","3.56","2234","9.76",,,"7193","3.03","1627","7.46"
"078935","GS우 ","27150","950","3.63",,,,,,,"1050","3.87"
"028150","GS홈쇼핑 ","107000","2000","1.90","9162","11.68",,,"58361","1.83","3000","2.80"
"053870","GT&T ","1180","10","0.85","81","14.57",,,"2001","0.59","0","0.00"
"035000","GⅡR ","10800","-50","-0.46","10","1080.00",,,"5961","1.81","870","8.06"
"032800","G러닝 ","578","-2","-0.34",,,,,"807","0.72","0","0.00"
"041590","H&H ","1280","0","0.00","41","31.22",,,"944","1.36","0","0.00"
"126640","HMC스팩1호 ","2550","-10","-0.39",,,,,,,"0","0.00"
"001500","HMC투자증권 ","18250","100","0.55","985","18.53",,,"19579","0.93","0","0.00"
"036640","HRS ","5240","190","3.76","179","29.27",,,"2932","1.79","100","1.91"
"007720","HS홀딩스 ","879","114","14.90",,,,,"1562","0.56","0","0.00"
"011420","IB스포츠 ","1995","-5","-0.25","101","19.75",,,"1166","1.71","0","0.00"
"003560","IHQ ","1900","-20","-1.04",,,,,"837","2.27","0","0.00"
"095340","ISC ","4575","-20","-0.44","57","80.26",,,"7755","0.59","75","1.64"
"036420","ISPLUS ","2340","30","1.30",,,,,"909","2.57","0","0.00"
"099520","ITX시큐리티 ","2915","60","2.10","567","5.14",,,"3416","0.85","0","0.00"
"067000","JCE ","16100","-500","-3.01","760","21.18",,,"5888","2.73","50","0.31"
"065310","JH코오스 ","1360","0","0.00",,,,,"13694","0.10","0","0.00"
"005560","JS전선 ","12600","150","1.20","2356","5.35",,,"13310","0.95","900","7.14"
"105560","KB금융 ","54100","0","0.00","1659","32.61",,,"46206","1.17","230","0.43"
"024120","KB오토시스 ","7740","230","3.06","382","20.26",,,"4528","1.71","105","1.36"
"002380","KCC ","342500","7500","2.24","35640","9.61",,,"454409","0.75","8000","2.34"
"021320","KCC건설 ","38200","2650","7.45","9678","3.95",,,"59780","0.64","1000","2.62"
"036670","KCI ","4360","0","0.00","300","14.53",,,"2866","1.52","50","1.15"
"009070","KCTC ","21600","-350","-1.59","1032","20.93",,,"40411","0.53","200","0.93"
"068060","KCW ","2720","55","2.06","242","11.24",,,"4810","0.57","50","1.84"
"009440","KC그린홀딩스 ","3525","15","0.43","743","4.74",,,"5033","0.70","180","5.11"
"119650","KC코트렐 ","16050","50","0.31",,,,,,,"0","0.00"
"092220","KEC ","1285","-5","-0.39",,,,,"1449","0.89","0","0.00"
"109070","KGP ","2080","50","2.46",,,,,,,"0","0.00"
"001390","KG케미칼 ","10150","340","3.47","821","12.36",,,"18637","0.54","200","1.97"
"060720","KH바텍 ","23000","1600","7.48","3799","6.05",,,"11051","2.08","500","2.17"
"001940","KISCO홀딩스 ","53600","600","1.13","20552","2.61",,,"162282","0.33","900","1.68"
"083470","KJ프리텍 ","4295","100","2.38",,,,,"3441","1.25","0","0.00"
"083420","KPX그린케미칼 ","4415","55","1.26","434","10.17",,,"2581","1.71","150","3.40"
"114450","KPX생명과학 ","3725","5","0.13","694","5.37",,,"3952","0.94","200","5.37"
"025000","KPX케미칼 ","52800","0","0.00","8170","6.46",,,"42226","1.25","1500","2.84"
"092230","KPX홀딩스 ","56600","-200","-0.35","10343","5.47",,,"93632","0.60","1000","1.77"
"025850","KPX화인케미칼 ","58200","-800","-1.36","10077","5.78",,,"36078","1.61","1500","2.58"
"044450","KSS해운 ","4250","50","1.19","1446","2.94",,,"9900","0.43","100","2.35"
"030200","KT ","46150","-350","-0.75","2353","19.61",,,"46688","0.99","2000","4.33"
"033780","KT&G ","64400","1700","2.71","5803","11.10",,,"32075","2.01","2800","4.35"
"030210","KTB투자증권 ","4910","100","2.08",,,,,"6302","0.78","0","0.00"
"036030","KTH ","8310","-80","-0.95","278","29.89",,,"5455","1.52","0","0.00"
"058850","KTcs ","2000","-10","-0.50","307","6.51",,,"2026","0.99","35","1.75"
"043610","KT뮤직 ","2310","-5","-0.22",,,,,"734","3.15","0","0.00"
"060370","KT서브마린 ","16700","300","1.83","2074","8.05",,,"16501","1.01","500","2.99"
"003550","LG ","82100","400","0.49","8777","9.35",,,"42296","1.94","1000","1.22"
"034220","LG디스플레이 ","40000","450","1.14","2985","13.40",,,"28297","1.41","500","1.25"
"001120","LG상사 ","34450","200","0.58","2698","12.77",,,"17912","1.92","200","0.58"
"068870","LG생명과학 ","46150","150","0.33","1627","28.37",,,"18138","2.54","0","0.00"
"068875","LG생명과학우 ","22950","0","0.00",,,,,,,"0","0.00"
"051900","LG생활건강 ","385500","3000","0.78","10192","37.82",,,"41545","9.28","2500","0.65"
"051905","LG생활건강우 ","93000","-600","-0.64",,,,,,,"2550","2.74"
"003555","LG우 ","31350","-350","-1.10",,,,,,,"1050","3.35"
"032640","LG유플러스 ","7120","10","0.14","1112","6.40",,,"8624","0.83","350","4.92"
"011070","LG이노텍 ","127500","-2500","-1.92","5193","24.55",,,"51413","2.48","350","0.27"
"066570","LG전자 ","103500","500","0.49","12740","8.12",,,"63391","1.63","1750","1.69"
"066575","LG전자우 ","42200","200","0.48",,,,,,,"1800","4.27"
"093050","LG패션 ","32650","1250","3.98","2447","13.34",,,"19082","1.71","400","1.23"
"108670","LG하우시스 ","84600","-400","-0.47",,,,,,,"0","0.00"
"108675","LG하우시스우 ","28900","-100","-0.34",,,,,,,"0","0.00"
"051910","LG화학 ","395500","7500","1.93","20256","19.53",,,"74829","5.29","3500","0.88"
"051915","LG화학우 ","175500","1000","0.57",,,,,,,"3550","2.02"
"002550","LIG손해보험 ","20550","350","1.73","2832","7.26",,,"15853","1.30","600","2.92"
"079950","LIG에이디피 ","5780","120","2.12",,,,,"1668","3.47","0","0.00"
"006260","LS ","105000","4000","3.96","7790","13.48",,,"60298","1.74","1000","0.95"
"000680","LS네트웍스 ","6050","-300","-4.72","181","33.43",,,"10454","0.58","0","0.00"
"000685","LS네트웍스우 ","81600","1600","2.00",,,,,,,"0","0.00"
"000687","LS네트웍스전환상환2우B ","5450","-150","-2.68",,,,,,,"0","0.00"
"010120","LS산전 ","82300","1100","1.35","5787","14.22",,,"22959","3.58","1250","1.52"
"052300","M&M ","196","-4","-2.00",,,,,"61","3.21","0","0.00"
"086960","MDS테크 ","8650","-140","-1.59","739","11.71",,,"7376","1.17","220","2.54"
"023150","MH에탄올 ","3110","-30","-0.96","188","16.54",,,"6442","0.48","0","0.00"
"078150","NCB네트웍스 ","1660","-35","-2.06","47","35.32",,,"682","2.43","0","0.00"
"035420","NHN ","193500","-2500","-1.28","9307","20.79",,,"33927","5.70","0","0.00"
"016420","NH투자증권 ","9990","-110","-1.09","1406","7.11",,,"9678","1.03","50","0.50"
"034310","NICE ","56000","2000","3.70","5787","9.68",,,"70924","0.79","600","1.07"
"030190","NICE평가정보 ","32000","0","0.00","1310","24.43",,,"9792","3.27","800","2.50"
"008260","NI스틸 ","2265","35","1.57","39","58.08",,,"1696","1.34","25","1.10"
"010060","OCI ","300000","-3500","-1.15","18530","16.19",,,"70298","4.27","2000","0.67"
"036490","OCI머티리얼즈 ","109900","400","0.37","4798","22.91",,,"20935","5.25","500","0.45"
"024940","PN풍년 ","13000","850","7.00","1398","9.30",,,"27107","0.48","250","1.92"
"005490","POSCO ","457000","2500","0.55","41380","11.04",,,"432991","1.06","8000","1.75"
"091340","S&K폴리텍 ","3750","0","0.00","436","8.60",,,"4861","0.77","150","4.00"
"100840","S&TC ","19800","650","3.39","5273","3.75",,,"26892","0.74","500","2.53"
"064960","S&T대우 ","32900","550","1.70","798","41.23",,,"29551","1.11","0","0.00"
"000040","S&T모터스 ","681","2","0.29",,,,,"542","1.26","0","0.00"
"003570","S&T중공업 ","23300","250","1.08","1468","15.87",,,"18794","1.24","200","0.86"
"036530","S&T홀딩스 ","15300","150","0.99","1117","13.70",,,"23613","0.65","300","1.96"
"010950","S-Oil ","86600","6400","7.98","1971","43.94",,,"33628","2.58","1350","1.56"
"010955","S-Oil우 ","55100","1200","2.23",,,,,,,"1375","2.50"
"019660","SBI글로벌 ","505","4","0.80",,,,,"256","1.97","0","0.00"
"034120","SBS ","28500","700","2.52","1301","21.91",,,"25872","1.10","500","1.75"
"101060","SBS미디어홀딩스 ","2670","10","0.38","168","15.89",,,"3714","0.72","25","0.94"
"046140","SBS콘텐츠허브 ","13750","-250","-1.79","724","18.99",,,"3354","4.10","150","1.09"
"099220","SDN ","10000","70","0.70","508","19.69",,,"2784","3.59","125","1.25"
"040610","SG&G ","1795","-5","-0.28","346","5.19",,,"2398","0.75","0","0.00"
"049470","SGA ","515","5","0.98","48","10.73",,,"1117","0.46","0","0.00"
"004060","SG세계물산 ","254","2","0.79","76","3.34",,,"1096","0.23","0","0.00"
"001380","SG충남방적 ","1410","-10","-0.70","14","100.71",,,"1554","0.91","0","0.00"
"001385","SG충남방적우 ","723000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","395","3","0.77","41","9.63",,,"633","0.62","0","0.00"
"002365","SH에너지화학우 ","128000","-4000","-3.03",,,,,,,"0","0.00"
"009160","SIMPAC ","4360","60","1.40","555","7.86",,,"4245","1.03","80","1.83"
"090730","SIMPAC ANC ","8350","10","0.12","702","11.89",,,"9042","0.92","100","1.20"
"123700","SJM ","6960","140","2.05",,,,,,,"0","0.00"
"025530","SJM홀딩스 ","4150","-60","-1.43","1153","3.60",,,"10331","0.40","150","3.61"
"003600","SK ","130000","3000","2.36","6998","18.58",,,"183638","0.71","1950","1.50"
"034730","SK C&C ","90500","1100","1.23","2887","31.35",,,"24539","3.69","330","0.36"
"011790","SKC ","40500","650","1.63","288","140.63",,,"24349","1.66","250","0.62"
"057500","SKC 솔믹스 ","9530","160","1.71","60","158.83",,,"6901","1.38","50","0.52"
"018670","SK가스 ","39850","0","0.00",,,,,"87335","0.46","1500","3.76"
"001740","SK네트웍스 ","11000","50","0.46","210","52.38",,,"11837","0.93","125","1.14"
"001745","SK네트웍스우 ","15800","300","1.94",,,,,,,"150","0.95"
"033630","SK브로드밴드 ","5380","30","0.56",,,,,"4731","1.14","0","0.00"
"096770","SK에너지 ","172500","7000","4.23","7311","23.59",,,"85020","2.03","2100","1.22"
"096775","SK에너지우 ","58200","1600","2.83",,,,,,,"2150","3.69"
"003605","SK우 ","49700","1200","2.47",,,,,,,"2000","4.02"
"001510","SK증권 ","2180","10","0.46","70","31.14",,,"1384","1.58","10","0.46"
"001515","SK증권우 ","1760","20","1.15",,,,,,,"15","0.85"
"066270","SK컴즈 ","15700","350","2.28",,,,,"5401","2.91","0","0.00"
"006120","SK케미칼 ","57400","2000","3.61","6931","8.28",,,"48092","1.19","500","0.87"
"006125","SK케미칼우 ","17800","250","1.42",,,,,,,"550","3.09"
"017670","SK텔레콤 ","171500","500","0.29","17808","9.63",,,"182923","0.94","9400","5.48"
"051980","SNH ","2040","20","0.99",,,,,"3054","0.67","0","0.00"
"071660","SSCP ","7220","-40","-0.55",,,,,"10569","0.68","0","0.00"
"036540","STS반도체 ","5820","260","4.68",,,,,"3207","1.81","0","0.00"
