종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"069110","3H ","500","-30","-5.66",,,,,"1259","0.40","0","0.00"
"060310","3S ","570","10","1.79",,,,,"515","1.11","0","0.00"
"036360","3SOFT ","1010","-85","-7.76",,,,,"737","1.37","0","0.00"
"013340","AJS ","775","15","1.97","93","8.33",,,"924","0.84","0","0.00"
"031860","A모션 ","395","25","6.76",,,,,"993","0.40","0","0.00"
"003990","BHK ","175","-5","-2.78",,,,,"835","0.21","0","0.00"
"004560","BNG스틸 ","3770","-105","-2.71","1285","2.93",,,"15700","0.24","250","6.63"
"004565","BNG스틸우 ","5000","115","2.35",,,,,,,"300","6.00"
"048550","BT&I ","930","0","0.00",,,,,"1627","0.57","0","0.00"
"001460","BYC ","139500","-1500","-1.06","14498","9.62",,,"282353","0.49","800","0.57"
"001465","BYC우 ","46050","-1650","-3.46",,,,,,,"850","1.85"
"065770","C&S마이크로 ","1450","15","1.05","477","3.04",,,"4536","0.32","100","6.90"
"000790","C&상선 ","195","0","0.00","100","1.95",,,"850","0.23","0","0.00"
"013200","C&우방 ","385","45","13.24","254","1.52",,,"10839","0.04","0","0.00"
"084680","C&우방랜드 ","300","35","13.21","14","21.43",,,"2777","0.11","0","0.00"
"008400","C&중공업 ","710","0","0.00",,,,,"4530","0.16","0","0.00"
"008405","C&중공업우 ","287000","17000","6.30",,,,,,,"0","0.00"
"001040","CJ ","29000","-1200","-3.97","1651","17.57",,,"71669","0.40","0","0.00"
"079160","CJ CGV ","13300","-350","-2.56","589","22.58",,,"3138","4.24","350","2.63"
"001047","CJ2우B ","28500","-500","-1.72",,,,,,,"0","0.00"
"001049","CJ3우B ","24000","-200","-0.83",,,,,,,"0","0.00"
"001045","CJ우 ","13100","-100","-0.76",,,,,,,"0","0.00"
"037150","CJ인터넷 ","10750","-300","-2.71","1134","9.48",,,"8568","1.25","150","1.40"
"097950","CJ제일제당 ","148500","-20500","-12.13",,,,,,,"0","0.00"
"097957","CJ제일제당 2우B ","140000","-14000","-9.09",,,,,,,"0","0.00"
"097959","CJ제일제당 3우B ","129000","-4500","-3.37",,,,,,,"0","0.00"
"097955","CJ제일제당 우 ","39000","-1000","-2.50",,,,,,,"0","0.00"
"051500","CJ프레시웨이 ","4330","280","6.91","56","77.32",,,"7721","0.56","0","0.00"
"035760","CJ홈쇼핑 ","30500","-650","-2.09","2889","10.56",,,"43449","0.70","1500","4.92"
"035710","CL ","190","-5","-2.56",,,,,"1717","0.11","0","0.00"
"050470","CMS ","150","-5","-3.23",,,,,"986","0.15","0","0.00"
"023460","CNH캐피탈 ","1440","20","1.41","24","60.00",,,"3040","0.47","20","1.39"
"064060","CTC ","745","-5","-0.67",,,,,"8033","0.09","0","0.00"
"068790","DMS ","5350","60","1.13","428","12.50",,,"8234","0.65","0","0.00"
"065340","DM테크놀로지 ","500","20","4.17","477","1.05",,,"4140","0.12","0","0.00"
"069730","DSR제강 ","1795","25","1.41","338","5.31",,,"2451","0.73","25","1.39"
"017940","E1 ","59600","0","0.00","10892","5.47",,,"89196","0.67","1500","2.52"
"037370","EG ","8560","1110","14.90","587","14.58",,,"4351","1.97","50","0.58"
"080220","EMLSI ","970","-30","-3.00",,,,,"6207","0.16","0","0.00"
"079190","EMW안테나 ","1785","10","0.56","364","4.90",,,"5085","0.35","0","0.00"
"007700","F&F ","2545","-5","-0.20","844","3.02",,,"6647","0.38","150","5.89"
"001370","FnC코오롱 ","11450","1460","14.61","2078","5.51",,,"8113","1.41","350","3.06"
"001375","FnC코오롱우 ","5670","-100","-1.73",,,,,,,"400","7.05"
"076170","GBS ","555","0","0.00",,,,,"1243","0.45","0","0.00"
"054020","GK파워 ","370","-30","-7.50",,,,,"292","1.27","0","0.00"
"078930","GS ","21800","100","0.46","3989","5.47",,,"29731","0.73","1000","4.59"
"083450","GST ","1060","15","1.44","484","2.19",,,"2561","0.41","50","4.72"
"006360","GS건설 ","51400","2000","4.05","8009","6.42",,,"43200","1.19","1650","3.21"
"078935","GS우 ","11950","250","2.14",,,,,,,"1050","8.79"
"028150","GS홈쇼핑 ","46500","0","0.00","7462","6.23",,,"54684","0.85","3000","6.45"
"053870","GT&T ","785","20","2.61","126","6.23",,,"1983","0.40","0","0.00"
"035000","GⅡR ","10950","50","0.46","738","14.84",,,"8430","1.30","1000","9.13"
"041590","H&H ","740","-45","-5.73",,,,,"1105","0.67","0","0.00"
"052310","H1바이오 ","115","-20","-14.81",,,,,"412","0.28","0","0.00"
"007640","HK저축은행 ","7360","10","0.14","325","22.65",,,"3833","1.92","0","0.00"
"001500","HMC투자증권 ","12700","150","1.20","871","14.58",,,"16382","0.78","300","2.36"
"036640","HRS ","1855","5","0.27","188","9.87",,,"2758","0.67","150","8.09"
"053950","HS바이오팜 ","1005","0","0.00",,,,,"473","2.12","0","0.00"
"007720","HS홀딩스 ","450","5","1.12","67","6.72",,,"1802","0.25","25","5.56"
"060910","I.S하이텍 ","170","-5","-2.86",,,,,"718","0.24","0","0.00"
"011420","IB스포츠 ","1775","45","2.60","309","5.74",,,"785","2.26","0","0.00"
"038710","ICM ","295","-10","-3.28",,,,,"2242","0.13","0","0.00"
"080570","IC코퍼레이션 ","150","-5","-3.23",,,,,"847","0.18","0","0.00"
"026230","IDH ","250","-10","-3.85",,,,,"2029","0.12","0","0.00"
"003560","IHQ ","1400","5","0.36","37","37.84",,,"1414","0.99","0","0.00"
"095340","ISC ","2820","-200","-6.62","579","4.87",,,"7529","0.37","150","5.32"
"036420","ISPLUS ","2160","125","6.14","6","360.00",,,"1304","1.66","0","0.00"
"067000","JCE ","1800","5","0.28","870","2.07",,,"3856","0.47","80","4.44"
"065310","JH코오스 ","445","30","7.23",,,,,"558","0.80","0","0.00"
"037110","JS ","190","0","0.00",,,,,"706","0.27","0","0.00"
"005560","JS전선 ","7500","30","0.40","1150","6.52",,,"11489","0.65","500","6.67"
"105560","KB금융 ","29000","-1200","-3.97",,,,,,,"0","0.00"
"002380","KCC ","250500","-5500","-2.15","20099","12.46",,,"456071","0.55","10000","3.99"
"021320","KCC건설 ","17700","-450","-2.48","8420","2.10",,,"47728","0.37","1500","8.47"
"036670","KCI ","1490","-30","-1.97","376","3.96",,,"2383","0.63","50","3.36"
"009070","KCTC ","9880","90","0.92","4852","2.04",,,"38253","0.26","250","2.53"
"068060","KCW ","1150","-35","-2.95","61","18.85",,,"4005","0.29","0","0.00"
"009440","KC코트렐 ","5320","570","12.00","757","7.03",,,"3593","1.48","170","3.20"
"017300","KDS ","345","-15","-4.17",,,,,"1143","0.30","0","0.00"
"092220","KEC ","465","-10","-2.11","44","10.57",,,"2630","0.18","0","0.00"
"006200","KEC홀딩스 ","635","-25","-3.79","85","7.47",,,"6227","0.10","40","6.30"
"001390","KG케미칼 ","5080","-420","-7.64",,,,,"8339","0.61","0","0.00"
"060720","KH바텍 ","13050","-450","-3.33",,,,,"9636","1.35","0","0.00"
"001940","KISCO홀딩스 ","30900","-2000","-6.08","11207","2.76",,,"121866","0.25","900","2.91"
"083470","KJ프리텍 ","1450","65","4.69","769","1.89",,,"3614","0.40","0","0.00"
"039420","KL-Net ","805","5","0.63","83","9.70",,,"915","0.88","25","3.11"
"036760","KNS홀딩스 ","455","-30","-6.19",,,,,"735","0.62","0","0.00"
"083420","KPX그린케미칼 ","15650","-750","-4.57","2704","5.79",,,"23431","0.67","1000","6.39"
"025000","KPX케미칼 ","40000","900","2.30","6840","5.85",,,"32288","1.24","1500","3.75"
"092230","KPX홀딩스 ","40650","-350","-0.85","13154","3.09",,,"89431","0.45","1500","3.69"
"025850","KPX화인케미칼 ","28150","-1550","-5.22","12692","2.22",,,"29295","0.96","1750","6.22"
"044450","KSS해운 ","3220","90","2.88","674","4.78",,,"10180","0.32","150","4.66"
"030200","KT ","33000","-350","-1.05","4635","7.12",,,"62442","0.53","2000","6.06"
"033780","KT&G ","77000","-4400","-5.41","4992","15.42",,,"27186","2.83","2600","3.38"
"030210","KTB투자증권 ","2930","40","1.38","604","4.85",,,"7332","0.40","0","0.00"
"032390","KTF ","28550","50","0.18","1252","22.80",,,"22535","1.27","0","0.00"
"043610","KTF뮤직 ","830","-65","-7.26",,,,,"1000","0.83","0","0.00"
"036030","KTH ","5000","-70","-1.38","112","44.64",,,"5015","1.00","0","0.00"
"019660","KTIC글로벌 ","1500","110","7.91",,,,,"707","2.12","0","0.00"
"060370","KT서브마린 ","6050","60","1.00","2447","2.47",,,"14869","0.41","250","4.13"
"003550","LG ","41500","0","0.00","5147","8.06",,,"29146","1.42","750","1.81"
"015940","LG데이콤 ","19100","-400","-2.05","1623","11.77",,,"16722","1.14","500","2.62"
"034220","LG디스플레이 ","21700","1000","4.83","3756","5.78",,,"23167","0.94","750","3.46"
"016990","LG마이크론 ","23550","450","1.95",,,,,"44759","0.53","0","0.00"
"001120","LG상사 ","12550","-950","-7.04","1236","10.15",,,"13105","0.96","350","2.79"
"068870","LG생명과학 ","35000","-2000","-5.41","1103","31.73",,,"15532","2.25","0","0.00"
"068875","LG생명과학우 ","19000","-400","-2.06",,,,,,,"0","0.00"
"051900","LG생활건강 ","156000","-11000","-6.59","4809","32.44",,,"27220","5.73","1500","0.96"
"051905","LG생활건강우 ","38400","700","1.86",,,,,,,"1550","4.04"
"003555","LG우 ","15950","50","0.31",,,,,,,"800","5.02"
"011070","LG이노텍 ","37850","-1500","-3.81","2920","12.96",,,"29680","1.28","335","0.89"
"066570","LG전자 ","79400","900","1.15","7584","10.47",,,"45072","1.76","850","1.07"
"066575","LG전자우 ","29000","-400","-1.36",,,,,,,"900","3.10"
"032640","LG텔레콤 ","10450","-350","-3.24","993","10.52",,,"6395","1.63","300","2.87"
"045820","LG파워콤 ","7600","-130","-1.68","213","35.68",,,"7595","1.00","0","0.00"
"093050","LG패션 ","20100","-350","-1.71","2248","8.94",,,"14959","1.34","400","1.99"
"051910","LG화학 ","67000","-2500","-3.60","9466","7.08",,,"46884","1.43","2000","2.99"
"051915","LG화학우 ","28650","-350","-1.21",,,,,,,"2050","7.16"
"002550","LIG손해보험 ","12100","-600","-4.72","2304","5.25",,,"10867","1.11","500","4.13"
"006260","LS ","66600","-3000","-4.31","6614","10.07",,,"56518","1.18","1000","1.50"
"000680","LS네트웍스 ","4200","50","1.20","237","17.72",,,"5311","0.79","0","0.00"
"000685","LS네트웍스우 ","65800","1300","2.02",,,,,,,"0","0.00"
"010120","LS산전 ","40950","-1050","-2.50","3693","11.09",,,"15151","2.70","850","2.08"
"052300","M&M ","430","5","1.18",,,,,"157","2.74","0","0.00"
"086960","MDS테크 ","2135","-65","-2.95","450","4.74",,,"6193","0.34","130","6.09"
"023150","MH에탄올 ","5280","70","1.34","496","10.65",,,"5229","1.01","200","3.79"
"046320","MTRON ","1055","30","2.93",,,,,"1336","0.79","0","0.00"
"078150","NCB네트웍스 ","435","0","0.00",,,,,"1887","0.23","0","0.00"
"035420","NHN ","114000","-8500","-6.94","6056","18.82",,,"15229","7.49","0","0.00"
"025340","NHS금융 ","400","-15","-3.61",,,,,"2179","0.18","0","0.00"
"016420","NH투자증권 ","4325","110","2.61","498","8.68",,,"8281","0.52","200","4.62"
"008260","NI스틸 ","1255","10","0.80","126","9.96",,,"1310","0.96","350","27.89"
"005490","POSCO ","333500","-6500","-1.91","48444","6.88",,,"360328","0.93","10000","3.00"
"065910","PW제네틱스 ","1390","-40","-2.80",,,,,"1067","1.30","0","0.00"
"091340","S&K폴리텍 ","2950","120","4.24","444","6.64",,,"4328","0.68","125","4.24"
"100840","S&TC ","19100","-100","-0.52",,,,,,,"0","0.00"
"064960","S&T대우 ","8800","-200","-2.22","3942","2.23",,,"13018","0.68","200","2.27"
"000040","S&T모터스 ","305","-15","-4.69","114","2.68",,,"461","0.66","0","0.00"
"003570","S&T중공업 ","7300","520","7.67","901","8.10",,,"10341","0.71","150","2.05"
"036530","S&T홀딩스 ","6570","-200","-2.95","1705","3.85",,,"19867","0.33","300","4.57"
"010950","S-Oil ","64900","-1000","-1.52","7042","9.22",,,"34035","1.91","13425","20.69"
"010955","S-Oil우 ","44700","-300","-0.67",,,,,,,"13450","30.09"
"034120","SBS ","30000","-800","-2.60","2079","14.43",,,"24919","1.20","750","2.50"
"046140","SBSi ","3455","-95","-2.68","415","8.33",,,"3501","0.99","0","0.00"
"101060","SBS홀딩스 ","18700","50","0.27",,,,,,,"0","0.00"
"040610","SG&G ","595","30","5.31",,,,,"2471","0.24","0","0.00"
"001380","SG글로벌 ","5000","200","4.17",,,,,"11858","0.42","0","0.00"
"001385","SG글로벌우 ","2659000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","440","20","4.76","25","17.60",,,"576","0.76","0","0.00"
"002365","SH에너지화학우 ","151500","-3500","-2.26",,,,,,,"0","0.00"
"009160","SIMPAC ","2150","-15","-0.69","519","4.14",,,"2834","0.76","70","3.26"
"090730","SIMPAC ANC ","4460","-40","-0.89","967","4.61",,,"2969","1.50","193","4.33"
"025530","SJM ","3335","25","0.76","636","5.24",,,"6336","0.53","150","4.50"
"003600","SK ","84000","-2000","-2.33","10528","7.98",,,"172008","0.49","1950","2.32"
"011790","SKC ","14550","-1050","-6.73","3083","4.72",,,"18087","0.80","350","2.41"
"018670","SK가스 ","43650","350","0.81","8439","5.17",,,"72214","0.60","1500","3.44"
"001740","SK네트웍스 ","8380","-320","-3.68","2422","3.46",,,"6511","1.29","0","0.00"
"001745","SK네트웍스우 ","6710","210","3.23",,,,,,,"0","0.00"
"033630","SK브로드밴드 ","5380","-130","-2.36","31","173.55",,,"6439","0.84","0","0.00"
"096770","SK에너지 ","67200","-800","-1.18",,,,,,,"0","0.00"
"096775","SK에너지우 ","29150","50","0.17",,,,,,,"0","0.00"
"003605","SK우 ","36500","0","0.00",,,,,,,"2000","5.48"
"001510","SK증권 ","1385","-45","-3.15","141","9.82",,,"1257","1.10","15","1.08"
"001515","SK증권우 ","1290","0","0.00",,,,,,,"20","1.55"
"066270","SK컴즈 ","4500","-150","-3.23",,,,,"5865","0.77","0","0.00"
"006120","SK케미칼 ","19700","-900","-4.37","1634","12.06",,,"26348","0.75","250","1.27"
"006125","SK케미칼우 ","5220","-150","-2.79",,,,,,,"300","5.75"
"017670","SK텔레콤 ","214000","-3500","-1.61","22607","9.47",,,"185700","1.15","9400","4.39"
"051980","SNH ","2000","20","1.01","1425","1.40",,,"3198","0.63","140","7.00"
