종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"1050","40","3.96","1010","1050","990","98665","99997000","9388155000","8941100"
"060310","3S","KOSDAQ",,"860","20","2.38","850","870","820","71935","61376750","25007662220","29078677"
"900010","3노드디지탈","KOSDAQ",,"2160","80","3.85","2100","2345","2055","1377248","3049739075","103680000000","48000000"
"013340","AJS","KOSDAQ",,"2040","155","8.22","1890","2070","1890","1511000","3019850090","66415425240","32556581"
"054620","AP시스템","KOSDAQ",,"4065","30","0.74","4010","4130","4010","198414","808087470","74283899430","18274022"
"004560","BNG스틸","KOSPI",,"7360","0","0.00","7490","7490","7270","26360","194235200","110980048960","15078811"
"004565","BNG스틸우","KOSPI",,"8550","640","8.09","7960","8550","7960","190","1525100","939234600","109852"
"048550","BT&I","KOSDAQ",,"755","-35","-4.43","790","805","730","52714","40537525","22988488395","30448329"
"001460","BYC","KOSPI",,"113500","4000","3.65","110000","114000","109500","2125","239461000","70893802500","624615"
"001465","BYC우","KOSPI",,"54800","-100","-0.18","54900","54900","53200","72","3890900","11803098000","215385"
"065770","C&S마이크로","KOSDAQ",,"2345","45","1.96","2340","2360","2275","36795","84675070","28140000000","12000000"
"084680","C&우방랜드","KOSPI",,"1530","50","3.38","1485","1540","1385","1386234","2034779045","50300410050","32876085"
"001040","CJ","KOSPI",,"52400","100","0.19","51900","53100","51700","130802","6864022200","1489018626400","28416386"
"079160","CJ CGV","KOSPI",,"18650","-500","-2.61","18950","18950","18550","37791","705172000","384515591700","20617458"
"001049","CJ3우B","KOSPI",,"51000","1000","2.00","51900","51900","50800","337","17275200","27191823000","533173"
"035760","CJ오쇼핑","KOSDAQ",,"83400","0","0.00","83000","83900","82200","81043","6719850300","918242089800","11010097"
"001045","CJ우","KOSPI",,"21900","50","0.23","21900","22050","21800","3740","81984000","49498883700","2260223"
"037150","CJ인터넷","KOSDAQ",,"12950","250","1.97","12550","12950","12400","187976","2393837550","295276355850","22801263"
"097950","CJ제일제당","KOSPI",,"216500","-3000","-1.37","220500","221000","216500","48980","10669313500","2606799426000","12040644"
"097959","CJ제일제당 3우B","KOSPI",,"212500","-16500","-7.21","219500","219500","212500","769","165222500","66540762500","313133"
"097955","CJ제일제당 우","KOSPI",,"62500","100","0.16","62700","62800","61500","880","54830100","82964562500","1327433"
"051500","CJ프레시웨이","KOSDAQ",,"12500","50","0.40","12100","12600","12100","1479","18044450","134575000000","10766000"
"035710","CL","KOSDAQ",,"970","-5","-0.51","980","980","970","1853","1801460","10520217450","10845585"
"050470","CMS","KOSDAQ",,"405","-5","-1.22","415","415","390","415174","165174555","11172695715","27586903"
"023460","CNH","KOSDAQ",,"1310","0","0.00","1300","1320","1300","1762","2296740","48732000000","37200000"
"056340","CU전자","KOSDAQ",,"945","15","1.61","925","970","925","459644","434842870","24512232150","25938870"
"068790","DMS","KOSDAQ",,"7250","350","5.07","6880","7250","6880","74161","527506440","144183816750","19887423"
"065340","DM테크놀로지","KOSDAQ",,"50","-5","-9.09","55","55","50","5919212","299225220","3158944250","63178885"
"069730","DSR제강","KOSPI",,"3870","55","1.44","3780","3900","3780","117079","449570180","55728000000","14400000"
"009730","DS제강","KOSDAQ",,"1890","-20","-1.05","1910","1940","1815","192146","354852310","19093067280","10102152"
"017940","E1","KOSPI",,"59500","-500","-0.83","60500","60600","59200","4313","257489200","408170000000","6860000"
"037370","EG","KOSDAQ",,"13400","-200","-1.47","13550","13900","13250","171354","2310404450","100500000000","7500000"
"080220","EMLSI","KOSDAQ",,"1030","-15","-1.44","1070","1070","1005","41921","42621710","16360206880","15883696"
"079190","EMW안테나","KOSDAQ",,"10300","100","0.98","9950","10300","9950","63793","646057790","64589446000","6270820"
"007700","F&F","KOSPI",,"3210","5","0.16","3190","3250","3145","2240","7167900","49434000000","15400000"
"114090","GKL","KOSPI",,"17550","-1200","-6.40","18750","18900","17050","1769513","31675774750","1085567008500","61855670"
"054020","GK파워","KOSDAQ",,"910","-40","-4.21","965","970","910","321286","297945230","6854083600","7531960"
"078930","GS","KOSPI",,"31550","-150","-0.47","31400","31700","30950","308748","9676153000","2931480175900","92915378"
"083450","GST","KOSDAQ",,"1640","-10","-0.61","1700","1700","1620","4098","6666950","12332800000","7520000"
"006360","GS건설","KOSPI",,"109000","0","0.00","108500","112000","106500","423196","46228862000","5559000000000","51000000"
"001250","GS글로벌","KOSPI",,"20950","-1050","-4.77","21250","21250","20600","327059","6867606300","236041177900","11266882"
"078935","GS우","KOSPI",,"16800","150","0.90","16500","16800","16500","80","1341000","29985076800","1784826"
"028150","GS홈쇼핑","KOSDAQ",,"84300","1400","1.69","83100","84700","83100","19603","1650702200","553218750000","6562500"
"053870","GT&T","KOSDAQ",,"1225","0","0.00","1170","1225","1165","22213","26673130","9800000000","8000000"
"035000","GⅡR","KOSPI",,"11150","250","2.29","10900","11150","10750","12262","133962400","184726610350","16567409"
"032800","G러닝","KOSDAQ",,"755","-25","-3.21","785","785","725","19277","14596740","17818169875","23600225"
"041590","H&H","KOSDAQ",,"1430","-5","-0.35","1470","1480","1420","48121","69845335","21253538020","14862614"
"001500","HMC투자증권","KOSPI",,"17100","0","0.00","17100","17200","16750","71694","1217249200","501664598100","29337111"
"036640","HRS","KOSDAQ",,"2415","-15","-0.62","2400","2580","2380","542320","1331556515","39496842000","16354800"
"053950","HS바이오팜","KOSDAQ",,"1270","40","3.25","1230","1290","1225","375704","473497700","37318726480","29384824"
"007720","HS홀딩스","KOSDAQ",,"825","20","2.48","800","840","790","591661","480198645","42041330925","50959189"
"011420","IB스포츠","KOSPI",,"2090","-100","-4.57","2150","2165","2070","28830","60665400","41010866160","19622424"
"038710","ICM","KOSDAQ",,"450","-35","-7.22","480","485","415","2083228","894752010","20353328100","45229618"
"003560","IHQ","KOSPI",,"1210","30","2.54","1260","1310","1135","7224533","8902795165","48805613780","40335218"
"095340","ISC","KOSDAQ",,"4180","50","1.21","4200","4215","4055","23452","96421260","32144200000","7690000"
"036420","ISPLUS","KOSDAQ",,"2160","105","5.11","2080","2160","2015","51707","106946640","71219582640","32972029"
"067000","JCE","KOSDAQ",,"3710","25","0.68","3705","3790","3600","18013","66788925","34663272000","9343200"
"065310","JH코오스","KOSDAQ",,"165","0","0.00","165","165","155","900217","143308450","8115575490","49185306"
"037110","JS","KOSDAQ",,"2000","50","2.56","2035","2035","1885","43412","84702250","6834108000","3417054"
"005560","JS전선","KOSPI",,"16250","0","0.00","16150","16450","15900","16690","270853500","184902900000","11378640"
"105560","KB금융","KOSPI",,"59000","1000","1.72","58000","59900","57800","1317985","77566532600","22794749887000","386351693"
"002380","KCC","KOSPI",,"351500","-8500","-2.36","355500","359500","351500","44537","15804213000","3697780000000","10520000"
"021320","KCC건설","KOSDAQ",,"35250","250","0.71","35150","35300","34650","1064","37280950","204450000000","5800000"
"036670","KCI","KOSDAQ",,"4000","0","0.00","3915","4005","3910","1634","6453930","44000000000","11000000"
"009070","KCTC","KOSPI",,"23750","800","3.49","23050","23750","22500","1340","31020500","71250000000","3000000"
"068060","KCW","KOSDAQ",,"1930","5","0.26","1950","1950","1930","1682","3251490","10499200000","5440000"
"009440","KC코트렐","KOSPI",,"7780","240","3.18","7500","7800","7450","168850","1290772000","132260000000","17000000"
"017300","KDS","KOSPI",,"240","-40","-14.29","275","275","240","6233291","1607891640","9734010480","40558377"
"092220","KEC","KOSPI",,"665","0","0.00","670","675","645","2701618","1781303935","87388301700","131410980"
"006200","KEC홀딩스","KOSPI",,"1455","0","0.00","1465","1485","1435","43527","63023235","39396937515","27076933"
"109070","KGP","KOSPI",,"1570","-5","-0.32","1580","1590","1545","9770","15255650","17234596500","10977450"
"001390","KG케미칼","KOSPI",,"11150","1340","13.66","9820","11200","9820","202734","2150171200","119305000000","10700000"
"060720","KH바텍","KOSDAQ",,"41800","-1300","-3.02","41600","42300","40900","67701","2812388600","334400000000","8000000"
"001940","KISCO홀딩스","KOSPI",,"70800","-400","-0.56","70000","71700","60600","6294","434509700","261625540800","3695276"
