종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"2325","-360","-13.41","2775","2880","2285","463033","1224314205","20788057500","8941100"
"060310","3S","KOSDAQ",,"850","35","4.29","800","850","800","132881","110695610","11553200000","13592000"
"036360","3SOFT","KOSDAQ",,"5830","10","0.17","5840","6130","5830","193503","1153393770","109211442780","18732666"
"900010","3노드디지탈","KOSDAQ",,"3175","-25","-0.78","3200","3240","3100","631645","2011615800","127000000000","40000000"
"005760","ACTS","KOSPI",,"330","-20","-5.71","355","365","320","6575475","2218228435","17103489810","51828757"
"013340","AJS","KOSDAQ",,"2600","-100","-3.70","2730","2730","2585","461907","1212729240","52210776800","20081068"
"039790","AMIC","KOSDAQ",,"1260","5","0.40","1245","1310","1230","219465","277789990","49446622260","39243351"
"003990","BHK","KOSPI",,"1465","-30","-2.01","1455","1510","1435","132052","194649680","67613704035","46152699"
"004560","BNG스틸","KOSPI",,"13300","-100","-0.75","13400","13700","12950","176557","2348052600","200548186300","15078811"
"004565","BNG스틸(1우B)","KOSPI",,"19550","-450","-2.25","20000","20000","18700","3540","68187000","2147606600","109852"
"001460","BYC","KOSPI",,"210500","-1000","-0.47","211500","211500","205500","113","23709500","131481457500","624615"
"001465","BYC(1우B)","KOSPI",,"85100","-200","-0.23","86400","86400","83500","29","2444000","18329263500","215385"
"065770","C&S마이크로","KOSDAQ",,"4545","135","3.06","4460","5070","4390","730929","3507984060","54540000000","12000000"
"000790","C&상선","KOSPI",,"1230","-75","-5.75","1310","1330","1225","18843346","24068390115","243523995240","197986988"
"013200","C&우방","KOSPI",,"4495","-170","-3.64","4700","4715","4495","60831","278338145","94803042615","21090777"
"084680","C&우방랜드","KOSPI",,"4400","45","1.03","4360","4480","4360","30510","135386750","28930954800","6575217"
"008400","C&중공업","KOSPI",,"5970","-490","-7.59","6250","6440","5940","1180531","7317853720","110349390450","18483985"
"008405","C&중공업(1우B)","KOSPI",,"555000","-55000","-9.02","610000","610000","532000","28","15726000","2060715000","3713"
"001040","CJ","KOSPI",,"77400","200","0.26","77500","78700","76700","77138","5983401300","1486145635200","19200848"
"001045","CJ(1우B)","KOSPI",,"29800","-150","-0.50","29550","30000","29550","2012","59872600","67354645400","2260223"
"001047","CJ(2우B)","KOSPI",,"71200","-400","-0.56","71600","73600","69100","198","13897300","72555719200","1019041"
"001049","CJ(3우B)","KOSPI",,"65900","0","0.00","69900","69900","65100","80","5274200","35136100700","533173"
"079160","CJCGV","KOSPI",,"13200","0","0.00","13350","13350","13000","240122","3163524400","272121273600","20615248"
"037150","CJ인터넷","KOSDAQ",,"15250","-50","-0.33","15550","15600","15200","214588","3289473450","347233929500","22769438"
"097950","CJ제일제당","KOSPI",,"282500","500","0.18","282000","285500","277000","32640","9219896000","3185664360000","11276688"
"097955","CJ제일제당(1우)","KOSPI",,"88000","500","0.57","87500","88500","86100","1779","154018600","116814104000","1327433"
"097957","CJ제일제당(2우B)","KOSPI",,"251500","1500","0.60","250000","253500","247500","572","142404500","150518977500","598485"
"097959","CJ제일제당(3우B)","KOSPI",,"223500","-500","-0.22","219000","223500","219000","450","99098000","69985225500","313133"
"051500","CJ푸드시스템","KOSDAQ",,"8570","-20","-0.23","8600","8670","8460","4501","38448210","92099219000","10746700"
"035760","CJ홈쇼핑","KOSDAQ",,"54300","-1200","-2.16","55500","55700","53600","29742","1620202500","597491733300","11003531"
"035710","CL","KOSDAQ",,"1570","20","1.29","1530","1590","1480","204469","315533000","59554296610","37932673"
"050470","CMS","KOSDAQ",,"1870","240","14.72","1620","1870","1620","1013201","1862604160","22318388290","11934967"
"023460","CNH캐피탈","KOSDAQ",,"2850","150","5.56","2700","2860","2700","312596","864624850","106020000000","37200000"
"068790","DMS","KOSDAQ",,"11200","100","0.90","11300","11600","11200","362936","4144006450","222739137600","19887423"
"065340","DM테크놀로지","KOSDAQ",,"3490","5","0.14","3485","3545","3455","20961","73169475","29093153030","8336147"
"069730","DSR제강","KOSPI",,"2820","140","5.22","2680","3020","2680","1572314","4528890790","40608000000","14400000"
"017940","E1","KOSPI",,"131000","0","0.00","132000","132500","125500","12093","1556530000","898660000000","6860000"
"064060","EBSI","KOSDAQ",,"665","40","6.40","605","670","605","2763936","1788148545","34100372075","51278755"
"047940","EBT네트웍스","KOSDAQ",,"1515","85","5.94","1400","1630","1350","270866","400520125","22347907410","14751094"
"037370","EG","KOSDAQ",,"30100","3100","11.48","27700","30500","27500","1643922","48749356350","135450000000","4500000"
"080220","EMLSI","KOSDAQ",,"4850","50","1.04","4755","4930","4755","41451","202326395","47450925600","9783696"
"079190","EMW안테나","KOSDAQ",,"4670","-30","-0.64","4700","4755","4665","12009","56414815","29284729400","6270820"
"007700","F&F","KOSPI",,"4610","-185","-3.86","4785","4785","4600","23016","107398610","70994000000","15400000"
"001370","FnC코오롱","KOSPI",,"25850","250","0.98","25300","25950","25100","4540","116400000","310293060000","12003600"
"001375","FnC코오롱(1우B)","KOSPI",,"8380","-20","-0.24","8250","8420","8250","400","3311200","6072290460","724617"
"076170","GBS","KOSPI",,"995","0","0.00","1020","1020","995","310409","311262805","48396847760","48640048"
"054020","GK파워","KOSDAQ",,"1005","-10","-0.99","1015","1040","1000","142181","143874185","16351731900","16270380"
"078930","GS","KOSPI",,"60900","-1300","-2.09","61400","61800","59900","418465","25459188400","5658546520200","92915378"
"078935","GS(1우B)","KOSPI",,"32200","50","0.16","32150","32200","32000","1080","34601000","57471397200","1784826"
"083450","GST","KOSDAQ",,"3700","-150","-3.90","3895","3985","3680","140766","531850505","27824000000","7520000"
"006360","GS건설","KOSPI",,"169000","7500","4.64","165500","170000","165000","227565","38244998500","8619000000000","51000000"
"028150","GS홈쇼핑","KOSDAQ",,"72800","100","0.14","73500","73500","72100","8726","633611400","477750000000","6562500"
"053870","GT&T","KOSDAQ",,"2190","-55","-2.45","2210","2220","2150","39271","85711905","17520000000","8000000"
"035000","GⅡR","KOSPI",,"12150","-100","-0.82","12300","12350","12100","20295","247847250","143040735000","11772900"
"041590","H&H","KOSDAQ",,"2275","30","1.34","2270","2375","2130","143511","322892915","33081680450","14541398"
"007640","HK저축은행","KOSDAQ",,"8390","-10","-0.12","8400","8400","8350","2271","19020190","162926131540","19419086"
"036640","HRS","KOSDAQ",,"6480","80","1.25","6380","6520","6280","143392","914959360","105979104000","16354800"
"053950","HS바이오팜","KOSDAQ",,"3700","-15","-0.40","3730","3845","3650","25374","93879680","82823848800","22384824"
"025340","HS창투","KOSDAQ",,"305","-50","-14.08","305","305","305","522409","159334745","16554137605","54275861"
"007720","HS홀딩스","KOSDAQ",,"1385","0","0.00","1405","1410","1365","202848","281378110","63938979280","46165328"
"060910","I.S하이텍","KOSDAQ",,"1390","145","11.65","1270","1430","1255","2922935","4022548925","76666423000","55155700"
"011420","IB스포츠","KOSPI",,"6690","-10","-0.15","6610","6790","6550","10820","72139200","106521016560","15922424"
"038710","ICM","KOSDAQ",,"2380","110","4.85","2225","2480","2225","156751","371238015","58399759320","24537714"
