종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"007460","나라케이아이씨 ","2265","-65","-2.79",,,,,"6965","0.33","0","0.00"
"089600","나스미디어 ","11500","-650","-5.35","887","12.97",,,"5994","1.92","177","1.54"
"138610","나이벡 ","3620","150","4.32",,,,,"2632","1.38","0","0.00"
"130580","나이스디앤비 ","2415","-75","-3.01","196","12.32",,,"1333","1.81","59","2.44"
"036800","나이스정보통신 ","11800","450","3.96","1091","10.82",,,"5502","2.14","200","1.69"
"001260","남광토건 ","10350","-500","-4.61",,,,,"829","12.48","0","0.00"
"008350","남선알미늄 ","635","-3","-0.47",,,,,"555","1.14","0","0.00"
"008355","남선알미우 ","3800","-115","-2.94",,,,,,,"0","0.00"
"004270","남성 ","7720","-220","-2.77",,,,,"22182","0.35","250","3.24"
"003920","남양유업 ","888000","-11000","-1.22","89506","9.92",,,"982151","0.90","1000","0.11"
"003925","남양유업우 ","307000","0","0.00",,,,,,,"1050","0.34"
"002070","남영비비안 ","6390","10","0.16",,,,,"21519","0.30","250","3.91"
"025860","남해화학 ","7030","-70","-0.99",,,,,"6871","1.02","30","0.43"
"091590","남화토건 ","4750","-40","-0.84","599","7.93",,,"9103","0.52","150","3.16"
"168330","내츄럴엔도텍 ","88200","0","0.00",,,,,,,"0","0.00"
"037340","네오아레나 ","1650","120","7.84",,,,,"734","2.25","0","0.00"
"095660","네오위즈게임즈 ","16250","-300","-1.81","358","45.39",,,"11954","1.36","0","0.00"
"104200","네오위즈인터넷 ","8870","170","1.95",,,,,"2667","3.33","0","0.00"
"042420","네오위즈홀딩스 ","10350","-100","-0.96","1233","8.39",,,"18133","0.57","0","0.00"
"085910","네오티스 ","4700","-25","-0.53","507","9.27",,,"6442","0.73","350","7.45"
"092730","네오팜 ","5380","-30","-0.55","87","61.84",,,"4011","1.34","75","1.39"
"101400","네오피델리티 ","2215","-80","-3.49","85","26.06",,,"3013","0.74","0","0.00"
"153460","네이블 ","8030","40","0.50","1432","5.61",,,"4880","1.65","0","0.00"
"007390","네이처셀 ","580","0","0.00",,,,,"296","1.96","0","0.00"
"033640","네패스 ","8340","-70","-0.83","501","16.65",,,"6876","1.21","100","1.20"
"087730","네패스신소재 ","11200","550","5.16","726","15.43",,,"3015","3.71","100","0.89"
"005720","넥센 ","80100","-1000","-1.23","15962","5.02",,,"95643","0.84","400","0.50"
"005725","넥센우 ","24000","0","0.00",,,,,,,"450","1.88"
"002350","넥센타이어 ","15700","300","1.95","1335","11.76",,,"6683","2.35","60","0.38"
