종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2585","15","0.58",,,,,"928","2.79","0","0.00"
"095570","AJ네트웍스 ","43100","1000","2.38","2732","15.78",,,"23715","1.82","0","0.00"
"068400","AJ렌터카 ","11800","100","0.85","860","13.72",,,"9426","1.25","0","0.00"
"006840","AK홀딩스 ","61800","400","0.65","5549","11.14",,,"42221","1.46","350","0.57"
"054620","AP시스템 ","9920","-80","-0.80","59","168.14",,,"4185","2.37","0","0.00"
"090470","AST젯텍 ","4750","-70","-1.45","257","18.48",,,"2830","1.68","50","1.05"
"027410","BGF리테일 ","169500","-10000","-5.57","4238","40.00",,,"22686","7.47","600","0.35"
"138930","BNK금융지주 ","9590","-140","-1.44","3809","2.52",,,"20333","0.47","200","2.09"
"001460","BYC ","470000","4000","0.86","30221","15.55",,,"434980","1.08","800","0.17"
"001465","BYC우 ","210500","500","0.24",,,,,,,"850","0.40"
"032040","C&S자산관리 ","6690","200","3.08",,,,,"2197","3.05","0","0.00"
"001040","CJ ","262500","9500","3.75","7375","35.59",,,"108643","2.42","950","0.36"
"079160","CJ CGV ","124500","8500","7.33","787","158.20",,,"18048","6.90","350","0.28"
"130960","CJ E&M ","84800","400","0.47","5821","14.57",,,"38970","2.18","0","0.00"
"000120","CJ대한통운 ","193500","1000","0.52","2510","77.09",,,"98141","1.97","0","0.00"
"011150","CJ씨푸드 ","3690","-10","-0.27","91","40.55",,,"1310","2.82","0","0.00"
"011155","CJ씨푸드1우 ","17450","300","1.75",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","194700","3500","1.83","15734","12.37",,,"136840","1.42","2500","1.28"
"001045","CJ우 ","136000","2000","1.49",,,,,,,"1000","0.74"
"097950","CJ제일제당 ","368500","8000","2.22","6530","56.43",,,"206344","1.79","2000","0.54"
"097955","CJ제일제당 우 ","224000","1500","0.67",,,,,,,"2050","0.92"
"051500","CJ프레시웨이 ","80500","0","0.00","975","82.56",,,"17665","4.56","200","0.25"
"037560","CJ헬로비전 ","10900","0","0.00","332","32.83",,,"11653","0.94","75","0.69"
"058820","CMG제약 ","2230","30","1.36","2","1115.00",,,"566","3.94","0","0.00"
"023460","CNH ","1620","40","2.53",,,,,"2501","0.65","50","3.09"
"065770","CS ","2520","-25","-0.98",,,,,"1860","1.35","0","0.00"
"000590","CS홀딩스 ","81300","700","0.87","6412","12.68",,,"165649","0.49","0","0.00"
