종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"028150","LG홈쇼핑 ","59200","3300","5.90","8379","7.07",,,,,"0","0.00"
"002550","LG화재 ","5630","230","4.26","1193","4.72",,,"4333","1.30","200","3.55"
"051910","LG화학 ","47500","500","1.06","5152","9.22",,,"19236","2.47","1500","3.16"
"051915","LG화학(1우) ","21800","200","0.93",,,,,,,"1550","7.11"
"047420","LKFS ","715","50","7.52",,,,,,,"0","0.00"
"068150","MCS로직 ","6660","710","11.93","959","6.94",,,,,"0","0.00"
"035420","NHN ","151500","14900","10.91","3995","37.92",,,,,"0","0.00"
"008260","NI테크 ","4850","-150","-3.00","920","5.27",,,"7324","0.66","300","6.19"
"005490","POSCO ","146000","3000","2.10","13442","10.86",,,"151781","0.96","3500","2.40"
"010950","S-Oil ","27500","50","0.18","2297","11.97",,,"20591","1.34","1875","6.82"
"010955","S-Oil(1우) ","19800","-100","-0.50",,,,,,,"1900","9.60"
"034120","SBS ","37600","-150","-0.40","3820","9.84",,,"17328","2.17","1250","3.32"
"046140","SBSi ","13150","1400","11.91","266","49.44",,,,,"0","0.00"
"009160","SIMPAC ","3785","5","0.13","42","90.12",,,"11420","0.33","0","0.00"
"025530","SJM ","3640","90","2.54","502","7.25",,,"3912","0.93","125","3.43"
"003600","SK ","28100","400","1.44","2595","10.83",,,"49174","0.57","800","2.85"
"003605","SK(1우) ","11100","100","0.91",,,,,,,"850","7.66"
"011790","SKC ","16500","300","1.85","699","23.61",,,"13161","1.25","500","3.03"
"018670","SK가스 ","18500","-100","-0.54","3685","5.02",,,"35204","0.53","1250","6.76"
"001740","SK네트웍스 ","14150","1550","12.30",,,,,,,"0","0.00"
"001745","SK네트웍스(1우) ","6200","450","7.83",,,,,,,"0","0.00"
"001510","SK증권 ","600","10","1.69",,,,,"1065","0.56","0","0.00"
"001515","SK증권(1우) ","745","0","0.00",,,,,,,"0","0.00"
"006120","SK케미칼 ","5690","70","1.25","1387","4.10",,,"21576","0.26","300","5.27"
"006125","SK케미칼(1우) ","3000","30","1.01",,,,,,,"350","11.67"
"017670","SK텔레콤 ","193000","-1000","-0.52","17934","10.76",,,"98019","1.97","1800","0.93"
"007050","SNG21 ","5030","10","0.20","1749","2.88",,,"16837","0.30","150","2.98"
"036540","STS반도체 ","10100","500","5.21","443","22.80",,,,,"0","0.00"
"011810","STX ","9950","180","1.84","2391","4.16",,,"10178","0.98","600","6.03"
"011815","STX(1우) ","13400","450","3.47",,,,,,,"720","5.37"
"067250","STX조선 ","18600","300","1.64","2134","8.72",,,"11844","1.57","1250","6.72"
"016600","TG벤처 ","1430","10","0.70",,,,,,,"0","0.00"
"048770","TPC ","1485","35","2.41","287","5.17",,,,,"0","0.00"
"032620","UBCARE ","1215","45","3.85",,,,,,,"0","0.00"
"048760","VK ","2610","60","2.35","840","3.11",,,,,"0","0.00"
"033190","VON ","210","-10","-4.55",,,,,,,"0","0.00"
"024070","WISCOM ","2760","30","1.10","700","3.94",,,"5527","0.50","200","7.25"
"016170","YBM서울 ","870","45","5.45","42","20.71",,,,,"0","0.00"
"040300","YTN ","1575","10","0.64",,,,,,,"0","0.00"
"054150","가드텍 ","385","0","0.00",,,,,,,"0","0.00"
"040610","가로수닷컴 ","610","5","0.83",,,,,,,"0","0.00"
"026260","가산전자 ","1160","-65","-5.31",,,,,,,"0","0.00"
"042570","가야전자 ","1400","65","4.87",,,,,,,"0","0.00"
"030270","가희 ","6450","60","0.94","3785","1.70",,,,,"0","0.00"
"035250","강원랜드 ","14150","350","2.54","1105","12.81",,,"3190","4.44","227","1.60"
"010460","개발리스 ","1500","70","4.90","1644","0.91",,,"3058","0.49","0","0.00"
"056000","거원시스템 ","20000","100","0.50","853","23.45",,,,,"0","0.00"
"000860","건설화학 ","23900","-550","-2.25","13479","1.77",,,"114667","0.21","1000","4.18"
"000800","경남기업 ","1020","-15","-1.45","653","1.56",,,"6538","0.16","0","0.00"
"000805","경남기업(1우B) ","5020","0","0.00",,,,,,,"0","0.00"
"001670","경남모직 ","1135","-45","-3.81","7557","0.15",,,"6931","0.16","0","0.00"
"001675","경남모직(1우) ","2750","-35","-1.26",,,,,,,"0","0.00"
"039240","경남스틸 ","2030","-25","-1.22","329","6.17",,,,,"0","0.00"
"008020","경남에너지 ","1310","0","0.00","228","5.75",,,"3020","0.43","100","7.63"
"002100","경농 ","8900","180","2.06","3428","2.60",,,"52689","0.17","400","4.49"
"002105","경농(1우) ","179000","-23500","-11.60",,,,,,,"450","0.25"
"012320","경동가스 ","15700","0","0.00","4697","3.34",,,"42966","0.37","1000","6.37"
"009450","경동보일러 ","15800","-350","-2.17","7576","2.09",,,"43331","0.36","600","3.80"
"011040","경동제약 ","7680","-20","-0.26","1697","4.53",,,,,"0","0.00"
"000050","경방 ","39000","-850","-2.13","1968","19.82",,,"190034","0.21","500","1.28"
"012610","경인양행 ","12400","700","5.98","2071","5.99",,,"27036","0.46","500","4.03"
"009140","경인전자 ","8300","150","1.84","377","22.02",,,"26535","0.31","500","6.02"
"050120","경조산업 ","1095","5","0.46","90","12.17",,,,,"0","0.00"
"024910","경창산업 ","1260","20","1.61","379","3.32",,,,,"0","0.00"
"025880","경축 ","9000","400","4.65","2602","3.46",,,,,"0","0.00"
"013580","계룡건설 ","9920","30","0.30","3546","2.80",,,"18100","0.55","600","6.05"
"012200","계양전기 ","1850","30","1.65","357","5.18",,,"3423","0.54","100","5.41"
"012205","계양전기(1우) ","1395","0","0.00",,,,,,,"105","7.53"
"027840","고덴시 ","1975","60","3.13","100","19.75",,,"2384","0.83","60","3.04"
"004200","고려개발 ","5160","60","1.18","945","5.46",,,"13137","0.39","400","7.75"
"002140","고려산업 ","1650","-5","-0.30",,,,,"3030","0.54","0","0.00"
"011160","고려산업개발 ","2190","-10","-0.45","1060","2.07",,,"24485","0.09","0","0.00"
"003660","고려시멘트 ","14950","1900","14.56","7513","1.99",,,"30069","0.50","1000","6.69"
"049720","고려신용정보 ","1875","30","1.63",,,,,,,"0","0.00"
"010130","고려아연 ","26200","200","0.77","4187","6.26",,,"33337","0.79","500","1.91"
"027440","고려전기 ","135","0","0.00",,,,,,,"0","0.00"
"002240","고려제강 ","14650","0","0.00","3668","3.99",,,"54942","0.27","300","2.05"
"014570","고려제약 ","12500","350","2.88","2187","5.72",,,,,"0","0.00"
"002540","고제 ","755","55","7.86","118","6.40",,,"519","1.45","0","0.00"
"003590","광덕물산 ","420","0","0.00",,,,,,,"0","0.00"
"003595","광덕물산(1우B) ","170","0","0.00",,,,,,,"0","0.00"
"009290","광동제약 ","1170","10","0.86","66","17.73",,,"1940","0.60","20","1.71"
"014200","광림 ","3520","-80","-2.22",,,,,,,"0","0.00"
"017040","광명전기 ","790","-5","-0.63","33","23.94",,,"1040","0.76","0","0.00"
"017900","광전자 ","3900","500","14.71","369","10.57",,,"4201","0.93","85","2.18"
"037710","광주신세계 ","44300","300","0.68","13570","3.26",,,"44996","0.98","1000","2.26"
"026910","광진실업 ","11600","400","3.57","2862","4.05",,,,,"0","0.00"
"030610","교보증권 ","2970","50","1.71",,,,,"6802","0.44","0","0.00"
"053270","구영테크 ","2000","-5","-0.25","204","9.80",,,,,"0","0.00"
"007690","국도화학 ","12350","200","1.65","1666","7.41",,,"23606","0.52","600","4.86"
"005320","국동 ","4160","10","0.24","152","27.37",,,"24770","0.17","0","0.00"
"060000","국민은행 ","43300","800","1.88","4123","10.50",,,"30511","1.42","1000","2.31"
"001140","국보 ","3890","0","0.00","545","7.14",,,"21340","0.18","0","0.00"
"066620","국보디자인 ","4120","40","0.98","982","4.20",,,,,"0","0.00"
"043650","국순당 ","26500","100","0.38","1625","16.31",,,,,"0","0.00"
"006050","국영지앤엠 ","810","5","0.62",,,,,,,"0","0.00"
"007720","국제건설 ","370","15","4.23","620","0.60",,,,,"0","0.00"
"000680","국제상사 ","1830","-15","-0.81","744","2.46",,,"2480","0.74","0","0.00"
"000685","국제상사(1우) ","5810","-40","-0.68",,,,,,,"0","0.00"
"002720","국제약품 ","5210","10","0.19","269","19.37",,,"19076","0.27","350","6.72"
"053740","국제엘렉트릭 ","8510","110","1.31","454","18.74",,,,,"0","0.00"
"028300","국제정공 ","615","-15","-2.38",,,,,,,"0","0.00"
"028305","국제정공우 ","1050","10","0.96",,,,,,,"0","0.00"
"023670","국제통신 ","400","10","2.56",,,,,,,"0","0.00"
"008670","굿모닝신한증권 ","5670","240","4.42","68","83.38",,,"5062","1.12","0","0.00"
"008675","굿모닝신한증권(1우) ","3280","85","2.66",,,,,,,"0","0.00"
"019010","그랜드백화점 ","3300","-70","-2.08","159","20.75",,,,,"0","0.00"
"070080","그로웰메탈 ","1855","5","0.27",,,,,,,"0","0.00"
"009220","그로웰전자 ","1250","130","11.61","21","59.52",,,,,"0","0.00"
"035780","그로웰텔레콤 ","385","-15","-3.75",,,,,,,"0","0.00"
"000470","그린화재보험 ","3660","-40","-1.08",,,,,"4259","0.86","0","0.00"
"015360","극동가스 ","13650","-50","-0.36","2239","6.10",,,"35818","0.38","900","6.59"
"014530","극동유화 ","4960","-40","-0.80","1160","4.28",,,"17072","0.29","500","10.08"
"006250","극동전선 ","18450","250","1.37","5286","3.49",,,"37450","0.49","1000","5.42"
"010200","극동제혁 ","3620","305","9.20","826","4.38",,,"8154","0.44","0","0.00"
"002250","근화제약 ","8530","60","0.71","1551","5.50",,,"13389","0.64","500","5.86"
"002380","금강고려 ","92800","4300","4.86","17390","5.34",,,"151540","0.61","4000","4.31"
"014280","금강공업 ","6720","0","0.00","4021","1.67",,,"18701","0.36","500","7.44"
"014285","금강공업(1우) ","7680","0","0.00",,,,,,,"550","7.16"
"021320","금강종합건설 ","9940","0","0.00","4057","2.45",,,,,"0","0.00"
"053260","금강철강 ","1130","10","0.89","209","5.41",,,,,"0","0.00"
"010730","금강화섬 ","375","-5","-1.32",,,,,,,"0","0.00"
"008870","금비 ","30600","100","0.33","10781","2.84",,,"43660","0.70","1000","3.27"
"001570","금양 ","370","5","1.37",,,,,"199","1.86","0","0.00"
"036090","금호미터텍 ","450","-5","-1.10","13","34.62",,,,,"0","0.00"
"002990","금호산업 ","2480","-100","-3.88",,,,,"14236","0.17","0","0.00"
"002995","금호산업(1우) ","1350","15","1.12",,,,,,,"0","0.00"
"011780","금호석유 ","4665","-160","-3.32","720","6.48",,,"24147","0.19","0","0.00"
"011785","금호석유(1우) ","2265","-75","-3.21",,,,,,,"0","0.00"
"001210","금호전기 ","38200","200","0.53","484","78.93",,,"18966","2.01","150","0.39"
"010050","금호종금 ","1710","0","0.00",,,,,"5971","0.29","0","0.00"
"036190","금화피에스시 ","1700","30","1.80","465","3.66",,,,,"0","0.00"
"064720","기가텔레콤 ","1740","-5","-0.29","388","4.48",,,,,"0","0.00"
"019930","기라정보통신 ","200","0","0.00",,,,,,,"0","0.00"
"004790","기륭전자 ","2240","40","1.82",,,,,,,"0","0.00"
"006070","기린 ","1165","150","14.78",,,,,"581","2.01","0","0.00"
"035460","기산텔레콤 ","1750","-45","-2.51",,,,,,,"0","0.00"
"000270","기아차 ","10750","250","2.38","1743","6.17",,,"10499","1.02","250","2.33"
"001430","기아특수강 ","485","-5","-1.02",,,,,"7268","0.07","0","0.00"
"024110","기업은행 ","7880","130","1.68","1275","6.18",,,,,"0","0.00"
"071360","나노하이텍 ","3645","55","1.53","311","11.72",,,,,"0","0.00"
"051490","나라엠앤디 ","1715","70","4.26","358","4.79",,,,,"0","0.00"
"065910","나래시스템 ","1175","30","2.62","235","5.00",,,,,"0","0.00"
"036850","나리지*온 ","1400","130","10.24",,,,,,,"0","0.00"
"014990","나산 ","7100","50","0.71","16530","0.43",,,,,"0","0.00"
"036800","나이스 ","1095","5","0.46","206","5.32",,,,,"0","0.00"
"014590","나자인 ","7510","0","0.00","504","14.90",,,"39727","0.19","500","6.66"
"001260","남광토건 ","2310","10","0.43","374","6.18",,,"1941","1.19","0","0.00"
"001265","남광토건(1우B) (락)","15200","0","0.00",,,,,,,"0","0.00"
"008350","남선알미늄 ","1855","45","2.49","292","6.35",,,"5000","0.37","0","0.00"
"008355","남선알미늄(1우) ","3820","85","2.28",,,,,,,"0","0.00"
"069470","남선홈웨어 ","400","10","2.56",,,,,"619","0.65","0","0.00"
"004270","남성 ","5240","-50","-0.95","791","6.62",,,"22857","0.23","400","7.63"
"033220","남성알미늄 ","32500","0","0.00","6134","5.30",,,,,"0","0.00"
"003020","남양 ","3900","-30","-0.76",,,,,"11629","0.34","0","0.00"
"003920","남양유업 ","264000","2000","0.76","48316","5.46",,,"439873","0.60","850","0.32"
"003925","남양유업(1우) ","81000","-2000","-2.41",,,,,,,"900","1.11"
"002070","남영L&F ","24300","-100","-0.41","9463","2.57",,,"85516","0.28","1500","6.17"
"001950","남한제지 ","2960","25","0.85","727","4.07",,,"24565","0.12","300","10.14"
"001955","남한제지(1우) ","2210","0","0.00",,,,,,,"350","15.84"
"025860","남해화학 ","1335","15","1.14",,,,,"5355","0.25","60","4.49"
"004250","내쇼날푸라스 ","7070","420","6.32","1695","4.17",,,"17744","0.40","500","7.07"
"004255","내쇼날푸라스(1우) ","6000","0","0.00",,,,,,,"550","9.17"
"032800","네모 ","750","45","6.38",,,,,,,"0","0.00"
"037540","네스테크 ","510","-15","-2.86",,,,,,,"0","0.00"
"042510","네오웨이브 ","805","0","0.00","92","8.75",,,,,"0","0.00"
"042420","네오위즈 ","48450","5150","11.89","1054","45.97",,,,,"0","0.00"
"017680","네티션닷컴 ","25600","-800","-3.03","24985","1.02",,,,,"0","0.00"
"033430","넥사이언 ","1725","-15","-0.86",,,,,,,"0","0.00"
"003050","넥상스코리아 ","1320","35","2.72","199","6.63",,,"2828","0.47","90","6.82"
"019430","넥서스투자 ","840","0","0.00",,,,,,,"0","0.00"
"005720","넥센 ","8500","150","1.80","6276","1.35",,,"48092","0.18","350","4.12"
"005725","넥센(1우) ","5320","80","1.53",,,,,,,"400","7.52"
"002350","넥센타이어 ","9350","480","5.41","2744","3.41",,,"18342","0.51","450","4.81"
"002355","넥센타이어(1우B) ","6200","-140","-2.21",,,,,,,"500","8.06"
"038990","넥스콘테크 ","3395","85","2.57",,,,,,,"0","0.00"
"037220","넥스텔 ","510","10","2.00",,,,,,,"0","0.00"
"033280","넷시큐어테크 ","470","50","11.90",,,,,,,"0","0.00"
"047730","넷웨이브 ","930","10","1.09",,,,,,,"0","0.00"
"037010","넷컴스토리지 ","210","0","0.00",,,,,,,"0","0.00"
"005250","녹십자 ","25850","200","0.78","2135","12.11",,,"43741","0.59","1500","5.80"
"005255","녹십자(1우) ","15800","-1000","-5.95",,,,,,,"1550","9.81"
"005257","녹십자(2우B) ","16550","0","0.00",,,,,,,"1500","9.06"
"006280","녹십자상아 ","22250","-150","-0.67","1004","22.16",,,"6933","3.21","0","0.00"
"004370","농심 ","215500","-8500","-3.79","15104","14.27",,,"140999","1.53","1500","0.70"
"072710","농심홀딩스 ","36950","-50","-0.14",,,,,,,"0","0.00"
"054050","농우바이오 ","2155","-75","-3.36","474","4.55",,,,,"0","0.00"
"040160","누리텔레콤 ","4000","20","0.50","67","59.70",,,,,"0","0.00"
"008320","누보텍 ","475","15","3.26",,,,,,,"0","0.00"
"025690","뉴런네트 ","1700","35","2.10",,,,,,,"0","0.00"
"060260","뉴보텍 ","2350","-50","-2.08","443","5.30",,,,,"0","0.00"
"060300","뉴소프트기술 ","1270","-25","-1.93",,,,,,,"0","0.00"
"012340","뉴인텍 ","425","0","0.00",,,,,,,"0","0.00"
"049180","뉴테크맨 ","2300","0","0.00","49","46.94",,,,,"0","0.00"
"053290","능률영어사 ","3910","170","4.55","636","6.15",,,,,"0","0.00"
"023430","니트젠테크 ","990","10","1.02",,,,,,,"0","0.00"
"039560","다산네트웍스 ","7070","270","3.97",,,,,,,"0","0.00"
"043710","다스텍 ","795","-10","-1.24","90","8.83",,,,,"0","0.00"
"023590","다우기술 ","1850","45","2.49","99","18.69",,,"4184","0.44","0","0.00"
"032190","다우데이타 ","670","70","11.67",,,,,,,"0","0.00"
"035720","다음 ","59200","4000","7.25","199","297.49",,,,,"0","0.00"
"009280","다함이텍 ","10750","100","0.94","2440","4.41",,,"38741","0.28","250","2.33"
"040670","단암전자통신 ","1470","10","0.68",,,,,,,"0","0.00"
"015590","대경기계 ","5020","-10","-0.20",,,,,"22149","0.23","0","0.00"
"037640","대경테크노스 ","5200","510","10.87",,,,,,,"0","0.00"
"016710","대구가스 ","17300","-50","-0.29","2257","7.67",,,"50818","0.34","1500","8.67"
"006370","대구백화점 ","8780","80","0.92","3076","2.85",,,"29869","0.29","550","6.26"
"006375","대구백화점(1우) ","119000","9000","8.18",,,,,,,"600","0.50"
"005270","대구은행 ","5970","80","1.36","1027","5.81",,,"5540","1.08","250","4.19"
"004130","대덕GDS ","11400","300","2.70","1148","9.93",,,"10838","1.05","300","2.63"
"004135","대덕GDS(1우) ","4895","-55","-1.11",,,,,,,"305","6.23"
"004137","대덕GDS(2우B) ","7130","40","0.56",,,,,,,"300","4.21"
"008060","대덕전자 ","12600","350","2.86","647","19.47",,,"7596","1.66","300","2.38"
"012510","대동 ","895","0","0.00",,,,,"1168","0.77","0","0.00"
"000490","대동공업 ","4060","25","0.62",,,,,"35979","0.11","250","6.16"
"020400","대동금속 ","5990","390","6.96",,,,,,,"0","0.00"
"008830","대동기어 ","6100","200","3.39","386","15.80",,,,,"0","0.00"
"048470","대동스틸 ","1420","25","1.79","275","5.16",,,,,"0","0.00"
"008110","대동전자 ","2580","85","3.41","775","3.33",,,"7472","0.35","40","1.55"
"004780","대륙제관 ","6010","170","2.91","2496","2.41",,,,,"0","0.00"
"000210","대림산업 ","33100","-1400","-4.06","3437","9.63",,,"41338","0.80","700","2.11"
"000215","대림산업(1우) ","14850","-150","-1.00",,,,,,,"750","5.05"
"003960","대림수산 ","2685","55","2.09",,,,,"1526","1.76","0","0.00"
"003965","대림수산(1우) ","11850","850","7.73",,,,,,,"0","0.00"
"005750","대림요업 ","1990","5","0.25","841","2.37",,,"4341","0.46","120","6.03"
"017650","대림제지 ","850","20","2.41","413","2.06",,,,,"0","0.00"
"006570","대림통상 ","2915","255","9.59","489","5.96",,,"9082","0.32","130","4.46"
"027700","대백쇼핑 ","4700","-50","-1.05",,,,,,,"0","0.00"
"036490","대백신소재 ","22100","1450","7.02","119","185.71",,,,,"0","0.00"
"026970","대백저축은행 ","1530","0","0.00","1135","1.35",,,,,"0","0.00"
"001680","대상 ","3645","145","4.14",,,,,"12280","0.30","80","2.19"
"001685","대상(1우) ","1900","35","1.88",,,,,,,"90","4.74"
"001687","대상(2우B) ","2350","20","0.86",,,,,,,"80","3.40"
"036580","대상사료 ","790","5","0.64","305","2.59",,,"2733","0.29","50","6.33"
"036585","대상사료(1우B) ","915","85","10.24",,,,,,,"50","5.46"
"031990","대선조선 ","15800","-150","-0.94",,,,,,,"0","0.00"
"036480","대성미생물 ","22100","-100","-0.45","3308","6.68",,,,,"0","0.00"
"005620","대성산업 ","18100","350","1.97","7238","2.50",,,"84886","0.21","600","3.31"
"025440","대성엘텍 ","990","0","0.00","119","8.32",,,,,"0","0.00"
"019570","대신개발금융 ","2325","100","4.49",,,,,,,"0","0.00"
"020180","대신정보통신 ","305","10","3.39",,,,,,,"0","0.00"
"003540","대신증권 ","18850","600","3.29","547","34.46",,,"17266","1.09","500","2.65"
"003545","대신증권(1우) ","8830","230","2.67",,,,,,,"550","6.23"
"000380","대아건설 ","2555","95","3.86","898","2.85",,,,,"0","0.00"
"009940","대아리드선 ","1790","40","2.29",,,,,"3210","0.56","0","0.00"
"009190","대양금속 ","1280","5","0.39","49","26.12",,,"2602","0.49","30","2.34"
"033030","대양이앤씨 ","4840","40","0.83",,,,,,,"0","0.00"
"006580","대양제지 ","4700","125","2.73","1878","2.50",,,,,"0","0.00"
"014160","대영포장 ","115","0","0.00","14","8.21",,,"355","0.32","0","0.00"
"047040","대우건설 ","5320","90","1.72","733","7.26",,,"7026","0.76","150","2.82"
"047050","대우인터내셔 ","6670","10","0.15","863","7.73",,,"2988","2.23","0","0.00"
"064960","대우정밀 ","16000","1800","12.68","146","109.59",,,"5142","3.11","0","0.00"
"042660","대우조선해양 ","17200","100","0.58","1323","13.00",,,"5678","3.03","0","0.00"
"042670","대우종합기계 ","9950","290","3.00","601","16.56",,,"5469","1.82","0","0.00"
"006800","대우증권 ","4680","180","4.00",,,,,"6548","0.71","0","0.00"
"006805","대우증권(1우) ","2330","65","2.87",,,,,,,"0","0.00"
"004550","대우차판매 ","7420","40","0.54","2016","3.68",,,"23928","0.31","450","6.06"
"004555","대우차판매(1우) ","4770","-50","-1.04",,,,,,,"500","10.48"
"003090","대웅 ","7640","630","8.99","1878","4.07",,,"51981","0.15","500","6.54"
"069620","대웅제약 ","18500","200","1.09",,,,,"13978","1.32","0","0.00"
"016890","대웅화학 ","2685","50","1.90","778","3.45",,,,,"0","0.00"
"028040","대원SCN ","385","5","1.32","98","3.93",,,,,"0","0.00"
"000430","대원강업 ","13750","-100","-0.72","2578","5.33",,,"22629","0.61","500","3.64"
"005710","대원산업 ","24500","0","0.00","10319","2.37",,,,,"0","0.00"
"060280","대원씨아이 ","1950","70","3.72",,,,,,,"0","0.00"
"048910","대원씨앤에이 ","9400","160","1.73","495","18.99",,,,,"0","0.00"
"006340","대원전선 ","2100","-115","-5.19","695","3.02",,,"9227","0.23","0","0.00"
"006345","대원전선(1우) ","1640","40","2.50",,,,,,,"0","0.00"
"006347","대원전선(2우B) ","6210","-210","-3.27",,,,,,,"0","0.00"
"003220","대원제약 ","13300","200","1.53","2031","6.55",,,"17555","0.76","325","2.44"
