종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","415","40","10.67",,,,,"162","2.56","0","0.00"
"036360","3SOFT ","12900","1250","10.73",,,,,"568","22.71","0","0.00"
"005760","ACTS ","9750","210","2.20",,,,,"4477","2.18","0","0.00"
"039790","AMIC ","735","25","3.52",,,,,"853","0.86","0","0.00"
"015670","AP우주통신 ","1060","35","3.41",,,,,"1400","0.76","0","0.00"
"015675","AP우주통신(1우B) ","5000","-370","-6.89",,,,,,,"0","0.00"
"067130","BH라이프 ","925","-25","-2.63",,,,,"126","7.34","0","0.00"
"004560","BNG스틸 ","6660","50","0.76","3167","2.10",,,"14680","0.45","250","3.75"
"004565","BNG스틸(1우) ","5900","100","1.72",,,,,,,"300","5.08"
"001460","BYC ","122000","-2000","-1.61","11386","10.71",,,"246274","0.50","700","0.57"
"001465","BYC(1우) ","64000","-100","-0.16",,,,,,,"750","1.17"
"045260","C ","2425","315","14.93","40","60.63",,,"3630","0.67","0","0.00"
"065770","C&S마이크로 ","8420","-50","-0.59","505","16.67",,,"2285","3.68","0","0.00"
"001040","CJ ","101000","-2500","-2.42","5478","18.44",,,"56528","1.79","1650","1.63"
"001045","CJ(1우) ","63200","200","0.32",,,,,,,"1700","2.69"
"001047","CJ(2우B) ","82800","800","0.98",,,,,,,"1650","1.99"
"001049","CJ(3우B) ","80000","-1400","-1.72",,,,,,,"1650","2.06"
"079160","CJCGV ","29100","750","2.65","1963","14.82",,,"2821","10.32","883","3.03"
"049370","CJ엔터테인 ","22900","-800","-3.38","1201","19.07",,,"10062","2.28","0","0.00"
"037150","CJ인터넷 ","16500","450","2.80",,,,,"6038","2.73","0","0.00"
"051500","CJ푸드시스템 ","8650","-320","-3.57","259","33.40",,,"10705","0.81","0","0.00"
"035760","CJ홈쇼핑 ","107800","1700","1.60","5701","18.91",,,"27063","3.98","0","0.00"
"004530","CKF ","9650","-240","-2.43",,,,,"7183","1.34","0","0.00"
"050470","CMS ","1790","65","3.77",,,,,"887","2.02","0","0.00"
"023460","CNH캐피탈 ","2260","-35","-1.53",,,,,"2613","0.86","0","0.00"
"052350","CURON ","5530","30","0.55",,,,,"1326","4.17","0","0.00"
"065340","DM테크놀로지 ","2270","0","0.00","129","17.60",,,"3667","0.62","0","0.00"
"069730","DSR제강 ","1935","95","5.16","202","9.58",,,"1957","0.99","25","1.29"
"017940","E1 ","42500","350","0.83","7745","5.49",,,"61213","0.69","1500","3.53"
"047940","EBT네트웍스 ","715","-5","-0.69",,,,,"1718","0.42","0","0.00"
"037370","EG ","6210","-140","-2.20","101","61.49",,,"4326","1.44","0","0.00"
"080220","EMLSI ","20250","2600","14.73","2219","9.13",,,"4731","4.28","0","0.00"
"079190","EMW안테나 ","29050","0","0.00","740","39.26",,,"1819","15.97","0","0.00"
"007700","F&F ","4535","240","5.59","116","39.09",,,"4250","1.07","50","1.10"
"001370","FnC코오롱 ","13950","150","1.09",,,,,"5648","2.47","0","0.00"
"001375","FnC코오롱(1우) ","6650","-190","-2.78",,,,,,,"0","0.00"
"078930","GS ","24200","550","2.33","2589","9.35",,,"20459","1.18","500","2.07"
"078935","GS(1우) ","19400","400","2.11",,,,,,,"550","2.84"
"006360","GS건설 ","49700","-300","-0.60","3211","15.48",,,"26040","1.91","1250","2.52"
"028150","GS홈쇼핑 ","108900","-2100","-1.89","8196","13.29",,,"38809","2.81","0","0.00"
"053870","GT&T ","3860","-100","-2.53","267","14.46",,,"1532","2.52","0","0.00"
"035000","GⅡR ","19750","50","0.25","877","22.52",,,"8119","2.43","1000","5.06"
"007640","HK저축은행 ","3080","-20","-0.65",,,,,"3300","0.93","0","0.00"
"025340","HS창투 ","345","15","4.55",,,,,"351","0.98","0","0.00"
"007720","HS홀딩스 ","3900","445","12.88",,,,,"1337","2.92","0","0.00"
"060910","I.S하이텍 ","1605","-80","-4.75","113","14.20",,,"1392","1.15","0","0.00"
"038710","ICM ","6520","-240","-3.55",,,,,"3228","2.02","0","0.00"
"080570","IC코퍼레이션 ","390","-10","-2.50","2","195.00",,,"280","1.39","0","0.00"
"003560","IHQ ","9680","680","7.56",,,,,"514","18.83","0","0.00"
"004020","INI스틸 ","21800","-300","-1.36","5785","3.77",,,"31891","0.68","400","1.83"
"004025","INI스틸(1우B) ","17900","0","0.00",,,,,,,"400","2.23"
"002380","KCC ","234000","-1000","-0.43","14315","16.35",,,"181167","1.29","5000","2.14"
"021320","KCC건설 ","30600","300","0.99","4620","6.62",,,"26229","1.17","0","0.00"
"036670","KCI ","5330","-10","-0.19","294","18.13",,,"2018","2.64","0","0.00"
"009070","KCTC ","101000","500","0.50","8664","11.66",,,"245720","0.41","900","0.89"
"068060","KCW ","3025","-85","-2.73","681","4.44",,,"3841","0.79","0","0.00"
"054020","KDN스마텍 ","1660","215","14.88",,,,,"512","3.24","0","0.00"
"017300","KDS ","105","0","0.00",,,,,"140","0.75","0","0.00"
"006200","KEC ","1915","40","2.13","183","10.46",,,"4976","0.38","50","2.61"
"001390","KG케미칼 ","7200","170","2.42","598","12.04",,,"7252","0.99","200","2.78"
"060720","KH바텍 ","30350","-150","-0.49","1799","16.87",,,"10550","2.88","0","0.00"
"050120","KJ온라인 ","10000","900","9.89","8","1250.00",,,"1792","5.58","0","0.00"
"030200","KT ","42300","-50","-0.12","5957","7.10",,,"35332","1.20","3000","7.09"
"033780","KT&G ","47450","1550","3.38","3183","14.91",,,"21676","2.19","1600","3.37"
"030210","KTB네트워크 ","6730","870","14.85",,,,,"5021","1.34","0","0.00"
"032390","KTF ","23300","950","4.25","1545","15.08",,,"17555","1.33","550","2.36"
"036030","KTH ","9860","680","7.41",,,,,"4930","2.00","0","0.00"
"060370","KT서브마린 ","7830","-20","-0.25",,,,,"14267","0.55","0","0.00"
"003550","LG ","29500","1300","4.61","2991","9.86",,,"19678","1.50","250","0.85"
"003555","LG(1우) ","20400","1000","5.15",,,,,,,"300","1.47"
"016990","LG마이크론 ","69400","-600","-0.86","8551","8.12",,,"44714","1.55","0","0.00"
"001120","LG상사 ","19900","600","3.11","1196","16.64",,,"9941","2.00","500","2.51"
"068870","LG생명과학 ","52700","2000","3.94","648","81.33",,,"14602","3.61","0","0.00"
"068875","LG생명과학(1우) ","36600","3750","11.42",,,,,,,"0","0.00"
"051900","LG생활건강 ","60000","700","1.18","2242","26.76",,,"16581","3.62","750","1.25"
"051905","LG생활건강(1우) ","34800","-200","-0.57",,,,,,,"800","2.30"
"012990","LG석유화학 ","27400","50","0.18","4607","5.95",,,"15534","1.76","1750","6.39"
"066570","LG전자 ","81200","2600","3.31","9890","8.21",,,"32175","2.52","1500","1.85"
"066575","LG전자(1우) ","52000","1400","2.77",,,,,,,"1550","2.98"
"032710","LG카드 ","49500","-1200","-2.37",,,,,,,"0","0.00"
"032640","LG텔레콤 ","6390","-60","-0.93","82","77.93",,,"3553","1.80","0","0.00"
"034220","LG필립스LCD ","46600","1250","2.76","5420","8.60",,,"17745","2.63","0","0.00"
"002550","LG화재 ","15700","550","3.63","833","18.85",,,"7087","2.22","250","1.59"
"051910","LG화학 ","53500","1000","1.90","7341","7.29",,,"30060","1.78","1500","2.80"
"051915","LG화학(1우) ","38500","1400","3.77",,,,,,,"1550","4.03"
"010120","LS산전 ","27900","700","2.57","2816","9.91",,,"7234","3.86","500","1.79"
"006260","LS전선 ","31550","1800","6.05","4114","7.67",,,"38180","0.83","1000","3.17"
"068150","MCS로직 ","4350","-145","-3.23",,,,,"3519","1.24","0","0.00"
"076170","MK픽처스 ","2100","35","1.69","19","110.53",,,"583","3.60","0","0.00"
"035420","NHN ","247000","3000","1.23","3535","69.87",,,"15731","15.70","0","0.00"
"008260","NI테크 ","1155","50","4.52","244","4.73",,,"1086","1.06","40","3.46"
"005490","POSCO ","205500","-2000","-0.96","47301","4.34",,,"200113","1.03","8000","3.89"
"036530","S&TC ","22200","300","1.37","2193","10.12",,,"14869","1.49","250","1.13"
"003570","S&T중공업 ","1640","30","1.86","162","10.12",,,"1409","1.16","25","1.52"
"010950","S-Oil ","76000","200","0.26","11144","6.82",,,"29197","2.60","4750","6.25"
"010955","S-Oil(1우) ","59700","200","0.34",,,,,,,"4025","6.74"
"034120","SBS ","56000","600","1.08","1389","40.32",,,"20829","2.69","750","1.34"
"046140","SBSi ","18600","1400","8.14","370","50.27",,,"2420","7.69","0","0.00"
"002360","SH케미칼 ","3190","80","2.57",,,,,"3091","1.03","0","0.00"
"002365","SH케미칼(1우) ","89600","8500","10.48",,,,,,,"0","0.00"
"009160","SIMPAC ","1740","20","1.16","218","7.98",,,"1577","1.10","25","1.44"
"025530","SJM ","6250","-250","-3.85","607","10.30",,,"4942","1.26","200","3.20"
"003600","SK ","54200","200","0.37","12950","4.19",,,"51751","1.05","1800","3.32"
"003605","SK(1우) ","45000","-400","-0.88",,,,,,,"1850","4.11"
"011790","SKC ","14350","850","6.30","1684","8.52",,,"12862","1.12","0","0.00"
"018670","SK가스 ","39900","-900","-2.21","4553","8.76",,,"44992","0.89","1500","3.76"
"001740","SK네트웍스 ","16300","-100","-0.61","1870","8.72",,,"2638","6.18","0","0.00"
"001745","SK네트웍스(1우) ","14800","-200","-1.33",,,,,,,"0","0.00"
"001510","SK증권 ","1405","5","0.36","28","50.18",,,"716","1.96","0","0.00"
"001515","SK증권(1우) ","2075","0","0.00",,,,,,,"0","0.00"
"006120","SK케미칼 ","30750","-750","-2.38","524","58.68",,,"24539","1.25","200","0.65"
"006125","SK케미칼(1우) ","16050","-600","-3.60",,,,,,,"250","1.56"
"017670","SK텔레콤 ","199500","5000","2.57","20307","9.82",,,"96817","2.06","10300","5.16"
"021880","SLS캐피탈 ","3020","55","1.85","305","9.90",,,"5213","0.58","0","0.00"
"007050","SNG21 ","9400","-80","-0.84",,,,,"11205","0.84","0","0.00"
"051980","SNH ","3970","120","3.12",,,,,"237","16.75","0","0.00"
"071660","SSCP ","17700","-400","-2.21","592","29.90",,,"4362","4.06","0","0.00"
"036540","STS반도체 ","9350","450","5.06","196","47.70",,,"5573","1.68","0","0.00"
"011810","STX ","13500","250","1.89","643","21.00",,,"5675","2.38","250","1.85"
"077970","STX엔진 ","14300","750","5.54","416","34.38",,,"4322","3.31","250","1.75"
"067250","STX조선 ","18900","-600","-3.08","940","20.11",,,"14541","1.30","750","3.97"
"032540","TJ미디어 ","6900","700","11.29","64","107.81",,,"3510","1.97","0","0.00"
"048770","TPC ","2760","-75","-2.65","325","8.49",,,"3795","0.73","0","0.00"
"036610","UAONE엔터 ","1115","145","14.95","64","17.42",,,"733","1.52","0","0.00"
"048760","VK ","1230","-5","-0.40","471","2.61",,,"3151","0.39","0","0.00"
"024070","WISCOM ","5210","20","0.39","502","10.38",,,"5809","0.90","300","5.76"
"057030","YBM시사닷컴 ","26600","-900","-3.27","764","34.82",,,"3146","8.46","0","0.00"
"040300","YTN ","4340","65","1.52","34","127.65",,,"2739","1.58","0","0.00"
"052220","iMBC ","8080","110","1.38","171","47.25",,,"720","11.22","0","0.00"
"054150","가드텍 ","1535","45","3.02",,,,,"2317","0.66","0","0.00"
"040610","가로수닷컴 ","1145","-35","-2.97","723","1.58",,,"1826","0.63","0","0.00"
"079940","가비아 ","19400","2500","14.79","559","34.70",,,"1741","11.14","0","0.00"
"078890","가온미디어 ","11850","100","0.85","1665","7.12",,,"4653","2.55","0","0.00"
"000500","가온전선 ","18950","0","0.00","2511","7.55",,,"38590","0.49","750","3.96"
"030270","가희 ","13800","-500","-3.50","2178","6.34",,,"20492","0.67","0","0.00"
"035250","강원랜드 ","20600","100","0.49","1273","16.18",,,"5006","4.12","450","2.18"
"000860","건설화학 ","16800","0","0.00","2903","5.79",,,"30220","0.56","320","1.90"
"000800","경남기업 ","13000","350","2.77","2194","5.93",,,"30815","0.42","0","0.00"
"000805","경남기업(1우B) (락)","28850","0","0.00",,,,,,,"0","0.00"
"039240","경남스틸 ","3415","10","0.29","960","3.56",,,"3734","0.91","0","0.00"
"008020","경남에너지 ","2610","30","1.16","201","12.99",,,"3205","0.81","100","3.83"
"002100","경농 ","6670","300","4.71","505","13.21",,,"10519","0.63","130","1.95"
"012320","경동가스 ","37000","-100","-0.27","4677","7.91",,,"49720","0.74","1000","2.70"
"009450","경동보일러 ","20500","600","3.02","2462","8.33",,,"49346","0.42","500","2.44"
"011040","경동제약 ","28200","-200","-0.70","1843","15.30",,,"10635","2.65","0","0.00"
"000050","경방 ","105000","1000","0.96",,,,,"185130","0.57","0","0.00"
"012610","경인양행 ","16800","0","0.00","1676","10.02",,,"23731","0.71","500","2.98"
"009140","경인전자 ","10850","-450","-3.98",,,,,"25551","0.42","600","5.53"
"024910","경창산업 ","5040","40","0.80","249","20.24",,,"3247","1.55","0","0.00"
"025880","경축 ","13300","-50","-0.37","2016","6.60",,,"25793","0.52","0","0.00"
"013580","계룡건설 ","29900","-600","-1.97","4132","7.24",,,"24981","1.20","700","2.34"
"012200","계양전기 ","2135","85","4.15","32","66.72",,,"3271","0.65","15","0.70"
"012205","계양전기(1우) ","1385","20","1.47",,,,,,,"20","1.44"
"027840","고덴시 ","2905","65","2.29","291","9.98",,,"2419","1.20","90","3.10"
"004200","고려개발 ","37500","-2400","-6.02","2558","14.66",,,"18611","2.01","600","1.60"
"002140","고려산업 ","4640","-170","-3.53",,,,,"5104","0.91","0","0.00"
"003660","고려시멘트 ","14150","-150","-1.05","1814","7.80",,,"33931","0.42","750","5.30"
"049720","고려신용정보 ","840","30","3.70","14","60.00",,,"686","1.22","0","0.00"
"010130","고려아연 ","43000","4400","11.40","6487","6.63",,,"45811","0.94","750","1.74"
"002240","고려제강 ","27650","-50","-0.18","3903","7.08",,,"54425","0.51","350","1.27"
"014570","고려제약 ","20750","-250","-1.19","1833","11.32",,,"26525","0.78","0","0.00"
"002540","고제 ","295","10","3.51",,,,,"404","0.73","0","0.00"
"009290","광동제약 ","3915","15","0.38","326","12.01",,,"2379","1.65","30","0.77"
"014200","광림 ","4265","65","1.55","560","7.62",,,"12500","0.34","0","0.00"
"017040","광명전기 ","1120","10","0.90","69","16.23",,,"1151","0.97","0","0.00"
"017900","광전자 ","3510","125","3.69","779","4.51",,,"5246","0.67","90","2.56"
"037710","광주신세계 ","137000","-1500","-1.08","7669","17.86",,,"60017","2.28","1000","0.73"
"026910","광진실업 ","1945","15","0.78","430","4.52",,,"2587","0.75","0","0.00"
"030610","교보증권 ","10400","100","0.97","476","21.85",,,"7645","1.36","125","1.20"
"053270","구영테크 ","3400","-45","-1.31","243","13.99",,,"2104","1.62","0","0.00"
"007690","국도화학 ","15800","300","1.94","1927","8.20",,,"26200","0.60","600","3.80"
"005320","국동 ","7260","-20","-0.27","388","18.71",,,"24852","0.29","250","3.44"
"060000","국민은행 ","66000","-2000","-2.94","1812","36.42",,,"29705","2.22","550","0.83"
"001140","국보 ","12150","-350","-2.80","591","20.56",,,"21572","0.56","0","0.00"
"066620","국보디자인 ","3450","-140","-3.90","35","98.57",,,"3501","0.99","0","0.00"
"043650","국순당 ","17100","300","1.79","1086","15.75",,,"7575","2.26","0","0.00"
"006050","국영지앤엠 ","2360","-80","-3.28","255","9.25",,,"2682","0.88","0","0.00"
"078130","국일제지 ","33950","-2600","-7.11","3159","10.75",,,"19803","1.71","0","0.00"
"000680","국제상사 ","1430","0","0.00","836","1.71",,,"2875","0.50","0","0.00"
"000685","국제상사(1우) ","2835","0","0.00",,,,,,,"0","0.00"
"002720","국제약품 ","14100","-200","-1.40","2323","6.07",,,"20451","0.69","500","3.55"
"053740","국제엘렉트릭 ","6400","-60","-0.93","891","7.18",,,"3226","1.98","0","0.00"
"023670","국제통신 ","985","-25","-2.48",,,,,"624","1.58","0","0.00"
"019010","그랜드백화점 ","10450","-350","-3.24",,,,,"27945","0.37","0","0.00"
"083420","그린소프트켐 ","16000","500","3.23","2357","6.79",,,"22002","0.73","750","4.69"
"000470","그린화재보험 ","7700","-290","-3.63","619","12.44",,,"4127","1.87","0","0.00"
"015360","극동가스 ","30950","650","2.15","3517","8.80",,,"43778","0.71","1250","4.04"
"014530","극동유화 ","8630","150","1.77","894","9.65",,,"16038","0.54","500","5.79"
"002250","근화제약 ","19900","-100","-0.50","653","30.47",,,"12024","1.66","500","2.51"
