종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2890","-50","-1.70","32","90.31",,,"768","3.76","0","0.00"
"095570","AJ네트웍스 ","4140","15","0.36","1124","3.68",,,"7231","0.57","100","2.42"
"068400","AJ렌터카 ","11950","0","0.00","172","69.48",,,"11150","1.07","0","0.00"
"006840","AK홀딩스 ","31600","100","0.32","8224","3.84",,,"63797","0.50","750","2.37"
"054620","APS홀딩스 ","9350","60","0.65","64","146.09",,,"11083","0.84","0","0.00"
"265520","AP시스템 ","28200","-550","-1.91","1812","15.56",,,"6964","4.05","150","0.53"
"211270","AP위성 ","6440","-10","-0.16",,,,,"5428","1.19","0","0.00"
"027410","BGF ","5620","50","0.90","575","9.77",,,"15719","0.36","35","0.62"
"282330","BGF리테일 ","169000","1000","0.60","8925","18.94",,,"30182","5.60","2680","1.59"
"138930","BNK금융지주 ","7140","180","2.59","1475","4.84",,,"23400","0.31","300","4.20"
"001460","BYC ","241000","3000","1.26","10891","22.13",,,"485043","0.50","1000","0.41"
"001465","BYC우 ","126500","0","0.00",,,,,,,"1050","0.83"
"001040","CJ ","93800","1700","1.85","9180","10.22",,,"121743","0.77","1450","1.55"
"079160","CJ CGV ","36400","-350","-0.95",,,,,"5284","6.89","200","0.55"
"035760","CJ ENM ","153800","1200","0.79","12661","12.15",,,"126022","1.22","1200","0.78"
"00104K","CJ4우(전환) ","66900","300","0.45",,,,,,,"0","0.00"
"000120","CJ대한통운 ","154000","-3500","-2.22","1996","77.15",,,"116702","1.32","0","0.00"
"011150","CJ씨푸드 ","2700","0","0.00","60","45.00",,,"1710","1.58","0","0.00"
"011155","CJ씨푸드1우 ","30300","100","0.33",,,,,,,"0","0.00"
"001045","CJ우 ","42350","50","0.12",,,,,,,"1500","3.54"
"097950","CJ제일제당 ","246500","-1500","-0.60","55416","4.45",,,"291963","0.84","3500","1.42"
"097955","CJ제일제당 우 ","104000","0","0.00",,,,,,,"3550","3.41"
"051500","CJ프레시웨이 ","25250","-450","-1.75","1154","21.88",,,"16496","1.53","200","0.79"
"037560","CJ헬로 ","6100","-190","-3.02","512","11.91",,,"13677","0.45","75","1.23"
"058820","CMG제약 ","4035","95","2.41","53","76.13",,,"911","4.43","0","0.00"
"023460","CNH ","1750","15","0.86","20","87.50",,,"2609","0.67","20","1.14"
"065770","CS ","2745","-70","-2.49","218","12.59",,,"1197","2.29","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","58000","0","0.00","5469","10.61",,,"189462","0.31","500","0.86"
"012030","DB ","765","2","0.26",,,,,"684","1.12","0","0.00"
"306620","DB금융스팩6호 ","2005","-5","-0.25",,,,,,,"0","0.00"
"322780","DB금융스팩7호 ","2065","-20","-0.96",,,,,,,"0","0.00"
