종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095340","ISC ","25600","-750","-2.85","454","56.39",,,"12209","2.10","150","0.59"
"099520","ITX-AI ","1285","0","0.00",,,,,"793","1.62","0","0.00"
"175330","JB금융지주 ","8790","-80","-0.90","1774","4.95",,,"19069","0.46","374","4.25"
"234080","JW생명과학 ","16000","-200","-1.23","1065","15.02",,,"8340","1.92","500","3.13"
"067290","JW신약 ","3835","-25","-0.65",,,,,"1288","2.98","0","0.00"
"001060","JW중외제약 ","23400","50","0.21",,,,,"9069","2.58","325","1.39"
"001067","JW중외제약2우B ","56100","200","0.36",,,,,,,"325","0.58"
"001065","JW중외제약우 ","32900","50","0.15",,,,,,,"350","1.06"
"096760","JW홀딩스 ","3890","-20","-0.51","157","24.78",,,"2139","1.82","90","2.31"
"035900","JYP Ent. ","53300","900","1.72","892","59.75",,,"5146","10.36","154","0.29"
"024840","KBI메탈 ","2020","-5","-0.25","56","36.07",,,"2806","0.72","0","0.00"
"105560","KB금융 ","56800","200","0.35","8809","6.45",,,"102219","0.56","1770","3.12"
"024120","KB오토시스 ","6870","10","0.15","289","23.77",,,"8921","0.77","170","2.47"
"002380","KCC ","327000","-6000","-1.80","72945","4.48",,,"548119","0.60","5700","1.74"
"021320","KCC건설 ","10050","70","0.70","1806","5.56",,,"18717","0.54","180","1.79"
"344820","KCC글라스 ","59000","-1100","-1.83","14761","4.00",,,"82644","0.71","2100","3.56"
"036670","KCI ","8770","-70","-0.79","987","8.89",,,"6617","1.33","200","2.28"
"009070","KCTC ","6420","-70","-1.08","433","14.83",,,"6783","0.95","50","0.78"
"009440","KC그린홀딩스 ","5130","0","0.00",,,,,"6349","0.81","40","0.78"
"119650","KC코트렐 ","6970","-190","-2.65",,,,,"813","8.57","0","0.00"
"044180","KD ","1565","5","0.32",,,,,"1602","0.98","0","0.00"
"092220","KEC ","3660","-40","-1.08",,,,,"1394","2.63","0","0.00"
"151860","KG ETS ","14100","-100","-0.70","768","18.36",,,"7448","1.89","110","0.78"
"016380","KG동부제철 ","11350","50","0.44","668","16.99",,,"9715","1.17","100","0.88"
"016385","KG동부제철우 ","99000","-700","-0.70",,,,,,,"150","0.15"
"046440","KG모빌리언스 ","9190","0","0.00","628","14.63",,,"6842","1.34","220","2.39"
"035600","KG이니시스 ","18400","-250","-1.34","1594","11.54",,,"11032","1.67","350","1.90"
"001390","KG케미칼 ","36300","2350","6.92","3358","10.81",,,"29370","1.24","400","1.10"
"226360","KH E&T ","1625","-60","-3.56",,,,,"1402","1.16","0","0.00"
"111870","KH 일렉트론 ","784","6","0.77",,,,,"1144","0.69","0","0.00"
"033180","KH 필룩스 ","3130","100","3.30",,,,,"2768","1.13","0","0.00"
"060720","KH바텍 ","23500","-600","-2.49",,,,,"7447","3.16","0","0.00"
"001940","KISCO홀딩스 ","17900","-400","-2.19","2260","7.92",,,"45645","0.39","300","1.68"
"122450","KMH ","8820","-170","-1.89","718","12.28",,,"5865","1.50","0","0.00"
"052900","KMH하이텍 ","1605","-35","-2.13","34","47.21",,,"1628","0.99","0","0.00"
"058400","KNN ","1570","-15","-0.95","46","34.13",,,"1506","1.04","15","0.96"
"114450","KPX생명과학 ","7430","110","1.50",,,,,"3958","1.88","0","0.00"
"025000","KPX케미칼 ","58200","500","0.87","13307","4.37",,,"108169","0.54","2750","4.73"
"092230","KPX홀딩스 ","66200","-100","-0.15","34397","1.92",,,"183257","0.36","3100","4.68"
"000040","KR모터스 ","1005","-30","-2.90",,,,,"396","2.54","0","0.00"
"044450","KSS해운 ","12400","500","4.20","584","21.23",,,"11592","1.07","300","2.42"
"030200","KT ","30850","350","1.15","2684","11.49",,,"53661","0.57","1350","4.38"
"033780","KT&G ","82000","900","1.11","9320","8.80",,,"65822","1.25","4800","5.85"
"030210","KTB투자증권 ","6340","-240","-3.65","1162","5.46",,,"8631","0.73","150","2.37"
"058850","KTcs ","2645","-25","-0.94","257","10.29",,,"3831","0.69","80","3.02"
"058860","KTis ","2540","0","0.00","223","11.39",,,"4810","0.53","80","3.15"
"060370","KT서브마린 ","5900","-100","-1.67","58","101.72",,,"4693","1.26","30","0.51"
"093050","LF ","18650","350","1.91","605","30.83",,,"42186","0.44","500","2.68"
"003550","LG ","92500","1300","1.43","8338","11.09",,,"115188","0.80","2500","2.70"
"034220","LG디스플레이 ","19650","-50","-0.25",,,,,"31863","0.62","0","0.00"
"051900","LG생활건강 ","1200000","29000","2.48","47596","25.21",,,"268428","4.47","11000","0.92"
"051905","LG생활건강우 ","612000","13000","2.17",,,,,,,"11050","1.81"
"003555","LG우 ","67000","-300","-0.45",,,,,,,"2550","3.81"
"032640","LG유플러스 ","14400","50","0.35","1095","13.15",,,"16891","0.85","450","3.13"
"011070","LG이노텍 ","213500","4000","1.91","9978","21.40",,,"102576","2.08","700","0.33"
"066570","LG전자 ","120500","0","0.00","10926","11.03",,,"85368","1.41","1200","1.00"
"066575","LG전자우 ","63400","-700","-1.09",,,,,,,"1250","1.97"
"037560","LG헬로비전 ","7190","280","4.05",,,,,"8149","0.88","75","1.04"
"051910","LG화학 ","832000","-4000","-0.48","6666","124.81",,,"230440","3.61","10000","1.20"
"051915","LG화학우 ","375500","-8000","-2.09",,,,,,,"10050","2.68"
"079550","LIG넥스원 ","46650","50","0.11","2664","17.51",,,"30569","1.53","900","1.93"
"006260","LS ","62100","-500","-0.80","4568","13.59",,,"101468","0.61","1450","2.33"
"010120","LS ELECTRIC ","58900","0","0.00","2905","20.28",,,"47050","1.25","1100","1.87"
"000680","LS네트웍스 ","3135","-90","-2.79",,,,,"6258","0.50","0","0.00"
"229640","LS전선아시아 ","8330","-40","-0.48","240","34.71",,,"4352","1.91","200","2.40"
"108320","LX세미콘 ","110800","1200","1.09","4459","24.85",,,"32727","3.39","1350","1.22"
"001120","LX인터내셔널 ","26600","-550","-2.03","7932","3.35",,,"34525","0.77","400","1.50"
"108670","LX하우시스 ","68700","-900","-1.29",,,,,"83775","0.82","300","0.44"
"108675","LX하우시스우 ","33000","0","0.00",,,,,,,"350","1.06"
"383800","LX홀딩스 ","8870","50","0.57",,,,,,,"0","0.00"
"38380K","LX홀딩스1우 ","13650","-150","-1.09",,,,,,,"0","0.00"
"023150","MH에탄올 ","11600","0","0.00","1049","11.06",,,"8318","1.39","350","3.02"
"035420","NAVER ","408500","1500","0.37","6877","59.40",,,"44850","9.11","402","0.10"
"160550","NEW ","17000","-150","-0.87",,,,,"3774","4.50","0","0.00"
"053290","NE능률 ","19550","1300","7.12","68","287.50",,,"3826","5.11","40","0.20"
"181710","NHN ","83300","3300","4.13","1148","72.56",,,"81621","1.02","0","0.00"
"104200","NHN벅스 ","9460","200","2.16",,,,,"4101","2.31","0","0.00"
"060250","NHN한국사이버결제 ","58400","1200","2.10","1291","45.24",,,"6289","9.29","0","0.00"
"005940","NH투자증권 ","13050","-100","-0.76","1923","6.79",,,"19308","0.68","700","5.36"
"005945","NH투자증권우 ","12500","-50","-0.40",,,,,,,"750","6.00"
"034310","NICE ","16750","-150","-0.89","447","37.47",,,"18634","0.90","270","1.61"
"030190","NICE평가정보 ","20000","200","1.01","789","25.35",,,"4263","4.69","275","1.38"
"008260","NI스틸 ","3905","-140","-3.46","424","9.21",,,"4246","0.92","50","1.28"
"004250","NPC ","6230","-130","-2.04","449","13.88",,,"7011","0.89","100","1.61"
"004255","NPC우 ","3165","-20","-0.63",,,,,,,"105","3.32"
"010060","OCI ","126500","-3000","-2.32",,,,,"98159","1.29","0","0.00"
"078590","OQP ","2380","0","0.00",,,,,"878","2.71","0","0.00"
"178920","PI첨단소재 ","47000","1800","3.98","1421","33.08",,,"9633","4.88","711","1.51"
"024940","PN풍년 ","6200","-160","-2.52","256","24.22",,,"3955","1.57","25","0.40"
"005490","POSCO ","296500","500","0.17","20165","14.70",,,"508464","0.58","8000","2.70"
"218410","RFHIC ","30450","-850","-2.72","83","366.87",,,"8062","3.78","100","0.33"
"327260","RF머트리얼즈 ","23900","-500","-2.05",,,,,"8113","2.95","0","0.00"
"091340","S&K폴리텍 ","5480","-30","-0.54",,,,,"7792","0.70","250","4.56"
"010950","S-Oil ","101500","-1000","-0.98",,,,,"48733","2.08","0","0.00"
"010955","S-Oil우 ","61800","-900","-1.44",,,,,,,"25","0.04"
"019550","SBI인베스트먼트 ","1745","-10","-0.57","86","20.29",,,"673","2.59","0","0.00"
"034120","SBS ","51700","-2400","-4.44",,,,,"28014","1.85","0","0.00"
"101060","SBS미디어홀딩스 ","2060","-5","-0.24",,,,,"3617","0.57","0","0.00"
"046140","SBS콘텐츠허브 ","8410","-40","-0.47","389","21.62",,,"7102","1.18","0","0.00"
"036120","SCI평가정보 ","3380","30","0.90","179","18.88",,,"718","4.71","35","1.04"
"099220","SDN ","2215","-30","-1.34","176","12.59",,,"1873","1.18","0","0.00"
"036540","SFA반도체 ","6270","-60","-0.95","102","61.47",,,"2023","3.10","0","0.00"
"255220","SG ","1800","25","1.41",,,,,"1894","0.95","0","0.00"
"040610","SG&G ","2370","-35","-1.46","787","3.01",,,"8110","0.29","0","0.00"
"049470","SGA ","1160","60","5.45","81","14.32",,,"717","1.62","0","0.00"
"184230","SGA솔루션즈 ","1400","45","3.32","158","8.86",,,"661","2.12","0","0.00"
"005090","SGC에너지 ","47700","-700","-1.45","1792","26.62",,,"38628","1.23","1500","3.14"
"016250","SGC이테크건설 ","69400","100","0.14","56262","1.23",,,"69879","0.99","1500","2.16"
"001380","SG글로벌 ","2175","0","0.00",,,,,"2812","0.77","0","0.00"
"004060","SG세계물산 ","691","0","0.00",,,,,"969","0.71","0","0.00"
"001770","SHD ","28750","-1250","-4.17","403","71.34",,,"28484","1.01","100","0.35"
"002360","SH에너지화학 ","1095","0","0.00",,,,,"808","1.36","0","0.00"
"009160","SIMPAC ","7420","-480","-6.08","586","12.66",,,"7091","1.05","60","0.81"
"123700","SJM ","4840","-5","-0.10","172","28.14",,,"10466","0.46","50","1.03"
"025530","SJM홀딩스 ","3665","-75","-2.01","221","16.58",,,"9852","0.37","100","2.73"
"034730","SK ","243000","0","0.00","3544","68.57",,,"245819","0.99","7000","2.88"
"337450","SK5호스팩 ","2160","10","0.47",,,,,,,"0","0.00"
"340350","SK6호스팩 ","2100","-10","-0.47",,,,,,,"0","0.00"
"011790","SKC ","168000","-10000","-5.62","1048","160.31",,,"47746","3.52","1000","0.60"
"018670","SK가스 ","133000","-4500","-3.27","29674","4.48",,,"205706","0.65","4000","3.01"
"001740","SK네트웍스 ","5180","90","1.77","153","33.86",,,"8289","0.62","120","2.32"
"001745","SK네트웍스우 ","87900","-1400","-1.57",,,,,,,"145","0.16"
"006120","SK디스커버리 ","47350","-350","-0.73","13096","3.62",,,"95458","0.50","1000","2.11"
"006125","SK디스커버리우 ","38800","-200","-0.51",,,,,,,"1050","2.71"
"210980","SK디앤디 ","31250","-300","-0.95","2505","12.48",,,"21678","1.44","600","1.92"
"068400","SK렌터카 ","12100","0","0.00","494","24.49",,,"9793","1.24","0","0.00"
"036490","SK머티리얼즈 ","379900","-1000","-0.26","13940","27.25",,,"41447","9.17","4000","1.05"
"302440","SK바이오사이언스 ","225000","-5000","-2.17","537","418.99",,,"4310","52.20","0","0.00"
"326030","SK바이오팜 ","95200","600","0.63",,,,,"4840","19.67","0","0.00"
"361610","SK아이이테크놀로지 ","163000","-3500","-2.10","1521","107.17",,,"19258","8.46","0","0.00"
"03473K","SK우 ","225000","500","0.22",,,,,,,"7050","3.13"
"096770","SK이노베이션 ","239500","-3000","-1.24",,,,,"155153","1.54","0","0.00"
"096775","SK이노베이션우 ","148500","-2500","-1.66",,,,,,,"0","0.00"
"001510","SK증권 ","988","7","0.71","25","39.52",,,"1207","0.82","10","1.01"
"001515","SK증권우 ","4205","-35","-0.83",,,,,,,"15","0.36"
"285130","SK케미칼 ","179500","-500","-0.28","12958","13.85",,,"48163","3.73","2000","1.11"
"28513K","SK케미칼우 ","107500","-3000","-2.71",,,,,,,"2050","1.91"
"017670","SK텔레콤 ","309500","0","0.00","20463","15.12",,,"294058","1.05","10000","3.23"
"000660","SK하이닉스 ","106500","3500","3.40","6952","15.32",,,"71275","1.49","1170","1.10"
"048550","SM C&C ","4720","-30","-0.63",,,,,"1092","4.32","0","0.00"
"063440","SM Life Design ","3375","-120","-3.43",,,,,"1023","3.30","0","0.00"
"064960","SNT모티브 ","50900","600","1.19","3952","12.88",,,"52022","0.98","1600","3.14"
"100840","SNT에너지 ","21800","-250","-1.13","1414","15.42",,,"31408","0.69","800","3.67"
"003570","SNT중공업 ","9090","-190","-2.05","329","27.63",,,"17967","0.51","300","3.30"
"036530","SNT홀딩스 ","17850","100","0.56","2533","7.05",,,"52339","0.34","650","3.64"
"005610","SPC삼립 ","75300","-1200","-1.57",,,,,"35114","2.14","1104","1.47"
"011810","STX ","4285","-130","-2.94",,,,,"1314","3.26","0","0.00"
"077970","STX엔진 ","11600","-400","-3.33","713","16.27",,,"9635","1.20","0","0.00"
"071970","STX중공업 ","5630","-120","-2.09","39","144.36",,,"6131","0.92","0","0.00"
"002820","SUN&L ","5640","-50","-0.88",,,,,"16384","0.34","0","0.00"
"289080","SV인베스트먼트 ","3685","55","1.52","167","22.07",,,"1137","3.24","50","1.36"
"084870","TBH글로벌 ","2940","150","5.38",,,,,"3744","0.79","0","0.00"
"002710","TCC스틸 ","8290","-70","-0.84",,,,,"4991","1.66","15","0.18"
"089230","THE E&M ","814","-1","-0.12",,,,,"518","1.57","0","0.00"
"161570","THE MIDONG ","1470","-30","-2.00",,,,,"1296","1.13","0","0.00"
"192410","THQ ","3115","-35","-1.11",,,,,"1177","2.65","0","0.00"
"032540","TJ미디어 ","5880","-100","-1.67",,,,,"5509","1.07","0","0.00"
"048770","TPC ","3650","-45","-1.22","302","12.09",,,"2342","1.56","35","0.96"
"246690","TS인베스트먼트 ","2885","-10","-0.35","221","13.05",,,"1181","2.44","25","0.87"
"317240","TS트릴리온 ","1010","11","1.10",,,,,"409","2.47","10","0.99"
"002900","TYM ","1985","-45","-2.22","29","68.45",,,"934","2.13","0","0.00"
"038340","UCI ","445","0","0.00",,,,,"703","0.63","0","0.00"
"073570","WI ","1590","0","0.00",,,,,"518","3.07","0","0.00"
"024070","WISCOM ","3920","20","0.51",,,,,"7616","0.51","50","1.28"
"057030","YBM넷 ","6310","200","3.27",,,,,"2479","2.55","0","0.00"
"037270","YG PLUS ","7860","230","3.01",,,,,"1487","5.29","0","0.00"
"040300","YTN ","3445","-25","-0.72","186","18.52",,,"4521","0.76","30","0.87"
"051390","YW ","3905","-80","-2.01","374","10.44",,,"6396","0.61","100","2.56"
"052220","iMBC ","4700","100","2.17","47","100.00",,,"2341","2.01","0","0.00"
"079940","가비아 ","12850","100","0.78","935","13.74",,,"6528","1.97","60","0.47"
"078890","가온미디어 ","15700","-700","-4.27","197","79.70",,,"10355","1.52","50","0.32"
"000500","가온전선 ","28200","-150","-0.53","2418","11.66",,,"63351","0.45","600","2.13"
"036620","감성코퍼레이션 ","2380","40","1.71",,,,,"342","6.96","0","0.00"
"000860","강남제비스코 ","24800","-200","-0.80","3583","6.92",,,"84026","0.30","500","2.02"
"217730","강스템바이오텍 ","3480","-10","-0.29",,,,,"1800","1.93","0","0.00"
"114190","강원 ","2500","0","0.00",,,,,"942","2.65","0","0.00"
"035250","강원랜드 ","27900","100","0.36",,,,,"15177","1.84","0","0.00"
"094480","갤럭시아머니트리 ","10600","2410","29.43","103","102.91",,,"2344","4.52","55","0.52"
"011420","갤럭시아에스엠 ","3135","720","29.81","36","87.08",,,"752","4.17","0","0.00"
"063080","게임빌 ","86400","12200","16.44","3145","27.47",,,"41770","2.07","0","0.00"
"039240","경남스틸 ","8000","-140","-1.72","119","67.23",,,"3520","2.27","100","1.25"
"053950","경남제약 ","6140","120","1.99",,,,,"3289","1.87","0","0.00"
"223310","경남제약헬스케어 ","3320","0","0.00",,,,,"2221","1.49","0","0.00"
"002100","경농 ","13000","-250","-1.89","706","18.41",,,"8886","1.46","250","1.92"
"009450","경동나비엔 ","67500","500","0.75","3261","20.70",,,"25591","2.64","350","0.52"
"267290","경동도시가스 ","23600","50","0.21","3224","7.32",,,"60459","0.39","875","3.71"
"012320","경동인베스트 ","36600","-600","-1.61","6956","5.26",,,"178373","0.21","500","1.37"
"011040","경동제약 ","13500","-850","-5.92","508","26.57",,,"8521","1.58","500","3.70"
"000050","경방 ","13300","0","0.00","499","26.65",,,"27063","0.49","125","0.94"
"214390","경보제약 ","10250","350","3.54","393","26.08",,,"6528","1.57","100","0.98"
"012610","경인양행 ","6950","-70","-1.00",,,,,"5059","1.37","50","0.72"
"009140","경인전자 ","27550","-1300","-4.51","1033","26.67",,,"34421","0.80","250","0.91"
"024910","경창산업 ","3690","-140","-3.66","135","27.33",,,"2329","1.58","0","0.00"
"013580","계룡건설 ","35500","-200","-0.56","10992","3.23",,,"61926","0.57","600","1.69"
"012200","계양전기 ","4555","-85","-1.83","294","15.49",,,"5664","0.80","35","0.77"
"012205","계양전기우 ","7170","0","0.00",,,,,,,"40","0.56"
"002140","고려산업 ","3340","-15","-0.45","278","12.01",,,"4108","0.81","35","1.05"
"198440","고려시멘트 ","4080","15","0.37","139","29.35",,,"2888","1.41","15","0.37"
"049720","고려신용정보 ","9690","-10","-0.10","740","13.09",,,"2041","4.75","275","2.84"
"010130","고려아연 ","528000","-9000","-1.68","32418","16.29",,,"369358","1.43","15000","2.84"
"002240","고려제강 ","26800","-650","-2.37","366","73.22",,,"59061","0.45","300","1.12"
"014570","고려제약 ","9080","-110","-1.20","677","13.41",,,"6443","1.41","150","1.65"
"348150","고바이오랩 ","25700","-250","-0.96",,,,,"3569","7.20","0","0.00"
"098460","고영 ","19000","550","2.98","136","139.71",,,"3584","5.30","110","0.58"
"035290","골드앤에스 ","1305","0","0.00",,,,,"438","2.98","0","0.00"
"038530","골드퍼시픽 ","1575","-45","-2.78",,,,,"902","1.75","0","0.00"
"215000","골프존 ","149700","8200","5.80","6101","24.54",,,"35785","4.18","2500","1.67"
"121440","골프존뉴딘홀딩스 ","8840","180","2.08","659","13.41",,,"10948","0.81","117","1.32"
"009290","광동제약 ","7760","-20","-0.26","1119","6.93",,,"9112","0.85","100","1.29"
"014200","광림 ","2460","15","0.61",,,,,"1279","1.92","0","0.00"
"017040","광명전기 ","3005","-75","-2.44","108","27.82",,,"2362","1.27","15","0.50"
"017900","광전자 ","3110","-135","-4.16",,,,,"3448","0.90","0","0.00"
"037710","광주신세계 ","192500","-1000","-0.52","27120","7.10",,,"436417","0.44","3500","1.82"
"026910","광진실업 ","5050","-240","-4.54",,,,,"3881","1.30","0","0.00"
"090150","광진윈텍 ","13200","250","1.93","150","88.00",,,"3420","3.86","120","0.91"
"355150","교보10호스팩 ","2125","0","0.00",,,,,,,"0","0.00"
"331520","교보9호스팩 ","2130","-20","-0.93",,,,,,,"0","0.00"
"030610","교보증권 ","8770","-20","-0.23","2091","4.19",,,"19540","0.45","450","5.13"
"339770","교촌에프앤비 ","17950","150","0.84","1107","16.21",,,"6145","2.92","200","1.11"
"053270","구영테크 ","3760","60","1.62","29","129.66",,,"2633","1.43","30","0.80"
"007690","국도화학 ","66100","-800","-1.20","4165","15.87",,,"71901","0.92","1200","1.82"
"005320","국동 ","2580","40","1.57","458","5.63",,,"2309","1.12","50","1.94"
"001140","국보 ","2020","25","1.25",,,,,"609","3.32","0","0.00"
"066620","국보디자인 ","25200","400","1.61","2649","9.51",,,"22137","1.14","320","1.27"
"043650","국순당 ","8780","100","1.15","1181","7.43",,,"12355","0.71","160","1.82"
"006050","국영지앤엠 ","1990","0","0.00",,,,,"1462","1.36","0","0.00"
"060480","국일신동 ","4090","-55","-1.33","8","511.25",,,"4244","0.96","30","0.73"
"078130","국일제지 ","4375","85","1.98",,,,,"548","7.98","0","0.00"
"307750","국전약품 ","13800","-50","-0.36",,,,,"797","17.31","0","0.00"
"002720","국제약품 ","6060","50","0.83","120","50.50",,,"3659","1.66","0","0.00"
"204020","그리티 ","2815","-55","-1.92","49","57.45",,,"3573","0.79","30","1.07"
"083420","그린케미칼 ","10750","-650","-5.70","442","24.32",,,"4718","2.28","210","1.95"
"186230","그린플러스 ","15550","-250","-1.58",,,,,"3465","4.49","0","0.00"
"014530","극동유화 ","4300","-20","-0.46","213","20.19",,,"4917","0.87","140","3.26"
"204620","글로벌텍스프리 ","3650","-120","-3.18",,,,,"1823","2.00","0","0.00"
"019660","글로본 ","3870","-50","-1.28",,,,,"585","6.62","0","0.00"
"014280","금강공업 ","7990","130","1.65",,,,,"10094","0.79","40","0.50"
