종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","915","-5","-0.54",,,,,"595","1.54","0","0.00"
"036360","3SOFT ","3970","10","0.25",,,,,"720","5.51","0","0.00"
"005760","ACTS ","660","85","14.78","161","4.10",,,"1277","0.52","0","0.00"
"013340","AJS ","2830","-200","-6.60","104","27.21",,,"829","3.41","0","0.00"
"039790","AMIC ","1535","5","0.33","30","51.17",,,"688","2.23","0","0.00"
"003990","BHK ","1470","-10","-0.68",,,,,"596","2.47","0","0.00"
"004560","BNG스틸 ","16750","550","3.40","2918","5.74",,,"14711","1.14","250","1.49"
"004565","BNG스틸(1우B) ","17000","700","4.29",,,,,,,"300","1.76"
"001460","BYC ","200000","-3000","-1.48","18412","10.86",,,"270546","0.74","750","0.38"
"001465","BYC(1우B) ","85200","-900","-1.05",,,,,,,"800","0.94"
"065770","C&S마이크로 ","4715","-10","-0.21","406","11.61",,,"4024","1.17","100","2.12"
"000790","C&상선 ","1355","-55","-3.90",,,,,"712","1.90","0","0.00"
"013200","C&우방 ","5000","335","7.18","883","5.66",,,"10699","0.47","0","0.00"
"084680","C&우방랜드 ","5850","-210","-3.47","36","162.50",,,"13750","0.43","0","0.00"
"008400","C&중공업 ","5570","-220","-3.80",,,,,"4355","1.28","0","0.00"
"008405","C&중공업(1우B) ","619000","55000","9.75",,,,,,,"0","0.00"
"001040","CJ ","101000","1200","1.20","5077","19.89",,,"71370","1.42","1500","1.49"
"001045","CJ(1우B) ","35600","500","1.42",,,,,,,"1550","4.35"
"001047","CJ(2우B) ","92200","2500","2.79",,,,,,,"1500","1.63"
"001049","CJ(3우B) ","84100","2300","2.81",,,,,,,"0","0.00"
"079160","CJCGV ","15600","100","0.65","1109","14.07",,,"8549","1.82","400","2.56"
"037150","CJ인터넷 ","19100","-100","-0.52","738","25.88",,,"7681","2.49","150","0.79"
"097950","CJ제일제당 ","309500","11000","3.69",,,,,,,"0","0.00"
"097955","CJ제일제당(1우) ","94800","100","0.11",,,,,,,"0","0.00"
"097957","CJ제일제당(2우B) ","274000","11000","4.18",,,,,,,"0","0.00"
"097959","CJ제일제당(3우B) ","247500","4500","1.85",,,,,,,"0","0.00"
"051500","CJ푸드시스템 ","8950","-80","-0.89",,,,,"8583","1.04","0","0.00"
"035760","CJ홈쇼핑 ","66200","-600","-0.90","5039","13.14",,,"43727","1.51","1500","2.27"
"035710","CL ","2770","-150","-5.14",,,,,"3352","0.83","0","0.00"
"050470","CMS ","1370","0","0.00",,,,,"1099","1.25","0","0.00"
"023460","CNH캐피탈 ","2650","40","1.53","298","8.89",,,"3052","0.87","100","3.77"
"068790","DMS ","10400","510","5.16","939","11.08",,,"7666","1.36","100","0.96"
"065340","DM테크놀로지 ","3995","-15","-0.37","1184","3.37",,,"3567","1.12","0","0.00"
"069730","DSR제강 ","2670","-110","-3.96","98","27.24",,,"2127","1.26","25","0.94"
"017940","E1 ","130000","-2500","-1.89","10640","12.22",,,"80409","1.62","1500","1.15"
"064060","EBSI ","455","5","1.11",,,,,"1299","0.35","0","0.00"
"047940","EBT네트웍스 ","1815","-60","-3.20",,,,,"1963","0.92","0","0.00"
"037370","EG ","21200","1950","10.13","181","117.13",,,"4488","4.72","100","0.47"
"080220","EMLSI ","4120","-200","-4.63",,,,,"8363","0.49","0","0.00"
"079190","EMW안테나 ","5980","-20","-0.33","147","40.68",,,"5074","1.18","0","0.00"
"007700","F&F ","5050","0","0.00","1017","4.97",,,"5960","0.85","150","2.97"
"001370","FnC코오롱 ","23850","-150","-0.63","1299","18.36",,,"8430","2.83","250","1.05"
"001375","FnC코오롱(1우B) ","8630","-130","-1.48",,,,,,,"300","3.48"
"076170","GBS ","880","15","1.73",,,,,"266","3.31","0","0.00"
"054020","GK파워 ","1190","-45","-3.64",,,,,"863","1.38","0","0.00"
"078930","GS ","67200","3200","5.00","4318","15.56",,,"27725","2.42","1000","1.49"
"078935","GS(1우B) ","34500","700","2.07",,,,,,,"1050","3.04"
"083450","GST ","4140","-75","-1.78","655","6.32",,,"2073","2.00","100","2.42"
"006360","GS건설 ","182000","-6500","-3.45","7758","23.46",,,"35889","5.07","1550","0.85"
"028150","GS홈쇼핑 ","77000","700","0.92","8106","9.50",,,"49980","1.54","3000","3.90"
"053870","GT&T ","2245","65","2.98","280","8.02",,,"1860","1.21","50","2.23"
"035000","GⅡR ","13200","-50","-0.38","817","16.16",,,"8655","1.53","1000","7.58"
"041590","H&H ","2960","-140","-4.52",,,,,"445","6.65","0","0.00"
"007640","HK저축은행 ","9900","0","0.00",,,,,"2604","3.80","0","0.00"
"036640","HRS ","9140","-30","-0.33","324","28.21",,,"2767","3.30","200","2.19"
"053950","HS바이오팜 ","4710","-90","-1.88",,,,,"1185","3.97","0","0.00"
"025340","HS창투 ","380","10","2.70",,,,,"240","1.58","0","0.00"
"007720","HS홀딩스 ","1605","25","1.58","21","76.43",,,"1676","0.96","25","1.56"
"060910","I.S하이텍 ","1615","-15","-0.92",,,,,"347","4.65","0","0.00"
"011420","IB스포츠 ","6890","-200","-2.82",,,,,"355","19.41","0","0.00"
"038710","ICM ","2490","0","0.00","28","88.93",,,"2455","1.01","0","0.00"
"080570","IC코퍼레이션 ","980","105","12.00","60","16.33",,,"1345","0.73","0","0.00"
"026230","IDH ","4880","20","0.41","240","20.33",,,"1755","2.78","0","0.00"
"003560","IHQ ","3815","-180","-4.51",,,,,"1135","3.36","0","0.00"
"095340","ISC ","11200","-1300","-10.40","1511","7.41",,,"3110","3.60","0","0.00"
"065310","JH코오스 ","985","5","0.51",,,,,"860","1.15","0","0.00"
"037110","JS ","2120","-50","-2.30",,,,,"703","3.02","0","0.00"
"067130","JS픽쳐스 ","1620","20","1.25",,,,,"930","1.74","0","0.00"
