종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"069110","3H ","1175","30","2.62",,,,,"875","1.34","0","0.00"
"060310","3S ","900","0","0.00",,,,,"454","1.98","0","0.00"
"013340","AJS ","1490","-35","-2.30",,,,,"946","1.58","0","0.00"
"054620","AP시스템 ","4385","-30","-0.68","466","9.41",,,"3794","1.16","0","0.00"
"004560","BNG스틸 ","7700","-200","-2.53",,,,,"11755","0.66","0","0.00"
"004565","BNG스틸우 ","9350","350","3.89",,,,,,,"0","0.00"
"048550","BT&I ","675","0","0.00",,,,,"673","1.00","0","0.00"
"001460","BYC ","121500","-3500","-2.80","7741","15.70",,,"288027","0.42","750","0.62"
"001465","BYC우 ","54100","-500","-0.92",,,,,,,"800","1.48"
"065770","C&S마이크로 ","2250","-135","-5.66",,,,,"4181","0.54","60","2.67"
"084680","C&우방랜드 ","1100","5","0.46",,,,,"656","1.68","0","0.00"
"001040","CJ ","47550","-700","-1.45","11390","4.17",,,"80091","0.59","1500","3.15"
"079160","CJ CGV ","19300","-250","-1.28","972","19.86",,,"3412","5.66","250","1.30"
"001049","CJ3우B ","46750","-50","-0.11",,,,,,,"1950","4.17"
"035760","CJ오쇼핑 ","79800","600","0.76","2691","29.65",,,"48718","1.64","1250","1.57"
"001045","CJ우 ","21000","-150","-0.71",,,,,,,"1550","7.38"
"037150","CJ인터넷 ","12700","50","0.40","1104","11.50",,,"9146","1.39","150","1.18"
"097950","CJ제일제당 ","202500","-1000","-0.49","1969","102.84",,,"117919","1.72","1000","0.49"
"097959","CJ제일제당 3우B ","199500","-2500","-1.24",,,,,,,"1450","0.73"
"097955","CJ제일제당 우 ","62300","1100","1.80",,,,,,,"1050","1.69"
"051500","CJ프레시웨이 ","14500","1300","9.85","373","38.87",,,"8204","1.77","100","0.69"
"035710","CL ","990","20","2.06",,,,,"2940","0.34","0","0.00"
"050470","CMS ","460","20","4.55",,,,,"1647","0.28","0","0.00"
"023460","CNH ","1310","-40","-2.96","116","11.29",,,"3492","0.38","30","2.29"
"064060","CTC ","405","45","12.50",,,,,"2197","0.18","0","0.00"
"056340","CU전자 ","1050","15","1.45","282","3.72",,,"2298","0.46","0","0.00"
"068790","DMS ","8280","-40","-0.48","1091","7.59",,,"7205","1.15","0","0.00"
"065340","DM테크놀로지 ","70","-5","-6.67",,,,,"1802","0.04","0","0.00"
"069730","DSR제강 ","4635","-155","-3.24","1266","3.66",,,"3773","1.23","25","0.54"
"009730","DS제강 ","1590","-75","-4.50",,,,,"5131","0.31","0","0.00"
"017940","E1 ","67500","-1000","-1.46","9048","7.46",,,"92394","0.73","1500","2.22"
"037370","EG ","12200","-250","-2.01","51","239.22",,,"6203","1.97","50","0.41"
"080220","EMLSI ","1170","25","2.18",,,,,"3611","0.32","0","0.00"
"079190","EMW안테나 ","9100","-50","-0.55","405","22.47",,,"5513","1.65","160","1.76"
"007700","F&F ","3450","10","0.29","654","5.28",,,"6968","0.50","75","2.17"
"054020","GK파워 ","1255","160","14.61",,,,,"3320","0.38","0","0.00"
"078930","GS ","28950","-950","-3.18","1197","24.19",,,"37491","0.77","500","1.73"
"083450","GST ","1705","-65","-3.67",,,,,"2759","0.62","0","0.00"
"006360","GS건설 ","105500","-1000","-0.94","7689","13.72",,,"62951","1.68","500","0.47"
"001250","GS글로벌 ","24500","250","1.03","2554","9.59",,,"6276","3.90","500","2.04"
"078935","GS우 ","16650","250","1.52",,,,,,,"550","3.30"
"028150","GS홈쇼핑 ","83100","2500","3.10","8679","9.57",,,"59567","1.40","3000","3.61"
"053870","GT&T ","1505","5","0.33",,,,,"1919","0.78","0","0.00"
"035000","GⅡR ","10450","-500","-4.57",,,,,"6939","1.51","200","1.91"
"032800","G러닝 ","940","-25","-2.59",,,,,"926","1.02","0","0.00"
"041590","H&H ","1575","10","0.64",,,,,"902","1.75","0","0.00"
"001500","HMC투자증권 ","18300","-400","-2.14","82","223.17",,,"14924","1.23","0","0.00"
"036640","HRS ","2345","-55","-2.29","78","30.06",,,"2721","0.86","0","0.00"
"053950","HS바이오팜 ","1985","65","3.39","45","44.11",,,"752","2.64","0","0.00"
"007720","HS홀딩스 ","965","-40","-3.98",,,,,"1618","0.60","0","0.00"
"011420","IB스포츠 ","1795","25","1.41",,,,,"1005","1.79","0","0.00"
"038710","ICM ","540","-10","-1.82",,,,,"344","1.57","0","0.00"
"003560","IHQ ","1060","50","4.95",,,,,"949","1.12","0","0.00"
"095340","ISC ","4850","-120","-2.41","405","11.98",,,"7813","0.62","115","2.37"
"036420","ISPLUS ","2440","20","0.83",,,,,"1275","1.91","0","0.00"
"067000","JCE ","3300","-100","-2.94",,,,,"5170","0.64","0","0.00"
"065310","JH코오스 ","260","-5","-1.89",,,,,"298","0.87","0","0.00"
"037110","JS ","2670","-70","-2.55",,,,,"580","4.60","0","0.00"
"005560","JS전선 ","16400","-600","-3.53","904","18.14",,,"11618","1.41","500","3.05"
"105560","KB금융 ","58400","-400","-0.68",,,,,,,"0","0.00"
"002380","KCC ","356000","10000","2.89","18496","19.25",,,"349818","1.02","7000","1.97"
"021320","KCC건설 ","39100","-1650","-4.05","4875","8.02",,,"51102","0.77","1000","2.56"
"036670","KCI ","4400","-80","-1.79","611","7.20",,,"2616","1.68","50","1.14"
"009070","KCTC ","19600","-300","-1.51","1559","12.57",,,"39272","0.50","250","1.28"
"068060","KCW ","1960","10","0.51","321","6.11",,,"4706","0.42","50","2.55"
"009440","KC코트렐 ","8570","-220","-2.50","482","17.78",,,"5168","1.66","120","1.40"
"017300","KDS ","240","5","2.13",,,,,"637","0.38","0","0.00"
"092220","KEC ","775","-90","-10.40",,,,,"2562","0.30","0","0.00"
"006200","KEC홀딩스 ","1340","-40","-2.90","78","17.18",,,"5996","0.22","15","1.12"
"109070","KGP ","1540","-10","-0.65",,,,,,,"0","0.00"
"001390","KG케미칼 ","10650","100","0.95","563","18.92",,,"18018","0.59","200","1.88"
"060720","KH바텍 ","42200","-600","-1.40","3902","10.81",,,"13763","3.07","0","0.00"
"001940","KISCO홀딩스 ","79500","-1500","-1.85","10476","7.59",,,"180780","0.44","900","1.13"
"083470","KJ프리텍 ","4430","-70","-1.56","184","24.08",,,"4045","1.10","0","0.00"
"083420","KPX그린케미칼 ","20200","0","0.00","543","37.20",,,"22974","0.88","1000","4.95"
"025000","KPX케미칼 ","47600","100","0.21","5265","9.04",,,"35388","1.35","1500","3.15"
"092230","KPX홀딩스 ","64800","100","0.15","4833","13.41",,,"88840","0.73","1500","2.31"
"025850","KPX화인케미칼 ","51000","0","0.00","52","980.77",,,"25692","1.99","500","0.98"
"044450","KSS해운 ","4565","-40","-0.87",,,,,"8403","0.54","75","1.64"
"030200","KT ","38700","-200","-0.51","2217","17.46",,,"62646","0.62","1120","2.89"
"033780","KT&G ","68900","-200","-0.29","6872","10.03",,,"29268","2.35","2800","4.06"
"030210","KTB투자증권 ","4205","-155","-3.56","604","6.96",,,"7332","0.57","0","0.00"
"036030","KTH ","5210","-140","-2.62","222","23.47",,,"5208","1.00","0","0.00"
"019660","KTIC글로벌 ","785","-5","-0.63",,,,,"707","1.11","0","0.00"
"043610","KT뮤직 ","1510","-135","-8.21",,,,,"876","1.72","0","0.00"
"060370","KT서브마린 ","14500","-350","-2.36","185","78.38",,,"14060","1.03","250","1.72"
"003550","LG ","67000","-1400","-2.05","5207","12.87",,,"35644","1.88","750","1.12"
"015940","LG데이콤 ","18850","-50","-0.26","1444","13.05",,,"17331","1.09","500","2.65"
"034220","LG디스플레이 ","28900","50","0.17","3038","9.51",,,"25924","1.11","500","1.73"
"001120","LG상사 ","28100","-1500","-5.07","1289","21.80",,,"15714","1.79","200","0.71"
"068870","LG생명과학 ","67500","-2100","-3.02","902","74.83",,,"16517","4.09","0","0.00"
"068875","LG생명과학우 ","29700","-700","-2.30",,,,,,,"0","0.00"
"051900","LG생활건강 ","243500","-3500","-1.42","7183","33.90",,,"33404","7.29","2000","0.82"
"051905","LG생활건강우 ","64000","1300","2.07",,,,,,,"2050","3.20"
"003555","LG우 ","28900","-600","-2.03",,,,,,,"800","2.77"
"011070","LG이노텍 ","104000","-4500","-4.15","5561","18.70",,,"40907","2.54","350","0.34"
"066570","LG전자 ","108000","-4000","-3.57","2992","36.10",,,"52502","2.06","350","0.32"
"066575","LG전자우 ","45750","-2000","-4.19",,,,,,,"400","0.87"
"032640","LG텔레콤 ","8750","-200","-2.23","1023","8.55",,,"7094","1.23","200","2.29"
"045820","LG파워콤 ","6380","-70","-1.09","49","130.20",,,"7437","0.86","0","0.00"
"093050","LG패션 ","27400","300","1.11","2486","11.02",,,"17087","1.60","400","1.46"
"108670","LG하우시스 ","114000","-6500","-5.39",,,,,,,"0","0.00"
"108675","LG하우시스우 ","52600","-1400","-2.59",,,,,,,"0","0.00"
"051910","LG화학 ","197000","-10500","-5.06","11177","17.63",,,"57913","3.40","2500","1.27"
"051915","LG화학우 ","74100","-3200","-4.14",,,,,,,"2550","3.44"
"002550","LIG손해보험 ","23800","-1000","-4.03","2191","10.86",,,"10153","2.34","500","2.10"
"006260","LS ","91300","-6900","-7.03",,,,,"55150","1.66","1000","1.10"
"000680","LS네트웍스 ","8040","-230","-2.78","313","25.69",,,"5153","1.56","0","0.00"
"000685","LS네트웍스우 ","49500","0","0.00",,,,,,,"0","0.00"
"010120","LS산전 ","87000","-2800","-3.12","3172","27.43",,,"18216","4.78","950","1.09"
"052300","M&M ","405","-20","-4.71",,,,,"106","3.82","0","0.00"
"086960","MDS테크 ","6660","-260","-3.76","492","13.54",,,"6562","1.01","150","2.25"
"023150","MH에탄올 ","5680","-230","-3.89",,,,,"4920","1.15","0","0.00"
"078150","NCB네트웍스 ","1880","35","1.90",,,,,"1045","1.80","0","0.00"
"035420","NHN ","180000","2500","1.41","7959","22.62",,,"25143","7.16","0","0.00"
"025340","NHS금융 ","205","0","0.00",,,,,"345","0.59","0","0.00"
"016420","NH투자증권 ","9410","-490","-4.95","201","46.82",,,"8223","1.14","60","0.64"
"008260","NI스틸 ","2200","-100","-4.35","38","57.89",,,"1300","1.69","25","1.14"
