종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"037730","3R","KOSDAQ",,"455","5","1.11","460","470","450","2267897","1043457495","18295437160","40209752"
"060310","3S","KOSDAQ",,"380","-5","-1.30","385","395","375","237742","90803580","4560000000","12000000"
"036360","3SOFT","KOSDAQ",,"940","35","3.87","880","940","880","19438","18013455","5483337720","5833338"
"005760","ACTS","KOSPI",,"380","20","5.56","360","395","355","12413270","4803046000","18306249960","48174342"
"039790","AMIC","KOSDAQ",,"1060","-20","-1.85","1070","1110","1050","308869","330816780","23320000000","22000000"
"015670","AP우주통신","KOSPI",,"160","20","14.29","145","160","145","6633150","1050281450","5027572800","31422330"
"015675","AP우주통신(1우B)","KOSPI",,"105","10","10.53","95","105","95","665960","69518800","564982950","5380790"
"036820","BET","KOSDAQ",,"885","-60","-6.35","940","960","870","1626314","1485272605","21551522655","24352003"
"036825","BET우","KOSDAQ",,"970","-40","-3.96","1120","1120","970","6334","6410185","2910000000","3000000"
"004560","BNG스틸","KOSPI",,"5900","250","4.42","5730","5900","5450","34860","197780300","45909003300","7781187"
"004565","BNG스틸(1우)","KOSPI",,"3675","150","4.26","3690","3690","3415","90","318200","403706100","109852"
"001460","BYC","KOSPI",,"37700","-200","-0.53","37500","38450","37450","800","30263500","23547985500","624615"
"001465","BYC(1우)","KOSPI",,"20300","100","0.50","0","0","0","0","0","4372315500","215385"
"045260","CHK한강","KOSDAQ",,"750","0","0.00","740","790","730","127516","96205070","20943088500","27924118"
"001040","CJ","KOSPI",,"58900","-200","-0.34","59000","59500","58700","76032","4488142800","1319587118400","22403856"
"001045","CJ(1우)","KOSPI",,"24900","-300","-1.19","24900","25300","24850","4150","103857000","89332634400","3587656"
"001047","CJ(2우B)","KOSPI",,"40500","600","1.50","39900","40500","39200","1430","57493000","38510437500","950875"
"001049","CJ(3우B)","KOSPI",,"38000","1200","3.26","36700","38000","36700","2159","81505000","32159628000","846306"
"049370","CJ엔터테인","KOSDAQ",,"16750","-300","-1.76","16900","17150","16750","113299","1916644700","255704830000","15265960"
"051500","CJ푸드시스템","KOSDAQ",,"6050","-250","-3.97","6210","6290","5880","77453","462833340","56742345000","9378900"
"035760","CJ홈쇼핑","KOSDAQ",,"46550","1550","3.44","45650","46850","44800","201442","9340085750","383752195050","8243871"
"004530","CKF","KOSPI",,"3470","-40","-1.14","3510","3800","3465","4970","17426050","8315900110","2396513"
"050470","CMS","KOSDAQ",,"465","10","2.20","450","480","450","80507","37279020","3859500000","8300000"
"023460","CNH캐피탈","KOSDAQ",,"1415","-35","-2.41","1385","1490","1375","163450","231465245","31130000000","22000000"
"065340","DM테크놀로지","KOSDAQ",,"4585","30","0.66","4395","4600","4395","18709","84796090","25676000000","5600000"
"069730","DSR제강","KOSPI",,"535","-20","-3.60","560","560","525","54130","29004700","7704000000","14400000"
"014820","EASTEL","KOSPI",,"1780","85","5.01","1690","1790","1690","296620","520553600","54234036800","30468560"
"014825","EASTEL(1우)","KOSPI",,"805","60","8.05","725","825","725","29050","22442650","2136131900","2653580"
"014827","EASTEL(2우B)","KOSPI",,"2060","-60","-2.83","2170","2170","2060","740","1577150","263391600","127860"
"037370","EG","KOSDAQ",,"2920","-80","-2.67","2905","3040","2900","6941","20325105","13140000000","4500000"
"007700","F&F","KOSPI",,"2360","-40","-1.67","2320","2400","2320","61780","145982950","36344000000","15400000"
"001370","FnC코오롱","KOSPI",,"8740","60","0.69","8600","8780","8600","54841","474590740","100357993920","11482608"
