종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"011790","SKC ","73900","700","0.96","1686","43.83",,,"41542","1.78","1000","1.35"
"057500","SKC 솔믹스 ","5000","20","0.40","6","833.33",,,"1559","3.21","0","0.00"
"018670","SK가스 ","106500","1000","0.95","17794","5.99",,,"180030","0.59","3000","2.82"
"001740","SK네트웍스 ","4535","0","0.00",,,,,"8713","0.52","120","2.65"
"001745","SK네트웍스우 ","115000","-3000","-2.54",,,,,,,"145","0.13"
"006120","SK디스커버리 ","64300","1400","2.23","8846","7.27",,,"82498","0.78","700","1.09"
"006125","SK디스커버리우 ","51400","-100","-0.19",,,,,,,"750","1.46"
"210980","SK디앤디 ","43650","2900","7.12","2365","18.46",,,"19032","2.29","600","1.37"
"068400","SK렌터카 ","8350","50","0.60","740","11.28",,,"9639","0.87","0","0.00"
"036490","SK머티리얼즈 ","227900","5800","2.61","13507","16.87",,,"44730","5.10","3850","1.69"
"326030","SK바이오팜 ","158500","-1000","-0.63",,,,,,,"0","0.00"
"03473K","SK우 ","191000","-500","-0.26",,,,,,,"5050","2.64"
"096770","SK이노베이션 ","122500","-3000","-2.39",,,,,"186398","0.66","3000","2.45"
"096775","SK이노베이션우 ","102000","-4500","-4.23",,,,,,,"3050","2.99"
"001510","SK증권 ","699","2","0.29","67","10.43",,,"1197","0.58","10","1.43"
"001515","SK증권우 ","5700","100","1.79",,,,,,,"15","0.26"
"285130","SK케미칼 ","347500","1500","0.43","802","433.29",,,"54214","6.41","450","0.13"
"28513K","SK케미칼우 ","174500","-500","-0.29",,,,,,,"500","0.29"
"017670","SK텔레콤 ","215000","1000","0.47","12144","17.70",,,"284310","0.76","10000","4.65"
"000660","SK하이닉스 ","79600","-300","-0.38","2943","27.05",,,"65836","1.21","1000","1.26"
"048550","SM C&C ","1520","-5","-0.33","40","38.00",,,"1237","1.23","0","0.00"
"063440","SM Life Design ","1810","55","3.13",,,,,"1084","1.67","0","0.00"
"005610","SPC삼립 ","66000","2600","4.10","2492","26.48",,,"37411","1.76","1104","1.67"
"011810","STX ","5540","0","0.00",,,,,"2864","1.93","0","0.00"
"077970","STX엔진 ","6010","-60","-0.99","737","8.15",,,"8586","0.70","0","0.00"
"071970","STX중공업 ","3815","165","4.52",,,,,"4813","0.79","0","0.00"
"289080","SV인베스트먼트 ","6420","-300","-4.46",,,,,"1006","6.38","30","0.47"
"084870","TBH글로벌 ","1895","100","5.57",,,,,"5163","0.37","0","0.00"
"002710","TCC스틸 ","3520","195","5.86","230","15.30",,,"5067","0.69","30","0.85"
"089230","THE E&M ","601","4","0.67",,,,,"574","1.05","0","0.00"
"161570","THE MIDONG ","2605","5","0.19",,,,,"2085","1.25","0","0.00"
"032540","TJ미디어 ","3055","85","2.86","64","47.73",,,"5642","0.54","50","1.64"
"048770","TPC ","3865","0","0.00",,,,,"2030","1.90","15","0.39"
"246690","TS인베스트먼트 ","3595","-75","-2.04","201","17.89",,,"1434","2.51","25","0.70"
"038340","UCI ","2780","0","0.00",,,,,"1110","2.50","0","0.00"
"073570","WI ","1530","55","3.73","20","76.50",,,"536","2.85","0","0.00"
"024070","WISCOM ","2340","15","0.65","70","33.43",,,"7697","0.30","50","2.14"
"052300","W홀딩컴퍼니 ","323","14","4.53",,,,,"429","0.75","0","0.00"
"057030","YBM넷 ","8690","-80","-0.91","110","79.00",,,"2583","3.36","0","0.00"
"037270","YG PLUS ","4640","330","7.66",,,,,"1562","2.97","0","0.00"
"040300","YTN ","3195","15","0.47",,,,,"4410","0.72","10","0.31"
"051390","YW ","3520","5","0.14","218","16.15",,,"6272","0.56","50","1.42"
"052220","iMBC ","2685","105","4.07","93","28.87",,,"2270","1.18","0","0.00"
"079940","가비아 ","13000","-200","-1.52","826","15.74",,,"5410","2.40","40","0.31"
"078890","가온미디어 ","5860","80","1.38","1227","4.78",,,"10477","0.56","100","1.71"
"000500","가온전선 ","20950","450","2.20","1391","15.06",,,"61708","0.34","600","2.86"
"192410","감마누 ","2925","90","3.17","711","4.11",,,"17361","0.17","0","0.00"
"000860","강남제비스코 ","16100","100","0.63","2250","7.16",,,"81019","0.20","500","3.11"
"217730","강스템바이오텍 ","7410","-90","-1.20",,,,,"2936","2.52","0","0.00"
"114190","강원 ","2500","0","0.00",,,,,"1211","2.06","0","0.00"
"035250","강원랜드 ","21200","100","0.47","1651","12.84",,,"17377","1.22","900","4.25"
"094480","갤럭시아머니트리 ","3445","55","1.62","233","14.79",,,"2344","1.47","55","1.60"
"011420","갤럭시아에스엠 ","1445","-15","-1.03",,,,,"791","1.83","0","0.00"
"063080","게임빌 ","30850","750","2.49","2110","14.62",,,"38098","0.81","0","0.00"
"044480","경남바이오파마 ","3055","-115","-3.63",,,,,"3458","0.88","0","0.00"
"039240","경남스틸 ","1845","55","3.07","186","9.92",,,"3487","0.53","90","4.88"
"053950","경남제약 ","8450","120","1.44",,,,,"3588","2.36","0","0.00"
"223310","경남제약헬스케어 ","3320","0","0.00",,,,,"4820","0.69","0","0.00"
"002100","경농 ","11650","200","1.75","254","45.87",,,"8484","1.37","220","1.89"
"009450","경동나비엔 ","53300","300","0.57","2207","24.15",,,"23612","2.26","300","0.56"
"267290","경동도시가스 ","18800","150","0.80","4167","4.51",,,"57537","0.33","875","4.65"
"012320","경동인베스트 ","27400","100","0.37","4007","6.84",,,"171962","0.16","500","1.82"
"011040","경동제약 ","9500","240","2.59","850","11.18",,,"8539","1.11","400","4.21"
"000050","경방 ","10650","-100","-0.93","1630","6.53",,,"27050","0.39","125","1.17"
"214390","경보제약 ","9640","120","1.26","221","43.62",,,"6239","1.55","100","1.04"
"012610","경인양행 ","6490","-10","-0.15","344","18.87",,,"5357","1.21","50","0.77"
"009140","경인전자 ","25100","0","0.00","182","137.91",,,"34673","0.72","250","1.00"
"024910","경창산업 ","1770","120","7.27",,,,,"2134","0.83","0","0.00"
"013580","계룡건설 ","20700","150","0.73","8363","2.48",,,"50766","0.41","600","2.90"
"012200","계양전기 ","2910","40","1.39","4","727.50",,,"5425","0.54","35","1.20"
"012205","계양전기우 ","9450","610","6.90",,,,,,,"40","0.42"
"002140","고려산업 ","3600","-40","-1.10","182","19.78",,,"3842","0.94","30","0.83"
"198440","고려시멘트 ","2920","-5","-0.17","106","27.55",,,"2766","1.06","15","0.51"
"049720","고려신용정보 ","5390","30","0.56","476","11.32",,,"1577","3.42","250","4.64"
"010130","고려아연 ","384000","1500","0.39","35811","10.72",,,"355878","1.08","14000","3.65"
"002240","고려제강 ","13850","0","0.00","499","27.76",,,"68831","0.20","350","2.53"
"014570","고려제약 ","9380","70","0.75","357","26.27",,,"5914","1.59","100","1.07"
"098460","고영 ","82300","2900","3.65","2192","37.55",,,"17763","4.63","550","0.67"
"038530","골드퍼시픽 ","1620","70","4.52",,,,,"629","2.58","0","0.00"
"215000","골프존 ","71000","500","0.71","2585","27.47",,,"31877","2.23","2050","2.89"
"121440","골프존뉴딘홀딩스 ","6420","70","1.10",,,,,"10475","0.61","117","1.82"
"009290","광동제약 ","9310","230","2.53","582","16.00",,,"8069","1.15","80","0.86"
"014200","광림 ","1570","20","1.29",,,,,"1480","1.06","0","0.00"
"017040","광명전기 ","1970","45","2.34","185","10.65",,,"2255","0.87","15","0.76"
"017900","광전자 ","2285","-60","-2.56","66","34.62",,,"3805","0.60","50","2.19"
"037710","광주신세계 ","154000","0","0.00","29953","5.14",,,"413244","0.37","3500","2.27"
"026910","광진실업 ","3160","35","1.12",,,,,"4384","0.72","0","0.00"
"090150","광진윈텍 ","2770","5","0.18","223","12.42",,,"4315","0.64","100","3.61"
"355150","교보10호스팩 ","2020","0","0.00",,,,,,,"0","0.00"
"307280","교보8호스팩 ","2125","10","0.47",,,,,,,"0","0.00"
"331520","교보9호스팩 ","2015","-5","-0.25",,,,,,,"0","0.00"
"030610","교보증권 ","6700","60","0.90","2391","2.80",,,"26692","0.25","400","5.97"
"053270","구영테크 ","1590","25","1.60","136","11.69",,,"2717","0.59","30","1.89"
"007690","국도화학 ","42400","-750","-1.74","6219","6.82",,,"88911","0.48","1500","3.54"
"005320","국동 ","3590","150","4.36",,,,,"2337","1.54","0","0.00"
"001140","국보 ","1985","-15","-0.75",,,,,"1333","1.49","0","0.00"
"066620","국보디자인 ","15450","150","0.98","2293","6.74",,,"16449","0.94","300","1.94"
"043650","국순당 ","4290","5","0.12",,,,,"11214","0.38","100","2.33"
"006050","국영지앤엠 ","4400","400","10.00","32","137.50",,,"1514","2.91","15","0.34"
"060480","국일신동 ","3780","165","4.56",,,,,"4269","0.89","50","1.32"
"078130","국일제지 ","4785","0","0.00",,,,,"357","13.40","0","0.00"
"002720","국제약품 ","9200","30","0.33",,,,,"3311","2.78","0","0.00"
"204020","그리티 ","3135","35","1.13","89","35.22",,,"3678","0.85","30","0.96"
"083420","그린케미칼 ","3845","5","0.13","236","16.29",,,"4521","0.85","170","4.42"
"186230","그린플러스 ","11500","200","1.77","337","34.12",,,"3824","3.01","0","0.00"
"014530","극동유화 ","3295","-5","-0.15","422","7.81",,,"4825","0.68","160","4.86"
"204620","글로벌텍스프리 ","2640","-10","-0.38","163","16.20",,,"1953","1.35","0","0.00"
"019660","글로본 ","3380","-280","-7.65",,,,,"714","4.73","0","0.00"
"032860","글로스퍼랩스 ","4900","-440","-8.24",,,,,"2840","1.73","0","0.00"
"014280","금강공업 ","4295","0","0.00",,,,,"10865","0.40","80","1.86"
"014285","금강공업우 ","17350","1450","9.12",,,,,,,"90","0.52"
"053260","금강철강 ","3200","0","0.00","265","12.08",,,"5902","0.54","100","3.13"
"008870","금비 ","55800","100","0.18","8088","6.90",,,"103528","0.54","1700","3.05"
"001570","금양 ","4795","35","0.74",,,,,"1535","3.12","0","0.00"
"002990","금호산업 ","7150","150","2.14","332","21.54",,,"10364","0.69","500","6.99"
"002995","금호산업우 ","31450","-400","-1.26",,,,,,,"550","1.75"
"011780","금호석유 ","133500","500","0.38","10549","12.66",,,"78488","1.70","1500","1.12"
"011785","금호석유우 ","52100","100","0.19",,,,,,,"1550","2.98"
"214330","금호에이치티 ","2530","20","0.80",,,,,"2439","1.04","0","0.00"
"001210","금호전기 ","4300","-70","-1.60",,,,,"3098","1.39","0","0.00"
"073240","금호타이어 ","3625","65","1.83",,,,,"4383","0.83","0","0.00"
"036190","금화피에스시 ","28000","200","0.72","4614","6.07",,,"39902","0.70","1300","4.64"
"049080","기가레인 ","1770","10","0.57",,,,,"526","3.37","0","0.00"
"035460","기산텔레콤 ","2655","40","1.53","231","11.49",,,"2198","1.21","0","0.00"
"092440","기신정기 ","3510","0","0.00","298","11.78",,,"8125","0.43","150","4.27"
"000270","기아차 ","51500","1000","1.98","4556","11.30",,,"71487","0.72","1150","2.23"
"024110","기업은행 ","8440","270","3.30","2242","3.76",,,"33567","0.25","670","7.94"
"013700","까뮤이앤씨 ","2440","25","1.04","305","8.00",,,"1571","1.55","30","1.23"
"308100","까스텔바작 ","9640","790","8.93","1083","8.90",,,"11624","0.83","0","0.00"
"004540","깨끗한나라 ","4375","50","1.16",,,,,"4260","1.03","0","0.00"
"004545","깨끗한나라우 ","23300","-100","-0.43",,,,,,,"0","0.00"
"187790","나노 ","1335","25","1.91","18","74.17",,,"1954","0.68","0","0.00"
"286750","나노브릭 ","18500","-150","-0.80",,,,,"3103","5.96","0","0.00"
"151910","나노스 ","3550","75","2.16",,,,,"336","10.57","0","0.00"
"121600","나노신소재 ","28150","400","1.44","541","52.03",,,"8591","3.28","120","0.43"
"039860","나노엔텍 ","9460","200","2.16","219","43.20",,,"1546","6.12","0","0.00"
"091970","나노캠텍 ","1820","60","3.41",,,,,"2292","0.79","0","0.00"
"051490","나라엠앤디 ","11150","100","0.90","78","142.95",,,"5596","1.99","60","0.54"
"190510","나무가 ","18850","-50","-0.26",,,,,"6446","2.92","0","0.00"
