종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"245620","EDGC ","5500","0","0.00",,,,,"1235","4.45","0","0.00"
"037370","EG ","9170","130","1.44",,,,,"4525","2.03","0","0.00"
"079190","EMW ","2780","0","0.00",,,,,"813","3.42","0","0.00"
"007700","F&F ","102500","2000","1.99","7089","14.46",,,"25593","4.01","650","0.63"
"130500","GH신소재 ","2760","5","0.18","41","67.32",,,"3619","0.76","0","0.00"
"114090","GKL ","21450","200","0.94","1257","17.06",,,"9087","2.36","710","3.31"
"032860","GMR 머티리얼즈 ","556","23","4.32",,,,,"256","2.17","0","0.00"
"078930","GS ","49650","0","0.00","9539","5.20",,,"89656","0.55","1900","3.83"
"083450","GST ","8800","580","7.06","1080","8.15",,,"8694","1.01","0","0.00"
"006360","GS건설 ","30700","-200","-0.65","7788","3.94",,,"44671","0.69","1000","3.26"
"001250","GS글로벌 ","2370","40","1.72","249","9.52",,,"4636","0.51","25","1.05"
"007070","GS리테일 ","38300","50","0.13","1566","24.46",,,"27116","1.41","650","1.70"
"078935","GS우 ","36800","50","0.14",,,,,,,"1950","5.30"
"028150","GS홈쇼핑 ","150100","1300","0.87","21838","6.87",,,"165849","0.91","7000","4.66"
"045890","GV ","3285","125","3.96",,,,,"1874","1.75","0","0.00"
"078150","HB테크놀러지 ","2900","-20","-0.68","88","32.95",,,"1960","1.48","20","0.69"
"012630","HDC ","11650","-200","-1.69","15943","0.73",,,"32167","0.36","150","1.29"
"039570","HDC아이콘트롤스 ","9690","30","0.31","1473","6.58",,,"12614","0.77","350","3.61"
"089470","HDC현대EP ","4510","45","1.01","275","16.40",,,"8849","0.51","60","1.33"
"294870","HDC현대산업개발 ","31100","150","0.48","5232","5.94",,,"41976","0.74","500","1.61"
"036640","HRS ","2530","0","0.00",,,,,"4376","0.58","30","1.19"
"082740","HSD엔진 ","3975","0","0.00",,,,,"7012","0.57","0","0.00"
"299170","IBKS제10호스팩 ","2095","0","0.00",,,,,,,"0","0.00"
"254120","IBKS제5호스팩 ","2050","70","3.54",,,,,,,"0","0.00"
"264850","IBKS제6호스팩 ","2030","-20","-0.98",,,,,,,"0","0.00"
"276920","IBKS제7호스팩 ","2120","-5","-0.24",,,,,,,"0","0.00"
"003560","IHQ ","1740","5","0.29",,,,,"1387","1.25","104","5.98"
"095340","ISC ","10850","350","3.33","1010","10.74",,,"11913","0.91","150","1.38"
"099520","ITX엠투엠 ","1300","15","1.17",,,,,"900","1.44","0","0.00"
"175330","JB금융지주 ","5330","-10","-0.19","1391","3.83",,,"15898","0.34","180","3.38"
"234080","JW생명과학 ","20050","-50","-0.25","999","20.07",,,"6900","2.91","500","2.49"
"067290","JW신약 ","4535","35","0.78",,,,,"804","5.64","60","1.32"
"001060","JW중외제약 ","29100","150","0.52","336","86.61",,,"11795","2.47","325","1.12"
"001067","JW중외제약2우B ","39300","100","0.26",,,,,,,"325","0.83"
"001065","JW중외제약우 ","25950","150","0.58",,,,,,,"350","1.35"
"096760","JW홀딩스 ","6270","30","0.48","360","17.42",,,"2820","2.22","85","1.36"
"035900","JYP Ent. ","22650","250","1.12","742","30.53",,,"3587","6.31","122","0.54"
"024840","KBI메탈 ","1500","0","0.00","137","10.95",,,"2557","0.59","0","0.00"
"105560","KB금융 ","42300","350","0.83","7721","5.48",,,"85393","0.50","1920","4.54"
"024120","KB오토시스 ","5990","60","1.01","1109","5.40",,,"8236","0.73","280","4.67"
"002380","KCC ","226000","0","0.00",,,,,"542792","0.42","9000","3.98"
"021320","KCC건설 ","6350","10","0.16","1127","5.63",,,"16529","0.38","130","2.05"
"036670","KCI ","9810","-40","-0.41","826","11.88",,,"4927","1.99","180","1.83"
"009070","KCTC ","2850","40","1.42","241","11.83",,,"6277","0.45","45","1.58"
"009440","KC그린홀딩스 ","4505","-20","-0.44","579","7.78",,,"7793","0.58","80","1.78"
"119650","KC코트렐 ","7120","-140","-1.93","320","22.25",,,"5996","1.19","80","1.12"
"044180","KD ","495","0","0.00","70","7.07",,,"560","0.88","0","0.00"
"092220","KEC ","990","-5","-0.50","13","76.15",,,"1953","0.51","0","0.00"
"151860","KG ETS ","3060","20","0.66","317","9.65",,,"4170","0.73","100","3.27"
"046440","KG모빌리언스 ","5880","130","2.26","418","14.07",,,"7146","0.82","200","3.40"
"035600","KG이니시스 ","16400","50","0.31","1276","12.85",,,"7642","2.15","300","1.83"
"001390","KG케미칼 ","10650","-150","-1.39","274","38.87",,,"19845","0.54","350","3.29"
"060720","KH바텍 ","16400","-750","-4.37",,,,,"8612","1.90","0","0.00"
"001940","KISCO홀딩스 ","13150","-150","-1.13","1658","7.93",,,"42154","0.31","280","2.13"
"083470","KJ프리텍 ","387","0","0.00",,,,,"463","0.84","0","0.00"
"122450","KMH ","5170","80","1.57","2115","2.44",,,"9158","0.56","120","2.32"
"052900","KMH하이텍 ","1100","-10","-0.90","100","11.00",,,"1400","0.79","0","0.00"
"058400","KNN ","1260","15","1.20","59","21.36",,,"1439","0.88","25","1.98"
"114450","KPX생명과학 ","8150","130","1.62",,,,,"3941","2.07","0","0.00"
"025000","KPX케미칼 ","54300","500","0.93","2325","23.35",,,"89874","0.60","2000","3.68"
"092230","KPX홀딩스 ","54600","-100","-0.18","901","60.60",,,"143401","0.38","2600","4.76"
"000040","KR모터스 ","498","1","0.20",,,,,"279","1.78","0","0.00"
"044450","KSS해운 ","7200","0","0.00","914","7.88",,,"10756","0.67","230","3.19"
"030200","KT ","26600","100","0.38","2809","9.47",,,"50563","0.53","1100","4.14"
"033780","KT&G ","101000","1000","1.00","7141","14.14",,,"58847","1.72","4000","3.96"
"030210","KTB투자증권 ","2325","15","0.65","411","5.66",,,"7360","0.32","0","0.00"
"036030","KTH ","6240","100","1.63","25","249.60",,,"5793","1.08","0","0.00"
"058850","KTcs ","2075","10","0.48","271","7.66",,,"3661","0.57","90","4.34"
"058860","KTis ","2220","5","0.23","234","9.49",,,"4605","0.48","80","3.60"
"060370","KT서브마린 ","2910","5","0.17",,,,,"4712","0.62","30","1.03"
"093050","LF ","19600","-50","-0.25","2846","6.89",,,"40126","0.49","500","2.55"
"003550","LG ","70100","700","1.01","10603","6.61",,,"102340","0.68","2000","2.85"
"034220","LG디스플레이 ","13300","-350","-2.56",,,,,"39068","0.34","0","0.00"
"001120","LG상사 ","15450","-100","-0.64",,,,,"29115","0.53","250","1.62"
"051900","LG생활건강 ","1258000","-3000","-0.24","40740","30.88",,,"198221","6.35","9250","0.74"
"051905","LG생활건강우 ","746000","7000","0.95",,,,,,,"9300","1.25"
"003555","LG우 ","44950","-300","-0.66",,,,,,,"2050","4.56"
"032640","LG유플러스 ","13200","-250","-1.86","1103","11.97",,,"15696","0.84","400","3.03"
"011070","LG이노텍 ","121500","500","0.41","6892","17.63",,,"89501","1.36","300","0.25"
"066570","LG전자 ","67200","300","0.45","6882","9.76",,,"78820","0.85","750","1.12"
"066575","LG전자우 ","27350","100","0.37",,,,,,,"800","2.93"
"108670","LG하우시스 ","58600","-900","-1.51",,,,,"91675","0.64","250","0.43"
"108675","LG하우시스우 ","28100","-450","-1.58",,,,,,,"300","1.07"
"051910","LG화학 ","309000","1500","0.49","19217","16.08",,,"218227","1.42","6000","1.94"
"051915","LG화학우 ","172500","500","0.29",,,,,,,"6050","3.51"
"079550","LIG넥스원 ","33750","100","0.30","203","166.26",,,"29552","1.14","500","1.48"
"006260","LS ","47000","-1500","-3.09","14555","3.23",,,"98249","0.48","1250","2.66"
"000680","LS네트웍스 ","2455","-5","-0.20","222","11.06",,,"8096","0.30","0","0.00"
"010120","LS산전 ","48750","-1000","-2.01","4486","10.87",,,"43150","1.13","1200","2.46"
"229640","LS전선아시아 ","7270","40","0.55","323","22.51",,,"4078","1.78","160","2.20"
"023150","MH에탄올 ","6180","50","0.82",,,,,"8442","0.73","350","5.66"
"065150","MP그룹 ","1315","0","0.00",,,,,"224","5.87","0","0.00"
"219550","MP한강 ","930","1","0.11","70","13.29",,,"516","1.80","0","0.00"
"035420","NAVER ","167000","3000","1.83","4437","37.64",,,"31795","5.25","314","0.19"
"160550","NEW ","3965","-15","-0.38",,,,,"4223","0.94","0","0.00"
"053290","NE능률 ","3525","0","0.00",,,,,"3915","0.90","0","0.00"
"181710","NHN ","59600","1900","3.29","4682","12.73",,,"80873","0.74","0","0.00"
"104200","NHN벅스 ","6030","20","0.33","407","14.82",,,"4253","1.42","0","0.00"
"060250","NHN한국사이버결제 ","21650","400","1.88","764","28.34",,,"5053","4.28","150","0.69"
"005940","NH투자증권 ","12100","0","0.00","1203","10.06",,,"16810","0.72","500","4.13"
"005945","NH투자증권우 ","9000","50","0.56",,,,,,,"550","6.11"
"034310","NICE ","19250","-150","-0.77","1604","12.00",,,"17008","1.13","180","0.94"
"030190","NICE평가정보 ","12300","100","0.82","641","19.19",,,"3267","3.76","190","1.54"
"008260","NI스틸 ","2230","-15","-0.67","358","6.23",,,"3717","0.60","50","2.24"
"004250","NPC ","4035","45","1.13","282","14.31",,,"6215","0.65","95","2.35"
"004255","NPC우 ","2325","0","0.00",,,,,,,"100","4.30"
"010060","OCI ","62200","-700","-1.11","4352","14.29",,,"143796","0.43","850","1.37"
"024940","PN풍년 ","2250","20","0.90","127","17.72",,,"3311","0.68","25","1.11"
"005490","POSCO ","213500","2000","0.95","20911","10.21",,,"497452","0.43","10000","4.68"
"218410","RFHIC ","37000","400","1.09","1084","34.13",,,"6976","5.30","200","0.54"
"091340","S&K폴리텍 ","5870","40","0.69","716","8.20",,,"6289","0.93","0","0.00"
"100840","S&TC ","17450","-50","-0.29","250","69.80",,,"30849","0.57","0","0.00"
"064960","S&T모티브 ","45700","100","0.22","4005","11.41",,,"49754","0.92","1200","2.63"
"003570","S&T중공업 ","6010","50","0.84","716","8.39",,,"18284","0.33","200","3.33"
"036530","S&T홀딩스 ","15950","200","1.27","1701","9.38",,,"40395","0.39","400","2.51"
"010950","S-Oil ","101500","1800","1.81","2216","45.80",,,"55480","1.83","750","0.74"
"010955","S-Oil우 ","60100","0","0.00",,,,,,,"775","1.29"
"019550","SBI인베스트먼트 ","715","15","2.14","16","44.69",,,"514","1.39","0","0.00"
"034120","SBS ","16500","-100","-0.60","275","60.00",,,"30678","0.54","0","0.00"
"101060","SBS미디어홀딩스 ","1960","-5","-0.25","81","24.20",,,"5050","0.39","0","0.00"
"046140","SBS콘텐츠허브 ","5940","70","1.19","385","15.43",,,"7273","0.82","75","1.26"
"036120","SCI평가정보 ","2895","665","29.82","44","65.80",,,"473","6.12","0","0.00"
"099220","SDN ","1985","145","7.88","52","38.17",,,"1604","1.24","0","0.00"
"036540","SFA반도체 ","3505","5","0.14","90","38.94",,,"1890","1.85","0","0.00"
"255220","SG ","2455","-10","-0.41","299","8.21",,,"1653","1.49","60","2.44"
"040610","SG&G ","1905","-35","-1.80",,,,,"7246","0.26","0","0.00"
"049470","SGA ","710","0","0.00",,,,,"841","0.84","0","0.00"
"184230","SGA솔루션즈 ","1350","30","2.27",,,,,"1113","1.21","0","0.00"
"004060","SG세계물산 ","968","3","0.31","33","29.33",,,"973","0.99","0","0.00"
"001380","SG충방 ","1870","5","0.27","74","25.27",,,"2826","0.66","0","0.00"
"002360","SH에너지화학 ","1040","0","0.00","21","49.52",,,"932","1.12","23","2.21"
"009160","SIMPAC ","3245","-30","-0.92","1678","1.93",,,"6649","0.49","60","1.85"
"123700","SJM ","3055","25","0.83","267","11.44",,,"10107","0.30","100","3.27"
"025530","SJM홀딩스 ","3095","-20","-0.64","227","13.63",,,"9797","0.32","150","4.85"
"034730","SK ","263000","4500","1.74","40310","6.52",,,"234433","1.12","5000","1.90"
"307070","SK4호스팩 ","2080","10","0.48",,,,,,,"0","0.00"
"011790","SKC ","44750","400","0.90","3404","13.15",,,"40835","1.10","1000","2.23"
"057500","SKC 솔믹스 ","3190","5","0.16","399","7.99",,,"1551","2.06","0","0.00"
"178920","SKC코오롱PI ","34000","-400","-1.16","1191","28.55",,,"8810","3.86","830","2.44"
"018670","SK가스 ","84400","400","0.48","6763","12.48",,,"171545","0.49","3000","3.55"
"001740","SK네트웍스 ","5980","170","2.93","30","199.33",,,"9410","0.64","120","2.01"
"001745","SK네트웍스우 ","90500","1300","1.46",,,,,,,"145","0.16"
"006120","SK디스커버리 ","22450","0","0.00","3942","5.70",,,"71067","0.32","600","2.67"
"006125","SK디스커버리우 ","14650","-100","-0.68",,,,,,,"650","4.44"
"210980","SK디앤디 ","29100","150","0.52","3237","8.99",,,"18315","1.59","600","2.06"
"036490","SK머티리얼즈 ","185000","1800","0.98","11536","16.04",,,"35670","5.19","3750","2.03"
"052260","SK바이오랜드 ","15250","150","0.99","1003","15.20",,,"9927","1.54","300","1.97"
"03473K","SK우 ","154500","500","0.32",,,,,,,"5050","3.27"
"096770","SK이노베이션 ","160500","500","0.31","18267","8.79",,,"193402","0.83","8000","4.98"
"096775","SK이노베이션우 ","118500","500","0.42",,,,,,,"8050","6.79"
"001510","SK증권 ","597","-3","-0.50","43","13.88",,,"1136","0.53","10","1.68"
"001515","SK증권우 ","2610","-20","-0.76",,,,,,,"15","0.57"
"285130","SK케미칼 ","47600","400","0.85","457","104.16",,,"53061","0.90","400","0.84"
"28513K","SK케미칼우 ","20800","50","0.24",,,,,,,"450","2.16"
"017670","SK텔레콤 ","236000","-1000","-0.42","44066","5.36",,,"278291","0.85","10000","4.24"
"000660","SK하이닉스 ","83100","1100","1.34","22255","3.73",,,"64348","1.29","1500","1.81"
"048550","SM C&C ","1670","40","2.45",,,,,"1196","1.40","0","0.00"
"063440","SM Life Design ","2345","45","1.96",,,,,"1135","2.07","0","0.00"
"005610","SPC삼립 ","90700","-1200","-1.31","5199","17.45",,,"36397","2.49","1004","1.11"
"011810","STX ","7640","-30","-0.39","471","16.22",,,"3236","2.36","0","0.00"
"077970","STX엔진 ","7420","220","3.06","1213","6.12",,,"7999","0.93","0","0.00"
"071970","STX중공업 ","2515","65","2.65",,,,,"5479","0.46","0","0.00"
"289080","SV인베스트먼트 ","1815","30","1.68","157","11.56",,,"1115","1.63","120","6.61"
"084870","TBH글로벌 ","2740","-90","-3.18",,,,,"8795","0.31","0","0.00"
"002710","TCC스틸 ","2870","-5","-0.17","465","6.17",,,"5010","0.57","80","2.79"
"089230","THE E&M ","1035","-30","-2.82","199","5.20",,,"277","3.74","0","0.00"
"161570","THE MIDONG ","2210","-30","-1.34",,,,,"2330","0.95","0","0.00"
"032540","TJ미디어 ","3330","15","0.45",,,,,"5594","0.60","0","0.00"
"048770","TPC ","4490","-60","-1.32","316","14.21",,,"2290","1.96","25","0.56"
"246690","TS인베스트먼트 ","1860","-5","-0.27","185","10.05",,,"1256","1.48","20","1.08"
"038340","UCI ","3500","60","1.74",,,,,"708","4.94","0","0.00"
"073570","WI ","12450","-100","-0.80",,,,,"2435","5.11","0","0.00"
"024070","WISCOM ","2640","10","0.38","69","38.26",,,"7646","0.35","0","0.00"
"052300","W홀딩컴퍼니 ","345","0","0.00",,,,,"551","0.63","0","0.00"
"037270","YG PLUS ","1300","10","0.78",,,,,"1628","0.80","0","0.00"
"040300","YTN ","1865","-25","-1.32","16","116.56",,,"4479","0.42","20","1.07"
"051390","YW ","3460","-85","-2.40","235","14.72",,,"6223","0.56","100","2.89"
"052220","iMBC ","2315","40","1.76",,,,,"2180","1.06","0","0.00"
"079940","가비아 ","7490","170","2.32","576","13.00",,,"4640","1.61","30","0.40"
"078890","가온미디어 ","9000","150","1.69","368","24.46",,,"9602","0.94","100","1.11"
"000500","가온전선 ","18050","-150","-0.82","24","752.08",,,"62301","0.29","600","3.32"
"192410","감마누 ","408","0","0.00",,,,,"1103","0.37","0","0.00"
"000860","강남제비스코 ","22050","0","0.00","5942","3.71",,,"79596","0.28","550","2.49"
"217730","강스템바이오텍 ","7790","-70","-0.89",,,,,"2290","3.40","0","0.00"
"035250","강원랜드 ","31950","600","1.91","1467","21.78",,,"16765","1.91","900","2.82"
"011420","갤럭시아에스엠 ","1840","40","2.22",,,,,"961","1.91","0","0.00"
"094480","갤럭시아컴즈 ","3005","-10","-0.33","133","22.59",,,"2146","1.40","35","1.16"
"063080","게임빌 ","31000","-350","-1.12",,,,,"35689","0.87","0","0.00"
"039240","경남스틸 ","1745","-5","-0.29","215","8.12",,,"3380","0.52","70","4.01"
"053950","경남제약 ","17200","0","0.00","327","52.60",,,"2351","7.32","0","0.00"
"002100","경농 ","12850","100","0.78","310","41.45",,,"8437","1.52","250","1.95"
"009450","경동나비엔 ","44450","550","1.25","1961","22.67",,,"21969","2.02","250","0.56"
"267290","경동도시가스 ","26200","100","0.38","7235","3.62",,,"67853","0.39","875","3.34"
"012320","경동인베스트 ","32200","-150","-0.46","11998","2.68",,,"164687","0.20","500","1.55"
"011040","경동제약 ","7930","80","1.02","222","35.72",,,"7974","0.99","300","3.78"
"000050","경방 ","10050","50","0.50","740","13.58",,,"25854","0.39","125","1.24"
"214390","경보제약 ","8460","70","0.83","549","15.41",,,"6233","1.36","200","2.36"
"012610","경인양행 ","8730","10","0.11","331","26.37",,,"5120","1.71","50","0.57"
"009140","경인전자 ","20750","-450","-2.12",,,,,"34788","0.60","250","1.20"
"024910","경창산업 ","1365","-25","-1.80",,,,,"3984","0.34","10","0.73"
"013580","계룡건설 ","21700","0","0.00","10423","2.08",,,"43825","0.50","500","2.30"
"012200","계양전기 ","2780","-5","-0.18","280","9.93",,,"5512","0.50","60","2.16"
"012205","계양전기우 ","6920","-80","-1.14",,,,,,,"65","0.94"
"004200","고려개발 ","9560","60","0.63",,,,,"7564","1.26","0","0.00"
"002140","고려산업 ","3610","15","0.42","160","22.56",,,"3714","0.97","30","0.83"
"198440","고려시멘트 ","2925","5","0.17","149","19.63",,,"2705","1.08","35","1.20"
"049720","고려신용정보 ","5060","20","0.40","336","15.06",,,"1340","3.78","220","4.35"
"010130","고려아연 ","432000","-2500","-0.58","29841","14.48",,,"331214","1.30","11000","2.55"
"002240","고려제강 ","21900","100","0.46","169","129.59",,,"68200","0.32","350","1.60"
"014570","고려제약 ","6580","190","2.97","601","10.95",,,"5709","1.15","100","1.52"
"098460","고영 ","94200","100","0.11","3122","30.17",,,"16501","5.71","650","0.69"
"038530","골드퍼시픽 ","1605","-35","-2.13",,,,,"1182","1.36","0","0.00"
"215000","골프존 ","69100","800","1.17","3255","21.23",,,"31061","2.22","1850","2.68"
"121440","골프존뉴딘홀딩스 ","3820","10","0.26",,,,,"11313","0.34","117","3.06"
"009290","광동제약 ","6990","110","1.60","551","12.69",,,"7732","0.90","80","1.14"
"014200","광림 ","2310","-55","-2.33",,,,,"1548","1.49","0","0.00"
"017040","광명전기 ","2180","10","0.46","60","36.33",,,"2078","1.05","0","0.00"
"017900","광전자 ","2105","20","0.96","126","16.71",,,"3839","0.55","50","2.38"
"037710","광주신세계 ","173000","3500","2.06","28183","6.14",,,"387910","0.45","3000","1.73"
"026910","광진실업 ","3625","-40","-1.09","42","86.31",,,"4549","0.80","25","0.69"
"090150","광진윈텍 ","2945","-140","-4.54",,,,,"3597","0.82","50","1.70"
"267320","교보7호스팩 ","2420","0","0.00",,,,,,,"0","0.00"
"307280","교보8호스팩 ","2090","-45","-2.11",,,,,,,"0","0.00"
"331520","교보9호스팩 ","2020","5","0.25",,,,,,,"0","0.00"
"030610","교보증권 ","9100","20","0.22","2216","4.11",,,"24484","0.37","350","3.85"
"053270","구영테크 ","1650","25","1.54","296","5.57",,,"2577","0.64","30","1.82"
"007690","국도화학 ","47700","350","0.74","8056","5.92",,,"84082","0.57","1500","3.14"
"005320","국동 ","1500","5","0.33","188","7.98",,,"2970","0.51","0","0.00"
"066620","국보디자인 ","15100","-150","-0.98","1862","8.11",,,"14480","1.04","280","1.85"
"043650","국순당 ","3050","20","0.66",,,,,"11872","0.26","260","8.52"
"006050","국영지앤엠 ","1270","0","0.00",,,,,"1483","0.86","0","0.00"
"060480","국일신동 ","6160","-30","-0.48","100","61.60",,,"3715","1.66","50","0.81"
"078130","국일제지 ","5390","-380","-6.59",,,,,"479","11.25","0","0.00"
"002720","국제약품 ","4725","180","3.96","126","37.50",,,"3735","1.27","30","0.63"
"204020","그리티 ","3065","25","0.82","286","10.72",,,"3689","0.83","180","5.87"
"083420","그린케미칼 ","3805","10","0.26","128","29.73",,,"5362","0.71","160","4.20"
"186230","그린플러스 ","10300","-100","-0.96","799","12.89",,,"6648","1.55","0","0.00"
"014530","극동유화 ","3405","5","0.15","484","7.04",,,"4586","0.74","160","4.70"
"204620","글로벌텍스프리 ","3380","-50","-1.46","226","14.96",,,"1990","1.70","0","0.00"
"019660","글로본 ","3200","-50","-1.54","62","51.61",,,"1000","3.20","0","0.00"
"014280","금강공업 ","3935","35","0.90","653","6.03",,,"11452","0.34","100","2.54"
"014285","금강공업우 ","8740","-170","-1.91",,,,,,,"110","1.26"
"053260","금강철강 ","3540","10","0.28","313","11.31",,,"5847","0.61","100","2.82"
"008870","금비 ","63800","0","0.00","8486","7.52",,,"98534","0.65","1700","2.66"
"001570","금양 ","2360","60","2.61","533","4.43",,,"1822","1.30","80","3.39"
"002990","금호산업 ","12900","800","6.61",,,,,"9808","1.32","500","3.88"
"002995","금호산업우 ","51000","2050","4.19",,,,,,,"550","1.08"
"011780","금호석유 ","70900","900","1.29","17597","4.03",,,"70088","1.01","1350","1.90"
"011785","금호석유우 ","29450","150","0.51",,,,,,,"1400","4.75"
"214330","금호에이치티 ","5230","60","1.16","632","8.28",,,"7887","0.66","0","0.00"
"001210","금호전기 ","2260","165","7.88",,,,,"7070","0.32","0","0.00"
"073240","금호타이어 ","4165","-65","-1.54",,,,,"4919","0.85","0","0.00"
"036190","금화피에스시 ","29400","50","0.17","6615","4.44",,,"36741","0.80","1300","4.42"
"049080","기가레인 ","1595","5","0.31",,,,,"1332","1.20","0","0.00"
"035460","기산텔레콤 ","2480","5","0.20",,,,,"1994","1.24","0","0.00"
"092440","기신정기 ","3645","15","0.41","516","7.06",,,"8001","0.46","150","4.12"
"000270","기아차 ","42500","-50","-0.12","2883","14.74",,,"67208","0.63","900","2.12"
"024110","기업은행 ","11900","100","0.85","2531","4.70",,,"31891","0.37","690","5.80"
"013700","까뮤이앤씨 ","1235","25","2.07","39","31.67",,,"1319","0.94","20","1.62"
"308100","까스텔바작 ","10500","0","0.00","1869","5.62",,,"10464","1.00","0","0.00"
"004540","깨끗한나라 ","2210","-25","-1.12",,,,,"4593","0.48","0","0.00"
"004545","깨끗한나라우 ","17200","-100","-0.58",,,,,,,"0","0.00"
"187790","나노 ","2140","-25","-1.15",,,,,"1956","1.09","20","0.93"
"074610","나노메딕스 ","12300","1600","14.95",,,,,"1170","10.51","0","0.00"
"286750","나노브릭 ","10750","-100","-0.92","256","41.99",,,"454","23.68","0","0.00"
"151910","나노스 ","4360","-80","-1.80",,,,,"264","16.52","0","0.00"
"121600","나노신소재 ","16750","100","0.60","717","23.36",,,"8132","2.06","140","0.84"
"039860","나노엔텍 ","4770","30","0.63","129","36.98",,,"1337","3.57","0","0.00"
"091970","나노캠텍 ","2650","140","5.58","55","48.18",,,"3076","0.86","0","0.00"
"051490","나라엠앤디 ","3655","-100","-2.66","267","13.69",,,"5539","0.66","70","1.92"
"190510","나무가 ","36750","-650","-1.74","1301","28.25",,,"10506","3.50","0","0.00"
"242040","나무기술 ","3090","0","0.00",,,,,"462","6.69","0","0.00"
"089600","나스미디어 ","29100","100","0.34","2161","13.47",,,"15088","1.93","530","1.82"
"293580","나우아이비캐피탈 ","4215","-45","-1.06","279","15.11",,,"7238","0.58","150","3.56"
"138610","나이벡 ","9490","-240","-2.47",,,,,"1446","6.56","0","0.00"
"130580","나이스디앤비 ","7900","60","0.77","604","13.08",,,"2935","2.69","150","1.90"
