종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"037730","3R ","455","5","1.11",,,,,,,"0","0.00"
"060310","3S ","380","-5","-1.30","14","27.14",,,,,"0","0.00"
"036360","3SOFT ","940","35","3.87",,,,,,,"0","0.00"
"005760","ACTS ","380","20","5.56",,,,,"485","0.78","0","0.00"
"039790","AMIC ","1060","-20","-1.85",,,,,,,"0","0.00"
"015670","AP우주통신 ","160","20","14.29",,,,,"115","1.39","0","0.00"
"015675","AP우주통신(1우B) ","105","10","10.53",,,,,,,"0","0.00"
"036820","BET ","885","-60","-6.35",,,,,,,"0","0.00"
"036825","BET우 ","970","-40","-3.96",,,,,,,"0","0.00"
"004560","BNG스틸 ","5900","250","4.42","1965","3.00",,,"6192","0.95","0","0.00"
"004565","BNG스틸(1우) ","3675","150","4.26",,,,,,,"0","0.00"
"001460","BYC ","37700","-200","-0.53","12348","3.05",,,"230322","0.16","550","1.46"
"001465","BYC(1우) ","20300","100","0.50",,,,,,,"650","3.20"
"045260","CHK한강 ","750","0","0.00",,,,,,,"0","0.00"
"001040","CJ ","58900","-200","-0.34","3902","15.09",,,"45764","1.29","1250","2.12"
"001045","CJ(1우) ","24900","-300","-1.19",,,,,,,"1300","5.22"
"001047","CJ(2우B) ","40500","600","1.50",,,,,,,"1250","3.09"
"001049","CJ(3우B) ","38000","1200","3.26",,,,,,,"1250","3.29"
"049370","CJ엔터테인 ","16750","-300","-1.76","443","37.81",,,,,"0","0.00"
"051500","CJ푸드시스템 ","6050","-250","-3.97","1236","4.89",,,,,"0","0.00"
"035760","CJ홈쇼핑 ","46550","1550","3.44","5571","8.36",,,,,"0","0.00"
"004530","CKF ","3470","-40","-1.14","16083","0.22",,,"8680","0.40","0","0.00"
"050470","CMS ","465","10","2.20",,,,,,,"0","0.00"
"023460","CNH캐피탈 ","1415","-35","-2.41","82","17.26",,,,,"0","0.00"
"065340","DM테크놀로지 ","4585","30","0.66","1145","4.00",,,,,"0","0.00"
"069730","DSR제강 ","535","-20","-3.60","272","1.97",,,"1928","0.28","0","0.00"
"014820","EASTEL ","1780","85","5.01",,,,,"797","2.23","0","0.00"
"014825","EASTEL(1우) ","805","60","8.05",,,,,,,"0","0.00"
"014827","EASTEL(2우B) ","2060","-60","-2.83",,,,,,,"0","0.00"
"037370","EG ","2920","-80","-2.67","107","27.29",,,,,"0","0.00"
"007700","F&F ","2360","-40","-1.67","795","2.97",,,"4635","0.51","100","4.24"
"001370","FnC코오롱 ","8740","60","0.69","2879","3.04",,,"11951","0.73","750","8.58"
"001375","FnC코오롱(1우) ","5610","-150","-2.60",,,,,,,"800","14.26"
"053870","GT&T ","805","20","2.55",,,,,,,"0","0.00"
"060910","I.S하이텍 ","2135","15","0.71","334","6.39",,,,,"0","0.00"
