종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","275","0","0.00",,,,,"162","1.70","0","0.00"
"036360","3SOFT ","5950","180","3.12",,,,,"588","10.12","0","0.00"
"005760","ACTS ","5420","140","2.65","733","7.39",,,"5624","0.96","0","0.00"
"013340","AJS ","1270","20","1.60","82","15.49",,,"702","1.81","0","0.00"
"039790","AMIC ","1445","45","3.21",,,,,"594","2.43","0","0.00"
"015670","AP우주통신 ","490","0","0.00",,,,,"502","0.98","0","0.00"
"015675","AP우주통신(1우B) ","4045","0","0.00",,,,,,,"0","0.00"
"004560","BNG스틸 ","6240","-10","-0.16",,,,,"13854","0.45","0","0.00"
"004565","BNG스틸(1우) ","5570","0","0.00",,,,,,,"0","0.00"
"001460","BYC ","136000","-1500","-1.09","17456","7.79",,,"256433","0.53","750","0.55"
"001465","BYC(1우) ","62500","-400","-0.64",,,,,,,"800","1.28"
"045260","C&S디펜스 ","1290","20","1.57",,,,,"1815","0.71","0","0.00"
"065770","C&S마이크로 ","6140","70","1.15","795","7.72",,,"3577","1.72","0","0.00"
"000790","C&상선 ","485","0","0.00",,,,,"1069","0.45","0","0.00"
"013200","C&우방 ","3795","35","0.93","193","19.66",,,"9986","0.38","0","0.00"
"084680","C&우방랜드 ","3850","-70","-1.79",,,,,"13743","0.28","0","0.00"
"008400","C&진도 ","3200","-5","-0.16","953","3.36",,,"10110","0.32","0","0.00"
"008405","C&진도(1우) ","62000","2300","3.85",,,,,,,"0","0.00"
"001040","CJ ","108500","2000","1.88","4596","23.61",,,"53806","2.02","1500","1.38"
"001045","CJ(1우) ","53400","1000","1.91",,,,,,,"1550","2.90"
"001047","CJ(2우B) ","93900","0","0.00",,,,,,,"1500","1.60"
"001049","CJ(3우B) ","88700","3700","4.35",,,,,,,"1500","1.69"
"079160","CJCGV ","23500","0","0.00","1152","20.40",,,"2822","8.33","400","1.70"
"037150","CJ인터넷 ","23300","500","2.19","813","28.66",,,"7015","3.32","0","0.00"
"051500","CJ푸드시스템 ","9830","90","0.92","678","14.50",,,"11301","0.87","0","0.00"
"035760","CJ홈쇼핑 ","84200","2000","2.43","7771","10.84",,,"36960","2.28","0","0.00"
"004530","CKF ","17500","-100","-0.57","5179","3.38",,,"11346","1.54","0","0.00"
"050470","CMS ","1250","25","2.04",,,,,"790","1.58","0","0.00"
"023460","CNH캐피탈 ","1310","90","7.38","170","7.71",,,"2824","0.46","0","0.00"
"052350","CURON ","2875","375","15.00","88","32.67",,,"1316","2.18","0","0.00"
"068790","DMS ","8280","260","3.24","1139","7.27",,,"6689","1.24","0","0.00"
"065340","DM테크놀로지 ","4195","225","5.67",,,,,"2320","1.81","0","0.00"
"069730","DSR제강 ","1250","30","2.46","148","8.45",,,"2073","0.60","25","2.00"
"017940","E1 ","41000","0","0.00","8517","4.81",,,"73884","0.55","1500","3.66"
"064060","EBSI ","1235","40","3.35",,,,,"2144","0.58","0","0.00"
"047940","EBT네트웍스 ","220","0","0.00",,,,,"757","0.29","0","0.00"
"037370","EG ","17600","600","3.53","286","61.54",,,"4407","3.99","0","0.00"
"080220","EMLSI ","8370","250","3.08","1367","6.12",,,"9520","0.88","0","0.00"
"079190","EMW안테나 ","9700","290","3.08","1187","8.17",,,"4562","2.13","0","0.00"
"007700","F&F ","4795","255","5.62","896","5.35",,,"5096","0.94","150","3.13"
"001370","FnC코오롱 ","15600","650","4.35","1216","12.83",,,"7576","2.06","250","1.60"
"001375","FnC코오롱(1우) ","6450","590","10.07",,,,,,,"300","4.65"
"078930","GS ","32800","-150","-0.46","4075","8.05",,,"24468","1.34","1000","3.05"
"078935","GS(1우) ","19700","150","0.77",,,,,,,"1050","5.33"
"083450","GST ","5260","0","0.00","758","6.94",,,"1737","3.03","0","0.00"
"006360","GS건설 ","74100","800","1.09","5317","13.94",,,"29303","2.53","1400","1.89"
"028150","GS홈쇼핑 ","79300","1700","2.19","9554","8.30",,,"45406","1.75","0","0.00"
"053870","GT&T ","2335","5","0.21","239","9.77",,,"1564","1.49","0","0.00"
"035000","GⅡR ","15650","450","2.96","808","19.37",,,"8852","1.77","1000","6.39"
"007640","HK저축은행 ","10300","-200","-1.90",,,,,"1425","7.23","0","0.00"
"025340","HS창투 ","495","0","0.00",,,,,"560","0.88","0","0.00"
"007720","HS홀딩스 ","2940","50","1.73","64","45.94",,,"1138","2.58","0","0.00"
"060910","I.S하이텍 ","2475","-185","-6.95",,,,,"668","3.71","0","0.00"
"011420","IB스포츠 ","8670","-810","-8.54",,,,,"2619","3.31","0","0.00"
"038710","ICM ","4095","155","3.93","517","7.92",,,"2048","2.00","0","0.00"
"080570","IC코퍼레이션 ","280","0","0.00","16","17.50",,,"287","0.98","0","0.00"
"003560","IHQ ","7100","-110","-1.53","173","41.04",,,"1105","6.43","0","0.00"
"065310","JH코오스 ","1480","40","2.78",,,,,"603","2.45","0","0.00"
"067130","JS픽쳐스 ","1740","-20","-1.14",,,,,"192","9.06","0","0.00"
"002380","KCC ","273000","-3000","-1.09","19596","13.93",,,"249013","1.10","5000","1.83"
"021320","KCC건설 ","33900","900","2.73","8189","4.14",,,"33261","1.02","0","0.00"
"036670","KCI ","3170","40","1.28","306","10.36",,,"2275","1.39","0","0.00"
"009070","KCTC ","94500","0","0.00","7352","12.85",,,"254365","0.37","900","0.95"
"068060","KCW ","1910","10","0.53","297","6.43",,,"4047","0.47","0","0.00"
"054020","KDN스마텍 ","650","5","0.78",,,,,"285","2.28","0","0.00"
"017300","KDS ","750","15","2.04",,,,,"930","0.81","0","0.00"
"092220","KEC ","1360","5","0.37",,,,,,,"0","0.00"
"006200","KEC홀딩스 ","1970","80","4.23",,,,,"6770","0.29","35","1.78"
"001390","KG케미칼 ","6860","-10","-0.15","847","8.10",,,"7939","0.86","200","2.92"
"060720","KH바텍 ","12900","0","0.00","168","76.79",,,"10772","1.20","0","0.00"
"039420","KL-Net ","6400","320","5.26","882","7.26",,,"8299","0.77","0","0.00"
"092230","KPC홀딩스 ","29250","250","0.86",,,,,,,"0","0.00"
"030200","KT ","42700","-50","-0.12","4719","9.05",,,"55619","0.77","3000","7.03"
"033780","KT&G ","58300","100","0.17","3497","16.67",,,"25857","2.25","1700","2.92"
"030210","KTB네트워크 ","5170","-100","-1.90","414","12.49",,,"7377","0.70","0","0.00"
"032390","KTF ","28850","-50","-0.17","3012","9.58",,,"20825","1.39","600","2.08"
"036030","KTH ","7700","120","1.58",,,,,"4735","1.63","0","0.00"
"060370","KT서브마린 ","6120","-10","-0.16",,,,,"13373","0.46","0","0.00"
"003550","LG ","26650","-150","-0.56","3437","7.75",,,"23332","1.14","500","1.88"
"003555","LG(1우) ","14950","100","0.67",,,,,,,"550","3.68"
"015940","LG데이콤 ","22400","500","2.28","1149","19.50",,,"15272","1.47","250","1.12"
"016990","LG마이크론 ","43400","400","0.93","5030","8.63",,,"48732","0.89","0","0.00"
"001120","LG상사 ","21500","0","0.00","1795","11.98",,,"11423","1.88","500","2.33"
"068870","LG생명과학 ","47150","1450","3.17",,,,,"14224","3.31","0","0.00"
"068875","LG생명과학(1우) ","28050","250","0.90",,,,,,,"0","0.00"
"051900","LG생활건강 ","90000","3000","3.45","2763","32.57",,,"20028","4.49","1000","1.11"
"051905","LG생활건강(1우) ","41400","900","2.22",,,,,,,"1050","2.54"
"012990","LG석유화학 ","22950","500","2.23","4270","5.37",,,"18017","1.27","1000","4.36"
"066570","LG전자 ","57000","0","0.00","4407","12.93",,,"38712","1.47","1250","2.19"
