종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"1175","30","2.62","1145","1185","1100","21673","24947325","10505792500","8941100"
"060310","3S","KOSDAQ",,"900","0","0.00","880","915","880","32621","29264790","26170809300","29078677"
"900010","3노드디지탈","KOSDAQ",,"2130","-125","-5.54","2190","2220","2130","521195","1124711115","102240000000","48000000"
"013340","AJS","KOSDAQ",,"1490","-35","-2.30","1520","1540","1455","417146","620221215","34416307570","23098193"
"054620","AP시스템","KOSDAQ",,"4385","-30","-0.68","4325","4400","4220","96100","416655525","80131586470","18274022"
"004560","BNG스틸","KOSPI",,"7700","-200","-2.53","7550","7740","7520","55235","423483700","116106844700","15078811"
"004565","BNG스틸우","KOSPI",,"9350","350","3.89","9380","9400","9230","120","1116900","1027116200","109852"
"048550","BT&I","KOSDAQ",,"675","0","0.00","675","680","610","52200","33008665","20552622075","30448329"
"001460","BYC","KOSPI",,"121500","-3500","-2.80","125000","125000","120000","194","23617000","75890722500","624615"
"001465","BYC우","KOSPI",,"54100","-500","-0.92","55500","55500","54100","17","923300","11652328500","215385"
"065770","C&S마이크로","KOSDAQ",,"2250","-135","-5.66","2300","2340","2250","113034","258271335","27000000000","12000000"
"084680","C&우방랜드","KOSPI",,"1100","5","0.46","1080","1150","1060","635087","699903710","36163693500","32876085"
"001040","CJ","KOSPI",,"47550","-700","-1.45","47000","47750","46800","92037","4370855800","1351199154300","28416386"
"079160","CJ CGV","KOSPI",,"19300","-250","-1.28","19050","19350","19000","13258","254091200","397916939400","20617458"
"001049","CJ3우B","KOSPI",,"46750","-50","-0.11","46800","46800","46750","211","9874250","24925837750","533173"
"035760","CJ오쇼핑","KOSDAQ",,"79800","600","0.76","76600","80300","76600","79849","6346288100","878485721400","11008593"
"001045","CJ우","KOSPI",,"21000","-150","-0.71","21000","21150","20800","822","17225000","47464683000","2260223"
"037150","CJ인터넷","KOSDAQ",,"12700","50","0.40","12500","12900","12450","210578","2681771050","289565778500","22800455"
"097950","CJ제일제당","KOSPI",,"202500","-1000","-0.49","200000","204000","198000","57748","11678835500","2438230410000","12040644"
"097959","CJ제일제당 3우B","KOSPI",,"199500","-2500","-1.24","199500","199500","195500","13","2585500","62470033500","313133"
"097955","CJ제일제당 우","KOSPI",,"62300","1100","1.80","60600","62900","60400","4176","255566900","82699075900","1327433"
"051500","CJ프레시웨이","KOSDAQ",,"14500","1300","9.85","13250","15150","13250","58123","831703900","156107000000","10766000"
"035710","CL","KOSDAQ",,"990","20","2.06","1050","1050","970","55186","53833145","10737129150","10845585"
"050470","CMS","KOSDAQ",,"460","20","4.55","435","465","430","695692","313913845","12689975380","27586903"
"023460","CNH","KOSDAQ",,"1310","-40","-2.96","1350","1350","1285","41485","53640630","48732000000","37200000"
"064060","CTC","KOSDAQ",,"405","45","12.50","360","405","325","2595358","955573170","17273368665","42650293"
"056340","CU전자","KOSDAQ",,"1050","15","1.45","1015","1170","1015","599351","661237905","13690813500","13038870"
"068790","DMS","KOSDAQ",,"8280","-40","-0.48","8080","8350","8080","37024","306028120","164667862440","19887423"
"065340","DM테크놀로지","KOSDAQ",,"70","-5","-6.67","70","75","70","1163821","83735570","4422521950","63178885"
