종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2725","40","1.49","2655","2800","2650","132884","363597755","114367966600","41969896"
"095570","AJ네트웍스","KOSPI",,"31550","300","0.96","31200","31750","30750","24349","754378000","295448681450","9364459"
"068400","AJ렌터카","KOSPI",,"9780","-100","-1.01","9760","9960","9650","99810","975107130","216590814000","22146300"
"006840","AK홀딩스","KOSPI",,"59300","-2300","-3.73","61600","61600","59100","44777","2683949200","785580367300","13247561"
"054620","AP시스템","KOSDAQ","우량기업부","26000","-100","-0.38","26050","26250","25450","589306","15255837750","665858986000","25609961"
"211270","AP위성통신","KOSDAQ","중견기업부","8780","10","0.11","8860","8900","8750","37576","332439100","114998157200","13097740"
"027410","BGF리테일","KOSPI",,"174000","0","0.00","176000","176500","173500","24458","4274525500","4310669736000","24773964"
"138930","BNK금융지주","KOSPI",,"9200","-90","-0.97","9280","9330","9150","853336","7856714600","2998604263200","325935246"
"001460","BYC","KOSPI",,"445500","9000","2.06","445000","445500","444500","232","103141000","278265982500","624615"
"001465","BYC우","KOSPI",,"190500","500","0.26","188500","191500","188000","66","12444000","41030842500","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","3275","70","2.18","2900","3275","2900","261805","808846455","93517104275","28554841"
"001040","CJ","KOSPI",,"171000","-3500","-2.01","175000","175500","168500","90889","15495997500","4988753658000","29173998"
"079160","CJ CGV","KOSPI",,"67800","0","0.00","67200","68000","66700","80461","5411855100","1434737021400","21161313"
"130960","CJ E&M","KOSDAQ","우량기업부","72500","2600","3.72","69200","72500","69100","185948","13304349300","2808076452500","38732089"
"000120","CJ대한통운","KOSPI",,"206000","5000","2.49","202000","207000","201500","23610","4847799500","4699342864000","22812344"
"011150","CJ씨푸드","KOSPI",,"3325","0","0.00","3280","3335","3245","136606","451424550","119469820225","35930773"
"011155","CJ씨푸드1우","KOSPI",,"16300","500","3.16","16000","16750","15900","4624","76071800","3260000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","159000","-3100","-1.91","161800","161800","158000","14642","2332776900","988267362000","6215518"
"001045","CJ우","KOSPI",,"73100","-2300","-3.05","75000","75400","72000","15697","1147196800","165222301300","2260223"
"097950","CJ제일제당","KOSPI",,"344000","-5500","-1.57","348000","351000","339000","50657","17350215500","4527692912000","13161898"
"097955","CJ제일제당 우","KOSPI",,"170500","-5500","-3.13","175000","176000","168500","3756","643226500","226327326500","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","38200","-1100","-2.80","37750","38850","37750","18699","716211500","453494585200","11871586"
"037560","CJ헬로비전","KOSPI",,"8030","-150","-1.83","8200","8210","8010","181556","1470536540","621898325950","77446865"
"058820","CMG제약","KOSDAQ","중견기업부","3030","-15","-0.49","2985","3190","2975","2127547","6589618130","268782949320","88707244"
"023460","CNH","KOSDAQ","중견기업부","1420","-5","-0.35","1410","1440","1400","71659","101538930","52824000000","37200000"
"065770","CS","KOSDAQ","관리종목(소속부없음)","2360","-70","-2.88","2425","2460","2295","165048","390164405","36980657200","15669770"
"083660","CSA 코스믹","KOSDAQ","중견기업부","4580","75","1.66","4505","4605","4430","32481","146522055","63941531140","13961033"
"000590","CS홀딩스","KOSPI",,"87800","800","0.92","88500","88500","86900","70","6117700","101363519600","1154482"
"139130","DGB금융지주","KOSPI",,"9470","-130","-1.35","9590","9600","9450","566011","5380299440","1600933368380","169053154"
"068790","DMS","KOSDAQ","중견기업부","7990","60","0.76","7960","8130","7890","199889","1603018980","180154421130","22547487"
"004840","DRB동일","KOSPI",,"12750","-50","-0.39","12600","12900","12600","13340","170098450","236002500000","18510000"
"155660","DSR","KOSPI",,"5400","-810","-13.04","6270","6710","5290","4493645","26060491560","86400000000","16000000"
"069730","DSR제강","KOSPI",,"8120","-360","-4.25","8990","9680","7510","11983018","100408381930","116928000000","14400000"
"017940","E1","KOSPI",,"61400","600","0.99","60500","61700","60500","3245","199229100","421204000000","6860000"
"037370","EG","KOSDAQ","중견기업부","10150","50","0.50","9750","11200","9610","247107","2566612140","76125000000","7500000"
"079190","EMW","KOSDAQ","벤처기업부","3030","90","3.06","3040","3100","2985","187695","569963245","84446551470","27870149"
"007700","F&F","KOSPI",,"17450","1350","8.39","16000","17800","16000","243706","4193915800","268730000000","15400000"
"114090","GKL","KOSPI",,"21900","200","0.92","21500","22150","21500","191248","4175060600","1354639173000","61855670"
"032860","GMR 머티리얼즈","KOSDAQ","투자주의환기종목(소속부없음)","2170","-930","-30.00","2410","2465","2170","1575458","3560244065","130107666500","59957450"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","5190","-460","-8.14","5730","5970","4915","7455563","40052440325","349676250000","67375000"
"078930","GS","KOSPI",,"52300","1200","2.35","50700","52600","50500","121105","6297631600","4859474269400","92915378"
"083450","GST","KOSDAQ","벤처기업부","5100","20","0.39","5080","5200","5080","23808","122304330","47520499500","9317745"
"006360","GS건설","KOSPI",,"26950","150","0.56","27000","27200","26250","451736","12134057300","1913450000000","71000000"
"001250","GS글로벌","KOSPI",,"2675","0","0.00","2640","2710","2635","587922","1567750035","220777818700","82533764"
"007070","GS리테일","KOSPI",,"47450","-1350","-2.77","48200","48700","47250","162476","7784839800","3653650000000","77000000"
"078935","GS우","KOSPI",,"34500","400","1.17","33950","34500","33950","7540","257156750","61576497000","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","178200","2400","1.37","175700","178200","174300","10105","1784733200","1169437500000","6562500"
"078150","HB테크놀러지","KOSDAQ","우량기업부","4550","135","3.06","4385","4610","4380","1041312","4713240960","351070902000","77158440"
"001500","HMC투자증권","KOSPI",,"9520","-30","-0.31","9490","9550","9400","45828","434175500","279289296720","29337111"
"036640","HRS","KOSDAQ","우량기업부","3585","15","0.42","3525","3630","3525","24055","85746655","58631958000","16354800"
"225430","IBKS제3호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9607500000","4500000"
"230980","IBKS제4호스팩","KOSDAQ","SPAC(소속부없음)","3300","-110","-3.23","3500","3500","3215","17394","57747940","6600000000","2000000"
"003560","IHQ","KOSPI",,"1940","-40","-2.02","1980","2005","1930","671921","1318284635","278498748640","143556056"
"095340","ISC","KOSDAQ","우량기업부","17250","-350","-1.99","17500","17600","17100","33780","584088500","223510527000","12957132"
"099520","ITX엠투엠","KOSDAQ","벤처기업부","1680","-25","-1.47","1610","1750","1600","90042","147664265","23710483440","14113383"
"175330","JB금융지주","KOSPI",,"5920","-20","-0.34","5940","6000","5800","166739","980743850","920201384160","155439423"
"234080","JW생명과학","KOSPI",,"31200","-3300","-9.57","33650","34900","31200","1104209","36483276100","247019042400","7917277"
"067290","JW신약","KOSDAQ","중견기업부","7740","240","3.20","7430","7850","7430","616179","4707148040","302207974920","39044958"
"001060","JW중외제약","KOSPI",,"49300","100","0.20","49000","51300","48750","390122","19465354700","924013926800","18742676"
"001067","JW중외제약2우B","KOSPI",,"37550","2050","5.77","35400","38000","34900","2034","75520200","3109327750","82805"
"001065","JW중외제약우","KOSPI",,"25150","400","1.62","24800","25800","23550","1777","44383350","3967739450","157763"
"096760","JW홀딩스","KOSPI",,"9560","-410","-4.11","9850","10100","9560","1298531","12765334700","568263665360","59441806"
"035900","JYP Ent.","KOSDAQ","벤처기업부","5630","80","1.44","5550","5720","5470","612276","3446194120","191662157560","34043012"
"105560","KB금융","KOSPI",,"41950","-350","-0.83","42250","42500","41300","1202041","50359643300","17539778977150","418111537"
"002550","KB손해보험","KOSPI",,"28200","-750","-2.59","28850","28900","28100","225876","6392235500","1692000000000","60000000"
"024120","KB오토시스","KOSDAQ","중견기업부","6650","-140","-2.06","6650","6770","6610","15307","102167130","76475000000","11500000"
"002380","KCC","KOSPI",,"399000","-5500","-1.36","404500","407500","396500","17503","6984777500","4212048687000","10556513"
"021320","KCC건설","KOSDAQ","중견기업부","9060","-440","-4.63","9270","9360","9020","73133","667350810","193884000000","21400000"
"036670","KCI","KOSDAQ","중견기업부","8670","30","0.35","8470","8830","8470","45896","398116540","97710900000","11270000"
"009070","KCTC","KOSPI",,"3285","15","0.46","3215","3285","3215","15813","51359740","98550000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"8360","-290","-3.35","8600","8920","8300","319738","2729615330","187556432800","22434980"
"112190","KC산업","KONEX","일반기업부","3090","-340","-9.91","3090","3090","3090","306","945540","15532397940","5026666"
"119650","KC코트렐","KOSPI",,"6050","110","1.85","6180","6790","6030","1086161","6915036650","78650000000","13000000"
"044180","KD건설","KOSDAQ","중견기업부","211","0","0.00","209","213","203","14751510","3067074904","53274586934","252486194"
"092220","KEC","KOSPI",,"972","9","0.93","963","980","957","234773","227173808","86554057248","89047384"
"151860","KG ETS","KOSDAQ","우량기업부","3270","5","0.15","3235","3280","3190","155346","500389345","117720000000","36000000"
"109070","KGP","KOSPI",,"754","-44","-5.51","814","814","733","1975847","1514807027","29531369088","39166272"
"046440","KG모빌리언스","KOSDAQ","우량기업부","9420","-50","-0.53","9260","9500","9260","40159","377883770","195101585820","20711421"
"035600","KG이니시스","KOSDAQ","우량기업부","12150","-150","-1.22","12150","12400","12050","76958","939165400","322947984150","26580081"
"001390","KG케미칼","KOSPI",,"14000","0","0.00","13900","14100","13800","20504","286121200","160704180000","11478870"
"060720","KH바텍","KOSDAQ","우량기업부","12750","150","1.19","12600","12800","12450","70606","894919950","255000000000","20000000"
"001940","KISCO홀딩스","KOSPI",,"62000","500","0.81","61800","62400","60600","2412","148328300","229107112000","3695276"
"083470","KJ프리텍","KOSDAQ","벤처기업부","9300","-130","-1.38","9430","9820","9040","515986","4878430790","195386703900","21009323"
"122450","KMH","KOSDAQ","중견기업부","8040","-180","-2.19","8110","8210","8040","60746","491060990","108328507800","13473695"
"052900","KMH하이텍","KOSDAQ","중견기업부","1345","-20","-1.47","1350","1360","1310","248629","331101155","58850822010","43755258"
"058400","KNN","KOSDAQ","우량기업부","1165","-70","-5.67","1205","1220","1160","1372451","1624585835","154280623800","132429720"
"083420","KPX그린케미칼","KOSPI",,"4200","0","0.00","4200","4220","4160","13371","55794700","84000000000","20000000"
"114450","KPX생명과학","KOSDAQ","중견기업부","4510","-5","-0.11","4500","4580","4450","42418","191567715","67650000000","15000000"
"025000","KPX케미칼","KOSPI",,"62500","-700","-1.11","63200","64000","62100","7713","485556900","302500000000","4840000"
"092230","KPX홀딩스","KOSPI",,"64700","1000","1.57","64600","64800","63900","1232","79162700","273334596200","4224646"
"000040","KR모터스","KOSPI",,"940","10","1.08","919","950","913","407352","380743203","165561705560","176129474"
"044450","KSS해운","KOSPI",,"8120","60","0.74","8100","8190","8070","29957","243539240","188269345600","23185880"
"030200","KT","KOSPI",,"33000","700","2.17","32400","33000","32250","854019","27995977792","8616689664000","261111808"
"033780","KT&G","KOSPI",,"113000","0","0.00","113500","114000","110500","238822","26908409500","15514052161000","137292497"
"030210","KTB투자증권","KOSPI",,"2865","-5","-0.17","2870","2895","2800","212163","606788685","172799873580","60314092"
"036030","KTH","KOSDAQ","우량기업부","7380","10","0.14","7350","7400","7270","10688","78679140","263576862360","35715022"
"058850","KTcs","KOSPI",,"2455","-5","-0.20","2460","2480","2445","95763","235344270","104791675000","42685000"
"043610","KT뮤직","KOSDAQ","벤처기업부","3605","25","0.70","3505","3705","3505","86689","311360755","150738867965","41813833"
"060370","KT서브마린","KOSDAQ","우량기업부","4880","75","1.56","4790","4945","4790","86263","419795215","106872000000","21900000"
"093050","LF","KOSPI",,"21450","-250","-1.15","21400","21700","21300","51329","1101147750","627198000000","29240000"
"003550","LG","KOSPI",,"61700","400","0.65","61600","62000","60500","381907","23361435160","10646774982700","172557131"
"034220","LG디스플레이","KOSPI",,"27800","500","1.83","27400","28150","27350","1065440","29649769250","9947276460000","357815700"
"001120","LG상사","KOSPI",,"27750","-100","-0.36","27550","28150","27550","146906","4093503300","1075590000000","38760000"
"068870","LG생명과학","KOSPI",,"61700","-500","-0.80","61700","62500","61300","51406","3177743200","1022800283000","16576990"
"068875","LG생명과학우","KOSPI",,"42150","50","0.12","42300","42500","41650","1555","65222250","9956504400","236216"
"051900","LG생활건강","KOSPI",,"844000","24000","2.93","820000","845000","807000","69311","57558871000","13181758268000","15618197"
"051905","LG생활건강우","KOSPI",,"471000","-5000","-1.05","461000","476500","461000","4848","2284168000","988957287000","2099697"
"003555","LG우","KOSPI",,"39450","50","0.13","39400","39450","39000","944","36988650","130764007650","3314677"
"032640","LG유플러스","KOSPI",,"12300","500","4.24","11950","12400","11900","1652538","20186966768","5370319740300","436611361"
"011070","LG이노텍","KOSPI",,"77200","-800","-1.03","77100","77700","76300","113932","8782027600","1827100660400","23667107"
"066570","LG전자","KOSPI",,"47350","-450","-0.94","47600","47650","46950","606342","28653121750","7748723992900","163647814"
"066575","LG전자우","KOSPI",,"23600","-150","-0.63","24000","24000","23550","5486","129742800","405589411200","17185992"
"108670","LG하우시스","KOSPI",,"93000","-1700","-1.80","95000","95000","91400","92628","8596319300","833993310000","8967670"
"108675","LG하우시스우","KOSPI",,"57600","-800","-1.37","58300","58300","56500","651","37601300","59462208000","1032330"
"051910","LG화학","KOSPI",,"244500","-2000","-0.81","245500","246000","240500","149572","36396719468","16203283950000","66271100"
"051915","LG화학우","KOSPI",,"176000","-4000","-2.22","178500","179500","175500","7060","1248864000","1342690096000","7628921"
"079550","LIG넥스원","KOSPI",,"70300","-3700","-5.00","73400","73500","69600","229640","16313408200","1546600000000","22000000"
"006260","LS","KOSPI",,"54400","-500","-0.91","53900","55100","53900","76198","4151240600","1751680000000","32200000"
"000680","LS네트웍스","KOSPI",,"3125","-5","-0.16","3120","3150","3100","11643","36289790","246259425000","78803016"
"010120","LS산전","KOSPI",,"38400","-750","-1.92","38950","39250","38250","122993","4740542800","1152000000000","30000000"
"159910","MBK","KOSDAQ","벤처기업부","1000","-10","-0.99","1005","1030","999","684748","687363706","63632771000","63632771"
"086960","MDS테크","KOSDAQ","우량기업부","17950","250","1.41","17800","18100","17400","82213","1464179750","158419663600","8825608"
"023150","MH에탄올","KOSPI",,"7810","40","0.51","7800","7840","7680","20267","156724690","57626288060","7378526"
"065150","MPK","KOSDAQ","중견기업부","1990","-5","-0.25","1960","2045","1960","99650","198171730","160808729930","80808407"
"035420","NAVER","KOSPI",,"847000","-10000","-1.17","860000","860000","832000","224653","190552984500","27919389113000","32962679"
"160550","NEW","KOSDAQ","우량기업부","11650","50","0.43","11550","11900","11500","179109","2098842000","319281134900","27406106"
"181710","NHN엔터테인먼트","KOSPI",,"49800","-400","-0.80","49850","50500","49400","91553","4563821750","974338245000","19565025"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","17050","-50","-0.29","17300","17450","17050","54063","929044550","308165843150","18074243"
"005940","NH투자증권","KOSPI",,"10150","50","0.50","10100","10300","10000","757401","7691073400","2856300203050","281408887"
"005945","NH투자증권우","KOSPI",,"6950","30","0.43","6920","6950","6900","56414","390015940","131153227600","18870968"
"034310","NICE","KOSPI",,"16800","-50","-0.30","16800","17200","16800","12459","211932150","636422640000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","7650","-10","-0.13","7580","7750","7530","140465","1072673960","464468373000","60714820"
"008260","NI스틸","KOSPI",,"3165","20","0.64","3130","3180","3080","111280","349408415","89970980250","28426850"
"004250","NPC","KOSPI",,"6100","-200","-3.17","6360","7230","5800","467680","3078078720","223992000000","36720000"
"004255","NPC우","KOSPI",,"3060","85","2.86","2990","3115","2965","45867","141794305","16156800000","5280000"
"010060","OCI","KOSPI",,"92000","1500","1.66","89600","92000","88800","128879","11678392200","2194142132000","23849371"
"024940","PN풍년","KOSDAQ","벤처기업부","3255","35","1.09","3255","3255","3200","1240","4007140","32550000000","10000000"
"005490","POSCO","KOSPI",,"238000","1000","0.42","236000","239000","234500","232536","55190444000","20750466730000","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","3950","50","1.28","3825","3950","3825","25779","100341630","33007957750","8356445"
"100840","S&TC","KOSPI",,"17150","-650","-3.65","17500","17600","17150","15662","271592800","121501095800","7084612"
"064960","S&T모티브","KOSPI",,"40050","-850","-2.08","40200","40500","38850","120328","4776544750","585656596800","14623136"
"003570","S&T중공업","KOSPI",,"9200","-60","-0.65","9110","9300","9080","37865","345789130","298755638800","32473439"
"036530","S&T홀딩스","KOSPI",,"14850","-150","-1.00","14950","15000","14650","36616","542049450","235077059250","15830105"
"010950","S-Oil","KOSPI",,"81000","2500","3.18","78000","81500","77700","388578","31187501700","9119206152000","112582792"
"010955","S-Oil우","KOSPI",,"52500","300","0.57","52100","53000","51800","16504","867623600","211151167500","4021927"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","3945","-75","-1.87","3865","4090","3865","24899","98668970","84286503000","21365400"
