종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2725","40","1.49",,,,,"846","3.22","0","0.00"
"095570","AJ네트웍스 ","31550","300","0.96","2391","13.20",,,"28067","1.12","0","0.00"
"068400","AJ렌터카 ","9780","-100","-1.01","791","12.36",,,"10172","0.96","0","0.00"
"006840","AK홀딩스 ","59300","-2300","-3.73",,,,,"42342","1.40","500","0.84"
"054620","AP시스템 ","26000","-100","-0.38","412","63.11",,,"4548","5.72","0","0.00"
"211270","AP위성통신 ","8780","10","0.11","904","9.71",,,"3857","2.28","0","0.00"
"027410","BGF리테일 ","174000","0","0.00","6239","27.89",,,"31211","5.57","1200","0.69"
"138930","BNK금융지주 ","9200","-90","-0.97","1890","4.87",,,"22104","0.42","150","1.63"
"001460","BYC ","445500","9000","2.06","20803","21.42",,,"450114","0.99","850","0.19"
"001465","BYC우 ","190500","500","0.26",,,,,,,"900","0.47"
"032040","C&S자산관리 ","3275","70","2.18",,,,,"2160","1.52","125","3.82"
"001040","CJ ","171000","-3500","-2.01","7242","23.61",,,"114710","1.49","1350","0.79"
"079160","CJ CGV ","67800","0","0.00","2455","27.62",,,"19899","3.41","350","0.52"
"130960","CJ E&M ","72500","2600","3.72","1409","51.45",,,"40058","1.81","200","0.28"
"000120","CJ대한통운 ","206000","5000","2.49","2636","78.15",,,"101842","2.02","0","0.00"
"011150","CJ씨푸드 ","3325","0","0.00","71","46.83",,,"1384","2.40","0","0.00"
"011155","CJ씨푸드1우 ","16300","500","3.16",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","159000","-3100","-1.91","14073","11.30",,,"146709","1.08","2500","1.57"
"001045","CJ우 ","73100","-2300","-3.05",,,,,,,"1400","1.92"
"097950","CJ제일제당 ","344000","-5500","-1.57","13401","25.67",,,"216981","1.59","2500","0.73"
"097955","CJ제일제당 우 ","170500","-5500","-3.13",,,,,,,"2550","1.50"
"051500","CJ프레시웨이 ","38200","-1100","-2.80","915","41.75",,,"17380","2.20","200","0.52"
"037560","CJ헬로비전 ","8030","-150","-1.83","772","10.40",,,"12282","0.65","75","0.93"
"058820","CMG제약 ","3030","-15","-0.49",,,,,"501","6.05","0","0.00"
"023460","CNH ","1420","-5","-0.35","72","19.72",,,"2521","0.56","15","1.06"
"065770","CS ","2360","-70","-2.88",,,,,"814","2.90","0","0.00"
"083660","CSA 코스믹 ","4580","75","1.66","34","134.71",,,"1681","2.72","0","0.00"
"000590","CS홀딩스 ","87800","800","0.92","18834","4.66",,,"177390","0.49","0","0.00"
"139130","DGB금융지주 ","9470","-130","-1.35","1759","5.38",,,"20624","0.46","280","2.96"
"068790","DMS ","7990","60","0.76","588","13.59",,,"4084","1.96","0","0.00"
"004840","DRB동일 ","12750","-50","-0.39","2377","5.36",,,"16422","0.78","60","0.47"
"155660","DSR ","5400","-810","-13.04","621","8.70",,,"7546","0.72","50","0.93"
"069730","DSR제강 ","8120","-360","-4.25","685","11.85",,,"8199","0.99","40","0.49"
"017940","E1 ","61400","600","0.99","1725","35.59",,,"167698","0.37","2600","4.23"
"037370","EG ","10150","50","0.50",,,,,"6995","1.45","50","0.49"
"079190","EMW ","3030","90","3.06",,,,,"1607","1.89","0","0.00"
"007700","F&F ","17450","1350","8.39","808","21.60",,,"12964","1.35","200","1.15"
"114090","GKL ","21900","200","0.92","1483","14.77",,,"7376","2.97","831","3.79"
"032860","GMR 머티리얼즈 ","2170","-930","-30.00",,,,,,,"0","0.00"
"078930","GS ","52300","1200","2.35","5198","10.06",,,"66746","0.78","1500","2.87"
"083450","GST ","5100","20","0.39","598","8.53",,,"5802","0.88","0","0.00"
"006360","GS건설 ","26950","150","0.56","363","74.24",,,"46258","0.58","0","0.00"
"001250","GS글로벌 ","2675","0","0.00",,,,,"6368","0.42","0","0.00"
"007070","GS리테일 ","47450","-1350","-2.77","2133","22.25",,,"23281","2.04","850","1.79"
"078935","GS우 ","34500","400","1.17",,,,,,,"1550","4.49"
"028150","GS홈쇼핑 ","178200","2400","1.37","12614","14.13",,,"139420","1.28","5200","2.92"
"078150","HB테크놀러지 ","4550","135","3.06","90","50.56",,,"1122","4.06","0","0.00"
"001500","HMC투자증권 ","9520","-30","-0.31","1716","5.55",,,"24542","0.39","450","4.73"
"036640","HRS ","3585","15","0.42","257","13.95",,,"4414","0.81","30","0.84"
"225430","IBKS제3호스팩 ","2135","0","0.00",,,,,,,"0","0.00"
"230980","IBKS제4호스팩 ","3300","-110","-3.23",,,,,,,"0","0.00"
"003560","IHQ ","1940","-40","-2.02","39","49.74",,,"1489","1.30","0","0.00"
"095340","ISC ","17250","-350","-1.99","873","19.76",,,"11150","1.55","250","1.45"
"099520","ITX엠투엠 ","1680","-25","-1.47",,,,,"1498","1.12","0","0.00"
"175330","JB금융지주 ","5920","-20","-0.34","881","6.72",,,"13767","0.43","50","0.84"
"234080","JW생명과학 ","31200","-3300","-9.57","1625","19.20",,,"10462","2.98","808","2.59"
"067290","JW신약 ","7740","240","3.20","7","1105.71",,,"1030","7.51","50","0.65"
"001060","JW중외제약 ","49300","100","0.20","120","410.83",,,"12687","3.89","150","0.30"
"001067","JW중외제약2우B ","37550","2050","5.77",,,,,,,"150","0.40"
"001065","JW중외제약우 ","25150","400","1.62",,,,,,,"175","0.70"
"096760","JW홀딩스 ","9560","-410","-4.11","2","4780.00",,,"1865","5.13","45","0.47"
"035900","JYP Ent. ","5630","80","1.44","102","55.20",,,"1715","3.28","0","0.00"
"105560","KB금융 ","41950","-350","-0.83","4396","9.54",,,"74234","0.57","980","2.34"
"002550","KB손해보험 ","28200","-750","-2.59","3117","9.05",,,"34678","0.81","400","1.42"
"024120","KB오토시스 ","6650","-140","-2.06","470","14.15",,,"5650","1.18","200","3.01"
"002380","KCC ","399000","-5500","-1.36","18730","21.30",,,"554909","0.72","9000","2.26"
"021320","KCC건설 ","9060","-440","-4.63",,,,,"13972","0.65","0","0.00"
"036670","KCI ","8670","30","0.35","500","17.34",,,"3919","2.21","130","1.50"
"009070","KCTC ","3285","15","0.46","296","11.10",,,"5678","0.58","35","1.07"
"009440","KC그린홀딩스 ","8360","-290","-3.35","615","13.59",,,"6859","1.22","80","0.96"
"119650","KC코트렐 ","6050","110","1.85",,,,,"5122","1.18","0","0.00"
"044180","KD건설 ","211","0","0.00","2","105.50",,,"99","2.13","0","0.00"
"092220","KEC ","972","9","0.93","13","74.77",,,"2181","0.45","0","0.00"
"151860","KG ETS ","3270","5","0.15","566","5.78",,,"3804","0.86","100","3.06"
"109070","KGP ","754","-44","-5.51",,,,,"268","2.81","0","0.00"
"046440","KG모빌리언스 ","9420","-50","-0.53","402","23.43",,,"6699","1.41","150","1.59"
"035600","KG이니시스 ","12150","-150","-1.22",,,,,"5880","2.07","200","1.65"
"001390","KG케미칼 ","14000","0","0.00","1566","8.94",,,"17281","0.81","350","2.50"
"060720","KH바텍 ","12750","150","1.19","1069","11.93",,,"14157","0.90","300","2.35"
"001940","KISCO홀딩스 ","62000","500","0.81","14283","4.34",,,"190722","0.33","900","1.45"
"083470","KJ프리텍 ","9300","-130","-1.38","245","37.96",,,"2403","3.87","0","0.00"
"122450","KMH ","8040","-180","-2.19","699","11.50",,,"7426","1.08","0","0.00"
"052900","KMH하이텍 ","1345","-20","-1.47","15","89.67",,,"1028","1.31","0","0.00"
"058400","KNN ","1165","-70","-5.67","53","21.98",,,"1319","0.88","25","2.15"
"083420","KPX그린케미칼 ","4200","0","0.00","177","23.73",,,"5797","0.72","160","3.81"
"114450","KPX생명과학 ","4510","-5","-0.11","359","12.56",,,"3793","1.19","0","0.00"
"025000","KPX케미칼 ","62500","-700","-1.11","6968","8.97",,,"82337","0.76","1750","2.80"
"092230","KPX홀딩스 ","64700","1000","1.57","8324","7.77",,,"131838","0.49","2100","3.25"
"000040","KR모터스 ","940","10","1.08",,,,,"390","2.41","0","0.00"
"044450","KSS해운 ","8120","60","0.74","1016","7.99",,,"9154","0.89","260","3.20"
"030200","KT ","33000","700","2.17","2258","14.61",,,"41534","0.79","500","1.52"
"033780","KT&G ","113000","0","0.00","8222","13.74",,,"45224","2.50","3400","3.01"
"030210","KTB투자증권 ","2865","-5","-0.17","379","7.56",,,"5955","0.48","0","0.00"
"036030","KTH ","7380","10","0.14","203","36.35",,,"5651","1.31","0","0.00"
"058850","KTcs ","2455","-5","-0.20","296","8.29",,,"3453","0.71","100","4.07"
"043610","KT뮤직 ","3605","25","0.70","81","44.51",,,"1429","2.52","0","0.00"
"060370","KT서브마린 ","4880","75","1.56","202","24.16",,,"4420","1.10","50","1.02"
"093050","LF ","21450","-250","-1.15","1742","12.31",,,"34790","0.62","500","2.33"
"003550","LG ","61700","400","0.65","5371","11.49",,,"73778","0.84","1300","2.11"
"034220","LG디스플레이 ","27800","500","1.83","2701","10.29",,,"34076","0.82","500","1.80"
"001120","LG상사 ","27750","-100","-0.36",,,,,"30942","0.90","200","0.72"
"068870","LG생명과학 ","61700","-500","-0.80","686","89.94",,,"15312","4.03","0","0.00"
"068875","LG생명과학우 ","42150","50","0.12",,,,,,,"0","0.00"
"051900","LG생활건강 ","844000","24000","2.93","27467","30.73",,,"114985","7.34","5500","0.65"
