종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","1955","40","2.09",,,,,"695","2.81","0","0.00"
"095570","AJ네트웍스 ","7420","90","1.23","288","25.76",,,"5980","1.24","60","0.81"
"068400","AJ렌터카 ","14650","1700","13.13","362","40.47",,,"10537","1.39","0","0.00"
"006840","AK홀딩스 ","66000","-1300","-1.93","5585","11.82",,,"46834","1.41","550","0.83"
"054620","APS홀딩스 ","9970","0","0.00","1749","5.70",,,"10544","0.95","0","0.00"
"265520","AP시스템 ","38000","-400","-1.04",,,,,,,"0","0.00"
"211270","AP위성 ","8000","-30","-0.37","473","16.91",,,"5373","1.49","0","0.00"
"027410","BGF리테일 ","79100","0","0.00","3704","21.36",,,"18649","4.24","800","1.01"
"138930","BNK금융지주 ","9900","-40","-0.40","1522","6.50",,,"20810","0.48","230","2.32"
"001460","BYC ","320000","0","0.00","27784","11.52",,,"468849","0.68","800","0.25"
"001465","BYC우 ","170000","-1000","-0.58",,,,,,,"850","0.50"
"032040","C&S자산관리 ","875","0","0.00",,,,,"1306","0.67","0","0.00"
"001040","CJ ","187500","1000","0.54","7837","23.92",,,"118834","1.58","1350","0.72"
"079160","CJ CGV ","68300","-1300","-1.87","583","117.15",,,"17654","3.87","350","0.51"
"130960","CJ E&M ","83800","-700","-0.83","1611","52.02",,,"39922","2.10","200","0.24"
"000120","CJ대한통운 ","155500","-1500","-0.96","3166","49.12",,,"102843","1.51","0","0.00"
"011150","CJ씨푸드 ","2885","-20","-0.69","149","19.36",,,"1530","1.89","0","0.00"
"011155","CJ씨푸드1우 ","30700","1900","6.60",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","194300","-3500","-1.77","3886","50.00",,,"147596","1.32","2500","1.29"
"001045","CJ우 ","82100","-100","-0.12",,,,,,,"1400","1.71"
"097950","CJ제일제당 ","358500","-7500","-2.05","19522","18.36",,,"235302","1.52","2500","0.70"
"097955","CJ제일제당 우 ","162000","-500","-0.31",,,,,,,"2550","1.57"
"051500","CJ프레시웨이 ","38150","-1100","-2.80",,,,,"16021","2.38","200","0.52"
"037560","CJ헬로비전 ","7120","-190","-2.60","278","25.61",,,"12482","0.57","75","1.05"
"058820","CMG제약 ","3470","35","1.02","19","182.63",,,"930","3.73","0","0.00"
"023460","CNH ","1400","10","0.72","90","15.56",,,"2604","0.54","25","1.79"
"065770","CS ","1475","-20","-1.34",,,,,"1047","1.41","0","0.00"
"083660","CSA 코스믹 ","4590","5","0.11",,,,,"1641","2.80","0","0.00"
"000590","CS홀딩스 ","81400","400","0.49","8045","10.12",,,"185295","0.44","500","0.61"
"045890","DB라이텍 ","1910","25","1.33","105","18.19",,,"2038","0.94","0","0.00"
"139130","DGB금융지주 ","10300","-150","-1.44","1702","6.05",,,"21773","0.47","300","2.91"
"068790","DMS ","8650","-110","-1.26","1610","5.37",,,"5833","1.48","50","0.58"
"004840","DRB동일 ","8640","160","1.89","2155","4.01",,,"17513","0.49","80","0.93"
"241520","DSC인베스트먼트 ","4085","95","2.38","78","52.37",,,"915","4.46","0","0.00"
"155660","DSR ","5540","20","0.36","672","8.24",,,"8252","0.67","50","0.90"
"069730","DSR제강 ","4815","-60","-1.23","603","7.99",,,"8780","0.55","40","0.83"
"017940","E1 ","57400","-100","-0.17",,,,,"161644","0.36","2000","3.48"
"037370","EG ","10600","-200","-1.85","116","91.38",,,"7013","1.51","50","0.47"
"079190","EMW ","2795","-115","-3.95","81","34.51",,,"1593","1.75","0","0.00"
"007700","F&F ","40400","900","2.28","1963","20.58",,,"14721","2.74","350","0.87"
"130500","GH신소재 ","3115","-10","-0.32","302","10.31",,,"3775","0.83","90","2.89"
"114090","GKL ","27450","-550","-1.96","1849","14.85",,,"8386","3.27","1000","3.64"
"032860","GMR 머티리얼즈 ","630","9","1.45",,,,,"372","1.69","0","0.00"
"078930","GS ","66400","200","0.30","8509","7.80",,,"73540","0.90","1600","2.41"
"083450","GST ","9150","30","0.33","458","19.98",,,"6191","1.48","0","0.00"
"006360","GS건설 ","25850","-150","-0.58",,,,,"46180","0.56","0","0.00"
"001250","GS글로벌 ","3120","0","0.00","290","10.76",,,"3787","0.82","0","0.00"
"007070","GS리테일 ","33400","0","0.00","3562","9.38",,,"25842","1.29","1100","3.29"
"078935","GS우 ","42350","300","0.71",,,,,,,"1650","3.90"
"028150","GS홈쇼핑 ","212400","2200","1.05","17195","12.35",,,"148522","1.43","7000","3.30"
"078150","HB테크놀러지 ","4355","75","1.75","388","11.22",,,"1575","2.77","30","0.69"
"036640","HRS ","4380","-40","-0.90","243","18.02",,,"4571","0.96","80","1.83"
"225430","IBKS제3호스팩 ","2025","10","0.50","2","1012.50",,,"1880","1.08","0","0.00"
"254120","IBKS제5호스팩 ","2035","5","0.25",,,,,"1867","1.09","0","0.00"
"264850","IBKS제6호스팩 ","2025","0","0.00",,,,,,,"0","0.00"
"277410","IBKS제8호스팩 ","2225","25","1.14",,,,,,,"0","0.00"
"003560","IHQ ","1950","50","2.63","31","62.90",,,"1533","1.27","0","0.00"
