종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ",,"915","-5","-0.54","915","920","900","61542","55759250","12436680000","13592000"
"036360","3SOFT","KOSDAQ",,"3970","10","0.25","3985","4050","3960","81340","324468995","74284758220","18711526"
"900010","3노드디지탈","KOSDAQ",,"3955","-145","-3.54","4155","4180","3855","2978981","12040527980","158200000000","40000000"
"005760","ACTS","KOSPI",,"660","85","14.78","585","660","575","13213501","8331532085","34206979620","51828757"
"013340","AJS","KOSDAQ",,"2830","-200","-6.60","3030","3050","2800","205808","595243260","56829422440","20081068"
"039790","AMIC","KOSDAQ",,"1535","5","0.33","1530","1565","1465","259136","388428585","60238543785","39243351"
"003990","BHK","KOSPI",,"1470","-10","-0.68","1505","1505","1445","189198","277137960","67729163670","46074261"
"004560","BNG스틸","KOSPI",,"16750","550","3.40","16500","18600","15750","444345","7576595650","252570084250","15078811"
"004565","BNG스틸(1우B)","KOSPI",,"17000","700","4.29","16200","17200","15750","4220","70169000","1867484000","109852"
"001460","BYC","KOSPI",,"200000","-3000","-1.48","200000","203000","195000","1852","365506500","124923000000","624615"
"001465","BYC(1우B)","KOSPI",,"85200","-900","-1.05","86100","86100","84200","34","2881000","18350802000","215385"
"065770","C&S마이크로","KOSDAQ",,"4715","-10","-0.21","4780","4960","4715","638876","3091849710","56580000000","12000000"
"000790","C&상선","KOSPI",,"1355","-55","-3.90","1410","1410","1355","5198546","7137970465","268272368740","197986988"
"013200","C&우방","KOSPI",,"5000","335","7.18","4580","5000","4510","281570","1368129250","105453885000","21090777"
"084680","C&우방랜드","KOSPI",,"5850","-210","-3.47","6170","6170","5820","27440","162394300","38465019450","6575217"
"008400","C&중공업","KOSPI",,"5570","-220","-3.80","5900","5920","5550","251468","1417352260","102943982480","18481864"
"008405","C&중공업(1우B)","KOSPI",,"619000","55000","9.75","563000","634000","537000","15","8623000","2298347000","3713"
"001040","CJ","KOSPI",,"101000","1200","1.20","102500","110500","100500","502293","53075309100","1939285648000","19200848"
"001045","CJ(1우B)","KOSPI",,"35600","500","1.42","35300","37100","35200","75412","2729104700","80463938800","2260223"
