종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","5560","-120","-2.11","5640","5710","5560","188382","1061175910","227361010080","40892268"
"013340","AJS","KOSDAQ","벤처기업부","725","9","1.26","723","734","715","169720","122544713","27729403425","38247453"
"068400","AJ렌터카","KOSPI",,"10400","-100","-0.95","10500","10500","10250","123104","1278967650","230321520000","22146300"
"006840","AK홀딩스","KOSPI",,"40750","600","1.49","39800","41000","39700","45608","1854866500","474638110750","11647561"
"054620","AP시스템","KOSDAQ","우량기업부","11200","350","3.23","10950","11200","10900","632775","7019443650","255989563200","22856211"
"090470","AST젯텍","KOSDAQ","벤처기업부","4095","90","2.25","4005","4095","3980","38198","153810160","59778023760","14597808"
"138930","BS금융지주","KOSPI",,"16950","-100","-0.59","16950","17100","16800","260476","4417324700","3277789288050","193379899"
"001460","BYC","KOSPI",,"191500","3000","1.59","189500","194000","189000","265","50730500","119613772500","624615"
"001465","BYC우","KOSPI",,"69500","-500","-0.71","69900","69900","68700","357","24608700","14969257500","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","3135","5","0.16","3120","3150","3110","30920","96771625","55055587785","17561591"
"001040","CJ","KOSPI",,"108500","-2500","-2.25","111000","111500","107500","77676","8428127000","3148976729500","29022827"
"079160","CJ CGV","KOSPI",,"51600","1650","3.30","50300","52100","49400","153778","7829232700","1091923750800","21161313"
"130960","CJ E&M","KOSDAQ","우량기업부","36650","-50","-0.14","36700","36900","36050","391042","14228848100","1390373604600","37936524"
"000120","CJ대한통운","KOSPI",,"89400","-2900","-3.14","92500","92500","89200","58320","5237113700","2039423553600","22812344"
"011150","CJ씨푸드","KOSPI",,"2545","0","0.00","2550","2560","2540","100299","255747405","91443817285","35930773"
"011155","CJ씨푸드1우","KOSPI",,"7800","-420","-5.11","8200","8300","7680","12450","98681800","1560000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","350400","-3600","-1.02","352900","353500","348800","14550","5086986800","2174184696000","6204865"
"001045","CJ우","KOSPI",,"37450","550","1.49","36700","37650","36700","1991","74198450","84645351350","2260223"
