종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"808","0","0.00","815","815","800","19969","16058559","8028388192","9936124"
"060310","3S","KOSDAQ",,"2240","70","3.23","2205","2300","2105","298195","660612030","69792587200","31157405"
"900010","3노드디지탈","KOSDAQ",,"2410","-20","-0.82","2360","2655","2310","19462911","48393685955","138816000000","57600000"
"038120","AD모터스","KOSDAQ",,"1650","0","0.00","1655","1715","1640","1801716","3005332260","53529606900","32442186"
"013340","AJS","KOSDAQ",,"1940","-5","-0.26","1970","1970","1920","254717","492752150","64052599760","33016804"
"054620","AP시스템","KOSDAQ",,"8730","-330","-3.64","9160","9260","8560","3586647","32224771680","159532212060","18274022"
"004560","BNG스틸","KOSPI",,"11600","100","0.87","11450","11650","11300","137321","1569786500","174914207600","15078811"
"004565","BNG스틸우","KOSPI",,"13700","-300","-2.14","14000","14200","13600","1000","13689000","1504972400","109852"
"038710","BRN사이언스","KOSDAQ",,"1150","150","15.00","1030","1150","1020","1285582","1447566435","16435338850","14291599"
"048550","BT&I","KOSDAQ",,"740","32","4.52","710","764","705","38946","28281791","22563183120","30490788"
"001460","BYC","KOSPI",,"159000","-500","-0.31","160000","160000","156000","76","12023500","99313785000","624615"
"001465","BYC우","KOSPI",,"71300","-300","-0.42","71200","71400","70000","28","1967400","15356950500","215385"
"032040","C&S자산관리","KOSDAQ",,"620","-108","-14.84","648","650","619","7757559","4857828297","47768458620","77045901"
"084680","C&우방랜드","KOSPI",,"2310","10","0.43","2210","2350","2210","980890","2230883240","113915633370","49314127"
"001040","CJ","KOSPI",,"77900","-1400","-1.77","79100","79500","76500","459247","35395713900","2255543631300","28954347"
"079160","CJ CGV","KOSPI",,"30000","250","0.84","29350","30050","29300","145885","4338102300","618523740000","20617458"
"011150","CJ씨푸드","KOSPI",,"2590","-45","-1.71","2650","2650","2585","185697","482876725","93060702070","35930773"
"011155","CJ씨푸드1우","KOSPI",,"13150","-800","-5.73","14200","14200","13000","4370","58317500","2630000000","200000"
"035760","CJ오쇼핑","KOSDAQ",,"263900","10100","3.98","253800","280000","253700","31883","8400255800","1599258278800","6060092"
"001045","CJ우","KOSPI",,"27450","-250","-0.90","28650","28650","27200","1423","38905950","62043121350","2260223"
