종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"084870","TBH글로벌 ","1720","70","4.24",,,,,"2622","0.66","0","0.00"
"002710","TCC스틸 ","8550","170","2.03","1242","6.88","2078","4.11","6507","1.31","150","1.75"
"089230","THE E&M ","350","0","0.00",,,,,"494","0.71","0","0.00"
"161570","THE MIDONG ","981","40","4.25",,,,,"1194","0.82","0","0.00"
"032540","TJ미디어 ","5610","10","0.18","230","24.39","565","9.94","5781","0.97","60","1.07"
"022220","TKG애강 ","1405","35","2.55","88","15.97",,,"1740","0.81","0","0.00"
"069260","TKG휴켐스 ","21800","700","3.32","1972","11.05","2771","7.87","18226","1.20","1000","4.59"
"048770","TPC ","3430","95","2.85","139","24.68",,,"2590","1.32","35","1.02"
"246690","TS인베스트먼트 ","1750","55","3.24","258","6.78",,,"1593","1.10","10","0.57"
"317240","TS트릴리온 ","686","14","2.08",,,,,"167","4.11","0","0.00"
"002900","TYM ","2205","55","2.56","195","11.31","758","2.91","1714","1.29","20","0.91"
"038340","UCI ","1335","0","0.00",,,,,"1139","1.17","0","0.00"
"073570","WI ","2640","-195","-6.88",,,,,"392","6.73","0","0.00"
"024070","WISCOM ","2720","45","1.68","79","34.43",,,"7839","0.35","50","1.84"
"057030","YBM넷 ","3515","95","2.78","158","22.25",,,"2651","1.33","100","2.84"
"037270","YG PLUS ","4200","20","0.48","348","12.07",,,"2125","1.98","0","0.00"
"040300","YTN ","5430","160","3.04","1228","4.42",,,"5759","0.94","50","0.92"
"051390","YW ","3200","30","0.95","308","10.39",,,"8638","0.37","100","3.13"
"052220","iMBC ","4945","725","17.18","48","103.02",,,"2403","2.06","0","0.00"
"079940","가비아 ","9830","180","1.87","898","10.95",,,"7620","1.29","70","0.71"
"078890","가온미디어 ","6240","170","2.80","1391","4.49",,,"11854","0.53","100","1.60"
"000500","가온전선 ","15500","400","2.65","1285","12.06",,,"58877","0.26","420","2.71"
"399720","가온칩스 ","20100","-50","-0.25","677","29.69",,,"2319","8.67","0","0.00"
"036620","감성코퍼레이션 ","1645","25","1.54","4","411.25","254","6.48","373","4.41","0","0.00"
"000860","강남제비스코 ","21000","50","0.24","6948","3.02",,,"90881","0.23","500","2.38"
"217730","강스템바이오텍 ","2785","110","4.11",,,,,"1791","1.55","0","0.00"
"035250","강원랜드 ","23850","450","1.92",,,"1543","15.46","16044","1.49","0","0.00"
"114190","강원에너지 ","7560","360","5.00","287","26.34",,,"1095","6.90","0","0.00"
"094480","갤럭시아머니트리 ","5170","265","5.40",,,,,"2784","1.86","45","0.87"
"011420","갤럭시아에스엠 ","1910","30","1.60","134","14.25",,,"1200","1.59","0","0.00"
"039240","경남스틸 ","3145","65","2.11","245","12.84",,,"3708","0.85","100","3.18"
"053950","경남제약 ","1935","55","2.93",,,,,"3199","0.60","0","0.00"
"002100","경농 ","8930","200","2.29","890","10.03",,,"11888","0.75","350","3.92"
"009450","경동나비엔 ","34250","700","2.09","5898","5.81",,,"31164","1.10","450","1.31"
"267290","경동도시가스 ","20950","450","2.20","3756","5.58",,,"63687","0.33","875","4.18"
"012320","경동인베스트 ","28900","100","0.35","6714","4.30",,,"197979","0.15","750","2.60"
"011040","경동제약 ","7420","120","1.64","460","16.13",,,"9540","0.78","500","6.74"
"000050","경방 ","11100","450","4.23","872","12.73",,,"30033","0.37","125","1.13"
"214390","경보제약 ","5200","70","1.36",,,,,"6095","0.85","50","0.96"
"012610","경인양행 ","4700","80","1.73","589","7.98",,,"5553","0.85","50","1.06"
"009140","경인전자 ","25300","300","1.20","2843","8.90",,,"45795","0.55","250","0.99"
"024910","경창산업 ","1975","5","0.25","119","16.60",,,"2507","0.79","0","0.00"
"013580","계룡건설 ","17950","550","3.16","17601","1.02","14985","1.20","78914","0.23","800","4.46"
"012200","계양전기 ","2675","25","0.94",,,,,"5389","0.50","35","1.31"
"012205","계양전기우 ","5050","40","0.80",,,,,,,"40","0.79"
"002140","고려산업 ","5210","60","1.17","183","28.47",,,"4323","1.21","40","0.77"
"198440","고려시멘트 ","2675","145","5.73","145","18.45",,,"3663","0.73","15","0.56"
"049720","고려신용정보 ","12600","150","1.20","708","17.80",,,"2380","5.29","300","2.38"
"010130","고려아연 ","605000","-11000","-1.79","45648","13.25","44210","13.68","430439","1.41","20000","3.31"
"002240","고려제강 ","17750","100","0.57","5645","3.14",,,"66447","0.27","300","1.69"
"014570","고려제약 ","7200","150","2.13","828","8.70",,,"7112","1.01","170","2.36"
"348150","고바이오랩 ","10850","200","1.88",,,,,"5026","2.16","0","0.00"
"098460","고영 ","12750","-400","-3.04","586","21.76","737","17.29","4148","3.07","120","0.94"
"035290","골드앤에스 ","4480","140","3.23","21","213.33",,,"419","10.69","0","0.00"
"038530","골드퍼시픽 ","467","10","2.19",,,,,"758","0.62","0","0.00"
"215000","골프존 ","114000","3300","2.98","12167","9.37","21008","5.43","45891","2.48","3500","3.07"
"121440","골프존뉴딘홀딩스 ","5300","20","0.38","3152","1.68",,,"14014","0.38","140","2.64"
"366030","공구우먼 ","7540","120","1.62","581","12.98",,,"1797","4.20","2400","31.83"
"009290","광동제약 ","5720","120","2.14","585","9.78",,,"12151","0.47","100","1.75"
"014200","광림 ","1275","30","2.41",,,,,"1593","0.80","0","0.00"
"017040","광명전기 ","2035","30","1.50","134","15.19",,,"2486","0.82","10","0.49"
"029480","광무 ","3630","70","1.97",,,,,"2230","1.63","0","0.00"
"017900","광전자 ","2085","35","1.71","219","9.52",,,"4165","0.50","50","2.40"
"037710","광주신세계 ","32000","500","1.59","6584","4.86",,,"93727","0.34","1700","5.31"
"026910","광진실업 ","5120","225","4.60","181","28.29",,,"4054","1.26","0","0.00"
