종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2415","20","0.84","2395","2450","2385","212450","512299645","98754827220","40892268"
"068400","AJ렌터카","KOSPI",,"17000","700","4.29","16250","17150","16250","117784","1979494550","376487100000","22146300"
"006840","AK홀딩스","KOSPI",,"85100","4900","6.11","81000","85800","80500","82706","6929975900","1127367441100","13247561"
"054620","AP시스템","KOSDAQ","우량기업부","6190","90","1.48","6140","6310","6130","241484","1498150700","144907658590","23409961"
"090470","AST젯텍","KOSDAQ","벤처기업부","3120","-75","-2.35","3195","3195","3060","42314","131109315","45545160960","14597808"
"027410","BGF리테일","KOSPI",,"74400","-2100","-2.75","75500","75500","73500","92910","6888280500","1833221952000","24640080"
"138930","BS금융지주","KOSPI",,"14400","-100","-0.69","14300","14700","14300","343452","4987741750","3375070545600","234379899"
"001460","BYC","KOSPI",,"262500","1000","0.38","263000","270000","259500","99","26147000","163961437500","624615"
"001465","BYC우","KOSPI",,"169000","-5500","-3.15","173000","173000","169000","112","18990000","36400065000","215385"
"032040","C&S자산관리","KOSDAQ","벤처기업부","2190","-165","-7.01","2370","2370","2100","402020","886727645","41257911510","18839229"
"001040","CJ","KOSPI",,"157500","1500","0.96","154000","158000","151500","66124","10274106500","4580797252500","29084427"
"079160","CJ CGV","KOSPI",,"58200","4200","7.78","54200","58800","54000","162373","9255248700","1231588416600","21161313"
"130960","CJ E&M","KOSDAQ","우량기업부","40750","2550","6.68","38650","41000","38250","819319","32760973350","1578332626750","38732089"
"000120","CJ대한통운","KOSPI",,"187500","-8500","-4.34","191500","194000","183500","83721","15600785500","4277314500000","22812344"
"011150","CJ씨푸드","KOSPI",,"2545","70","2.83","2500","2565","2500","136189","345486680","91443817285","35930773"
"011155","CJ씨푸드1우","KOSPI",,"6190","-90","-1.43","6290","6290","6190","3","18740","1238000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","254000","-6200","-2.38","257600","265900","246300","22399","5671013600","1576547012000","6206878"
"001045","CJ우","KOSPI",,"76900","800","1.05","76500","77100","75700","8785","672266900","173811148700","2260223"
"097950","CJ제일제당","KOSPI",,"303000","-3500","-1.14","305000","309000","300500","38894","11762600000","3980904294000","13138298"
"097955","CJ제일제당 우","KOSPI",,"156500","-6000","-3.69","162500","166000","156500","1417","228085500","207743264500","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","47600","1500","3.25","46700","47600","45600","15397","720057650","517116880000","10863800"
"037560","CJ헬로비전","KOSPI",,"9620","-120","-1.23","9780","9820","9620","204614","1985689100","745038841300","77446865"
"058820","CMG제약","KOSDAQ","중견기업부","930","18","1.97","928","930","902","171042","158054019","80562985380","86626866"
"023460","CNH","KOSDAQ","중견기업부","1445","5","0.35","1440","1450","1410","13270","18929860","53754000000","37200000"
"065770","CS","KOSDAQ","벤처기업부","2250","35","1.58","2220","2270","2215","3533","7876335","27000000000","12000000"
"159910","CS엘쏠라","KOSDAQ","벤처기업부","5010","15","0.30","4970","5100","4890","9469","47042820","43280453130","8638813"
"000590","CS홀딩스","KOSPI",,"81300","-2200","-2.63","83200","83300","81300","3059","250298700","93859386600","1154482"
"139130","DGB금융지주","KOSPI",,"11200","-100","-0.88","11350","11350","11150","341554","3834775500","1501395324800","134053154"
"068790","DMS","KOSDAQ","중견기업부","2235","55","2.52","2195","2240","2180","25951","57603500","44448390405","19887423"
"004840","DRB동일","KOSPI",,"12350","-350","-2.76","12700","12950","12200","44930","558107950","216125000000","17500000"
