종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"800","1","0.13","799","815","780","60366","48030522","7948899200","9936124"
"060310","3S","KOSDAQ",,"3340","70","2.14","3340","3350","3250","100599","334087010","105607105960","31618894"
"900010","3노드디지탈","KOSDAQ",,"1905","65","3.53","1870","1930","1855","2908739","5500780955","109850053350","57664070"
"038120","AD모터스","KOSDAQ",,"825","107","14.90","820","825","750","4157436","3295138234","26764803450","32442186"
"013340","AJS","KOSDAQ",,"1715","-25","-1.44","1735","1755","1710","249089","430422775","56623818860","33016804"
"054620","AP시스템","KOSDAQ",,"8080","440","5.76","7830","8170","7780","2199025","17622369100","173132349680","21427271"
"004560","BNG스틸","KOSPI",,"11350","100","0.89","11400","11450","11200","83109","942329450","171144504850","15078811"
"004565","BNG스틸우","KOSPI",,"12700","250","2.01","12050","12900","12050","800","10013500","1395120400","109852"
"038710","BRN사이언스","KOSDAQ",,"1520","20","1.33","1500","1525","1470","186603","280345755","21723230480","14291599"
"048550","BT&I","KOSDAQ",,"1070","70","7.00","1005","1095","973","625933","653507906","32625143160","30490788"
"001460","BYC","KOSPI",,"160000","-1000","-0.62","162500","164500","158500","124","19999500","99938400000","624615"
"001465","BYC우","KOSPI",,"74500","100","0.13","74500","74600","71000","110","8151900","16046182500","215385"
"032040","C&S자산관리","KOSDAQ",,"653","-2","-0.31","655","663","647","1172070","767831025","51747023527","79245059"
"001040","CJ","KOSPI",,"79100","200","0.25","79700","79700","78500","130912","10347632800","2291782572100","28973231"
"079160","CJ CGV","KOSPI",,"27900","-100","-0.36","27600","28000","27600","52022","1444957300","575227078200","20617458"
"011150","CJ씨푸드","KOSPI",,"2715","350","14.80","2600","2715","2505","2441745","6584289375","97552048695","35930773"
"011155","CJ씨푸드1우","KOSPI",,"13800","1500","12.20","12800","14100","12550","38278","533084600","2760000000","200000"
"035760","CJ오쇼핑","KOSDAQ",,"226900","-4100","-1.77","231000","231000","226900","38183","8695589500","1377414148200","6070578"
"001045","CJ우","KOSPI",,"28100","100","0.36","28250","28400","28000","1175","33190250","63512266300","2260223"
"037150","CJ인터넷","KOSDAQ",,"16400","200","1.23","16200","16550","16150","261331","4284376650","373940713200","22801263"
"097950","CJ제일제당","KOSPI",,"215500","-1500","-0.69","217000","218500","214000","60565","13067808000","2753001294000","12774948"
"097955","CJ제일제당 우","KOSPI",,"70000","-500","-0.71","70000","70400","70000","3300","231248500","92920310000","1327433"
"051500","CJ프레시웨이","KOSDAQ",,"12150","450","3.85","11800","12200","11800","18751","225761300","130933260000","10776400"
"023460","CNH","KOSDAQ",,"1195","-20","-1.65","1225","1225","1170","5861","6924490","44454000000","37200000"
"065770","CS","KOSDAQ",,"7350","300","4.26","6980","7450","6810","176021","1276555940","88200000000","12000000"
"000590","CS홀딩스","KOSPI",,"65300","1100","1.71","64400","67400","64300","685","44368500","59898906400","917288"
"050470","CT&T","KOSDAQ",,"1030","44","4.46","1075","1115","1020","17996139","19068182160","258305951310","250782477"
"056340","CU전자","KOSDAQ",,"726","-4","-0.55","729","740","722","346631","252668576","37415241996","51536146"
"068790","DMS","KOSDAQ",,"10450","-50","-0.48","10600","10700","10400","404120","4245969300","207823570350","19887423"
"069730","DSR제강","KOSPI",,"3915","0","0.00","3975","3995","3900","26237","102912955","56376000000","14400000"
"009730","DS제강","KOSDAQ",,"696","11","1.61","700","709","685","166760","116287648","13905056880","19978530"
"017940","E1","KOSPI",,"54200","-500","-0.91","54700","55200","53400","11519","624766500","371812000000","6860000"
"037370","EG","KOSDAQ",,"38100","100","0.26","39650","39850","37300","1520185","59049169350","285750000000","7500000"
"080220","EMLSI","KOSDAQ",,"3635","140","4.01","3535","3640","3440","74835","268822225","60357880940","16604644"
"079190","EMW","KOSDAQ",,"4420","-70","-1.56","4485","4505","4395","35686","157932365","55522448800","12561640"
"007700","F&F","KOSPI",,"5570","10","0.18","5560","5670","5460","9120","50530100","85778000000","15400000"
