종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"108675","LG하우시스우 ","29500","100","0.34",,,,,,,"300","1.02"
"051910","LG화학 ","337000","4000","1.20","19217","17.54",,,"218227","1.54","6000","1.78"
"051915","LG화학우 ","194500","500","0.26",,,,,,,"6050","3.11"
"079550","LIG넥스원 ","32950","-500","-1.49","203","162.32",,,"29552","1.11","500","1.52"
"006260","LS ","47550","1650","3.59","14555","3.27",,,"98249","0.48","1250","2.63"
"000680","LS네트웍스 ","3085","-5","-0.16","222","13.90",,,"8096","0.38","0","0.00"
"010120","LS산전 ","48650","200","0.41","4486","10.84",,,"43150","1.13","1200","2.47"
"229640","LS전선아시아 ","7130","-150","-2.06","323","22.07",,,"4078","1.75","160","2.24"
"023150","MH에탄올 ","6800","0","0.00",,,,,"8442","0.81","350","5.15"
"065150","MP그룹 ","1315","0","0.00",,,,,"224","5.87","0","0.00"
"219550","MP한강 ","987","-11","-1.10","70","14.10",,,"516","1.91","0","0.00"
"035420","NAVER ","115000","3500","3.14","4437","25.92",,,"31795","3.62","314","0.27"
"160550","NEW ","5500","300","5.77",,,,,"4223","1.30","0","0.00"
"053290","NE능률 ","3390","-5","-0.15",,,,,"3915","0.87","0","0.00"
"181710","NHN ","73500","1100","1.52","4682","15.70",,,"80873","0.91","0","0.00"
"104200","NHN벅스 ","6570","-60","-0.90","407","16.14",,,"4253","1.54","0","0.00"
"060250","NHN한국사이버결제 ","13300","0","0.00","764","17.41",,,"5053","2.63","150","1.13"
"005940","NH투자증권 ","13900","400","2.96","1203","11.55",,,"16810","0.83","500","3.60"
"005945","NH투자증권우 ","9140","110","1.22",,,,,,,"550","6.02"
"034310","NICE ","21150","-250","-1.17","1604","13.19",,,"17008","1.24","180","0.85"
"030190","NICE평가정보 ","14750","250","1.72","641","23.01",,,"3267","4.51","190","1.29"
"008260","NI스틸 ","2875","-25","-0.86","358","8.03",,,"3717","0.77","50","1.74"
"004250","NPC ","3625","-25","-0.68","282","12.85",,,"6215","0.58","95","2.62"
"004255","NPC우 ","2280","5","0.22",,,,,,,"100","4.39"
"010060","OCI ","92700","2400","2.66","4352","21.30",,,"143796","0.64","850","0.92"
"024940","PN풍년 ","2380","80","3.48","127","18.74",,,"3311","0.72","25","1.05"
"005490","POSCO ","241500","4000","1.68","20911","11.55",,,"497452","0.49","10000","4.14"
"218410","RFHIC ","25650","-500","-1.91","1084","23.66",,,"6976","3.68","200","0.78"
"091340","S&K폴리텍 ","4795","195","4.24","716","6.70",,,"6289","0.76","0","0.00"
"100840","S&TC ","12200","-400","-3.17","250","48.80",,,"30849","0.40","0","0.00"
"064960","S&T모티브 ","41650","50","0.12","4005","10.40",,,"49754","0.84","1200","2.88"
"003570","S&T중공업 ","6890","-60","-0.86","716","9.62",,,"18284","0.38","200","2.90"
"036530","S&T홀딩스 ","12650","0","0.00","1701","7.44",,,"40395","0.31","400","3.16"
"010950","S-Oil ","82000","-1500","-1.80","2216","37.00",,,"55480","1.48","750","0.91"
"010955","S-Oil우 ","59300","-1100","-1.82",,,,,,,"775","1.31"
"019550","SBI인베스트먼트 ","775","-17","-2.15","16","48.44",,,"514","1.51","0","0.00"
"034120","SBS ","20100","-250","-1.23","275","73.09",,,"30678","0.66","0","0.00"
"101060","SBS미디어홀딩스 ","2140","-80","-3.60","81","26.42",,,"5050","0.42","0","0.00"
"046140","SBS콘텐츠허브 ","5500","-30","-0.54","385","14.29",,,"7273","0.76","75","1.36"
"036120","SCI평가정보 ","2685","-115","-4.11","44","61.02",,,"473","5.68","0","0.00"
"099220","SDN ","1400","0","0.00","52","26.92",,,"1604","0.87","0","0.00"
"036540","SFA반도체 ","2950","-25","-0.84","90","32.78",,,"1890","1.56","0","0.00"
"255220","SG ","8410","-70","-0.83","861","9.77",,,"4759","1.77","60","0.71"
"040610","SG&G ","2000","-10","-0.50",,,,,"7246","0.28","0","0.00"
"049470","SGA ","1000","-5","-0.50",,,,,"841","1.19","0","0.00"
