종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"037730","3R","KOSDAQ",,"940","100","11.90","850","940","850","1556109","1424284190","27824977600","29601040"
"060310","3S","KOSDAQ",,"2480","160","6.90","2380","2540","2310","32854","80572580","5952000000","2400000"
"036360","3SOFT","KOSDAQ",,"1100","80","7.84","1020","1130","1020","53476","57885960","6416671800","5833338"
"005760","ACTS","KOSPI",,"455","35","8.33","420","465","420","1055050","472039800","21919325610","48174342"
"015670","AP우주통신","KOSPI",,"610","45","7.96","565","620","565","1104483","658930030","19167621300","31422330"
"015675","AP우주통신(1우B)","KOSPI",,"340","30","9.68","305","345","305","115590","37660050","1829468600","5380790"
"036820","BET","KOSDAQ",,"1060","80","8.16","970","1070","970","336397","350147910","17235263980","16259683"
"004560","BNG스틸","KOSPI",,"2850","105","3.83","2700","2880","2700","2429","6680900","22176382950","7781187"
"004565","BNG스틸(1우)","KOSPI",,"4300","-40","-0.92","0","0","0","0","0","472363600","109852"
"001460","BYC","KOSPI",,"56800","0","0.00","0","0","0","0","0","35478132000","624615"
"001465","BYC(1우)","KOSPI",,"26150","-50","-0.19","26150","26150","26150","30","784500","5632317750","215385"
"023460","C&H캐피탈","KOSDAQ",,"1350","0","0.00","0","0","0","0","0","39677463900","29390714"
"045260","CHK한강","KOSDAQ",,"1130","120","11.88","1030","1130","1020","247097","272340500","28095842010","24863577"
"001040","CJ","KOSPI",,"44700","-1100","-2.40","45200","46800","44300","105550","4748542500","1001452363200","22403856"
"001045","CJ(1우)","KOSPI",,"20000","-1600","-7.41","20350","20400","20000","8560","172879000","71753120000","3587656"
"001047","CJ(2우B)","KOSPI",,"26550","50","0.19","25850","26550","25850","1340","34880000","25245731250","950875"
"001049","CJ(3우B)","KOSPI",,"26800","750","2.88","25550","26800","25550","320","8325500","22681000800","846306"
"049370","CJ엔터테인","KOSDAQ",,"10900","750","7.39","10200","11300","10200","417461","4513430150","156283764000","14337960"
"051500","CJ푸드시스템","KOSDAQ",,"10500","100","0.96","10200","10600","10200","5956","61898250","98478450000","9378900"
"035760","CJ홈쇼핑","KOSDAQ",,"47300","5000","11.82","42300","47350","42300","108690","4938762250","389935098300","8243871"
"004530","CKF","KOSPI",,"4545","190","4.36","4085","4545","4085","8730","36525750","10892151585","2396513"
"050470","CMS","KOSDAQ",,"850","50","6.25","830","870","820","123383","104182310","7055000000","8300000"
"065340","DM테크놀로지","KOSDAQ",,"8700","-80","-0.91","8560","8990","8560","35959","317989440","48720000000","5600000"
"014820","EASTEL","KOSPI",,"1975","95","5.05","1910","1990","1870","283668","548042050","60175406000","30468560"
"014825","EASTEL(1우)","KOSPI",,"1010","35","3.59","950","1030","950","10530","10406750","2680115800","2653580"
"014827","EASTEL(2우B)","KOSPI",,"4470","170","3.95","3810","4500","3810","3580","14236550","571534200","127860"
"037370","EG","KOSDAQ",,"5050","380","8.14","4700","5230","4700","348118","1723383780","22725000000","4500000"
"007700","F&F","KOSPI",,"3610","-30","-0.82","3600","3700","3530","207341","748233110","55594000000","15400000"
"001370","FnC코오롱","KOSPI",,"12350","350","2.92","11800","12400","11800","5900","70887000","141810208800","11482608"
"001375","FnC코오롱(1우)","KOSPI",,"6360","-30","-0.47","6250","6450","6050","5540","34304800","4608564120","724617"
"053870","GT&T","KOSDAQ",,"1270","90","7.63","1160","1280","1160","19292","23873840","5461000000","4300000"
"060910","I.S하이텍","KOSDAQ",,"1920","200","11.63","1750","1920","1750","625594","1180065450","19752960000","10288000"
"038710","ICM","KOSDAQ",,"1890","130","7.39","1760","1930","1750","40834","75750650","9450000000","5000000"
"004020","INI스틸","KOSPI",,"5480","-320","-5.52","5600","5700","5480","520693","2878301840","637860596120","116397919"
"004025","INI스틸(1우B)","KOSPI",,"3845","115","3.08","3645","3855","3645","130","478700","1601657820","416556"
"036670","KCI","KOSDAQ",,"2390","60","2.58","2330","2390","2210","16902","39787710","15057000000","6300000"
"009070","KCTC","KOSPI",,"34950","400","1.16","34000","34950","34000","34","1169300","13980000000","400000"
"054020","KDN스마텍","KOSDAQ",,"1850","190","11.45","1700","1850","1700","965589","1726457760","24346000000","13160000"
"017300","KDS","KOSPI",,"245","10","4.26","240","265","225","3931330","980753350","12645824695","51615611"
"006200","KEC","KOSPI",,"40000","0","0.00","39400","40300","39150","19220","763940000","322191880000","8054797"
"046810","KEPS","KOSDAQ",,"1220","80","7.02","1120","1230","1120","63310","75416070","7627635200","6252160"
"060720","KH바텍","KOSDAQ",,"63500","3800","6.37","61400","63700","61100","58973","3692304200","254000000000","4000000"
"018590","KNC","KOSPI",,"580","50","9.43","530","580","530","226870","127242950","5388789860","9291017"
"030200","KT","KOSPI",,"49900","-800","-1.58","50800","51000","49600","525527","26305702300","15422975184100","309077659"
"030210","KTB네트워크","KOSPI",,"2450","285","13.16","2240","2480","2220","353025","831495700","147769525400","60314092"
"038370","KTB벤처1MF","KOSDAQ",,"5200","0","0.00","0","0","0","0","0","47745360000","9181800"
"039370","KTB벤처2MF","KOSDAQ",,"4390","-210","-4.57","4400","4440","4390","4912","21623880","18021828000","4105200"
"032390","KTF","KOSDAQ",,"29700","1500","5.32","28600","29850","28500","255691","7465071350","5466523877100","184058043"
"060370","KT서브마린","KOSDAQ",,"11050","500","4.74","10600","11150","10600","36480","399176750","48399000000","4380000"
"003550","LGCI","KOSPI",,"7260","-120","-1.63","7210","7400","7210","129162","941319220","619226512080","85292908"
"003555","LGCI(1우)","KOSPI",,"4970","10","0.20","4900","5080","4900","12840","63666900","10565941680","2125944"
"002610","LGEI","KOSPI",,"13250","-150","-1.12","13400","13500","13000","242641","3197192250","1230463794000","92865192"
"002615","LGEI(1우)","KOSPI",,"7760","-40","-0.51","7610","8250","7610","3973","31052280","14818146800","1909555"
"017940","LG가스","KOSPI",,"17800","-150","-0.84","17900","17900","16900","2210","38759000","122108000000","6860000"
"006360","LG건설","KOSPI",,"12150","650","5.65","11550","12200","11550","268500","3187962500","619650000000","51000000"
"016990","LG마이크론","KOSDAQ",,"33350","1950","6.21","31050","33500","31050","61303","1995471500","193430000000","5800000"
"010120","LG산전","KOSPI",,"1440","40","2.86","1410","1470","1400","937670","1345399800","186660843840","129625586"
"001120","LG상사","KOSPI",,"4820","120","2.55","4700","4820","4680","576687","2747770890","327760000000","68000000"
"068870","LG생명과학","KOSPI",,"17500","450","2.64","17050","17600","17000","233077","4039373500","165847325000","9476990"
"068875","LG생명과학(1우)","KOSPI",,"35200","-50","-0.14","35400","35800","34500","15000","527654000","8314803200","236216"
"051900","LG생활건강","KOSPI",,"36200","-1400","-3.72","37000","37350","35800","37940","1373332500","565378731400","15618197"
"051905","LG생활건강(1우)","KOSPI",,"17350","-150","-0.86","17800","17800","17200","1510","26294500","36429742950","2099697"
"012990","LG석유화학","KOSPI",,"13900","300","2.21","13700","13950","13300","136065","1859291000","628280000000","45200000"
"035000","LG애드","KOSPI",,"12100","100","0.83","12000","12450","11800","44816","545752600","142452090000","11772900"
"006260","LG전선","KOSPI",,"11600","100","0.87","11350","11750","11250","210730","2422404000","373520000000","32200000"
"066570","LG전자","KOSPI",,"42050","750","1.82","41950","42500","41400","874210","36631965500","5870443359150","139606263"
"066575","LG전자(1우)","KOSPI",,"19450","650","3.46","19200","19550","18800","327600","6298849500","334267544400","17185992"
"032710","LG카드","KOSPI",,"34000","0","0.00","34000","34450","33700","216380","7368200000","2516000000000","74000000"
"032640","LG텔레콤","KOSDAQ",,"4480","130","2.99","4370","4520","4320","729998","3225615150","1242207366400","277278430"
"005940","LG투자증권","KOSPI",,"14100","800","6.02","13500","14100","13400","1680474","23057789900","1721840802900","122116369"
"005945","LG투자증권(1우)","KOSPI",,"6800","220","3.34","6700","6940","6650","180040","1222166500","135122582400","19870968"
"028150","LG홈쇼핑","KOSDAQ",,"75800","6800","9.86","69000","76800","69000","84704","6239745200","497437500000","6562500"
"002550","LG화재","KOSPI",,"4065","55","1.37","4000","4100","3920","191130","767648150","243900000000","60000000"
"051910","LG화학","KOSPI",,"41300","700","1.72","40600","41500","39800","416776","16876528300","2660755143200","64425064"
