종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"037730","3R","KOSDAQ",,"20200","1850","10.08","17400","20550","17400","140850","2734839450","44375360000","2196800"
"001460","BYC","KOSPI",,"39550","950","2.46","39000","39600","38800","2330","91072500","24703523250","624615"
"001465","BYC(1우)","KOSPI",,"19600","200","1.03","19900","19900","18750","600","11437000","4221546000","215385"
"035760","CJ39쇼핑","KOSDAQ",,"15100","1000","7.09","13900","15500","13500","69572","1031366000","124482452100","8243871"
"039720","CJ프론티어","KOSDAQ",,"2890","-30","-1.03","2890","2890","2890","0","0","63482029000","21966100"
"014820","EASTEL","KOSPI",,"6410","170","2.72","5920","6550","5900","575780","3638543400","152676969600","23818560"
"014825","EASTEL(1우)","KOSPI",,"3050","-50","-1.61","2940","3090","2810","35710","107211050","8093419000","2653580"
"014827","EASTEL(2우B)","KOSPI",,"8200","550","7.19","7650","8500","7650","3420","27292600","1048452000","127860"
"017300","KDS","KOSPI",,"1785","175","10.87","1590","1825","1580","748660","1286214100","92107983135","51601111"
"006200","KEC","KOSPI",,"12200","500","4.27","11700","12250","11200","56960","670999500","95847762800","7856374"
"008480","KEP전자","KOSPI",,"445","20","4.71","370","475","370","6857180","2942553550","21583276080","48501744"
"018590","KNC","KOSPI",,"1270","25","2.01","1065","1340","1065","90530","109030100","23136454870","18217681"
"030210","KTB네트워크","KOSPI",,"3800","0","0.00","3490","3940","3415","1182220","4447789100","229193549600","60314092"
"045800","KTB더블채권1","KOSDAQ",,"5490","0","0.00","0","0","0","0","0","24652296000","4490400"
"042300","KTB드림1","KOSDAQ",,"3870","-10","-0.26","3800","3870","3800","200","765820","5188122000","1340600"
"038370","KTB벤처1","KOSDAQ",,"3780","0","0.00","0","0","0","0","0","34707204000","9181800"
"039370","KTB벤처2","KOSDAQ",,"3700","0","0.00","0","0","0","0","0","15189240000","4105200"
"038380","KTB자산배분2","KOSDAQ",,"3610","0","0.00","0","0","0","0","0","20328632000","5631200"
"044400","KTB전환32","KOSDAQ",,"4990","510","11.38","4990","4990","4990","1","4990","9857246000","1975400"
"038760","KTB전환형41","KOSDAQ",,"3440","-40","-1.15","3410","3440","3410","60","204900","21872208000","6358200"
"042310","KTB코스닥1","KOSDAQ",,"3590","-50","-1.37","3210","3590","3210","11","35690","16302190000","4541000"
"017940","LG가스","KOSPI",,"8710","-1190","-12.02","8740","9000","8710","78230","686738600","59750600000","6860000"
"006360","LG건설","KOSPI",,"4450","-350","-7.29","4210","4640","4210","3670380","16400276500","226950000000","51000000"
"016990","LG마이크론","KOSDAQ",,"9670","-70","-0.72","9600","9900","9600","288563","2791873290","56086000000","5800000"
"010120","LG산전","KOSPI",,"1595","95","6.33","1430","1725","1425","191240","300659600","206752809670","129625586"
"001120","LG상사","KOSPI",,"2655","-465","-14.90","2655","2655","2655","326980","868131900","180540000000","68000000"
"035000","LG애드","KOSPI",,"27200","-1350","-4.73","27100","27700","26350","8650","233776000","62179200000","2286000"
"006260","LG전선","KOSPI",,"10100","-250","-2.42","9650","10250","9650","152700","1524651500","325220000000","32200000"
"002610","LG전자","KOSPI",,"12100","150","1.26","11500","12200","11500","495970","5929219000","1876928647000","155118070"
"002615","LG전자(1우)","KOSPI",,"5860","-450","-7.13","6010","6050","5810","174390","1032881800","111899905420","19095547"
"032640","LG텔레콤","KOSDAQ",,"3810","320","9.17","3220","3870","3220","3207266","11743266860","726567000000","190700000"
"005940","LG투자증권","KOSPI",,"6790","880","14.89","6000","6790","6000","2324040","15084713600","831790922550","122502345"
"005945","LG투자증권(1우)","KOSPI",,"3390","440","14.92","3000","3390","2990","372840","1202523700","67362581520","19870968"
