종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"367340","DB금융스팩8호 ","2010","-10","-0.50",,,,,"0","0.00"
"016610","DB금융투자 ","4675","20","0.43","1172","3.99","16484","0.28","250","5.35"
"005830","DB손해보험 ","42750","-1000","-2.29","5966","7.17","84026","0.51","1500","3.51"
"000990","DB하이텍 ","51100","100","0.20","2410","21.20","14483","3.53","350","0.68"
"000995","DB하이텍1우 ","115000","-3000","-2.54",,,,,"400","0.35"
"139130","DGB금융지주 ","6660","-130","-1.91","1900","3.51","27296","0.24","410","6.16"
"001530","DI동일 ","155500","9500","6.51","6765","22.99","195965","0.79","1500","0.96"
"068790","DMS ","9100","420","4.84","768","11.85","7205","1.26","75","0.82"
"004840","DRB동일 ","6930","40","0.58","461","15.03","17771","0.39","100","1.44"
"241520","DSC인베스트먼트 ","5960","20","0.34","348","17.13","2004","2.97","0","0.00"
"155660","DSR ","6470","220","3.52","546","11.85","9613","0.67","50","0.77"
"069730","DSR제강 ","4885","0","0.00","469","10.42","9851","0.50","40","0.82"
"017940","E1 ","43600","-1050","-2.35",,,"166288","0.26","2200","5.05"
"245620","EDGC ","9490","-10","-0.11",,,"1090","8.71","0","0.00"
"037370","EG ","10200","440","4.51",,,"4426","2.30","0","0.00"
"079190","EMW ","2780","0","0.00","120","23.17","971","2.86","0","0.00"
"007700","F&F ","86700","2300","2.73","7158","12.11","31366","2.76","1000","1.15"
"130500","GH신소재 ","8050","-270","-3.25","204","39.46","3899","2.06","0","0.00"
"114090","GKL ","16450","-250","-1.50","1170","14.06","9460","1.74","659","4.01"
"078930","GS ","37800","250","0.67","5745","6.58","93746","0.40","1900","5.03"
"083450","GST ","17300","100","0.58","2010","8.61","10657","1.62","200","1.16"
"006360","GS건설 ","38050","250","0.66","5590","6.81","49623","0.77","1000","2.63"
"001250","GS글로벌 ","1980","40","2.06",,,"4351","0.46","0","0.00"
"007070","GS리테일 ","34400","-50","-0.15","1729","19.90","28232","1.22","750","2.18"
"078935","GS우 ","30250","-150","-0.49",,,,,"1950","6.45"
"028150","GS홈쇼핑 ","138400","-600","-0.43","18339","7.55","174659","0.79","6500","4.70"
"045890","GV ","430","0","0.00",,,"811","0.53","0","0.00"
"078150","HB테크놀러지 ","2230","5","0.22","41","54.39","2025","1.10","20","0.90"
"012630","HDC ","11000","-50","-0.45","4460","2.47","36131","0.30","200","1.82"
"039570","HDC아이콘트롤스 ","10600","100","0.95",,,"10245","1.03","350","3.30"
"089470","HDC현대EP ","6730","110","1.66","445","15.12","8886","0.76","120","1.78"
"294870","HDC현대산업개발 ","26300","200","0.77","8731","3.01","47095","0.56","500","1.90"
"011200","HMM ","16550","2600","18.64",,,"3420","4.84","0","0.00"
"036640","HRS ","5740","80","1.41","60","95.67","4475","1.28","0","0.00"
"082740","HSD엔진 ","8460","60","0.71",,,"5722","1.48","0","0.00"
"335870","IBKS제12호스팩 ","2185","15","0.69",,,,,"0","0.00"
"351340","IBKS제13호스팩 ","2110","15","0.72",,,,,"0","0.00"
"351320","IBKS제14호스팩 ","2115","-15","-0.70",,,,,"0","0.00"
"003560","IHQ ","1575","-35","-2.17",,,"933","1.69","0","0.00"
"095340","ISC ","27700","700","2.59","311","89.07","12011","2.31","50","0.18"
"099520","ITX-AI ","2455","-70","-2.77",,,"598","4.11","0","0.00"
"175330","JB금융지주 ","5480","-160","-2.84","1641","3.34","17615","0.31","300","5.47"
"234080","JW생명과학 ","20400","-350","-1.69","1385","14.73","7744","2.63","500","2.45"
"067290","JW신약 ","5960","-30","-0.50","33","180.61","1514","3.94","60","1.01"
"001060","JW중외제약 ","36200","1150","3.28",,,"10059","3.60","325","0.90"
"001067","JW중외제약2우B ","57000","2100","3.83",,,,,"350","0.61"
"001065","JW중외제약우 ","41500","1100","2.72",,,,,"350","0.84"
"096760","JW홀딩스 ","5920","90","1.54",,,"2191","2.70","90","1.52"
"035900","JYP Ent. ","37550","-850","-2.21","947","39.65","4477","8.39","155","0.41"
"024840","KBI메탈 ","1815","5","0.28","196","9.26","2735","0.66","0","0.00"
"105560","KB금융 ","42450","-950","-2.19","8451","5.02","92672","0.46","2210","5.21"
"024120","KB오토시스 ","7570","150","2.02","930","8.14","8912","0.85","230","3.04"
"002380","KCC ","199000","1500","0.76",,,"421723","0.47","5500","2.76"
"021320","KCC건설 ","8800","140","1.62","1319","6.67","17642","0.50","150","1.70"
"036670","KCI ","9990","-10","-0.10","1061","9.42","5775","1.73","200","2.00"
"009070","KCTC ","3790","40","1.07","239","15.86","6409","0.59","45","1.19"
"009440","KC그린홀딩스 ","5230","30","0.58","369","14.17","7996","0.65","60","1.15"
"119650","KC코트렐 ","11350","550","5.09","149","76.17","5805","1.96","30","0.26"
"044180","KD ","1245","25","2.05",,,"2170","0.57","0","0.00"
"092220","KEC ","3010","75","2.56",,,"1782","1.69","0","0.00"
"151860","KG ETS ","6720","-10","-0.15","2789","2.41","6733","1.00","110","1.64"
"016380","KG동부제철 ","12150","550","4.74",,,"8886","1.37","0","0.00"
"016385","KG동부제철우 ","119500","-1500","-1.24",,,,,"0","0.00"
"046440","KG모빌리언스 ","10400","50","0.48","619","16.80","7541","1.38","200","1.92"
"035600","KG이니시스 ","19800","-350","-1.74","1847","10.72","8937","2.22","330","1.67"
"001390","KG케미칼 ","25500","1650","6.92","7691","3.32","26210","0.97","350","1.37"
"060720","KH바텍 ","20100","-300","-1.47",,,"7998","2.51","0","0.00"
"001940","KISCO홀딩스 ","14250","50","0.35","2909","4.90","44246","0.32","280","1.96"
"122450","KMH ","17250","-900","-4.96","668","25.82","9669","1.78","70","0.41"
"052900","KMH하이텍 ","1630","5","0.31","48","33.96","1358","1.20","0","0.00"
"058400","KNN ","2385","-100","-4.02","61","39.10","1479","1.61","20","0.84"
"114450","KPX생명과학 ","12100","-150","-1.22","80","151.25","4024","3.01","0","0.00"
"025000","KPX케미칼 ","53700","-1200","-2.19","8571","6.27","96367","0.56","2500","4.66"
"092230","KPX홀딩스 ","59300","-1100","-1.82","8406","7.05","149477","0.40","2600","4.38"
"000040","KR모터스 ","1150","15","1.32",,,"318","3.62","0","0.00"
"044450","KSS해운 ","10500","150","1.45","1034","10.15","12026","0.87","270","2.57"
"030200","KT ","23800","-200","-0.83","2526","9.42","52341","0.45","1100","4.62"
"033780","KT&G ","82100","-1000","-1.20","8208","10.00","63008","1.30","4400","5.36"
"030210","KTB투자증권 ","3230","40","1.25","681","4.74","8098","0.40","150","4.64"
"036030","KTH ","5740","-10","-0.17","40","143.50","5741","1.00","0","0.00"
"058850","KTcs ","2225","10","0.45","178","12.50","3715","0.60","80","3.60"
"058860","KTis ","2605","30","1.17","272","9.58","4835","0.54","90","3.45"
"060370","KT서브마린 ","5320","10","0.19","24","221.67","4680","1.14","30","0.56"
"093050","LF ","14950","250","1.70","2313","6.46","41768","0.36","500","3.34"
"003550","LG ","96900","9400","10.74","6143","15.77","107050","0.91","2200","2.27"
"034220","LG디스플레이 ","19050","500","2.70",,,"31694","0.60","0","0.00"
"001120","LG상사 ","26750","2050","8.30","739","36.20","30224","0.89","300","1.12"
"051900","LG생활건강 ","1612000","-8000","-0.49","46431","34.72","234042","6.89","11000","0.68"
"051905","LG생활건강우 ","710000","-8000","-1.11",,,,,"11050","1.56"
"003555","LG우 ","70600","3700","5.53",,,,,"2250","3.19"
"032640","LG유플러스 ","11850","100","0.85","1005","11.79","16218","0.73","400","3.38"
"011070","LG이노텍 ","192500","10000","5.48","4323","44.53","93151","2.07","300","0.16"
"066570","LG전자 ","142000","7000","5.19","169","840.24","79245","1.79","750","0.53"
"066575","LG전자우 ","70900","7100","11.13",,,,,"800","1.13"
"108670","LG하우시스 ","78700","700","0.90","1154","68.20","91420","0.86","250","0.32"
"108675","LG하우시스우 ","33000","250","0.76",,,,,"300","0.91"
"037560","LG헬로비전 ","3875","-5","-0.13",,,"12283","0.32","75","1.94"
"051910","LG화학 ","889000","65000","7.89","4085","217.63","217230","4.09","2000","0.22"
"051915","LG화학우 ","396000","14500","3.80",,,,,"2050","0.52"
"079550","LIG넥스원 ","30700","200","0.66","145","211.72","28817","1.07","600","1.95"
"006260","LS ","72500","1100","1.54","912","79.50","98330","0.74","1450","2.00"
"010120","LS ELECTRIC ","65000","1900","3.01","3542","18.35","45353","1.43","1200","1.85"
"000680","LS네트웍스 ","2710","20","0.74",,,"6590","0.41","0","0.00"
"229640","LS전선아시아 ","7840","60","0.77","523","14.99","4591","1.71","180","2.30"
"023150","MH에탄올 ","8140","-270","-3.21",,,"7785","1.05","350","4.30"
"065150","MP그룹 ","1100","0","0.00","11","100.00","252","4.37","0","0.00"
"219550","MP한강 ","1370","-15","-1.08",,,"536","2.56","0","0.00"
"035420","NAVER ","293000","500","0.17","4006","73.14","35223","8.32","376","0.13"
"160550","NEW ","7300","-220","-2.93",,,"3979","1.83","0","0.00"
"053290","NE능률 ","2780","-65","-2.28","59","47.12","3886","0.72","0","0.00"
"181710","NHN ","74000","-600","-0.80","656","112.80","80696","0.92","0","0.00"
"104200","NHN벅스 ","5360","-10","-0.19","341","15.72","4560","1.18","0","0.00"
"060250","NHN한국사이버결제 ","70000","1500","2.19","1040","67.31","5192","13.48","230","0.33"
"005940","NH투자증권 ","11200","-100","-0.88","1585","7.07","17934","0.62","500","4.46"
"005945","NH투자증권우 ","8530","-230","-2.63",,,,,"550","6.45"
"034310","NICE ","18900","-550","-2.83","771","24.51","18100","1.04","230","1.22"
"030190","NICE평가정보 ","24350","-450","-1.81","682","35.70","3692","6.60","230","0.94"
"008260","NI스틸 ","2560","-5","-0.19","224","11.43","3877","0.66","50","1.95"
"004250","NPC ","3315","35","1.07","343","9.66","6745","0.49","100","3.02"
"004255","NPC우 ","2280","-5","-0.22",,,,,"105","4.61"
"010060","OCI ","98500","5500","5.91",,,"110515","0.89","0","0.00"
"078590","OQP ","4930","-200","-3.90",,,"442","11.15","0","0.00"
"178920","PI첨단소재 ","37050","50","0.14","603","61.44","8557","4.33","315","0.85"
"024940","PN풍년 ","4105","170","4.32","577","7.11","3828","1.07","25","0.61"
"005490","POSCO ","273000","1000","0.37","22823","11.96","510076","0.54","10000","3.66"
"218410","RFHIC ","45200","550","1.23","857","52.74","8351","5.41","200","0.44"
"091340","S&K폴리텍 ","5390","160","3.06","1368","3.94","7586","0.71","0","0.00"
"100840","S&TC ","15750","100","0.64","2148","7.33","32631","0.48","800","5.08"
"064960","S&T모티브 ","55700","6300","12.75","181","307.73","50329","1.11","1400","2.51"
"003570","S&T중공업 ","5900","10","0.17","622","9.49","18558","0.32","300","5.08"
"036530","S&T홀딩스 ","15100","200","1.34","4072","3.71","46992","0.32","500","3.31"
"010950","S-Oil ","70300","1100","1.59","561","125.31","55715","1.26","200","0.28"
"010955","S-Oil우 ","39000","450","1.17",,,,,"225","0.58"
"019550","SBI인베스트먼트 ","1310","25","1.95","71","18.45","583","2.25","0","0.00"
"034120","SBS ","24550","1000","4.25","1114","22.04","31799","0.77","150","0.61"
"101060","SBS미디어홀딩스 ","1875","15","0.81",,,"4162","0.45","0","0.00"
"046140","SBS콘텐츠허브 ","6290","-20","-0.32","26","241.92","7234","0.87","0","0.00"
"036120","SCI평가정보 ","4450","15","0.34","141","31.56","610","7.30","69","1.55"
"099220","SDN ","3630","-60","-1.63","93","39.03","1642","2.21","0","0.00"
"036540","SFA반도체 ","5960","190","3.29","146","40.82","2066","2.88","0","0.00"
"255220","SG ","2020","155","8.31","287","7.04","1924","1.05","0","0.00"
"040610","SG&G ","1575","10","0.64","49","32.14","7017","0.22","0","0.00"
"049470","SGA ","831","0","0.00",,,"577","1.44","0","0.00"
"184230","SGA솔루션즈 ","1095","55","5.29",,,"496","2.21","0","0.00"
"005090","SGC에너지 ","42800","3550","9.04",,,"56341","0.76","1000","2.34"
"016250","SGC이테크건설 ","58900","-2200","-3.60","6410","9.19","91954","0.64","1500","2.55"
"004060","SG세계물산 ","604","-1","-0.17","48","12.58","1012","0.60","0","0.00"
"001380","SG충방 ","2180","105","5.06","17","128.24","2893","0.75","0","0.00"
"002360","SH에너지화학 ","1085","250","29.94",,,"876","1.24","0","0.00"
"009160","SIMPAC ","2455","-15","-0.61","157","15.64","6743","0.36","60","2.44"
"123700","SJM ","3385","90","2.73","438","7.73","10621","0.32","125","3.69"
"025530","SJM홀딩스 ","3145","95","3.11","363","8.66","10066","0.31","175","5.56"
"034730","SK ","249500","9000","3.74","12917","19.32","235255","1.06","5000","2.00"
"307070","SK4호스팩 ","2015","0","0.00",,,,,"0","0.00"
"337450","SK5호스팩 ","2060","10","0.49",,,,,"0","0.00"
"340350","SK6호스팩 ","2035","5","0.25",,,,,"0","0.00"
"011790","SKC ","101500","7500","7.98","1686","60.20","41542","2.44","1000","0.99"
"018670","SK가스 ","103000","-1500","-1.44","17794","5.79","180030","0.57","3000","2.91"
"001740","SK네트웍스 ","5040","185","3.81",,,"8713","0.58","120","2.38"
"001745","SK네트웍스우 ","108000","8000","8.00",,,,,"145","0.13"
"006120","SK디스커버리 ","66100","400","0.61","8846","7.47","82498","0.80","700","1.06"
"006125","SK디스커버리우 ","57100","600","1.06",,,,,"750","1.31"
"210980","SK디앤디 ","44100","950","2.20","2365","18.65","19032","2.32","600","1.36"
"068400","SK렌터카 ","9350","300","3.31","740","12.64","9639","0.97","0","0.00"
"036490","SK머티리얼즈 ","355600","-2200","-0.61","13507","26.33","44730","7.95","3850","1.08"
"326030","SK바이오팜 ","154500","-14500","-8.58",,,,,"0","0.00"
"03473K","SK우 ","245500","5500","2.29",,,,,"5050","2.06"
"096770","SK이노베이션 ","231000","41000","21.58",,,"186398","1.24","3000","1.30"
"096775","SK이노베이션우 ","178000","41000","29.93",,,,,"3050","1.71"
"001510","SK증권 ","805","3","0.37","67","12.01","1197","0.67","10","1.24"
"001515","SK증권우 ","5040","-110","-2.14",,,,,"15","0.30"
"285130","SK케미칼 ","396000","3500","0.89","802","493.77","54214","7.30","450","0.11"
"28513K","SK케미칼우 ","181000","7000","4.02",,,,,"500","0.28"
"017670","SK텔레콤 ","237000","-1000","-0.42","12144","19.52","284310","0.83","10000","4.22"
"000660","SK하이닉스 ","126000","7500","6.33","2943","42.81","65836","1.91","1000","0.79"
"048550","SM C&C ","1655","25","1.53","40","41.38","1237","1.34","0","0.00"
"063440","SM Life Design ","2120","50","2.42",,,"1084","1.96","0","0.00"
"005610","SPC삼립 ","70300","-1700","-2.36","2492","28.21","37411","1.88","1104","1.57"
"011810","STX ","5690","90","1.61",,,"2864","1.99","0","0.00"
"077970","STX엔진 ","7300","20","0.27","737","9.91","8586","0.85","0","0.00"
"071970","STX중공업 ","3975","115","2.98",,,"4813","0.83","0","0.00"
"289080","SV인베스트먼트 ","6160","-30","-0.48",,,"1006","6.12","30","0.49"
"084870","TBH글로벌 ","1750","0","0.00",,,"5163","0.34","0","0.00"
"002710","TCC스틸 ","5570","280","5.29","225","24.76","4962","1.12","30","0.54"
"089230","THE E&M ","1215","15","1.25",,,"574","2.12","0","0.00"
"161570","THE MIDONG ","2035","85","4.36",,,"2085","0.98","0","0.00"
"032540","TJ미디어 ","3080","-20","-0.65","64","48.13","5642","0.55","50","1.62"
"048770","TPC ","4090","25","0.62",,,"2030","2.01","15","0.37"
"246690","TS인베스트먼트 ","3570","-20","-0.56","201","17.76","1434","2.49","25","0.70"
"317240","TS트릴리온 ","2780","-45","-1.59",,,,,"0","0.00"
"038340","UCI ","2200","-40","-1.79",,,"1110","1.98","0","0.00"
"073570","WI ","1395","25","1.82","20","69.75","536","2.60","0","0.00"
"024070","WISCOM ","2735","0","0.00","70","39.07","7697","0.36","50","1.83"
"052300","W홀딩컴퍼니 ","310","-5","-1.59",,,"429","0.72","0","0.00"
"057030","YBM넷 ","8230","-380","-4.41","110","74.82","2583","3.19","0","0.00"
"037270","YG PLUS ","5040","-20","-0.40",,,"1562","3.23","0","0.00"
"040300","YTN ","3165","165","5.50",,,"4410","0.72","10","0.32"
"051390","YW ","3990","10","0.25","218","18.30","6272","0.64","50","1.25"
"052220","iMBC ","4480","15","0.34","93","48.17","2270","1.97","0","0.00"
"079940","가비아 ","13200","50","0.38","826","15.98","5410","2.44","40","0.30"
"078890","가온미디어 ","6430","50","0.78","1204","5.34","10280","0.63","100","1.56"
"000500","가온전선 ","22050","250","1.15","1391","15.85","61708","0.36","600","2.72"
"192410","감마누 ","2420","-20","-0.82","711","3.40","17361","0.14","0","0.00"
"000860","강남제비스코 ","21600","-400","-1.82","2250","9.60","81019","0.27","500","2.31"
"217730","강스템바이오텍 ","7750","-160","-2.02",,,"2936","2.64","0","0.00"
"114190","강원 ","2500","0","0.00",,,"1211","2.06","0","0.00"
"035250","강원랜드 ","23350","-150","-0.64","1651","14.14","17377","1.34","900","3.85"
"094480","갤럭시아머니트리 ","3660","35","0.97","233","15.71","2344","1.56","55","1.50"
"011420","갤럭시아에스엠 ","1450","20","1.40",,,"791","1.83","0","0.00"
"063080","게임빌 ","37650","800","2.17","2110","17.84","38098","0.99","0","0.00"
"044480","경남바이오파마 ","3600","0","0.00",,,"3458","1.04","0","0.00"
"039240","경남스틸 ","1875","-10","-0.53","186","10.08","3487","0.54","90","4.80"
"053950","경남제약 ","8060","0","0.00",,,"3588","2.25","0","0.00"
"223310","경남제약헬스케어 ","3320","0","0.00",,,"4820","0.69","0","0.00"
"002100","경농 ","12200","200","1.67","254","48.03","8484","1.44","220","1.80"
"009450","경동나비엔 ","51600","-500","-0.96","2207","23.38","23612","2.19","300","0.58"
"267290","경동도시가스 ","18500","-100","-0.54","4167","4.44","57537","0.32","875","4.73"
"012320","경동인베스트 ","31000","-200","-0.64","4007","7.74","171962","0.18","500","1.61"
"011040","경동제약 ","10800","-400","-3.57","850","12.71","8539","1.26","400","3.70"
"000050","경방 ","12300","-100","-0.81","1630","7.55","27050","0.45","125","1.02"
"214390","경보제약 ","16800","450","2.75","221","76.02","6239","2.69","100","0.60"
"012610","경인양행 ","7210","170","2.41","344","20.96","5357","1.35","50","0.69"
"009140","경인전자 ","32550","7500","29.94","182","178.85","34673","0.94","250","0.77"
"024910","경창산업 ","2945","445","17.80",,,"2134","1.38","0","0.00"
"013580","계룡건설 ","29150","1150","4.11","8363","3.49","50766","0.57","600","2.06"
"012200","계양전기 ","4465","145","3.36","4","1116.25","5425","0.82","35","0.78"
"012205","계양전기우 ","7250","-20","-0.28",,,,,"40","0.55"
"002140","고려산업 ","4700","-200","-4.08","182","25.82","3842","1.22","30","0.64"
"198440","고려시멘트 ","3065","35","1.16","106","28.92","2766","1.11","15","0.49"
"049720","고려신용정보 ","5770","-200","-3.35","476","12.12","1577","3.66","250","4.33"
"010130","고려아연 ","401000","-500","-0.12","35811","11.20","355878","1.13","14000","3.49"
"002240","고려제강 ","14700","0","0.00","434","33.87","59916","0.25","350","2.38"
"014570","고려제약 ","10150","-150","-1.46","357","28.43","5914","1.72","100","0.99"
"348150","고바이오랩 ","53500","10150","23.41",,,,,"0","0.00"
"098460","고영 ","109500","4500","4.29","2192","49.95","17763","6.16","550","0.50"
"038530","골드퍼시픽 ","1435","0","0.00",,,"629","2.28","0","0.00"
"215000","골프존 ","68400","-900","-1.30","2585","26.46","31877","2.15","2050","3.00"
"121440","골프존뉴딘홀딩스 ","5440","-100","-1.81",,,"10475","0.52","117","2.15"
"009290","광동제약 ","10150","-100","-0.98","582","17.44","8069","1.26","80","0.79"
"014200","광림 ","1680","0","0.00",,,"1480","1.14","0","0.00"
"017040","광명전기 ","2030","20","1.00","185","10.97","2255","0.90","15","0.74"
"017900","광전자 ","2330","-20","-0.85","66","35.30","3805","0.61","50","2.15"
"037710","광주신세계 ","153500","500","0.33","29953","5.12","413244","0.37","3500","2.28"
"026910","광진실업 ","4190","480","12.94",,,"4384","0.96","0","0.00"
"090150","광진윈텍 ","4320","85","2.01","223","19.37","4315","1.00","100","2.31"
"355150","교보10호스팩 ","2080","15","0.73",,,,,"0","0.00"
"307280","교보8호스팩 ","4280","-320","-6.96",,,,,"0","0.00"
"331520","교보9호스팩 ","2070","-5","-0.24",,,,,"0","0.00"
"030610","교보증권 ","7520","-120","-1.57","2391","3.15","26692","0.28","400","5.32"
"339770","교촌에프앤비 ","19000","-450","-2.31","1411","13.47","3835","4.95","96","0.51"
"053270","구영테크 ","1700","50","3.03","136","12.50","2717","0.63","30","1.76"
"007690","국도화학 ","53500","-500","-0.93","6219","8.60","88911","0.60","1500","2.80"
"005320","국동 ","4085","-115","-2.74",,,"2337","1.75","0","0.00"
"001140","국보 ","1785","-20","-1.11",,,"1333","1.34","0","0.00"
"066620","국보디자인 ","17600","0","0.00","2293","7.68","16449","1.07","300","1.70"
"043650","국순당 ","5550","-70","-1.25",,,"11214","0.49","100","1.80"
"006050","국영지앤엠 ","2900","130","4.69","32","90.63","1514","1.92","15","0.52"
"060480","국일신동 ","3935","5","0.13",,,"4269","0.92","50","1.27"
"078130","국일제지 ","5100","-100","-1.92",,,"357","14.29","0","0.00"
"307750","국전약품 ","9080","-870","-8.74",,,,,"0","0.00"
"002720","국제약품 ","9940","-160","-1.58",,,"3311","3.00","0","0.00"
"204020","그리티 ","3035","40","1.34","89","34.10","3678","0.83","30","0.99"
"083420","그린케미칼 ","10950","980","9.83","236","46.40","4521","2.42","170","1.55"
"186230","그린플러스 ","13650","850","6.64","337","40.50","3824","3.57","0","0.00"
"014530","극동유화 ","3435","-20","-0.58","422","8.14","4825","0.71","160","4.66"
"204620","글로벌텍스프리 ","3090","-45","-1.44","163","18.96","1953","1.58","0","0.00"
"019660","글로본 ","3975","615","18.30",,,"714","5.57","0","0.00"
"032860","글로스퍼랩스 ","9810","30","0.31",,,"2840","3.45","0","0.00"
"014280","금강공업 ","5530","160","2.98",,,"10865","0.51","80","1.45"
"014285","금강공업우 ","11700","-200","-1.68",,,,,"90","0.77"
"053260","금강철강 ","3550","55","1.57","265","13.40","5902","0.60","100","2.82"
"008870","금비 ","76300","-1700","-2.18","8088","9.43","103528","0.74","1700","2.23"
"001570","금양 ","6730","110","1.66",,,"1535","4.38","0","0.00"
"002990","금호산업 ","8840","-240","-2.64","332","26.63","10364","0.85","500","5.66"
"002995","금호산업우 ","32500","-700","-2.11",,,,,"550","1.69"
"011780","금호석유 ","151000","6000","4.14","10549","14.31","78488","1.92","1500","0.99"
"011785","금호석유우 ","54500","-900","-1.62",,,,,"1550","2.84"
"214330","금호에이치티 ","2575","-65","-2.46",,,"2439","1.06","0","0.00"
"001210","금호전기 ","3225","-20","-0.62",,,"3098","1.04","0","0.00"
"073240","금호타이어 ","3710","-75","-1.98",,,"4383","0.85","0","0.00"
"036190","금화피에스시 ","28050","-1050","-3.61","4614","6.08","39902","0.70","1300","4.63"
"049080","기가레인 ","3050","50","1.67",,,"526","5.80","0","0.00"
"035460","기산텔레콤 ","2645","30","1.15","231","11.45","2198","1.20","0","0.00"
"092440","기신정기 ","3615","-20","-0.55","298","12.13","8125","0.44","150","4.15"
"000270","기아차 ","64000","1600","2.56","4556","14.05","71487","0.90","1150","1.80"
"024110","기업은행 ","8620","-220","-2.49","2242","3.84","33567","0.26","670","7.77"
"013700","까뮤이앤씨 ","3030","35","1.17","305","9.93","1571","1.93","30","0.99"
"308100","까스텔바작 ","10900","50","0.46","1083","10.06","11624","0.94","0","0.00"
"004540","깨끗한나라 ","4295","-15","-0.35",,,"4260","1.01","0","0.00"
"004545","깨끗한나라우 ","20650","-250","-1.20",,,,,"0","0.00"
"187790","나노 ","1495","15","1.01","18","83.06","1954","0.77","0","0.00"
"286750","나노브릭 ","19200","500","2.67",,,"3103","6.19","0","0.00"
"151910","나노스 ","3465","40","1.17",,,"336","10.31","0","0.00"
"121600","나노신소재 ","39300","1450","3.83","541","72.64","8591","4.57","120","0.31"
"039860","나노엔텍 ","8670","50","0.58","219","39.59","1546","5.61","0","0.00"
"091970","나노캠텍 ","1990","90","4.74",,,"2292","0.87","0","0.00"
"051490","나라엠앤디 ","13300","450","3.50","78","170.51","5596","2.38","60","0.45"
"190510","나무가 ","21150","-350","-1.63",,,"6446","3.28","0","0.00"
"242040","나무기술 ","3120","25","0.81","131","23.82","592","5.27","0","0.00"
"089600","나스미디어 ","31400","800","2.61","2156","14.56","14753","2.13","660","2.10"
"293580","나우IB ","7330","70","0.96","312","23.49","7428","0.99","150","2.05"
"138610","나이벡 ","43650","350","0.81",,,"2767","15.78","0","0.00"
"130580","나이스디앤비 ","9740","-40","-0.41","686","14.20","3540","2.75","175","1.80"
"036800","나이스정보통신 ","29650","1150","4.04","3212","9.23","23005","1.29","460","1.55"
"267320","나인테크 ","4815","530","12.37",,,,,"0","0.00"
"001260","남광토건 ","13450","50","0.37","394","34.14","5379","2.50","0","0.00"
"008350","남선알미늄 ","4530","-165","-3.51","131","34.58","1621","2.79","0","0.00"
"008355","남선알미우 ","44750","-1500","-3.24",,,,,"0","0.00"
"004270","남성 ","4305","80","1.89",,,"2379","1.81","25","0.58"
"003920","남양유업 ","282000","-3000","-1.05","34527","8.17","1028846","0.27","1000","0.35"
"003925","남양유업우 ","140500","500","0.36",,,,,"1050","0.75"
"025860","남해화학 ","8420","210","2.56","335","25.13","8735","0.96","60","0.71"
"111710","남화산업 ","10700","-400","-3.60","150","71.33","6556","1.63","50","0.47"
"091590","남화토건 ","12500","-600","-4.58","424","29.48","11305","1.11","70","0.56"
