종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"067290","JW신약 ","6570","-140","-2.09",,,"1009","6.51","60","0.91"
"001060","JW중외제약 ","41000","250","0.61",,,"12302","3.33","275","0.67"
"001067","JW중외제약2우B ","40200","-600","-1.47",,,,,"275","0.68"
"001065","JW중외제약우 ","25300","0","0.00",,,,,"300","1.19"
"096760","JW홀딩스 ","7190","50","0.70","844","8.52","2601","2.76","75","1.04"
"035900","JYP Ent. ","29050","-1200","-3.97","512","56.74","2452","11.85","0","0.00"
"105560","KB금융 ","45950","-550","-1.18","8305","5.53","81411","0.56","1920","4.18"
"024120","KB오토시스 ","5400","-10","-0.18","1068","5.06","7398","0.73","250","4.63"
"002380","KCC ","308500","-500","-0.16","4249","72.61","554654","0.56","9000","2.92"
"021320","KCC건설 ","7000","-70","-0.99","1051","6.66","15806","0.44","130","1.86"
"036670","KCI ","7780","0","0.00","370","21.03","4346","1.79","180","2.31"
"009070","KCTC ","2905","30","1.04","298","9.75","6092","0.48","35","1.20"
"009440","KC그린홀딩스 ","3660","-65","-1.74","232","15.78","7226","0.51","110","3.01"
"119650","KC코트렐 ","4275","15","0.35","517","8.27","5861","0.73","100","2.34"
"044180","KD건설 ","107","-1","-0.93",,,"111","0.96","0","0.00"
"092220","KEC ","1045","10","0.97","10","104.50","1961","0.53","12","1.15"
"151860","KG ETS ","3085","-125","-3.89","327","9.43","4087","0.75","100","3.24"
"046440","KG모빌리언스 ","7260","-90","-1.22","511","14.21","6920","1.05","200","2.75"
"035600","KG이니시스 ","15900","500","3.25",,,"6705","2.37","250","1.57"
"001390","KG케미칼 ","16500","-900","-5.17","377","43.77","19661","0.84","350","2.12"
"060720","KH바텍 ","7970","-220","-2.69",,,"10464","0.76","0","0.00"
"001940","KISCO홀딩스 ","13000","-750","-5.45","843","15.42","41227","0.32","250","1.92"
"083470","KJ프리텍 ","473","46","10.77",,,"1875","0.25","0","0.00"
"122450","KMH ","7440","-80","-1.06","1359","5.47","6999","1.06","0","0.00"
"052900","KMH하이텍 ","892","-10","-1.11",,,"1108","0.81","0","0.00"
"058400","KNN ","841","8","0.96","72","11.68","1397","0.60","25","2.97"
"114450","KPX생명과학 ","4215","-35","-0.82","148","28.48","4139","1.02","234","5.55"
"025000","KPX케미칼 ","52000","-400","-0.76","5543","9.38","89789","0.58","2000","3.85"
"092230","KPX홀딩스 ","61400","200","0.33","9872","6.22","145038","0.42","3850","6.27"
"000040","KR모터스 ","500","0","0.00",,,"350","1.43","0","0.00"
"044450","KSS해운 ","6400","-80","-1.23","1120","5.71","9806","0.65","230","3.59"
"030200","KT ","30400","600","2.01","1946","15.62","44749","0.68","1000","3.29"
"033780","KT&G ","97600","-3900","-3.84","9217","10.59","56609","1.72","4000","4.10"
"030210","KTB투자증권 ","2955","-5","-0.17","447","6.61","6862","0.43","0","0.00"
"036030","KTH ","4660","-160","-3.32","90","51.78","5748","0.81","0","0.00"
"058850","KTcs ","2455","-30","-1.21","170","14.44","3611","0.68","80","3.26"
"060370","KT서브마린 ","3135","-65","-2.03","401","7.82","4965","0.63","50","1.59"
"093050","LF ","25050","200","0.80","2519","9.94","37363","0.67","500","2.00"
"003550","LG ","68100","-1800","-2.58","13630","5.00","90990","0.75","1300","1.91"
"034220","LG디스플레이 ","17800","-250","-1.39","5038","3.53","40170","0.44","500","2.81"
"001120","LG상사 ","15350","0","0.00","1557","9.86","30815","0.50","250","1.63"
"051900","LG생활건강 ","1081000","-20000","-1.82","36199","29.86","169155","6.39","9000","0.83"
"051905","LG생활건강우 ","646000","-10000","-1.52",,,,,"9050","1.40"
"003555","LG우 ","40300","-450","-1.10",,,,,"1350","3.35"
"032640","LG유플러스 ","17950","300","1.70","1253","14.33","11985","1.50","400","2.23"
"011070","LG이노텍 ","83700","-2700","-3.13","7386","11.33","82426","1.02","250","0.30"
"066570","LG전자 ","62800","500","0.80","9579","6.56","73129","0.86","400","0.64"
"066575","LG전자우 ","25850","-500","-1.90",,,,,"450","1.74"
"108670","LG하우시스 ","56100","-500","-0.88","6794","8.26","98558","0.57","1800","3.21"
"108675","LG하우시스우 ","31000","-950","-2.97",,,,,"1850","5.97"
"051910","LG화학 ","337000","-10000","-2.88","25367","13.28","206544","1.63","6000","1.78"
"051915","LG화학우 ","191500","-4000","-2.05",,,,,"6050","3.16"
"079550","LIG넥스원 ","38250","1300","3.52",,,"27454","1.39","500","1.31"
"006260","LS ","48600","-500","-1.02","10691","4.55","84524","0.57","1250","2.57"
"000680","LS네트웍스 ","2500","20","0.81","280","8.93","7902","0.32","0","0.00"
"010120","LS산전 ","47400","-1600","-3.27","3583","13.23","38191","1.24","1100","2.32"
"229640","LS전선아시아 ","5550","-80","-1.42","419","13.25","3825","1.45","160","2.88"
"023150","MH에탄올 ","5790","-100","-1.70","942","6.15","8930","0.65","350","6.04"
"065150","MP그룹 ","1315","0","0.00",,,"412","3.19","0","0.00"
"219550","MP한강 ","1495","-5","-0.33","126","11.87","701","2.13","189","12.64"
"035420","NAVER ","118000","-4000","-3.28","5320","22.18","28936","4.08","289","0.24"
"160550","NEW ","4295","-90","-2.05",,,"4659","0.92","0","0.00"
"053290","NE능률 ","2920","100","3.55","66","44.24","4115","0.71","50","1.71"
"104200","NHN벅스 ","5780","230","4.14",,,"4246","1.36","0","0.00"
"181710","NHN엔터테인먼트 ","57300","0","0.00","864","66.32","77006","0.74","0","0.00"
"060250","NHN한국사이버결제 ","11600","-50","-0.43","493","23.53","4653","2.49","0","0.00"
"005940","NH투자증권 ","12350","-700","-5.36","1170","10.56","16087","0.77","500","4.05"
"005945","NH투자증권우 ","8550","-260","-2.95",,,,,"550","6.43"
"034310","NICE ","17900","-50","-0.28","1388","12.90","14726","1.22","130","0.73"
"030190","NICE평가정보 ","10500","-450","-4.11","512","20.51","2825","3.72","140","1.33"
"008260","NI스틸 ","2270","0","0.00","386","5.88","3452","0.66","50","2.20"
"004250","NPC ","3730","-35","-0.93","280","13.32","5966","0.63","90","2.41"
"004255","NPC우 ","2260","25","1.12",,,,,"95","4.20"
"010060","OCI ","106500","-500","-0.47","9849","10.81","140563","0.76","1950","1.83"
"024940","PN풍년 ","2210","-35","-1.56","153","14.44","3215","0.69","25","1.13"
"005490","POSCO ","237000","-6000","-2.47","34464","6.88","501600","0.47","8000","3.38"
"218410","RFHIC ","25750","1150","4.67","293","87.88","5587","4.61","50","0.19"
"091340","S&K폴리텍 ","3580","-50","-1.38","374","9.57","5872","0.61","0","0.00"
"100840","S&TC ","10750","-300","-2.71","612","17.57","31228","0.34","0","0.00"
"064960","S&T모티브 ","27400","350","1.29","3888","7.05","49272","0.56","1000","3.65"
"003570","S&T중공업 ","7100","-100","-1.39",,,"18194","0.39","0","0.00"
"036530","S&T홀딩스 ","13200","200","1.54","418","31.58","36826","0.36","200","1.52"
"010950","S-Oil ","91300","-6400","-6.55","10706","8.53","58682","1.56","5900","6.46"
"010955","S-Oil우 ","65000","-5400","-7.67",,,,,"5925","9.12"
"019550","SBI인베스트먼트 ","683","0","0.00","17","40.18","526","1.30","0","0.00"
"034120","SBS ","21100","1100","5.50","850","24.82","30428","0.69","250","1.18"
"101060","SBS미디어홀딩스 ","2050","10","0.49","34","60.29","4955","0.41","0","0.00"
"046140","SBS콘텐츠허브 ","5030","90","1.82",,,"6913","0.73","0","0.00"
"036120","SCI평가정보 ","1975","-25","-1.25",,,"383","5.16","0","0.00"
"099220","SDN ","1580","-45","-2.77","78","20.26","1525","1.04","0","0.00"
"036540","SFA반도체 ","1370","10","0.74","68","20.15","1773","0.77","0","0.00"
"255220","SG ","10650","-650","-5.75","1203","8.85","3697","2.88","50","0.47"
"040610","SG&G ","2330","-20","-0.85",,,"7371","0.32","0","0.00"
"049470","SGA ","543","4","0.74",,,"500","1.09","0","0.00"
"184230","SGA솔루션즈 ","1280","10","0.79","67","19.10","1440","0.89","15","1.17"
"004060","SG세계물산 ","727","-9","-1.22",,,"953","0.76","0","0.00"
"001380","SG충방 ","2900","5","0.17","8","362.50","2760","1.05","0","0.00"
"002360","SH에너지화학 ","1085","-15","-1.36","86","12.62","950","1.14","43","3.96"
"009160","SIMPAC ","2440","0","0.00","509","4.79","8280","0.29","80","3.28"
"123700","SJM ","3000","-20","-0.66","363","8.26","10282","0.29","130","4.33"
"025530","SJM홀딩스 ","3420","-5","-0.15","1130","3.03","9716","0.35","200","5.85"
"034730","SK ","252000","-8000","-3.08","30007","8.40","192595","1.31","4000","1.59"
"232330","SK3호스팩 ","2050","0","0.00","8","256.25","1900","1.08","0","0.00"
"307070","SK4호스팩 ","2010","0","0.00",,,,,"0","0.00"
"011790","SKC ","35450","-350","-0.98","3104","11.42","38631","0.92","900","2.54"
"057500","SKC 솔믹스 ","2660","-10","-0.37","641","4.15","1165","2.28","0","0.00"
"178920","SKC코오롱PI ","32200","-1000","-3.01","1116","28.85","8453","3.81","800","2.48"
"018670","SK가스 ","70000","-700","-0.99","11566","6.05","164161","0.43","2600","3.71"
"001740","SK네트웍스 ","5180","-20","-0.38","136","38.09","9546","0.54","120","2.32"
"001745","SK네트웍스우 ","51000","0","0.00",,,,,"145","0.28"
"006120","SK디스커버리 ","25600","-500","-1.92","30647","0.84","88491","0.29","750","2.93"
"006125","SK디스커버리우 ","15100","-150","-0.98",,,,,"800","5.30"
"210980","SK디앤디 ","27200","450","1.68","3362","8.09","16007","1.70","600","2.21"
"036490","SK머티리얼즈 ","146000","-5000","-3.31","10124","14.42","36567","3.99","3550","2.43"
"052260","SK바이오랜드 ","15600","-250","-1.58","799","19.52","9188","1.70","250","1.60"
"03473K","SK우 ","126500","-1000","-0.78",,,,,"4050","3.20"
"096770","SK이노베이션 ","169000","-10500","-5.85","22574","7.49","192989","0.88","8000","4.73"
"096775","SK이노베이션우 ","111500","-7000","-5.91",,,,,"8050","7.22"
"001510","SK증권 ","661","1","0.15","56","11.80","1265","0.52","0","0.00"
"001515","SK증권우 ","3965","200","5.31",,,,,"0","0.00"
"285130","SK케미칼 ","69700","-300","-0.43",,,"53425","1.30","0","0.00"
"28513K","SK케미칼우 ","24350","-250","-1.02",,,,,"0","0.00"
"017670","SK텔레콤 ","272500","3000","1.11","36582","7.45","220967","1.23","10000","3.67"
"000660","SK하이닉스 ","60600","100","0.17","15073","4.02","46449","1.30","1000","1.65"
"048550","SM C&C ","1995","-25","-1.24",,,"1222","1.63","0","0.00"
"063440","SM Life Design ","1495","10","0.67","20","74.75","1084","1.38","0","0.00"
"005610","SPC삼립 ","125500","-2000","-1.57","4685","26.79","32469","3.87","956","0.76"
"123260","STC ","1675","55","3.40",,,"1763","0.95","0","0.00"
"011810","STX ","11400","-350","-2.98","20985","0.54","2224","5.13","0","0.00"
"077970","STX엔진 ","6700","-50","-0.74",,,"3617","1.85","0","0.00"
"071970","STX중공업 ","5600","-70","-1.23","264128","0.02","47208","0.12","0","0.00"
"289080","SV인베스트먼트 ","3535","105","3.06","272","13.00","1031","3.43","0","0.00"
"084870","TBH글로벌 ","2990","0","0.00",,,"7082","0.42","0","0.00"
"002710","TCC동양 ","1990","-10","-0.50","72","27.64","4502","0.44","0","0.00"
"089230","THE E&M ","819","-23","-2.73",,,"391","2.09","0","0.00"
"161570","THE MIDONG ","3460","140","4.22",,,"3221","1.07","0","0.00"
"032540","TJ미디어 ","3435","10","0.29","120","28.63","5814","0.59","80","2.33"
"048770","TPC ","3775","10","0.27","307","12.30","2086","1.81","25","0.66"
"038340","UCI ","3600","0","0.00",,,"330","10.91","0","0.00"
"024070","WISCOM ","2755","5","0.18","4","688.75","7604","0.36","0","0.00"
"052300","W홀딩컴퍼니 ","547","-6","-1.08","34","16.09","703","0.78","0","0.00"
"037270","YG PLUS ","1985","-30","-1.49",,,"1623","1.22","0","0.00"
"040300","YTN ","2050","-50","-2.38","108","18.98","4536","0.45","20","0.98"
"051390","YW ","3975","15","0.38","297","13.38","6164","0.64","100","2.52"
"052220","iMBC ","2280","25","1.11",,,"2233","1.02","0","0.00"
"079940","가비아 ","6540","180","2.83","370","17.68","4119","1.59","30","0.46"
"078890","가온미디어 ","7720","-270","-3.38","475","16.25","9317","0.83","120","1.55"
"000500","가온전선 ","16950","-50","-0.29","356","47.61","62234","0.27","600","3.54"
"192410","감마누 ","408","0","0.00",,,"1266","0.32","0","0.00"
"024840","갑을메탈 ","2070","-30","-1.43","204","10.15","2459","0.84","0","0.00"
"000860","강남제비스코 ","24550","-450","-1.80","3568","6.88","74589","0.33","550","2.24"
"217730","강스템바이오텍 ","23600","1800","8.26",,,"1428","16.53","0","0.00"
"035250","강원랜드 ","30900","-1100","-3.44","2159","14.31","16365","1.89","990","3.20"
"011420","갤럭시아에스엠 ","1660","0","0.00",,,"1470","1.13","0","0.00"
"094480","갤럭시아컴즈 ","2795","30","1.08","131","21.34","1815","1.54","30","1.07"
"063080","게임빌 ","50900","-3500","-6.43","1240","41.05","36613","1.39","0","0.00"
"039240","경남스틸 ","1960","-35","-1.75","170","11.53","3242","0.60","70","3.57"
"053950","경남제약 ","17200","0","0.00",,,"1356","12.68","0","0.00"
"002100","경농 ","10350","-450","-4.17","568","18.22","8157","1.27","295","2.85"
"009450","경동나비엔 ","40000","-1550","-3.73","2093","19.11","20135","1.99","200","0.50"
"267290","경동도시가스 ","33200","0","0.00","3771","8.80","62295","0.53","750","2.26"
"012320","경동인베스트 ","37000","-250","-0.67","20799","1.78","149216","0.25","500","1.35"
"011040","경동제약 ","11150","-250","-2.19","872","12.79","8339","1.34","400","3.59"
"000050","경방 ","10950","150","1.39","923","11.86","25502","0.43","180","1.64"
"214390","경보제약 ","10000","-250","-2.44","751","13.32","5919","1.69","250","2.50"
"012610","경인양행 ","5800","0","0.00","90","64.44","4812","1.21","50","0.86"
"009140","경인전자 ","21800","50","0.23",,,"35687","0.61","250","1.15"
"024910","경창산업 ","1370","-10","-0.72",,,"5879","0.23","20","1.46"
"013580","계룡건설 ","21100","-650","-2.99","6112","3.45","37841","0.56","0","0.00"
"012200","계양전기 ","3335","-15","-0.45","255","13.08","5364","0.62","55","1.65"
"012205","계양전기우 ","7740","-60","-0.77",,,,,"60","0.78"
"004200","고려개발 ","4635","-95","-2.01","220","21.07","2886","1.61","0","0.00"
"002140","고려산업 ","2150","-20","-0.92","208","10.34","3559","0.60","35","1.63"
"198440","고려시멘트 ","2500","-95","-3.66","37","67.57","2539","0.98","55","2.20"
"049720","고려신용정보 ","3815","25","0.66","258","14.79","1210","3.15","200","5.24"
"010130","고려아연 ","424000","-8500","-1.97","35591","11.91","315862","1.34","10000","2.36"
"002240","고려제강 ","23450","200","0.86","1185","19.79","68324","0.34","350","1.49"
"014570","고려제약 ","7030","-190","-2.63","429","16.39","5179","1.36","90","1.28"
"098460","고영 ","83500","1000","1.21","2013","41.48","11787","7.08","700","0.84"
"038530","골드퍼시픽 ","1465","50","3.53",,,"659","2.22","0","0.00"
"307870","골든브릿지이안5호 ","1985","-10","-0.50",,,,,"0","0.00"
"001290","골든브릿지증권 ","1850","30","1.65",,,"2736","0.68","0","0.00"
"215000","골프존 ","33300","-150","-0.45","12645","2.63","30160","1.10","2400","7.21"
"121440","골프존뉴딘홀딩스 ","3585","-100","-2.71",,,"11694","0.31","117","3.26"
"009290","광동제약 ","6710","-140","-2.04","572","11.73","7476","0.90","80","1.19"
"014200","광림 ","2495","0","0.00",,,"1930","1.29","0","0.00"
"017040","광명전기 ","2580","-40","-1.53",,,"2029","1.27","0","0.00"
"017900","광전자 ","2050","25","1.23","55","37.27","3558","0.58","50","2.44"
"037710","광주신세계 ","177500","-2500","-1.39","29904","5.94","362102","0.49","1250","0.70"
"026910","광진실업 ","3550","-40","-1.11","85","41.76","4524","0.78","0","0.00"
"090150","광진윈텍 ","2305","10","0.44",,,"4103","0.56","30","1.30"
"267320","교보7호스팩 ","2030","-25","-1.22",,,"1949","1.04","0","0.00"
"307280","교보8호스팩 ","2015","-15","-0.74",,,,,"0","0.00"
"030610","교보증권 ","8900","-220","-2.41","2103","4.23","22662","0.39","300","3.37"
"053270","구영테크 ","1545","5","0.32","77","20.06","2633","0.59","50","3.24"
"007690","국도화학 ","45750","100","0.22","7101","6.44","78858","0.58","1500","3.28"
"005320","국동 ","2730","40","1.49",,,"3271","0.83","0","0.00"
"001140","국보 ","11100","-250","-2.20",,,"10597","1.05","0","0.00"
"066620","국보디자인 ","13350","-50","-0.37","1827","7.31","13238","1.01","280","2.10"
"043650","국순당 ","4045","-15","-0.37","563","7.18","12166","0.33","170","4.20"
"006050","국영지앤엠 ","1515","-65","-4.11","43","35.23","1508","1.00","0","0.00"
"060480","국일신동 ","4310","-130","-2.93","294","14.66","3705","1.16","75","1.74"
"078130","국일제지 ","1160","-25","-2.11","15","77.33","496","2.34","0","0.00"
"002720","국제약품 ","4250","-20","-0.47","63","67.46","3686","1.15","10","0.24"
"019010","그랜드백화점 ","17600","-100","-0.56",,,"43057","0.41","300","1.70"
"083420","그린케미칼 ","3580","-20","-0.56","126","28.41","5487","0.65","410","11.45"
"014530","극동유화 ","3230","-65","-1.97","445","7.26","4256","0.76","160","4.95"
"204620","글로벌텍스프리 ","6740","100","1.51",,,"3352","2.01","0","0.00"
"019660","글로본 ","3810","-20","-0.52",,,"855","4.46","0","0.00"
"014280","금강공업 ","20700","100","0.49","5400","3.83","54792","0.38","500","2.42"
"014285","금강공업우 ","31300","-2800","-8.21",,,,,"550","1.76"
"053260","금강철강 ","3740","-70","-1.84","173","21.62","5761","0.65","100","2.67"
"008870","금비 ","64900","0","0.00","4344","14.94","93582","0.69","1500","2.31"
"001570","금양 ","2220","-115","-4.93","517","4.29","1333","1.67","0","0.00"
"002990","금호산업 ","11350","-450","-3.81","2665","4.26","10865","1.04","500","4.41"
"002995","금호산업우 ","23950","100","0.42",,,,,"550","2.30"
"011780","금호석유 ","84400","-2900","-3.32","7647","11.04","55019","1.53","1000","1.18"
"011785","금호석유우 ","30700","-1150","-3.61",,,,,"1050","3.42"
"214330","금호에이치티 ","6740","-290","-4.13","505","13.35","9294","0.73","75","1.11"
"001210","금호전기 ","6540","-70","-1.06",,,"8938","0.73","0","0.00"
"073240","금호타이어 ","5200","-110","-2.07",,,"6042","0.86","0","0.00"
"036190","금화피에스시 ","29500","-150","-0.51","3369","8.76","30651","0.96","900","3.05"
"049080","기가레인 ","1820","10","0.55",,,"1754","1.04","0","0.00"
"035460","기산텔레콤 ","2810","55","2.00",,,"2225","1.26","0","0.00"
"092440","기신정기 ","3340","-95","-2.77","299","11.17","7680","0.43","150","4.49"
"000270","기아차 ","32800","-900","-2.67","2414","13.59","66264","0.49","800","2.44"
"024110","기업은행 ","13550","-500","-3.56","2178","6.22","29937","0.45","617","4.55"
"013700","까뮤이앤씨 ","1440","110","8.27","190","7.58","1309","1.10","20","1.39"
"004540","깨끗한나라 ","3070","25","0.82",,,"4949","0.62","0","0.00"
"004545","깨끗한나라우 ","17550","-600","-3.31",,,,,"0","0.00"
"187790","나노 ","1930","15","0.78",,,"2026","0.95","0","0.00"
"074610","나노메딕스 ","5440","-220","-3.89",,,"615","8.85","0","0.00"
"151910","나노스 ","5300","310","6.21",,,"69","76.81","0","0.00"
"121600","나노신소재 ","14950","-350","-2.29","637","23.47","7589","1.97","130","0.87"
"039860","나노엔텍 ","4455","220","5.19",,,"970","4.59","0","0.00"
"091970","나노캠텍 ","5730","50","0.88",,,"2753","2.08","0","0.00"
"051490","나라엠앤디 ","5050","-150","-2.88","155","32.58","5436","0.93","80","1.58"
"190510","나무가 ","20300","1250","6.56",,,"8981","2.26","0","0.00"
"242040","나무기술 ","1395","5","0.36","9","155.00","1842","0.76","0","0.00"
"089600","나스미디어 ","27100","-1300","-4.58","2805","9.66","13659","1.98","690","2.55"
"293580","나우아이비캐피탈 ","4215","45","1.08","738","5.71","6658","0.63","0","0.00"
"138610","나이벡 ","10750","-100","-0.92",,,"2057","5.23","0","0.00"
"130580","나이스디앤비 ","7040","-70","-0.98","416","16.92","2502","2.81","96","1.36"
"036800","나이스정보통신 ","19400","-250","-1.27","3849","5.04","17971","1.08","350","1.80"
"001260","남광토건 ","12000","100","0.84","174","68.97","4411","2.72","0","0.00"
"008350","남선알미늄 ","2945","115","4.06","197","14.95","1338","2.20","0","0.00"
"008355","남선알미우 ","31900","400","1.27",,,,,"0","0.00"
"004270","남성 ","1885","-25","-1.31","55","34.27","2419","0.78","25","1.33"
"003920","남양유업 ","617000","-7000","-1.12","5922","104.19","1009374","0.61","1000","0.16"
"003925","남양유업우 ","197000","0","0.00",,,,,"1050","0.53"
"002070","남영비비안 ","6080","-80","-1.30","166","36.63","18980","0.32","200","3.29"
"025860","남해화학 ","11350","-150","-1.30","560","20.27","8478","1.34","80","0.70"
"111710","남화산업 ","9150","-240","-2.56","488","18.75","6725","1.36","100","1.09"
"091590","남화토건 ","10500","-450","-4.11","662","15.86","10960","0.96","100","0.95"
"168330","내츄럴엔도텍 ","13000","-600","-4.41",,,"2354","5.52","0","0.00"
"072770","네오디안테크놀로지 ","1850","80","4.52",,,"713","2.59","0","0.00"
"212560","네오오토 ","4250","15","0.35","525","8.10","9208","0.46","80","1.88"
"095660","네오위즈 ","12450","200","1.63",,,"12129","1.03","0","0.00"
"042420","네오위즈홀딩스 ","11350","0","0.00",,,"32865","0.35","0","0.00"
"085910","네오티스 ","4200","-50","-1.18",,,"4111","1.02","350","8.33"
"092730","네오팜 ","44000","-1000","-2.22","1634","26.93","6377","6.90","500","1.14"
"290660","네오펙트 ","7500","60","0.81",,,,,"0","0.00"
"153460","네이블 ","3870","-290","-6.97",,,"4090","0.95","0","0.00"
