종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"037560","CJ헬로 ","6030","-20","-0.33","512","11.78","13677","0.44","75","1.24"
"058820","CMG제약 ","4400","150","3.53","53","83.02","911","4.83","0","0.00"
"023460","CNH ","1905","-5","-0.26","20","95.25","2609","0.73","20","1.05"
"065770","CS ","2945","175","6.32","218","13.51","1197","2.46","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","58600","100","0.17","5469","10.71","189462","0.31","500","0.85"
"012030","DB ","896","16","1.82",,,"684","1.31","0","0.00"
"306620","DB금융스팩6호 ","2045","20","0.99",,,,,"0","0.00"
"322780","DB금융스팩7호 ","2020","10","0.50",,,,,"0","0.00"
"016610","DB금융투자 ","4195","-40","-0.94","1312","3.20","15495","0.27","250","5.96"
"005830","DB손해보험 ","50100","-2200","-4.21","8413","5.96","72003","0.70","2000","3.99"
"000990","DB하이텍 ","27900","300","1.09","2002","13.94","12545","2.22","250","0.90"
"000995","DB하이텍1우 ","59400","-8100","-12.00",,,,,"300","0.51"
"139130","DGB금융지주 ","7040","-80","-1.12","2233","3.15","25684","0.27","360","5.11"
"001530","DI동일 ","74800","700","0.94","14","5342.86","195241","0.38","1500","2.01"
"068790","DMS ","5500","20","0.36","662","8.31","6576","0.84","100","1.82"
"004840","DRB동일 ","5260","0","0.00","307","17.13","17183","0.31","110","2.09"
"241520","DSC인베스트먼트 ","3350","40","1.21","302","11.09","1717","1.95","0","0.00"
"155660","DSR ","4655","65","1.42","494","9.42","9127","0.51","50","1.07"
"069730","DSR제강 ","4625","75","1.65","513","9.02","9454","0.49","40","0.86"
"017940","E1 ","47950","-350","-0.72","13507","3.55","180483","0.27","2000","4.17"
"245620","EDGC ","5390","40","0.75",,,"1235","4.36","0","0.00"
"037370","EG ","8700","70","0.81",,,"4525","1.92","0","0.00"
"079190","EMW ","2780","0","0.00",,,"813","3.42","0","0.00"
"007700","F&F ","116000","4000","3.57","7089","16.36","25593","4.53","650","0.56"
"130500","GH신소재 ","3130","50","1.62","41","76.34","3619","0.86","0","0.00"
"114090","GKL ","19450","0","0.00","1257","15.47","9087","2.14","710","3.65"
"078930","GS ","50000","-1600","-3.10","9539","5.24","89656","0.56","1900","3.80"
"083450","GST ","10650","450","4.41","1080","9.86","8694","1.22","0","0.00"
"006360","GS건설 ","30500","-550","-1.77","7788","3.92","44671","0.68","1000","3.28"
"001250","GS글로벌 ","2225","5","0.23","249","8.94","4636","0.48","25","1.12"
"007070","GS리테일 ","38900","-350","-0.89","1566","24.84","27116","1.43","650","1.67"
"078935","GS우 ","36550","-700","-1.88",,,,,"1950","5.34"
"028150","GS홈쇼핑 ","146500","-2100","-1.41","21838","6.71","165849","0.88","7000","4.78"
"045890","GV ","2810","20","0.72",,,"1874","1.50","0","0.00"
"078150","HB테크놀러지 ","3040","45","1.50","88","34.55","1960","1.55","20","0.66"
"012630","HDC ","10900","-150","-1.36","15943","0.68","32167","0.34","150","1.38"
"039570","HDC아이콘트롤스 ","11100","200","1.83","1473","7.54","12614","0.88","350","3.15"
"089470","HDC현대EP ","5000","-10","-0.20","275","18.18","8849","0.57","60","1.20"
"294870","HDC현대산업개발 ","25400","-250","-0.97","5232","4.85","41976","0.61","500","1.97"
"036640","HRS ","2655","-20","-0.75",,,"4376","0.61","30","1.13"
"082740","HSD엔진 ","4560","90","2.01",,,"7012","0.65","0","0.00"
"299170","IBKS제10호스팩 ","2035","-10","-0.49",,,,,"0","0.00"
"335890","IBKS제11호스팩 ","2010","0","0.00",,,,,"0","0.00"
"335870","IBKS제12호스팩 ","2065","20","0.98",,,,,"0","0.00"
"276920","IBKS제7호스팩 ","2080","-10","-0.48",,,,,"0","0.00"
"003560","IHQ ","1775","30","1.72",,,"1387","1.28","104","5.86"
"095340","ISC ","10150","400","4.10","1010","10.05","11913","0.85","150","1.48"
"099520","ITX엠투엠 ","1590","40","2.58",,,"900","1.77","0","0.00"
"175330","JB금융지주 ","5370","-120","-2.19","1391","3.86","15898","0.34","180","3.35"
"234080","JW생명과학 ","19650","-150","-0.76","999","19.67","6900","2.85","500","2.54"
"067290","JW신약 ","4920","65","1.34",,,"804","6.12","60","1.22"
"001060","JW중외제약 ","29900","300","1.01","327","91.44","11474","2.61","325","1.09"
"001067","JW중외제약2우B ","40650","-350","-0.85",,,,,"325","0.80"
"001065","JW중외제약우 ","27900","200","0.72",,,,,"350","1.25"
"096760","JW홀딩스 ","6310","-40","-0.63","350","18.03","2741","2.30","85","1.35"
"035900","JYP Ent. ","24100","-50","-0.21","742","32.48","3587","6.72","122","0.51"
"024840","KBI메탈 ","1720","35","2.08","137","12.55","2557","0.67","0","0.00"
"105560","KB금융 ","46550","-1100","-2.31","7721","6.03","85393","0.55","1920","4.12"
"024120","KB오토시스 ","6180","0","0.00","1109","5.57","8236","0.75","280","4.53"
"002380","KCC ","233500","0","0.00",,,"542792","0.43","9000","3.85"
"021320","KCC건설 ","6480","-20","-0.31","1127","5.75","16529","0.39","130","2.01"
"036670","KCI ","10600","-250","-2.30","826","12.83","4927","2.15","180","1.70"
"009070","KCTC ","2750","0","0.00","241","11.41","6277","0.44","45","1.64"
"009440","KC그린홀딩스 ","4800","-20","-0.41","579","8.29","7793","0.62","80","1.67"
"119650","KC코트렐 ","6940","90","1.31","320","21.69","5996","1.16","80","1.15"
"044180","KD ","495","0","0.00","70","7.07","560","0.88","0","0.00"
"092220","KEC ","1060","25","2.42","13","81.54","1953","0.54","0","0.00"
"151860","KG ETS ","3320","0","0.00","317","10.47","4170","0.80","100","3.01"
"046440","KG모빌리언스 ","6120","-10","-0.16","418","14.64","7146","0.86","200","3.27"
"035600","KG이니시스 ","16850","-150","-0.88","1276","13.21","7642","2.20","300","1.78"
"001390","KG케미칼 ","11700","-300","-2.50","274","42.70","19845","0.59","350","2.99"
"060720","KH바텍 ","22750","-200","-0.87",,,"8612","2.64","0","0.00"
"001940","KISCO홀딩스 ","13050","250","1.95","1658","7.87","42154","0.31","280","2.15"
"083470","KJ프리텍 ","387","0","0.00",,,"463","0.84","0","0.00"
"122450","KMH ","5360","-20","-0.37","2115","2.53","9158","0.59","120","2.24"
"052900","KMH하이텍 ","1300","15","1.17","100","13.00","1400","0.93","0","0.00"
"058400","KNN ","1300","85","7.00","59","22.03","1439","0.90","25","1.92"
"114450","KPX생명과학 ","6140","-30","-0.49",,,"3941","1.56","0","0.00"
"025000","KPX케미칼 ","55000","-600","-1.08","2325","23.66","89874","0.61","2000","3.64"
"092230","KPX홀딩스 ","55000","600","1.10","901","61.04","143401","0.38","2600","4.73"
"000040","KR모터스 ","282","3","1.08",,,"279","1.01","0","0.00"
"044450","KSS해운 ","7770","40","0.52","914","8.50","10756","0.72","230","2.96"
"030200","KT ","26700","-300","-1.11","2809","9.51","50563","0.53","1100","4.12"
"033780","KT&G ","92500","-1300","-1.39","7141","12.95","58847","1.57","4000","4.32"
"030210","KTB투자증권 ","2360","15","0.64","411","5.74","7360","0.32","0","0.00"
"036030","KTH ","5460","60","1.11","25","218.40","5793","0.94","0","0.00"
"058850","KTcs ","2300","40","1.77","271","8.49","3661","0.63","90","3.91"
"058860","KTis ","2315","15","0.65","234","9.89","4605","0.50","80","3.46"
"060370","KT서브마린 ","4820","90","1.90",,,"4712","1.02","30","0.62"
"093050","LF ","17800","-700","-3.78","2846","6.25","40126","0.44","500","2.81"
"003550","LG ","71100","-2700","-3.66","10603","6.71","102340","0.69","2000","2.81"
"034220","LG디스플레이 ","16350","100","0.62",,,"39068","0.42","0","0.00"
"001120","LG상사 ","15000","-50","-0.33",,,"29115","0.52","250","1.67"
"051900","LG생활건강 ","1266000","5000","0.40","40740","31.08","198221","6.39","9250","0.73"
"051905","LG생활건강우 ","770000","-1000","-0.13",,,,,"9300","1.21"
"003555","LG우 ","48850","-350","-0.71",,,,,"2050","4.20"
"032640","LG유플러스 ","13850","-350","-2.46","1103","12.56","15696","0.88","400","2.89"
"011070","LG이노텍 ","139000","-1000","-0.71","6892","20.17","89501","1.55","300","0.22"
"066570","LG전자 ","71000","-1100","-1.53","6882","10.32","78820","0.90","750","1.06"
"066575","LG전자우 ","28400","0","0.00",,,,,"800","2.82"
"108670","LG하우시스 ","54900","200","0.37",,,"91675","0.60","250","0.46"
"108675","LG하우시스우 ","27150","0","0.00",,,,,"300","1.10"
"051910","LG화학 ","314000","-3500","-1.10","19217","16.34","218227","1.44","6000","1.91"
"051915","LG화학우 ","171000","-2000","-1.16",,,,,"6050","3.54"
"079550","LIG넥스원 ","31750","150","0.47","203","156.40","29552","1.07","500","1.57"
"006260","LS ","46900","-900","-1.88","14555","3.22","98249","0.48","1250","2.67"
"000680","LS네트웍스 ","2310","0","0.00","222","10.41","8096","0.29","0","0.00"
"010120","LS산전 ","52600","-2000","-3.66","4486","11.73","43150","1.22","1200","2.28"
"229640","LS전선아시아 ","8160","140","1.75","323","25.26","4078","2.00","160","1.96"
"023150","MH에탄올 ","6030","-110","-1.79",,,"8442","0.71","350","5.80"
"065150","MP그룹 ","1315","0","0.00",,,"224","5.87","0","0.00"
"219550","MP한강 ","936","15","1.63","70","13.37","516","1.81","0","0.00"
"035420","NAVER ","182500","-4000","-2.14","4437","41.13","31795","5.74","314","0.17"
"160550","NEW ","4210","240","6.05",,,"4223","1.00","0","0.00"
"053290","NE능률 ","3230","-35","-1.07",,,"3915","0.83","0","0.00"
"181710","NHN ","65900","-900","-1.35","4682","14.08","80873","0.81","0","0.00"
"104200","NHN벅스 ","5610","-40","-0.71","407","13.78","4253","1.32","0","0.00"
"060250","NHN한국사이버결제 ","21850","-350","-1.58","764","28.60","5053","4.32","150","0.69"
"005940","NH투자증권 ","12500","-200","-1.57","1203","10.39","16810","0.74","500","4.00"
"005945","NH투자증권우 ","8790","-40","-0.45",,,,,"550","6.26"
"034310","NICE ","20700","-200","-0.96","1604","12.91","17008","1.22","180","0.87"
"030190","NICE평가정보 ","13550","-400","-2.87","641","21.14","3267","4.15","190","1.40"
"008260","NI스틸 ","2230","20","0.90","358","6.23","3717","0.60","50","2.24"
"004250","NPC ","3820","75","2.00","282","13.55","6215","0.61","95","2.49"
"004255","NPC우 ","2290","-5","-0.22",,,,,"100","4.37"
"010060","OCI ","62800","200","0.32","4352","14.43","143796","0.44","850","1.35"
"024940","PN풍년 ","2245","15","0.67","127","17.68","3311","0.68","25","1.11"
"005490","POSCO ","236000","-500","-0.21","20911","11.29","497452","0.47","10000","4.24"
"218410","RFHIC ","39150","2300","6.24","1084","36.12","6976","5.61","200","0.51"
"091340","S&K폴리텍 ","8540","70","0.83","716","11.93","6289","1.36","0","0.00"
"100840","S&TC ","19800","0","0.00","250","79.20","30849","0.64","0","0.00"
"064960","S&T모티브 ","43600","850","1.99","4005","10.89","49754","0.88","1200","2.75"
"003570","S&T중공업 ","6670","60","0.91","716","9.32","18284","0.36","200","3.00"
"036530","S&T홀딩스 ","15500","50","0.32","1701","9.11","40395","0.38","400","2.58"
"010950","S-Oil ","91900","-3400","-3.57","2216","41.47","55480","1.66","750","0.82"
"010955","S-Oil우 ","53300","-1100","-2.02",,,,,"775","1.45"
"019550","SBI인베스트먼트 ","714","-4","-0.56","16","44.63","514","1.39","0","0.00"
"034120","SBS ","21400","600","2.88","275","77.82","30678","0.70","0","0.00"
"101060","SBS미디어홀딩스 ","2070","25","1.22","81","25.56","5050","0.41","0","0.00"
"046140","SBS콘텐츠허브 ","5590","190","3.52","385","14.52","7273","0.77","75","1.34"
"036120","SCI평가정보 ","2595","55","2.17","44","58.98","473","5.49","0","0.00"
"099220","SDN ","3010","20","0.67","52","57.88","1604","1.88","0","0.00"
"036540","SFA반도체 ","4325","20","0.46","90","48.06","1890","2.29","0","0.00"
"255220","SG ","2240","5","0.22","299","7.49","1653","1.36","60","2.68"
"040610","SG&G ","1875","20","1.08",,,"7246","0.26","0","0.00"
"049470","SGA ","698","5","0.72",,,"841","0.83","0","0.00"
"184230","SGA솔루션즈 ","1155","0","0.00",,,"1113","1.04","0","0.00"
"004060","SG세계물산 ","936","32","3.54","33","28.36","973","0.96","0","0.00"
"001380","SG충방 ","1740","15","0.87","74","23.51","2826","0.62","0","0.00"
"002360","SH에너지화학 ","1030","10","0.98","21","49.05","932","1.11","23","2.23"
"009160","SIMPAC ","2965","20","0.68","1678","1.77","6649","0.45","60","2.02"
"123700","SJM ","3900","60","1.56","267","14.61","10107","0.39","100","2.56"
"025530","SJM홀딩스 ","3290","55","1.70","227","14.49","9797","0.34","150","4.56"
"034730","SK ","258000","-4000","-1.53","40310","6.40","234433","1.10","5000","1.94"
"307070","SK4호스팩 ","2035","-10","-0.49",,,,,"0","0.00"
"337450","SK5호스팩 ","2020","0","0.00",,,,,"0","0.00"
"011790","SKC ","50600","-400","-0.78","3404","14.86","40835","1.24","1000","1.98"
"057500","SKC 솔믹스 ","3725","-10","-0.27","399","9.34","1551","2.40","0","0.00"
"178920","SKC코오롱PI ","34800","-200","-0.57","1191","29.22","8810","3.95","830","2.39"
"018670","SK가스 ","83400","-1200","-1.42","6702","12.44","169993","0.49","3000","3.60"
"001740","SK네트웍스 ","5900","-40","-0.67","30","196.67","9410","0.63","120","2.03"
"001745","SK네트웍스우 ","77000","300","0.39",,,,,"145","0.19"
"006120","SK디스커버리 ","26400","250","0.96","3942","6.70","71067","0.37","600","2.27"
"006125","SK디스커버리우 ","16950","400","2.42",,,,,"650","3.83"
"210980","SK디앤디 ","29150","50","0.17","3237","9.01","18315","1.59","600","2.06"
"036490","SK머티리얼즈 ","181000","-4500","-2.43","11536","15.69","35670","5.07","3750","2.07"
"052260","SK바이오랜드 ","22500","1450","6.89","1003","22.43","9927","2.27","300","1.33"
"03473K","SK우 ","184000","-3000","-1.60",,,,,"5050","2.74"
"096770","SK이노베이션 ","146500","-3500","-2.33","18267","8.02","193402","0.76","8000","5.46"
"096775","SK이노베이션우 ","111000","-1000","-0.89",,,,,"8050","7.25"
"001510","SK증권 ","606","-1","-0.16","43","14.09","1136","0.53","10","1.65"
"001515","SK증권우 ","2840","30","1.07",,,,,"15","0.53"
"285130","SK케미칼 ","66700","2700","4.22","457","145.95","53061","1.26","400","0.60"
"28513K","SK케미칼우 ","31000","2200","7.64",,,,,"450","1.45"
"017670","SK텔레콤 ","234000","-4000","-1.68","44066","5.31","278291","0.84","10000","4.27"
"000660","SK하이닉스 ","94700","600","0.64","22255","4.26","64348","1.47","1500","1.58"
"048550","SM C&C ","1545","15","0.98",,,"1196","1.29","0","0.00"
"063440","SM Life Design ","1990","-40","-1.97",,,"1135","1.75","0","0.00"
"005610","SPC삼립 ","86200","-1000","-1.15","5199","16.58","36397","2.37","1004","1.16"
"011810","STX ","8190","180","2.25","471","17.39","3236","2.53","0","0.00"
"077970","STX엔진 ","6850","70","1.03","1213","5.65","7999","0.86","0","0.00"
"071970","STX중공업 ","3185","130","4.26",,,"5479","0.58","0","0.00"
"289080","SV인베스트먼트 ","1890","30","1.61","157","12.04","1115","1.70","120","6.35"
"084870","TBH글로벌 ","2830","80","2.91",,,"8795","0.32","0","0.00"
"002710","TCC스틸 ","2680","-40","-1.47","452","5.93","4867","0.55","80","2.99"
"089230","THE E&M ","874","-41","-4.48","199","4.39","277","3.16","0","0.00"
"161570","THE MIDONG ","2335","40","1.74",,,"2330","1.00","0","0.00"
"032540","TJ미디어 ","3320","0","0.00",,,"5594","0.59","0","0.00"
"048770","TPC ","4075","20","0.49","316","12.90","2290","1.78","25","0.61"
"246690","TS인베스트먼트 ","2615","45","1.75","185","14.14","1256","2.08","20","0.76"
"038340","UCI ","4065","-15","-0.37",,,"708","5.74","0","0.00"
"073570","WI ","9550","0","0.00",,,"2435","3.92","0","0.00"
"024070","WISCOM ","2770","110","4.14","69","40.14","7646","0.36","0","0.00"
"052300","W홀딩컴퍼니 ","379","-5","-1.30",,,"551","0.69","0","0.00"
"057030","YBM넷 ","3930","50","1.29","23","170.87","2579","1.52","100","2.54"
"037270","YG PLUS ","1385","15","1.09",,,"1628","0.85","0","0.00"
"040300","YTN ","2055","5","0.24","16","128.44","4479","0.46","20","0.97"
"051390","YW ","3745","-25","-0.66","235","15.94","6223","0.60","100","2.67"
"052220","iMBC ","2475","55","2.27",,,"2180","1.14","0","0.00"
"079940","가비아 ","8250","-30","-0.36","576","14.32","4640","1.78","30","0.36"
"078890","가온미디어 ","8420","170","2.06","361","23.32","9420","0.89","100","1.19"
"000500","가온전선 ","21950","-1350","-5.79","24","914.58","62301","0.35","600","2.73"
"192410","감마누 ","408","0","0.00",,,"1103","0.37","0","0.00"
"000860","강남제비스코 ","20500","150","0.74","5942","3.45","79596","0.26","550","2.68"
"217730","강스템바이오텍 ","8150","10","0.12",,,"2290","3.56","0","0.00"
"114190","강원 ","4180","370","9.71","130","32.15","3142","1.33","0","0.00"
"035250","강원랜드 ","29250","-350","-1.18","1467","19.94","16765","1.74","900","3.08"
"011420","갤럭시아에스엠 ","1510","25","1.68",,,"961","1.57","0","0.00"
"094480","갤럭시아컴즈 ","3525","160","4.75","133","26.50","2146","1.64","35","0.99"
"063080","게임빌 ","29700","-550","-1.82",,,"35689","0.83","0","0.00"
"039240","경남스틸 ","1800","15","0.84","215","8.37","3380","0.53","70","3.89"
"053950","경남제약 ","9700","-250","-2.51","327","29.66","2351","4.13","0","0.00"
"002100","경농 ","11500","150","1.32","310","37.10","8437","1.36","250","2.17"
"009450","경동나비엔 ","45350","-1250","-2.68","1961","23.13","21969","2.06","250","0.55"
"267290","경동도시가스 ","21250","0","0.00","5793","3.67","54333","0.39","875","4.12"
"012320","경동인베스트 ","36700","50","0.14","11998","3.06","164687","0.22","500","1.36"
"011040","경동제약 ","7860","-60","-0.76","222","35.41","7974","0.99","300","3.82"
"000050","경방 ","9580","300","3.23","740","12.95","25854","0.37","125","1.30"
"214390","경보제약 ","8230","-30","-0.36","549","14.99","6233","1.32","200","2.43"
"012610","경인양행 ","7810","70","0.90","331","23.60","5120","1.53","50","0.64"
"009140","경인전자 ","20300","-300","-1.46",,,"34788","0.58","250","1.23"
"024910","경창산업 ","1290","10","0.78",,,"3984","0.32","10","0.78"
"013580","계룡건설 ","20100","-150","-0.74","10423","1.93","43825","0.46","500","2.49"
"012200","계양전기 ","2930","65","2.27","280","10.46","5512","0.53","60","2.05"
"012205","계양전기우 ","6590","80","1.23",,,,,"65","0.99"
"004200","고려개발 ","8700","250","2.96",,,"7564","1.15","0","0.00"
"002140","고려산업 ","3525","165","4.91","160","22.03","3714","0.95","30","0.85"
"198440","고려시멘트 ","3100","25","0.81","149","20.81","2705","1.15","35","1.13"
"049720","고려신용정보 ","4950","10","0.20","336","14.73","1340","3.69","220","4.44"
"010130","고려아연 ","424000","-1000","-0.24","29841","14.21","331214","1.28","11000","2.59"
"002240","고려제강 ","20550","0","0.00","169","121.60","68200","0.30","350","1.70"
"014570","고려제약 ","7490","300","4.17","601","12.46","5709","1.31","100","1.34"
"098460","고영 ","104300","-1200","-1.14","3122","33.41","16501","6.32","650","0.62"
"038530","골드퍼시픽 ","1650","30","1.85",,,"1182","1.40","0","0.00"
"215000","골프존 ","67200","-1700","-2.47","3255","20.65","31061","2.16","1850","2.75"
"121440","골프존뉴딘홀딩스 ","3540","-5","-0.14",,,"11313","0.31","117","3.31"
"009290","광동제약 ","6660","10","0.15","551","12.09","7732","0.86","80","1.20"
"014200","광림 ","2230","5","0.22",,,"1548","1.44","0","0.00"
"017040","광명전기 ","2295","15","0.66","60","38.25","2078","1.10","0","0.00"
"017900","광전자 ","2155","0","0.00","126","17.10","3839","0.56","50","2.32"
"037710","광주신세계 ","166000","2000","1.22","28183","5.89","387910","0.43","3000","1.81"
"026910","광진실업 ","3940","200","5.35","42","93.81","4549","0.87","25","0.63"
"090150","광진윈텍 ","3370","-5","-0.15",,,"3597","0.94","50","1.48"
"267320","교보7호스팩 ","2020","-20","-0.98",,,,,"0","0.00"
"307280","교보8호스팩 ","2055","-5","-0.24",,,,,"0","0.00"
"331520","교보9호스팩 ","2035","-10","-0.49",,,,,"0","0.00"
"030610","교보증권 ","9170","-50","-0.54","2216","4.14","24484","0.37","350","3.82"
"053270","구영테크 ","1805","-15","-0.82","296","6.10","2577","0.70","30","1.66"
"007690","국도화학 ","46950","-100","-0.21","8056","5.83","84082","0.56","1500","3.19"
"005320","국동 ","1265","30","2.43","188","6.73","2970","0.43","0","0.00"
"066620","국보디자인 ","16950","-100","-0.59","1862","9.10","14480","1.17","280","1.65"
"043650","국순당 ","3225","-25","-0.77",,,"11872","0.27","260","8.06"
"006050","국영지앤엠 ","2375","415","21.17",,,"1483","1.60","0","0.00"
"060480","국일신동 ","5880","-40","-0.68","100","58.80","3715","1.58","50","0.85"
"078130","국일제지 ","6190","210","3.51",,,"479","12.92","0","0.00"
"002720","국제약품 ","4705","75","1.62","126","37.34","3735","1.26","30","0.64"
"204020","그리티 ","2830","40","1.43","286","9.90","3689","0.77","180","6.36"
"083420","그린케미칼 ","3400","-55","-1.59","107","31.78","4468","0.76","160","4.71"
"186230","그린플러스 ","11750","550","4.91","799","14.71","6648","1.77","0","0.00"
"014530","극동유화 ","3440","-5","-0.15","484","7.11","4586","0.75","160","4.65"
"204620","글로벌텍스프리 ","3865","135","3.62","226","17.10","1990","1.94","0","0.00"
"019660","글로본 ","3260","115","3.66","62","52.58","1000","3.26","0","0.00"
"032860","글로스퍼랩스 ","365","3","0.83",,,"256","1.43","0","0.00"
"014280","금강공업 ","3845","30","0.79","653","5.89","11452","0.34","100","2.60"
"014285","금강공업우 ","8460","100","1.20",,,,,"110","1.30"
"053260","금강철강 ","3580","25","0.70","313","11.44","5847","0.61","100","2.79"
"008870","금비 ","63200","-200","-0.32","8486","7.45","98534","0.64","1700","2.69"
"001570","금양 ","2350","-50","-2.08","533","4.41","1822","1.29","80","3.40"
"002990","금호산업 ","11500","0","0.00",,,"9808","1.17","500","4.35"
"002995","금호산업우 ","36850","-150","-0.41",,,,,"550","1.49"
"011780","금호석유 ","76000","-1500","-1.94","17597","4.32","70088","1.08","1350","1.78"
"011785","금호석유우 ","31850","-1050","-3.19",,,,,"1400","4.40"
"214330","금호에이치티 ","5800","-80","-1.36","632","9.18","7887","0.74","0","0.00"
"001210","금호전기 ","4360","70","1.63",,,"7070","0.62","0","0.00"
"073240","금호타이어 ","4160","-35","-0.83",,,"4919","0.85","0","0.00"
"036190","금화피에스시 ","29500","0","0.00","6615","4.46","36741","0.80","1300","4.41"
"049080","기가레인 ","1545","60","4.04",,,"1332","1.16","0","0.00"
"035460","기산텔레콤 ","2155","65","3.11",,,"1994","1.08","0","0.00"
"092440","기신정기 ","3880","105","2.78","516","7.52","8001","0.48","150","3.87"
"000270","기아차 ","42500","-1800","-4.06","2883","14.74","67208","0.63","900","2.12"
"024110","기업은행 ","11550","-250","-2.12","2531","4.56","31891","0.36","690","5.97"
"013700","까뮤이앤씨 ","1300","30","2.36","39","33.33","1319","0.99","20","1.54"
"308100","까스텔바작 ","9470","70","0.74","1869","5.07","10464","0.91","0","0.00"
"004540","깨끗한나라 ","2390","0","0.00",,,"4593","0.52","0","0.00"
"004545","깨끗한나라우 ","17700","50","0.28",,,,,"0","0.00"
"187790","나노 ","2060","30","1.48",,,"1956","1.05","20","0.97"
"074610","나노메딕스 ","7760","-30","-0.39",,,"1170","6.63","0","0.00"
"286750","나노브릭 ","11050","250","2.31","256","43.16","454","24.34","0","0.00"
"151910","나노스 ","4140","-10","-0.24",,,"264","15.68","0","0.00"
"121600","나노신소재 ","16850","150","0.90","717","23.50","8132","2.07","140","0.83"
"039860","나노엔텍 ","5730","110","1.96","129","44.42","1337","4.29","0","0.00"
"091970","나노캠텍 ","2195","25","1.15","55","39.91","3076","0.71","0","0.00"
"051490","나라엠앤디 ","4435","15","0.34","267","16.61","5539","0.80","70","1.58"
"190510","나무가 ","46400","-1400","-2.93","1301","35.66","10506","4.42","0","0.00"
"242040","나무기술 ","2955","110","3.87",,,"462","6.40","0","0.00"
"089600","나스미디어 ","32500","-850","-2.55","2161","15.04","15088","2.15","530","1.63"
"293580","나우IB ","4560","-15","-0.33","279","16.34","7238","0.63","150","3.29"
"138610","나이벡 ","11000","-100","-0.90",,,"1446","7.61","0","0.00"
"130580","나이스디앤비 ","8220","-40","-0.48","604","13.61","2935","2.80","150","1.82"
"036800","나이스정보통신 ","28700","50","0.17","3220","8.91","20385","1.41","420","1.46"
"082660","나인컴플렉스 ","1860","15","0.81",,,"1400","1.33","0","0.00"
"001260","남광토건 ","11350","50","0.44","582","19.50","4998","2.27","0","0.00"
"008350","남선알미늄 ","3335","105","3.25","228","14.63","1527","2.18","0","0.00"
"008355","남선알미우 ","34600","5400","18.49",,,,,"0","0.00"
"004270","남성 ","3200","50","1.59",,,"2295","1.39","25","0.78"
"003920","남양유업 ","437500","-2000","-0.46","2371","184.52","1002437","0.44","1000","0.23"
"003925","남양유업우 ","149500","1000","0.67",,,,,"1050","0.70"
"002070","남영비비안 ","20700","200","0.98",,,"17736","1.17","200","0.97"
"025860","남해화학 ","8120","-40","-0.49","175","46.40","8549","0.95","50","0.62"
"111710","남화산업 ","14700","350","2.44","236","62.29","6444","2.28","40","0.27"
"091590","남화토건 ","16600","500","3.11","50","332.00","10942","1.52","70","0.42"
"168330","내츄럴엔도텍 ","3595","0","0.00",,,"1603","2.24","0","0.00"
"253590","네오셈 ","1360","0","0.00","12","113.33","1894","0.72","0","0.00"
"212560","네오오토 ","4590","55","1.21","736","6.24","9846","0.47","60","1.31"
"095660","네오위즈 ","16950","0","0.00","1508","11.24","13619","1.24","0","0.00"
"042420","네오위즈홀딩스 ","14250","150","1.06","2312","6.16","34859","0.41","0","0.00"
