종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"037730","3R","KOSDAQ",,"16700","0","0.00","17000","17450","16650","85507","1455736250","38520888000","2306640"
"036360","3SOFT","KOSDAQ",,"2610","40","1.56","2590","2660","2570","30900","80778610","15225012180","5833338"
"005760","ACTS","KOSPI",,"1160","150","14.85","1030","1160","1025","10466130","11736671050","48922236720","42174342"
"001460","BYC","KOSPI",,"64000","6700","11.69","62600","64100","62500","1600","100320000","39975360000","624615"
"001465","BYC(1우)","KOSPI",,"32200","-1200","-3.59","34100","34100","32000","5560","180409500","6935397000","215385"
"019430","CBF기술투자","KOSDAQ",,"570","10","1.79","560","590","560","1997932","1148011130","23712000000","41600000"
"035760","CJ39쇼핑","KOSDAQ",,"38650","2700","7.51","36000","39300","35950","221528","8402180450","318625614150","8243871"
"051500","CJ푸드시스템","KOSDAQ",,"9380","230","2.51","9150","9380","9100","10207","94525950","87234000000","9300000"
"014820","EASTEL","KOSPI",,"3150","120","3.96","3000","3165","3000","541771","1682553500","75028464000","23818560"
"014825","EASTEL(1우)","KOSPI",,"1710","50","3.01","1665","1730","1660","26600","44892000","4537621800","2653580"
"014827","EASTEL(2우B)","KOSPI",,"7000","100","1.45","6800","7000","6710","2780","19103700","895020000","127860"
"037370","EG","KOSDAQ",,"3890","10","0.26","3920","3990","3840","15857","62155740","17505000000","4500000"
"001370","FNC코오롱","KOSPI",,"7320","520","7.65","6950","7450","6950","115300","829437100","84052690560","11482608"
"001375","FNC코오롱(1우)","KOSPI",,"4545","590","14.92","4545","4545","4545","15594","70874730","3293384265","724617"
"014040","GPS","KOSPI",,"2820","-5","-0.18","2750","2895","2710","264190","742977600","14867592720","5272196"
"014045","GPS(1우B)","KOSPI",,"6000","400","7.14","6000","6440","5530","506284","2951879200","7920000000","1320000"
"053870","GT&T","KOSDAQ",,"4140","80","1.97","4190","4350","4060","250734","1052585380","17802000000","4300000"
"004020","INI스틸","KOSPI",,"4010","60","1.52","3950","4035","3875","234920","936208050","487501983670","121571567"
"004025","INI스틸(1우B)","KOSPI",,"3370","-80","-2.32","3490","3490","3360","1330","4478400","3142177890","932397"
"017300","KDS","KOSPI",,"560","40","7.69","530","570","530","1195700","667271500","28904742160","51615611"
