종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","벤처기업부","4485","45","1.01","4550","4655","4475","402448","1832921960","183401821980","40892268"
"013340","AJS","KOSDAQ","중견기업부","605","-15","-2.42","634","634","605","261969","161351265","23139709065","38247453"
"068400","AJ렌터카","KOSPI",,"12600","250","2.02","12450","12850","12350","153578","1933645400","279043380000","22146300"
"006840","AK홀딩스","KOSPI",,"41000","50","0.12","41000","41400","40150","17780","726244500","477550001000","11647561"
"054620","AP시스템","KOSDAQ","우량기업부","9610","-250","-2.54","9990","10000","9610","707268","6924202690","220663503430","22961863"
"090470","AST젯텍","KOSDAQ","벤처기업부","3050","10","0.33","3040","3080","3020","13676","41645940","44523314400","14597808"
"138930","BS금융지주","KOSPI",,"16250","250","1.56","16100","16550","16000","1168222","19101670500","3142423358750","193379899"
"001460","BYC","KOSPI",,"185500","-2500","-1.33","188000","188000","185000","245","45605500","115866082500","624615"
"001465","BYC우","KOSPI",,"69600","0","0.00","69600","69600","69600","1","69600","14990796000","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","3035","-145","-4.56","3180","3180","2995","162424","496514930","53299428685","17561591"
"001040","CJ","KOSPI",,"117500","1000","0.86","116000","119000","115500","211062","24765656000","3412267210000","29040572"
"079160","CJ CGV","KOSPI",,"46500","3000","6.90","43550","46900","43550","406987","18745856900","984001054500","21161313"
"130960","CJ E&M","KOSDAQ","우량기업부","31500","1000","3.28","31550","32000","31200","509065","16080129800","1220060803500","38732089"
"000120","CJ대한통운","KOSPI",,"99600","-400","-0.40","101000","102500","99500","84944","8583156600","2272109462400","22812344"
"011150","CJ씨푸드","KOSPI",,"2415","-80","-3.21","2485","2485","2405","218721","533398465","86772816795","35930773"
"011155","CJ씨푸드1우","KOSPI",,"5580","-120","-2.11","5770","5770","5550","2320","12941100","1116000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","426100","11100","2.67","418900","426500","415400","21871","9185822800","2643892976500","6204865"
"001045","CJ우","KOSPI",,"39900","-700","-1.72","40600","40650","39800","3400","136862800","90182897700","2260223"
