종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"038710","ICM ","1110","0","0.00","72","15.42",,,"0","0.00"
"003560","IHQ ","3700","30","0.82",,,"1485","2.49","0","0.00"
"004020","INI스틸 ","10750","250","2.38","1642","6.55","18307","0.59","150","1.40"
"004025","INI스틸(1우B) ","5700","-50","-0.87",,,,,"150","2.63"
"036670","KCI ","1725","-25","-1.43","325","5.31",,,"0","0.00"
"009070","KCTC ","35600","0","0.00","3132","11.37","232002","0.15","750","2.11"
"054020","KDN스마텍 ","1390","25","1.83",,,,,"0","0.00"
"017300","KDS ","475","-10","-2.06",,,,,"0","0.00"
"006200","KEC ","40600","0","0.00","4363","9.31","36657","1.11","1000","2.46"
"046810","KEPS ","825","70","9.27",,,,,"0","0.00"
"001390","KG케미칼 ","480","15","3.23",,,,,"0","0.00"
"060720","KH바텍 ","47800","-50","-0.10","1916","24.95",,,"0","0.00"
"018590","KNC (락)","215","0","0.00",,,"641","0.34","0","0.00"
"030200","KT ","45300","700","1.57","7569","5.98","45031","1.01","860","1.90"
"033780","KT&G ","21150","450","2.17","2364","8.95","25767","0.82","1400","6.62"
"030210","KTB네트워크 ","3100","-40","-1.27",,,"10417","0.30","0","0.00"
"055810","KTC텔레콤 ","2150","10","0.47","419","5.13",,,"0","0.00"
"032390","KTF ","19700","600","3.14","2904","6.78",,,"0","0.00"
"036030","KTH ","7850","-100","-1.26",,,,,"0","0.00"
"060370","KT서브마린 ","6460","-40","-0.62","1178","5.48",,,"0","0.00"
"003550","LG ","8570","280","3.38","1466","5.85","16192","0.53","200","2.33"
"003555","LG(1우) ","5460","70","1.30",,,,,"250","4.58"
"017940","LG가스 ","20000","-600","-2.91","5999","3.33","48178","0.42","1250","6.25"
"006360","LG건설 ","17850","0","0.00","3225","5.53","18279","0.98","1000","5.60"
"016990","LG마이크론 ","66200","1800","2.80","5449","12.15",,,"0","0.00"
"010120","LG산전 ","12550","300","2.45","165","76.06","16607","0.76","0","0.00"
"001120","LG상사 ","7880","-120","-1.50","1552","5.08","9396","0.84","400","5.08"
"068870","LG생명과학 ","34000","900","2.72",,,"11688","2.91","0","0.00"
"068875","LG생명과학(1우) ","24900","950","3.97",,,,,"0","0.00"
"051900","LG생활건강 ","30950","-150","-0.48","2616","11.83","15108","2.05","1500","4.85"
"051905","LG생활건강(1우) ","17200","0","0.00",,,,,"1550","9.01"
"012990","LG석유화학 ","28900","1100","3.96","1623","17.81","10097","2.86","1250","4.33"
"035000","LG애드 ","21500","600","2.87","859","25.03","7781","2.76","1000","4.65"
"006260","LG전선 ","14700","-100","-0.68","2456","5.99","35222","0.42","1000","6.80"
"066570","LG전자 ","58600","0","0.00","1768","33.14","18764","3.12","1000","1.71"
"066575","LG전자(1우) ","26300","350","1.35",,,,,"1050","3.99"
"032710","LG카드 ","3500","455","14.94","4805","0.73","24240","0.14","1750","50.00"
"032640","LG텔레콤 ","3750","115","3.16","262","14.31",,,"0","0.00"
"005940","LG투자증권 ","9190","890","10.72","432","21.27","10821","0.85","250","2.72"
"005945","LG투자증권(1우) ","4260","315","7.98",,,,,"300","7.04"
"028150","LG홈쇼핑 ","60200","0","0.00","8379","7.18",,,"0","0.00"
"002550","LG화재 ","5490","-40","-0.72","1193","4.60","4333","1.27","200","3.64"
"051910","LG화학 ","56800","1800","3.27","5152","11.02","19236","2.95","1500","2.64"
"051915","LG화학(1우) ","25100","600","2.45",,,,,"1550","6.18"
"047420","LKFS ","985","105","11.93",,,,,"0","0.00"
"068150","MCS로직 ","5850","30","0.52","959","6.10",,,"0","0.00"
"035420","NHN ","137900","-300","-0.22","3995","34.52",,,"0","0.00"
"008260","NI테크 ","4955","105","2.16","920","5.39","7324","0.68","300","6.05"
"005490","POSCO ","166500","3500","2.15","13442","12.39","151781","1.10","3500","2.10"
"010950","S-Oil ","29600","1600","5.71","2297","12.89","20591","1.44","1875","6.33"
"010955","S-Oil(1우) ","18000","-100","-0.55",,,,,"1900","10.56"
"034120","SBS ","36700","-200","-0.54","3820","9.61","17328","2.12","1250","3.41"
"046140","SBSi ","11600","-100","-0.85","266","43.61",,,"0","0.00"
"009160","SIMPAC ","4000","-90","-2.20","42","95.24","11420","0.35","0","0.00"
"025530","SJM ","3970","-25","-0.63","479","8.29","3732","1.06","125","3.15"
"003600","SK ","26500","-900","-3.28","2595","10.21","49174","0.54","800","3.02"
"003605","SK(1우) ","11350","-50","-0.44",,,,,"850","7.49"
"011790","SKC ","14250","50","0.35","699","20.39","13161","1.08","500","3.51"
"018670","SK가스 ","16950","-450","-2.59","3685","4.60","35204","0.48","1250","7.37"
"001740","SK네트웍스 ","15300","-200","-1.29",,,,,"0","0.00"
"001745","SK네트웍스(1우) ","4750","-120","-2.46",,,,,"0","0.00"
"001510","SK증권 ","530","10","1.92",,,"1065","0.50","0","0.00"
"001515","SK증권(1우) ","700","-30","-4.11",,,,,"0","0.00"
"006120","SK케미칼 ","6290","-60","-0.94","1387","4.53","21576","0.29","300","4.77"
"006125","SK케미칼(1우) ","3040","-30","-0.98",,,,,"350","11.51"
"017670","SK텔레콤 ","210000","11000","5.53","17934","11.71","98019","2.14","1800","0.86"
"007050","SNG21 ","5060","60","1.20","1749","2.89","16837","0.30","150","2.96"
"036540","STS반도체 ","7400","-160","-2.12","443","16.70",,,"0","0.00"
"011810","STX ","8960","-190","-2.08","2391","3.75","10178","0.88","600","6.70"
"011815","STX(1우) ","13200","-200","-1.49",,,,,"720","5.45"
"067250","STX조선 ","16000","150","0.95","2134","7.50","11844","1.35","1250","7.81"
"016600","TG벤처 ","2675","105","4.09",,,,,"0","0.00"
"058690","TG인포넷 ","1335","-15","-1.11","163","8.19",,,"0","0.00"
"048770","TPC ","1385","35","2.59","287","4.83",,,"0","0.00"
"032620","UBCARE ","1275","-100","-7.27",,,,,"0","0.00"
"048760","VK ","1900","30","1.60","840","2.26",,,"0","0.00"
"033190","VON ","245","10","4.26",,,,,"0","0.00"
"024070","WISCOM ","2660","-20","-0.75","700","3.80","5527","0.48","200","7.52"
"016170","YBM서울 ","925","15","1.65","42","22.02",,,"0","0.00"
"040300","YTN ","1455","15","1.04",,,,,"0","0.00"
"054150","가드텍 ","380","10","2.70",,,,,"0","0.00"
"040610","가로수닷컴 ","535","0","0.00",,,,,"0","0.00"
"026260","가산전자 ","985","40","4.23",,,,,"0","0.00"
"042570","가야전자 ","1590","30","1.92",,,,,"0","0.00"
"030270","가희 ","6400","-50","-0.78","3785","1.69",,,"0","0.00"
"035250","강원랜드 ","14200","0","0.00","1033","13.75","2982","4.76","227","1.60"
"010460","개발리스 ","1245","20","1.63","1644","0.76","3058","0.41","0","0.00"
"056000","거원시스템 ","19000","0","0.00","853","22.27",,,"0","0.00"
"000860","건설화학 ","26200","50","0.19","13479","1.94","114667","0.23","1000","3.82"
"000800","경남기업 ","920","-15","-1.60","653","1.41","6538","0.14","0","0.00"
"000805","경남기업(1우B) (락)","5020","0","0.00",,,,,"0","0.00"
"001670","경남모직 ","1180","150","14.56","7557","0.16","6931","0.17","0","0.00"
"001675","경남모직(1우) ","3105","105","3.50",,,,,"0","0.00"
"039240","경남스틸 ","1830","-90","-4.69","329","5.56",,,"0","0.00"
"008020","경남에너지 ","1355","5","0.37","228","5.94","3020","0.45","100","7.38"
"002100","경농 ","8720","-10","-0.11","3428","2.54","52689","0.17","400","4.59"
"002105","경농(1우) ","204500","-2500","-1.21",,,,,"450","0.22"
"012320","경동가스 ","15000","-150","-0.99","4697","3.19","42966","0.35","1000","6.67"
"009450","경동보일러 ","15000","-100","-0.66","7576","1.98","43331","0.35","600","4.00"
"011040","경동제약 ","7590","40","0.53","1697","4.47",,,"0","0.00"
"000050","경방 ","41000","3900","10.51","1968","20.83","190034","0.22","500","1.22"
"012610","경인양행 ","12800","-200","-1.54","2071","6.18","27036","0.47","500","3.91"
"009140","경인전자 ","8010","-10","-0.12","377","21.25","26535","0.30","500","6.24"
"050120","경조산업 ","1355","-75","-5.24","90","15.06",,,"0","0.00"
"024910","경창산업 ","1180","-40","-3.28","379","3.11",,,"0","0.00"
"025880","경축 ","8490","50","0.59","2602","3.26",,,"0","0.00"
"013580","계룡건설 ","11500","300","2.68","3546","3.24","18100","0.64","600","5.22"
"012200","계양전기 ","1845","5","0.27","357","5.17","3423","0.54","100","5.42"
"012205","계양전기(1우) ","1365","0","0.00",,,,,"105","7.69"
"027840","고덴시 ","1850","-20","-1.07","100","18.50","2384","0.78","60","3.24"
"004200","고려개발 ","5450","30","0.55","945","5.77","13137","0.41","400","7.34"
"002140","고려산업 ","1585","40","2.59",,,"3030","0.52","0","0.00"
"011160","고려산업개발 ","2705","30","1.12","1062","2.55","24520","0.11","0","0.00"
"003660","고려시멘트 ","19200","1400","7.87","7513","2.56","30069","0.64","1000","5.21"
"049720","고려신용정보 ","2045","-45","-2.15",,,,,"0","0.00"
"010130","고려아연 ","32000","600","1.91","4187","7.64","33337","0.96","500","1.56"
"027440","고려전기 ","645","-5","-0.77",,,,,"0","0.00"
"002240","고려제강 ","14800","-50","-0.34","3668","4.03","54942","0.27","300","2.03"
"014570","고려제약 ","14200","350","2.53","2187","6.49",,,"0","0.00"
"002540","고제 ","520","-60","-10.34","118","4.41","519","1.00","0","0.00"
"003590","광덕물산 ","420","0","0.00",,,,,"0","0.00"
"003595","광덕물산(1우B) ","170","0","0.00",,,,,"0","0.00"
"009290","광동제약 ","1145","5","0.44","66","17.35","1940","0.59","20","1.75"
"014200","광림 ","4045","-90","-2.18",,,,,"0","0.00"
"017040","광명전기 ","710","30","4.41","33","21.52","1040","0.68","0","0.00"
"017900","광전자 ","3600","60","1.69","369","9.76","4201","0.86","85","2.36"
"037710","광주신세계 ","40500","-1400","-3.34","13570","2.98","44996","0.90","1000","2.47"
"026910","광진실업 ","11050","0","0.00","2862","3.86",,,"0","0.00"
"030610","교보증권 ","2850","80","2.89",,,"6802","0.42","0","0.00"
"053270","구영테크 ","2030","-10","-0.49","177","11.47",,,"0","0.00"
"007690","국도화학 ","12550","100","0.80","1666","7.53","23606","0.53","600","4.78"
"005320","국동 ","4120","20","0.49","152","27.11","24770","0.17","0","0.00"
"060000","국민은행 ","45400","750","1.68","4123","11.01","30511","1.49","1000","2.20"
"001140","국보 ","3570","-30","-0.83","545","6.55","21340","0.17","0","0.00"
"066620","국보디자인 ","3155","-215","-6.38","838","3.76",,,"0","0.00"
"043650","국순당 ","26100","-500","-1.88","1625","16.06",,,"0","0.00"
"006050","국영지앤엠 ","830","25","3.11",,,,,"0","0.00"
"007720","국제건설 ","335","5","1.52","620","0.54",,,"0","0.00"
"000680","국제상사 ","1780","-15","-0.84","744","2.39","2480","0.72","0","0.00"
"000685","국제상사(1우) ","4700","0","0.00",,,,,"0","0.00"
"002720","국제약품 ","5190","-10","-0.19","269","19.29","19076","0.27","350","6.74"
"053740","국제엘렉트릭 ","7980","380","5.00","454","17.58",,,"0","0.00"
"028300","국제정공 ","870","70","8.75",,,,,"0","0.00"
"028305","국제정공우 ","1120","85","8.21",,,,,"0","0.00"
"023670","국제통신 ","420","10","2.44",,,,,"0","0.00"
"008670","굿모닝신한증권 ","5570","70","1.27","68","81.91","5062","1.10","0","0.00"
"008675","굿모닝신한증권(1우) ","3010","5","0.17",,,,,"0","0.00"
"019010","그랜드백화점 ","3210","-130","-3.89","159","20.19",,,"0","0.00"
"070080","그로웰메탈 ","1425","65","4.78",,,,,"0","0.00"
"009220","그로웰전자 ","1550","60","4.03","21","73.81",,,"0","0.00"
"035780","그로웰텔레콤 ","385","15","4.05",,,,,"0","0.00"
"000470","그린화재보험 ","3895","-85","-2.14",,,"4259","0.91","0","0.00"
"015360","극동가스 ","12800","-150","-1.16","2239","5.72","35818","0.36","900","7.03"
"014530","극동유화 ","5050","-100","-1.94","1160","4.35","17072","0.30","500","9.90"
"006250","극동전선 ","17200","-50","-0.29","5286","3.25","37450","0.46","1000","5.81"
"010200","극동제혁 ","3550","0","0.00","826","4.30","8154","0.44","0","0.00"
"002250","근화제약 ","8980","-50","-0.55","1551","5.79","13389","0.67","500","5.57"
"002380","금강고려 ","108000","-1500","-1.37","17390","6.21","151540","0.71","4000","3.70"
"014280","금강공업 ","6530","0","0.00","4021","1.62","18701","0.35","500","7.66"
"014285","금강공업(1우) ","6630","0","0.00",,,,,"550","8.30"
"021320","금강종합건설 ","9150","-150","-1.61","4057","2.26",,,"0","0.00"
"053260","금강철강 ","1020","-10","-0.97","209","4.88",,,"0","0.00"
"010730","금강화섬 ","315","-10","-3.08",,,,,"0","0.00"
"008870","금비 ","29100","-250","-0.85","10781","2.70","43660","0.67","1000","3.44"
"001570","금양 ","345","5","1.47",,,"199","1.73","0","0.00"
"036090","금호미터텍 ","460","-10","-2.13","13","35.38",,,"0","0.00"
"002990","금호산업 ","2650","15","0.57",,,"14236","0.19","0","0.00"
"002995","금호산업(1우) ","1470","-30","-2.00",,,,,"0","0.00"
"011780","금호석유 ","5210","10","0.19","720","7.24","24147","0.22","0","0.00"
"011785","금호석유(1우) ","2310","-65","-2.74",,,,,"0","0.00"
"001210","금호전기 ","40000","1250","3.23","475","84.21","18604","2.15","150","0.38"
"010050","금호종금 ","1720","45","2.69",,,"5971","0.29","0","0.00"
"036190","금화피에스시 ","1615","-85","-5.00","465","3.47",,,"0","0.00"
"064720","기가텔레콤 ","1735","40","2.36","388","4.47",,,"0","0.00"
"019930","기라정보통신 (락)","200","0","0.00",,,,,"0","0.00"
"004790","기륭전자 ","2740","-15","-0.54",,,,,"0","0.00"
"006070","기린 ","840","20","2.44",,,"581","1.45","0","0.00"
"035460","기산텔레콤 ","1640","10","0.61",,,,,"0","0.00"
"000270","기아차 ","11400","500","4.59","1743","6.54","10499","1.09","250","2.19"
"001430","기아특수강 ","10950","1310","13.59",,,"145360","0.08","0","0.00"
"024110","기업은행 ","6790","190","2.88","1275","5.33","10606","0.64","350","5.15"
"071360","나노하이텍 ","3350","-20","-0.59","311","10.77",,,"0","0.00"
"051490","나라엠앤디 ","1680","0","0.00","358","4.69",,,"0","0.00"
"065910","나래시스템 ","1190","25","2.15","235","5.06",,,"0","0.00"
"036850","나리지*온 ","1195","25","2.14",,,,,"0","0.00"
"014990","나산 ","9500","1000","11.76","16530","0.57",,,"0","0.00"
"036800","나이스 ","1015","10","1.00","206","4.93",,,"0","0.00"
"014590","나자인 ","6550","140","2.18","468","14.00","36896","0.18","500","7.63"
"001260","남광토건 ","2375","5","0.21","374","6.35","1941","1.22","0","0.00"
"001265","남광토건(1우B) (락)","15200","0","0.00",,,,,"0","0.00"
"008350","남선알미늄 ","1890","0","0.00","292","6.47","5000","0.38","0","0.00"
"008355","남선알미늄(1우) ","4550","30","0.66",,,,,"0","0.00"
"069470","남선홈웨어 ","380","-5","-1.30",,,"619","0.61","0","0.00"
"004270","남성 ","5720","70","1.24","791","7.23","22857","0.25","400","6.99"
"033220","남성알미늄 ","32000","3000","10.34","6134","5.22",,,"0","0.00"
"003020","남양 ","2405","310","14.80",,,"11629","0.21","0","0.00"
"003920","남양유업 ","300000","0","0.00","48316","6.21","439873","0.68","850","0.28"
"003925","남양유업(1우) ","90500","2000","2.26",,,,,"900","0.99"
"002070","남영L&F ","24750","-50","-0.20","9463","2.62","85516","0.29","1500","6.06"
"001950","남한제지 ","3075","75","2.50","727","4.23","24565","0.13","300","9.76"
"001955","남한제지(1우) ","2430","-35","-1.42",,,,,"350","14.40"
"025860","남해화학 ","2280","140","6.54",,,"5355","0.43","60","2.63"
"004250","내쇼날푸라스 ","6890","40","0.58","1695","4.06","17744","0.39","500","7.26"
"004255","내쇼날푸라스(1우) ","6710","720","12.02",,,,,"550","8.20"
"032800","네모 ","780","5","0.65",,,,,"0","0.00"
"037540","네스테크 ","585","5","0.86",,,,,"0","0.00"
"042510","네오웨이브 ","845","-5","-0.59","92","9.18",,,"0","0.00"
"042420","네오위즈 ","48400","-1350","-2.71","1054","45.92",,,"0","0.00"
"017680","네티션닷컴 ","23200","-100","-0.43","24985","0.93",,,"0","0.00"
"033640","네패스 ","9410","-90","-0.95",,,,,"0","0.00"
"033430","넥사이언 ","1810","190","11.73",,,,,"0","0.00"
"003050","넥상스코리아 ","1320","-20","-1.49","199","6.63","2828","0.47","90","6.82"
"019430","넥서스투자 ","565","-75","-11.72",,,,,"0","0.00"
"005720","넥센 ","8980","-70","-0.77","6276","1.43","48092","0.19","350","3.90"
"005725","넥센(1우) ","5350","0","0.00",,,,,"400","7.48"
"002350","넥센타이어 ","12650","350","2.85","2744","4.61","18342","0.69","450","3.56"
"002355","넥센타이어(1우B) ","6500","0","0.00",,,,,"500","7.69"
"038990","넥스콘테크 ","3720","95","2.62",,,,,"0","0.00"
"037220","넥스텔 ","550","0","0.00",,,,,"0","0.00"
"033280","넷시큐어테크 ","415","5","1.22",,,,,"0","0.00"
"047730","넷웨이브 ","865","-55","-5.98",,,,,"0","0.00"
"037010","넷컴스토리지 ","200","5","2.56",,,,,"0","0.00"
"005250","녹십자 ","25400","-100","-0.39","2135","11.90","43741","0.58","1500","5.91"
"005255","녹십자(1우) (락)","16700","0","0.00",,,,,"1550","9.28"
"005257","녹십자(2우B) ","16000","250","1.59",,,,,"1500","9.38"
"006280","녹십자상아 ","25000","300","1.21","1004","24.90","6933","3.61","0","0.00"
"004370","농심 ","240500","1500","0.63","15104","15.92","140999","1.71","1500","0.62"
"072710","농심홀딩스 ","36150","-1050","-2.82",,,,,"0","0.00"
"054050","농우바이오 ","2180","-10","-0.46","474","4.60",,,"0","0.00"
"040160","누리텔레콤 ","3910","-135","-3.34","67","58.36",,,"0","0.00"
"008320","누보텍 ","475","25","5.56",,,,,"0","0.00"
"025690","뉴런네트 ","1500","-20","-1.32",,,,,"0","0.00"
"060260","뉴보텍 ","2200","70","3.29","443","4.97",,,"0","0.00"
"060300","뉴소프트기술 ","1450","0","0.00",,,,,"0","0.00"
"012340","뉴인텍 ","495","10","2.06",,,,,"0","0.00"
"049180","뉴테크맨 ","2730","30","1.11","49","55.71",,,"0","0.00"
"053290","능률영어사 ","3575","105","3.03","636","5.62",,,"0","0.00"
"023430","니트젠테크 ","960","-15","-1.54",,,,,"0","0.00"
"039560","다산네트웍스 ","6380","170","2.74",,,,,"0","0.00"
"043710","다스텍 ","730","0","0.00","90","8.11",,,"0","0.00"
"023590","다우기술 ","2060","20","0.98","99","20.81","4184","0.49","0","0.00"
"032190","다우데이타 ","750","0","0.00",,,,,"0","0.00"
"035720","다음 ","52800","-500","-0.94","199","265.33",,,"0","0.00"
"009280","다함이텍 ","10300","-200","-1.90","2329","4.42","36983","0.28","250","2.43"
"040670","단암전자통신 ","1750","-5","-0.28",,,,,"0","0.00"
"015590","대경기계 ","5300","100","1.92",,,"22149","0.24","0","0.00"
"037640","대경테크노스 ","4655","340","7.88",,,,,"0","0.00"
"016710","대구가스 ","18250","-450","-2.41","2052","8.89","46198","0.40","1500","8.22"
"006370","대구백화점 ","7870","70","0.90","3076","2.56","29869","0.26","550","6.99"
"006375","대구백화점(1우) ","95100","-4900","-4.90",,,,,"600","0.63"
"005270","대구은행 ","5810","40","0.69","1027","5.66","5540","1.05","250","4.30"
"004130","대덕GDS ","11100","-100","-0.89","1148","9.67","10838","1.02","300","2.70"
"004135","대덕GDS(1우) ","4830","30","0.63",,,,,"305","6.31"
"004137","대덕GDS(2우B) ","7280","90","1.25",,,,,"300","4.12"
"008060","대덕전자 ","11450","-400","-3.38","647","17.70","7596","1.51","300","2.62"
"012510","대동 ","870","20","2.35",,,"1168","0.74","0","0.00"
"000490","대동공업 ","4050","10","0.25",,,"35979","0.11","250","6.17"
"020400","대동금속 ","4560","-430","-8.62",,,,,"0","0.00"
"008830","대동기어 ","6060","-90","-1.46","386","15.70",,,"0","0.00"
"048470","대동스틸 ","1355","15","1.12","275","4.93",,,"0","0.00"
"008110","대동전자 ","2245","0","0.00","775","2.90","7472","0.30","40","1.78"
"004780","대륙제관 ","5690","30","0.53","2496","2.28",,,"0","0.00"
"000210","대림산업 ","43800","1800","4.29","3437","12.74","41338","1.06","700","1.60"
"000215","대림산업(1우) ","17700","1050","6.31",,,,,"750","4.24"
"003960","대림수산 ","4195","195","4.88",,,"1526","2.75","0","0.00"
"003965","대림수산(1우) ","15900","-2800","-14.97",,,,,"0","0.00"
"005750","대림요업 ","2065","-75","-3.50","841","2.46","4341","0.48","120","5.81"
"017650","대림제지 ","825","0","0.00","413","2.00",,,"0","0.00"
"006570","대림통상 ","3560","-10","-0.28","489","7.28","9082","0.39","130","3.65"
"027700","대백쇼핑 ","1475","115","8.46",,,,,"0","0.00"
"036490","대백신소재 ","23600","-150","-0.63","119","198.32",,,"0","0.00"
"026970","대백저축은행 ","1360","50","3.82","1135","1.20",,,"0","0.00"
"001680","대상 ","4065","-35","-0.85",,,"12280","0.33","80","1.97"
"001685","대상(1우) ","1890","0","0.00",,,,,"90","4.76"
"001687","대상(2우B) ","2500","-20","-0.79",,,,,"80","3.20"
"036580","대상사료 ","770","0","0.00","305","2.52","2733","0.28","50","6.49"
"036585","대상사료(1우B) ","840","10","1.20",,,,,"50","5.95"
"031990","대선조선 ","15250","-400","-2.56",,,,,"0","0.00"
"036480","대성미생물 ","21950","-500","-2.23","3308","6.64",,,"0","0.00"
"005620","대성산업 ","18000","-150","-0.83","7238","2.49","84886","0.21","600","3.33"
"025440","대성엘텍 ","885","-25","-2.75","119","7.44",,,"0","0.00"
"019570","대신개발금융 ","2260","0","0.00",,,,,"0","0.00"
"020180","대신정보통신 ","300","0","0.00",,,,,"0","0.00"
"003540","대신증권 ","17950","450","2.57","547","32.82","17266","1.04","500","2.79"
"003545","대신증권(1우) ","8700","150","1.75",,,,,"550","6.32"
"000380","대아건설 ","2500","-15","-0.60","898","2.78",,,"0","0.00"
"009940","대아리드선 ","1650","30","1.85",,,"3210","0.51","0","0.00"
"009190","대양금속 ","1295","50","4.02","49","26.43","2602","0.50","30","2.32"
"033030","대양이앤씨 ","5000","10","0.20",,,,,"0","0.00"
"006580","대양제지 ","4545","-55","-1.20","1878","2.42",,,"0","0.00"
"014160","대영포장 ","110","-5","-4.35","14","7.86","355","0.31","0","0.00"
"047040","대우건설 ","5590","20","0.36","733","7.63","7026","0.80","150","2.68"
"047050","대우인터내셔 ","7200","-100","-1.37","863","8.34","2988","2.41","0","0.00"
"064960","대우정밀 ","15900","400","2.58","146","108.90","5142","3.09","0","0.00"
"042660","대우조선해양 ","15550","250","1.63","1323","11.75","5678","2.74","0","0.00"
"042670","대우종합기계 ","9750","-10","-0.10","601","16.22","5469","1.78","0","0.00"
"006800","대우증권 ","4370","120","2.82",,,"6548","0.67","0","0.00"
"006805","대우증권(1우) ","2190","40","1.86",,,,,"0","0.00"
"004550","대우차판매 ","7930","360","4.76","2016","3.93","23928","0.33","450","5.67"
"004555","대우차판매(1우) ","4580","105","2.35",,,,,"500","10.92"
"003090","대웅 ","6700","-90","-1.33","736","9.10","20382","0.33","500","7.46"
"069620","대웅제약 ","20450","-300","-1.45",,,"13978","1.46","0","0.00"
"016890","대웅화학 ","2695","-5","-0.19","778","3.46",,,"0","0.00"
"028040","대원SCN ","355","5","1.43","98","3.62",,,"0","0.00"
"000430","대원강업 ","15300","-100","-0.65","2578","5.93","22629","0.68","500","3.27"
"005710","대원산업 ","25300","250","1.00","10319","2.45",,,"0","0.00"
"060280","대원씨아이 ","2330","80","3.56",,,,,"0","0.00"
"048910","대원씨앤에이 ","7980","300","3.91","495","16.12",,,"0","0.00"
"006340","대원전선 ","2090","95","4.76","695","3.01","9227","0.23","0","0.00"
"006345","대원전선(1우) ","1610","-20","-1.23",,,,,"0","0.00"
"006347","대원전선(2우B) ","6190","490","8.60",,,,,"0","0.00"
"003220","대원제약 ","13200","200","1.54","1940","6.80","16768","0.79","325","2.46"
"024890","대원화성 ","2845","-65","-2.23",,,"12690","0.22","0","0.00"
"001190","대유 ","325","0","0.00","82","3.96","1551","0.21","15","4.62"
"002880","대유디엠씨 ","540","-40","-6.90",,,"3","180.00","0","0.00"
"003310","대주산업 ","1860","-40","-2.11","300","6.20",,,"0","0.00"
"065500","대진공업 ","1200","30","2.56","250","4.80",,,"0","0.00"
"065690","대진디엠피 ","11550","-100","-0.86","937","12.33",,,"0","0.00"
"012800","대창공업 ","3500","-20","-0.57","960","3.65","12406","0.28","300","8.57"
"012805","대창공업(1우) (락)","240000","0","0.00",,,,,"350","0.15"
"015230","대창단조 ","3195","75","2.40",,,"13143","0.24","0","0.00"
"026870","대한가스 ","13600","-350","-2.51","2101","6.47","29815","0.46","1250","9.19"
"054670","대한뉴팜 ","1600","20","1.27","229","6.99",,,"0","0.00"
"041500","대한바이오 ","270","5","1.89",,,,,"0","0.00"
"001070","대한방직 ","17500","0","0.00","19471","0.90","58988","0.30","0","0.00"
"023910","대한약품 ","2355","35","1.51","248","9.50",,,"0","0.00"
"006650","대한유화 ","8980","630","7.54","1218","7.37","44909","0.20","500","5.57"
"007480","대한은박지 ","9280","90","0.98","2077","4.47","43830","0.21","400","4.31"
