종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ","중견기업부","2775","245","9.68","2530","2895","2530","179413","494684335","37366862400","13465536"
"060310","3S","KOSDAQ","중견기업부","24000","-1100","-4.38","25200","25200","23200","369150","8898463650","937467672000","39061153"
"900010","3노드디지탈","KOSDAQ","외국기업(소속부없음)","900","-12","-1.32","914","924","890","229132","207457650","54124666200","60138518"
"038120","AD모터스","KOSDAQ","중견기업부","406","17","4.37","390","406","390","1503540","595361851","36370113360","89581560"
"013340","AJS","KOSDAQ","벤처기업부","1130","5","0.44","1150","1170","1125","1465843","1679105550","42463202150","37578055"
"054620","AP시스템","KOSDAQ","벤처기업부","13600","600","4.62","13150","13600","13000","812500","10874445600","292929393600","21538926"
"090470","AST젯텍","KOSDAQ","벤처기업부","5130","130","2.60","5030","5160","4910","97681","490956435","38748716280","7553356"
"138930","BS금융지주","KOSPI",,"10650","-400","-3.62","10950","11100","10650","365486","3941277000","2059495924350","193379899"
"048550","BT&I","KOSDAQ","중견기업부","702","6","0.86","700","737","685","1830","1284233","23177615292","33016546"
"001460","BYC","KOSPI",,"154000","0","0.00","154000","154000","152000","34","5220500","96190710000","624615"
"001465","BYC우","KOSPI",,"69500","700","1.02","68800","70400","68100","7","481900","14969257500","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","2725","-25","-0.91","2730","2755","2645","58610","157440295","43188554975","15849011"
"001040","CJ","KOSPI",,"77000","0","0.00","76700","77500","75500","85909","6568178100","2232388851000","28992063"
"079160","CJ CGV","KOSPI",,"26650","0","0.00","26650","26700","26200","30396","808060900","549455255700","20617458"
"130960","CJ E&M","KOSDAQ","우량기업부","30400","100","0.33","30450","31000","30150","263900","8039051750","1153058745600","37929564"
"011150","CJ씨푸드","KOSPI",,"2900","200","7.41","2850","2910","2765","1765252","5002406865","104199241700","35930773"
"011155","CJ씨푸드1우","KOSPI",,"8990","100","1.12","9190","9190","8770","110","1003500","1798000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","261000","3000","1.16","257000","264300","256600","35464","9214403300","1619052165000","6203265"
"001045","CJ우","KOSPI",,"19450","-50","-0.26","19700","19700","19400","4209","82094050","43961337350","2260223"
"097950","CJ제일제당","KOSPI",,"295000","5500","1.90","291500","298500","291000","31424","9304651500","3858274615000","13078897"
"097955","CJ제일제당 우","KOSPI",,"67100","0","0.00","67400","68000","66900","1049","70642800","89070754300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","25650","650","2.60","25200","25700","24750","2690","68605100","276991785000","10798900"
"023460","CNH","KOSDAQ","우량기업부","1390","10","0.72","1380","1415","1340","52919","72218800","51708000000","37200000"
"065770","CS","KOSDAQ","벤처기업부","9000","40","0.45","9070","9070","8870","195138","1748176540","108000000000","12000000"
"000590","CS홀딩스","KOSPI",,"36250","850","2.40","38000","38000","35500","280","10319000","41849972500","1154482"
"050470","CT&T","KOSDAQ","관리종목(소속부없음)","377","0","0.00","0","0","0","0","0","10331288019","27403947"
"056340","CU전자","KOSDAQ","중견기업부","315","23","7.88","297","321","292","4693040","1430949257","16233885990","51536146"
"139130","DGB금융지주","KOSPI",,"12450","-450","-3.49","12700","12900","12400","85432","1070972400","1668961767300","134053154"
"068790","DMS","KOSDAQ","우량기업부","5680","170","3.09","5500","5790","5400","760917","4267305610","112960562640","19887423"
"069730","DSR제강","KOSPI",,"3340","20","0.60","3310","3380","3310","6943","23175370","48096000000","14400000"
"009730","DS제강","KOSDAQ","중견기업부","644","41","6.80","603","649","603","268745","168595791","12866173320","19978530"
"017940","E1","KOSPI",,"52700","-400","-0.75","53300","53600","52500","3861","204424500","361522000000","6860000"
"037370","EG","KOSDAQ","중견기업부","67000","3800","6.01","63200","67200","61200","1148224","74403761300","502500000000","7500000"
"080220","EMLSI","KOSDAQ","벤처기업부","3930","60","1.55","3860","3995","3805","316835","1232847270","82610525700","21020490"
"079190","EMW","KOSDAQ","벤처기업부","2675","345","14.81","2330","2675","2330","281728","734457595","33602387000","12561640"
"007700","F&F","KOSPI",,"6640","-60","-0.90","6550","6690","6550","361","2375540","102256000000","15400000"
