종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"012610","경인양행 ","12900","300","2.38","296","43.58",,,"400","3.10"
"009140","경인전자 ","10600","100","0.95","869","12.20",,,"500","4.72"
"024910","경창산업 ","1730","130","8.13","247","7.00",,,"0","0.00"
"025880","경축 ","12100","400","3.42","3789","3.19",,,"0","0.00"
"002050","경향건설 ","600","15","2.56",,,,,"0","0.00"
"002055","경향건설(1우) ","670","-20","-2.90",,,,,"0","0.00"
"013580","계룡건설 ","4710","-380","-7.47","1506","3.13",,,"500","10.62"
"011840","계몽사 ","1850","240","14.91",,,,,"0","0.00"
"012200","계양전기 ","1210","-60","-4.72","325","3.72",,,"75","6.20"
"012205","계양전기(1우) ","1010","0","0.00",,,,,"80","7.92"
"027840","고덴시 ","1515","5","0.33","227","6.67",,,"60","3.96"
"004200","고려개발 ","3150","-360","-10.26","3718","0.85",,,"400","12.70"
"002140","고려산업 ","2230","165","7.99",,,,,"0","0.00"
"011160","고려산업개발 ","645","80","14.16",,,,,"0","0.00"
"003660","고려시멘트 ","7710","610","8.59",,,,,"0","0.00"
"010130","고려아연 ","11500","-100","-0.86","2478","4.64",,,"500","4.35"
"009070","고려운수 ","29300","50","0.17","4676","6.27",,,"900","3.07"
"027440","고려전기 ","1400","150","12.00",,,,,"0","0.00"
"002240","고려제강 ","98500","4800","5.12","29626","3.32",,,"1500","1.52"
"014570","고려제약 ","19400","750","4.02","1272","15.25",,,"0","0.00"
"002540","고제 ","4015","85","2.16",,,,,"0","0.00"
"004460","고합 ","1105","140","14.51",,,,,"0","0.00"
"004465","고합(1우) ","1130","45","4.15",,,,,"0","0.00"
"007800","골드금고 ","1845","145","8.53","951","1.94",,,"0","0.00"
"033880","골드뱅크 ","1120","120","12.00","80","14.00",,,"0","0.00"
"023800","공화 ","2320","-20","-0.85","410","5.66",,,"150","6.47"
"003590","광덕물산 ","5350","695","14.93",,,,,"0","0.00"
"009290","광동제약 ","830","5","0.61",,,,,"0","0.00"
"014200","광림특장차 ","5400","-160","-2.88","2705","2.00",,,"0","0.00"
"017040","광명전기 ","1670","-45","-2.62",,,,,"0","0.00"
"017900","광전자 ","3970","25","0.63","722","5.50",,,"87","2.19"
"005770","광주은행 (락)","500","0","0.00",,,,,"0","0.00"
"026910","광진실업 ","17500","100","0.57","2520","6.94",,,"0","0.00"
"030610","교보증권 ","2030","70","3.57","2133","0.95",,,"0","0.00"
"007690","국도화학 ","14050","1800","14.69","1672","8.40",,,"500","3.56"
"005320","국동 ","8350","340","4.24","3811","2.19",,,"500","5.99"
"023130","국민은행 ","17000","-100","-0.58","388","43.81",,,"50","0.29"
"023135","국민은행(1우B) (락)","0","0","0.00",,,,,"50","0.00"
"031150","국민카드 ","30500","-700","-2.24","788","38.71",,,"0","0.00"
"001140","국보 ","6540","-10","-0.15","437","14.97",,,"500","7.65"
"043650","국순당 ","10100","-250","-2.42","3268","3.09",,,"0","0.00"
"006050","국영글라스 ","4100","-50","-1.20","958","4.28",,,"0","0.00"
"000680","국제상사 ","1065","30","2.90",,,,,"0","0.00"
"000685","국제상사(1우) (락)","74400","0","0.00",,,,,"0","0.00"
"002720","국제약품 ","8000","200","2.56","700","11.43",,,"100","1.25"
"028300","국제정공 ","2550","270","11.84",,,,,"0","0.00"
"007720","국제종건 ","810","80","10.96","3068","0.26",,,"0","0.00"
"000470","국제화재 ","2710","350","14.83",,,,,"0","0.00"
"000475","국제화재(1우) ","2410","245","11.32",,,,,"0","0.00"
"008670","굿모닝증권 ","3815","220","6.12","1209","3.16",,,"0","0.00"
"008675","굿모닝증권(1우) ","2520","200","8.62",,,,,"0","0.00"
"019010","그랜드백화점 ","2180","110","5.31","9467","0.23",,,"0","0.00"
"015360","극동가스 ","8030","20","0.25","3345","2.40",,,"500","6.23"
"000980","극동건설 ","4300","45","1.06",,,,,"0","0.00"
"000985","극동건설(1우) ","8010","190","2.43",,,,,"0","0.00"
"014530","극동유화 ","10050","-150","-1.47","2027","4.96",,,"750","7.46"
"006250","극동전선 ","19750","-650","-3.19","2181","9.06",,,"600","3.04"
"010200","극동제혁 ","3930","80","2.08","339","11.59",,,"0","0.00"
"002250","근화제약 ","24400","2500","11.42","1867","13.07",,,"0","0.00"
"002380","금강고려 ","44000","-1000","-2.22","13376","3.29",,,"1250","2.84"
"014280","금강공업 ","1030","80","8.42",,,,,"0","0.00"
"014285","금강공업(1우) ","1035","135","15.00",,,,,"0","0.00"
"010730","금강화섬 ","510","-15","-2.86",,,,,"0","0.00"
"008870","금비 ","9300","300","3.33","1854","5.02",,,"500","5.38"
"001570","금양 ","2200","100","4.76","214","10.28",,,"50","2.27"
"036090","금호미터텍 ","11900","200","1.71","1169","10.18",,,"0","0.00"
"002990","금호산업 ","1665","-35","-2.06","2007","0.83",,,"250","15.02"
"002995","금호산업(1우) ","1175","-25","-2.08",,,,,"300","25.53"
"011780","금호석유 ","2385","-115","-4.60","3555","0.67",,,"300","12.58"
"011785","금호석유(1우) ","1935","35","1.84",,,,,"350","18.09"
"001210","금호전기 ","5100","-50","-0.97",,,,,"0","0.00"
"010050","금호종금 ","660","25","3.94","179","3.69",,,"0","0.00"
"014740","금호케미칼 (락)","2745","0","0.00","3269","0.84",,,"250","9.11"
"014745","금호케미칼(1우) (락)","4770","0","0.00",,,,,"300","6.29"
"036190","금화피에스시 ","1520","10","0.66","1363","1.12",,,"0","0.00"
"019930","기라정보통신 ","2150","70","3.37","850","2.53",,,"0","0.00"
"004790","기륭전자 ","1120","120","12.00","75","14.93",,,"0","0.00"
"006070","기린 ","2350","145","6.58",,,,,"0","0.00"
"035460","기산텔레콤 ","3040","180","6.29","618","4.92",,,"0","0.00"
"019550","기술투자 ","2610","-20","-0.76","585","4.46",,,"0","0.00"
"000270","기아차 ","6680","-120","-1.76","493","13.55",,,"0","0.00"
"001430","기아특수강 ","670","40","6.35",,,,,"0","0.00"
"024110","기업은행 ","3720","-150","-3.88","723","5.15",,,"0","0.00"
"036850","나리지*온 ","3060","70","2.34","339","9.03",,,"0","0.00"
"039310","나모 ","8400","790","10.38","340","24.71",,,"0","0.00"
"014990","나산 ","1890","40","2.16",,,,,"0","0.00"
"036800","나이스 ","17450","1200","7.38","496","35.18",,,"0","0.00"
"014590","나자인 ","14200","200","1.43","6059","2.34",,,"250","1.76"
"001260","남광토건 ","1150","150","15.00","753","1.53",,,"0","0.00"
"001265","남광토건(1우B) (락)","15200","0","0.00",,,,,"0","0.00"
"008350","남선알미늄 ","2015","260","14.81",,,,,"0","0.00"
"008355","남선알미늄(1우) ","21000","300","1.45",,,,,"0","0.00"
"004270","남성 ","4800","-100","-2.04","752","6.38",,,"350","7.29"
"033220","남성알미늄 ","45700","1850","4.22","769","59.43",,,"0","0.00"
"032030","남성정밀 ","1730","20","1.17","119","14.54",,,"0","0.00"
"003020","남양 ","7320","-380","-4.94",,,,,"0","0.00"
"003920","남양유업 ","254000","2000","0.79","94485","2.69",,,"850","0.33"
"003925","남양유업(1우) (락)","165000","0","0.00",,,,,"900","0.55"
"001950","남한제지 ","3065","65","2.17","825","3.72",,,"250","8.16"
"001955","남한제지(1우) ","6550","850","14.91",,,,,"300","4.58"
"025860","남해화학 ","1720","-10","-0.58","710","2.42",,,"200","11.63"
"004250","내쇼날푸라스 ","5080","660","14.93","335","15.16",,,"200","3.94"
"004255","내쇼날푸라스(1우) ","5170","670","14.89",,,,,"250","4.84"
"037540","네스테크 ","7150","-650","-8.33","441","16.21",,,"0","0.00"
"042510","네오웨이브 ","3300","0","0.00","230","14.35",,,"0","0.00"
"042420","네오위즈 ","5290","90","1.73","569","9.30",,,"0","0.00"
"017680","네티션닷컴 ","12200","1300","11.93","3667","3.33",,,"0","0.00"
"002350","넥센타이어 ","4220","-180","-4.09","16154","0.26",,,"300","7.11"
"002355","넥센타이어(1우B) ","2850","-150","-5.00",,,,,"350","12.28"
"037220","넥스텔 ","4460","50","1.13","151","29.54",,,"0","0.00"
"037010","넷컴스토리지 ","2170","30","1.40","227","9.56",,,"0","0.00"
"005250","녹십자 ","32100","-50","-0.16","2986","10.75",,,"750","2.34"
"005255","녹십자(1우) ","15900","-450","-2.75",,,,,"800","5.03"
"005257","녹십자(2우B) ","19800","850","4.49",,,,,"200","1.01"
"004370","농심 ","44900","-100","-0.22","10775","4.17",,,"1250","2.78"
"040160","누리텔레콤 ","8100","-330","-3.91","782","10.36",,,"0","0.00"
"025690","뉴런네트 ","1120","60","5.66",,,,,"0","0.00"
"014080","뉴맥스 ","315","25","8.62",,,,,"0","0.00"
"022780","뉴비전벤처 ","3090","-200","-6.08","217","14.24",,,"0","0.00"
"012340","뉴인텍 ","1770","60","3.51","176","10.06",,,"0","0.00"
"017170","닉소텔레콤 ","2810","85","3.12","165","17.03",,,"50","1.78"
"015150","다산 ","17300","800","4.85",,,,,"0","0.00"
"037200","다산씨앤아이 ","1370","90","7.03","146","9.38",,,"0","0.00"
"039560","다산인터네트 ","20000","-800","-3.85","1062","18.83",,,"0","0.00"
"023590","다우기술 ","3170","85","2.76","289","10.97",,,"100","3.15"
"032190","다우데이타 ","1320","90","7.32","158","8.35",,,"0","0.00"
"035720","다음 ","18400","1950","11.85","1087","16.93",,,"0","0.00"
"009280","다함이텍 ","12000","-650","-5.14","2519","4.76",,,"100","0.83"
"040670","단암전자통신 ","27300","-300","-1.09","3399","8.03",,,"0","0.00"
"033780","담배인삼공사 ","18000","-200","-1.10","1661","10.84",,,"1250","6.94"
"015590","대경기계 ","15850","2050","14.86","777","20.40",,,"250","1.58"
"037640","대경테크노스 ","11550","750","6.94","1566","7.38",,,"0","0.00"
"016710","대구가스 ","12700","-50","-0.39","6006","2.11",,,"500","3.94"
"006370","대구백화점 ","3360","-40","-1.18","4364","0.77",,,"0","0.00"
"006375","대구백화점(1우) ","184000","0","0.00",,,,,"0","0.00"
"005270","대구은행 ","1620","10","0.62","258","6.28",,,"0","0.00"
"001110","대농 ","1030","-60","-5.50",,,,,"0","0.00"
"004130","대덕GDS ","6350","80","1.28","1346","4.72",,,"10","0.16"
"004135","대덕GDS(1우) ","3050","-165","-5.13",,,,,"15","0.49"
"004137","대덕GDS(2우B) ","4060","-280","-6.45",,,,,"30","0.74"
"008060","대덕전자 ","10100","50","0.50","719","14.05",,,"10","0.10"
"012510","대동 ","6010","-40","-0.66","1195","5.03",,,"250","4.16"
"000490","대동공업 ","5290","110","2.12","1798","2.94",,,"450","8.51"
"020400","대동금속 ","17400","1000","6.10","1384","12.57",,,"0","0.00"
"008830","대동기어 ","9330","760","8.87","580","16.09",,,"0","0.00"
"008110","대동전자 ","2510","-10","-0.40","1025","2.45",,,"50","1.99"
"004780","대륙제관 ","7770","20","0.26","1862","4.17",,,"0","0.00"
"016160","대륭정밀 ","5900","50","0.85","658","8.97",,,"0","0.00"
"000210","대림산업 ","4975","-65","-1.29","4346","1.14",,,"350","7.04"
"000215","대림산업(1우) ","2640","-160","-5.71",,,,,"400","15.15"
"003960","대림수산 ","5190","60","1.17","2093","2.48",,,"100","1.93"
"003965","대림수산(1우) ","35600","4600","14.84",,,,,"150","0.42"
"005750","대림요업 ","3850","500","14.93","353","10.91",,,"250","6.49"
"017650","대림제지 ","16500","1750","11.86","145","113.79",,,"0","0.00"
"006570","대림통상 ","5800","0","0.00","2033","2.85",,,"600","10.34"
"027700","대백쇼핑 ","2000","150","8.11",,,,,"0","0.00"
"026970","대백신금 ","3940","420","11.93",,,,,"0","0.00"
"036490","대백신소재 ","2840","110","4.03","267","10.64",,,"0","0.00"
"008320","대붕전선 ","16650","2150","14.83",,,,,"0","0.00"
"001680","대상 ","1140","0","0.00","616","1.85",,,"10","0.88"
"001685","대상(1우) ","820","-30","-3.53",,,,,"15","1.83"
"001687","대상(2우B) ","850","-10","-1.16",,,,,"10","1.18"
"036580","대상사료 ","830","5","0.61","130","6.38",,,"18","2.17"
"036585","대상사료(1우B) ","915","45","5.17",,,,,"18","1.97"
"031990","대선조선 ","23100","-500","-2.12","1280","18.05",,,"0","0.00"
"004110","대선주조 ","1330","-20","-1.48",,,,,"0","0.00"
"036480","대성미생물 ","133000","3500","2.70","5952","22.35",,,"0","0.00"
"005620","대성산업 ","17650","150","0.86","5399","3.27",,,"600","3.40"
"025440","대성엘텍 ","1540","40","2.67","230","6.70",,,"0","0.00"
"003050","대성전선 ","1920","20","1.05","142","13.52",,,"50","2.60"
"019570","대신개발금융 ","3850","-150","-3.75","2672","1.44",,,"0","0.00"
"020180","대신정보통신 ","880","60","7.32","65","13.54",,,"0","0.00"
"003540","대신증권 ","6700","-60","-0.89","7246","0.92",,,"1500","22.39"
"003545","대신증권(1우) ","3260","55","1.72",,,,,"1550","47.55"
"000380","대아건설 ","2800","160","6.06","1255","2.23",,,"0","0.00"
"009940","대아리드선 ","5230","0","0.00","222","23.56",,,"0","0.00"
"013250","대양금고 ","2225","290","14.99",,,,,"0","0.00"
"009190","대양금속 ","635","5","0.79","107","5.93",,,"60","9.45"
"033030","대양이앤씨 ","3250","120","3.83","404","8.04",,,"0","0.00"
"006580","대양제지 ","4790","140","3.01","84","57.02",,,"0","0.00"
"038810","대영에이브이 ","3840","410","11.95","993","3.87",,,"0","0.00"
"014160","대영포장 ","850","15","1.80",,,,,"0","0.00"
"003810","대우 (락)","190","0","0.00",,,,,"0","0.00"
"007410","대우전자 ","400","0","0.00",,,,,"0","0.00"
"009320","대우전자부품 ","2250","125","5.88",,,,,"0","0.00"
"000200","대우중공업 (락)","720","0","0.00",,,,,"0","0.00"
"000205","대우중공업(1우) (락)","710","0","0.00",,,,,"0","0.00"
"006800","대우증권 ","6150","290","4.95",,,,,"0","0.00"
"006805","대우증권(1우) ","3325","180","5.72",,,,,"0","0.00"
"004550","대우차판매 ","1060","45","4.43",,,,,"0","0.00"
"004555","대우차판매(1우) ","1000","35","3.63",,,,,"0","0.00"
"005060","대우통신 ","1050","35","3.45",,,,,"0","0.00"
"003090","대웅제약 ","8750","70","0.81","910","9.62",,,"125","1.43"
"016890","대웅화학 ","5170","90","1.77","414","12.49",,,"0","0.00"
"028040","대원SCN ","1980","190","10.61","40","49.50",,,"0","0.00"
"000430","대원강업 ","2880","-20","-0.69","205","14.05",,,"0","0.00"
"005710","대원산업 ","7350","350","5.00","1282","5.73",,,"0","0.00"
"006340","대원전선 ","3800","310","8.88",,,,,"0","0.00"
"006345","대원전선(1우) ","7080","920","14.94",,,,,"0","0.00"
"006347","대원전선(2우B) ","27900","2900","11.60",,,,,"0","0.00"
"003220","대원제약 ","18750","250","1.35","7692","2.44",,,"600","3.20"
"003190","대원제지 ","12950","-350","-2.63",,,,,"0","0.00"
"024890","대원화성 ","8500","230","2.78","1745","4.87",,,"750","8.82"
"001190","대유 ","510","-10","-1.92","17","30.00",,,"50","9.80"
"003110","대일화학 ","8280","1080","15.00",,,,,"0","0.00"
"035870","대정크린 ","1870","70","3.89","208","8.99",,,"0","0.00"
"003310","대주산업 ","6000","240","4.17","3037","1.98",,,"0","0.00"
"012800","대창공업 ","3615","-85","-2.30","867","4.17",,,"250","6.92"
"012805","대창공업(1우) (락)","224500","0","0.00",,,,,"300","0.13"
"015230","대창단조 ","4800","500","11.63","852","5.63",,,"400","8.33"
"026870","대한가스 ","11450","450","4.09","2114","5.42",,,"400","3.49"
"001070","대한방직 ","36000","2100","6.19",,,,,"0","0.00"
"009050","대한알미늄 ","3040","75","2.53",,,,,"0","0.00"
"023910","대한약품 ","35500","-3100","-8.03","1770","20.06",,,"0","0.00"
"006650","대한유화 ","9700","100","1.04","2798","3.47",,,"750","7.73"
"007480","대한은박지 ","9200","-170","-1.81","1671","5.51",,,"750","8.15"
"003690","대한재보험 ","6600","0","0.00","3055","2.16",,,"250","3.79"
"001440","대한전선 ","6390","-100","-1.54","1514","4.22",,,"750","11.74"
"001790","대한제당 ","10700","-300","-2.73","3749","2.85",,,"750","7.01"
"001795","대한제당(1우) ","6150","-130","-2.07",,,,,"800","13.01"
"001797","대한제당(2우B) ","27000","750","2.86",,,,,"750","2.78"
"001130","대한제분 ","34550","100","0.29","14573","2.37",,,"1500","4.34"
"000120","대한통운 ","2380","310","14.98","769","3.09",,,"0","0.00"
"004540","대한펄프 ","4800","550","12.94","1615","2.97",,,"250","5.21"
"004545","대한펄프(1우) ","2175","135","6.62",,,,,"300","13.79"
"003490","대한항공 ","7150","430","6.40","3665","1.95",,,"250","3.50"
"003495","대한항공(1우) ","3825","-75","-1.92",,,,,"300","7.84"
"003497","대한항공(2우B) ","6400","20","0.31",,,,,"250","3.91"
"005880","대한해운 ","3145","-15","-0.47","1577","1.99",,,"50","1.59"
"003830","대한화섬 ","18450","650","3.65","4209","4.38",,,"1000","5.42"
"000400","대한화재 ","3290","-80","-2.37",,,,,"0","0.00"
"016090","대현 ","3410","160","4.92",,,,,"0","0.00"
"026230","대현테크 ","1200","120","11.11","110","10.91",,,"0","0.00"
"001980","대호 ","2460","-30","-1.20",,,,,"0","0.00"
"037250","대흥멀티통신 ","1730","10","0.58","85","20.35",,,"0","0.00"
"045380","더존디지털 ","7780","-80","-1.02","461","16.88",,,"0","0.00"
"004830","덕성 ","3470","170","5.15","296","11.72",,,"50","1.44"
"004835","덕성(1우) ","1295","-15","-1.15",,,,,"55","4.25"
"004837","덕성(2우B) ","3600","-280","-7.22",,,,,"0","0.00"
"024900","덕양산업 ","28400","2250","8.60","638","44.51",,,"350","1.23"
"015940","데이콤 ","33950","-1050","-3.00","768","44.21",,,"0","0.00"
"013650","데코 ","9620","-180","-1.84","2542","3.78",,,"0","0.00"
"039850","델타정보통신 ","3060","60","2.00","125","24.48",,,"0","0.00"
"027710","도드람사료 ","970","30","3.19","203","4.78",,,"0","0.00"
"036180","도원텔레콤 ","1600","170","11.89","158","10.13",,,"0","0.00"
"004420","동국무역 ","1825","-75","-3.95",,,,,"0","0.00"
"005160","동국산업 ","1940","-50","-2.51","695","2.79",,,"0","0.00"
"001620","동국실업 ","15200","1400","10.14","701","21.68",,,"250","1.64"
"001230","동국제강 ","2300","-40","-1.71","957","2.40",,,"250","10.87"
"023450","동남합성 ","8920","-280","-3.04","1155","7.72",,,"400","4.48"
"037020","동미테크 ","3470","370","11.94","84","41.31",,,"0","0.00"
"004140","동방 ","2560","50","1.99","608","4.21",,,"0","0.00"
"007590","동방아그로 ","2700","100","3.85","787","3.43",,,"50","1.85"
"007595","동방아그로(1우) (락)","162500","0","0.00",,,,,"55","0.03"
"007390","동보중공업 ","1200","120","11.11","49","24.49",,,"0","0.00"
"005960","동부건설 ","2550","-180","-6.59","304","8.39",,,"250","9.80"
"005965","동부건설(1우) ","1820","-90","-4.71",,,,,"300","16.48"
"012030","동부정밀 ","5590","-140","-2.44","9459","0.59",,,"500","8.94"
"016380","동부제강 ","2270","-80","-3.40","1922","1.18",,,"250","11.01"
"016385","동부제강(1우) ","1665","-60","-3.48",,,,,"300","18.02"
"016610","동부증권 ","2460","155","6.72","3214","0.77",,,"750","30.49"
"000990","동부한농 ","6600","-70","-1.05","1447","4.56",,,"500","7.58"
"005830","동부화재 ","1300","80","6.56","1234","1.05",,,"75","5.77"
"001400","동산씨앤지 ","405","5","1.25",,,,,"0","0.00"
"031960","동산진흥 ","11400","1000","9.62","1206","9.45",,,"0","0.00"
"026960","동서 ","23750","-1050","-4.23","6096","3.90",,,"0","0.00"
"010780","동서산업 ","1710","220","14.77",,,,,"0","0.00"
"002470","동성 ","175","10","6.06",,,,,"0","0.00"
"002210","동성제약 ","4375","-55","-1.24","521","8.40",,,"150","3.43"
"008260","동성철강 ","2430","315","14.89",,,,,"0","0.00"
"005190","동성화학 ","7180","-180","-2.45","1352","5.31",,,"900","12.53"
"012270","동신 ","390","0","0.00",,,,,"0","0.00"
"025950","동신건설 ","49000","2000","4.26","3061","16.01",,,"0","0.00"
"009730","동신에스엔티 ","790","80","11.27","170","4.65",,,"0","0.00"
"006600","동신제약 ","6850","550","8.73",,,,,"0","0.00"
"006605","동신제약(1우) ","7770","1010","14.94",,,,,"0","0.00"
"000280","동아건설 ","2840","370","14.98",,,,,"0","0.00"
"030710","동아금고 ","700","-10","-1.41","2385","0.29",,,"750","107.14"
"012760","동아정기 ","3500","165","4.95",,,,,"0","0.00"
"000640","동아제약 ","13200","0","0.00","1733","7.62",,,"600","4.55"
"007340","동아타이어 ","23400","0","0.00","6504","3.60",,,"1500","6.41"
"001780","동양강철 ","6210","-290","-4.46","70371","0.09",,,"0","0.00"
"001785","동양강철(1우) ","4100","-40","-0.97",,,,,"0","0.00"
"001787","동양강철(2우B) ","11400","400","3.64",,,,,"0","0.00"
"005900","동양고속 ","3890","-260","-6.27","4896","0.79",,,"250","6.43"
"013570","동양기전 ","5960","380","6.81","2044","2.92",,,"500","8.39"
"023020","동양매직 ","4460","10","0.22","977","4.56",,,"0","0.00"
"001520","동양메이저 ","1985","5","0.25","3522","0.56",,,"50","2.52"
"001525","동양메이저(1우) ","1155","15","1.32",,,,,"100","8.66"
"001527","동양메이저(2우B) ","1300","-5","-0.38",,,,,"300","23.08"
"002900","동양물산 ","5180","-60","-1.15","1992","2.60",,,"150","2.90"
"036270","동양반도체 ","6160","210","3.53","230","26.78",,,"0","0.00"
"027390","동양백화점 ","2445","90","3.82",,,,,"0","0.00"
"002710","동양석판 ","7060","50","0.71","2577","2.74",,,"500","7.08"
"030790","동양시스템즈 ","8840","-110","-1.23","2082","4.25",,,"0","0.00"
"038990","동양알엔디 ","4670","0","0.00","1493","3.13",,,"0","0.00"
"004510","동양에레베이 ","6890","90","1.32","1032","6.68",,,"0","0.00"
"001800","동양제과 ","18000","1000","5.88","4493","4.01",,,"400","2.22"
"008980","동양종금 ","1280","35","2.81","1177","1.09",,,"400","31.25"
"008985","동양종금(1우) ","1140","60","5.56",,,,,"450","39.47"
"003470","동양증권 ","2260","160","7.62","3603","0.63",,,"250","11.06"
"003475","동양증권(1우) ","1600","105","7.02",,,,,"300","18.75"
"008970","동양철관 ","870","30","3.57",,,,,"0","0.00"
"008975","동양철관(1우) ","12200","-1300","-9.63",,,,,"0","0.00"
"007150","동양텔레콤 ","3130","80","2.62","649","4.82",,,"0","0.00"
"020070","동양토탈 (락)","1890","200","11.83",,,,,"0","0.00"
"020075","동양토탈우선 (락)","141000","14500","11.46",,,,,"0","0.00"
"000060","동양화재 ","3420","120","3.64","3973","0.86",,,"750","21.93"
