종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률
"003605","SK(1우) ","8150","-50","-0.61",,,,,"650","7.98"
"011790","SKC ","11900","0","0.00","172","69.19",,,"0","0.00"
"018670","SK가스 ","12000","-200","-1.64","1948","6.16",,,"1250","10.42"
"001740","SK글로벌 ","8600","140","1.65","616","13.96",,,"150","1.74"
"001745","SK글로벌(1우) ","4015","-25","-0.62",,,,,"200","4.98"
"001510","SK증권 ","2470","80","3.35","16","154.38",,,"0","0.00"
"001515","SK증권(1우) ","4150","0","0.00",,,,,"0","0.00"
"006120","SK케미칼 ","7170","170","2.43","1094","6.55",,,"350","4.88"
"006125","SK케미칼(1우) ","4010","-40","-0.99",,,,,"400","9.98"
"017670","SK텔레콤 ","272500","4500","1.68","10899","25.00",,,"540","0.20"
"007050","SNG21 ","11700","0","0.00","206","56.80",,,"150","1.28"
"036540","STS반도체 ","5890","630","11.98","981","6.00",,,"0","0.00"
"011810","STX ","3530","-35","-0.98","178","19.83",,,"0","0.00"
"011815","STX(1우) (락)","45500","4450","10.84",,,,,"0","0.00"
"016600","TG벤처 ","4000","90","2.30","2140","1.87",,,"0","0.00"
"048770","TPC ","3300","110","3.45","299","11.04",,,"0","0.00"
"033190","VON ","2140","-40","-1.83","16","133.75",,,"0","0.00"
"024070","WISCOM ","3000","-80","-2.60","1652","1.82",,,"150","5.00"
"016170","YBM서울 ","2970","110","3.85","306","9.71",,,"0","0.00"
"040300","YTN ","3120","50","1.63","27","115.56",,,"0","0.00"
"008780","i 인프라 ","1290","60","4.88","233","5.54",,,"0","0.00"
"054150","가드텍 ","29600","1600","5.71","1209","24.48",,,"0","0.00"
"040610","가로수닷컴 ","2610","10","0.38","317","8.23",,,"0","0.00"
"042570","가야전자 ","7300","100","1.39","550","13.27",,,"0","0.00"
"017050","가오닉스 ","3730","280","8.12",,,,,"0","0.00"
"030270","가희 ","14300","50","0.35","1584","9.03",,,"0","0.00"
"009840","갑을 ","825","25","3.13",,,,,"0","0.00"
"035250","강원랜드 ","140000","7500","5.66","2062","67.90",,,"0","0.00"
"010460","개발리스 ","1100","0","0.00",,,,,"0","0.00"
"000860","건설화학 ","19600","0","0.00","4898","4.00",,,"750","3.83"
"012720","건영 ","2460","230","10.31",,,,,"0","0.00"
"001390","경기화학 ","1840","-10","-0.54","2355","0.78",,,"0","0.00"
"000800","경남기업 ","3205","25","0.79","1010","3.17",,,"0","0.00"
"000805","경남기업(1우B) (락)","36250","0","0.00",,,,,"0","0.00"
"021930","경남리스 ","2900","220","8.21","2541","1.14",,,"0","0.00"
"001670","경남모직 ","1145","15","1.33","292","3.92",,,"0","0.00"
"001675","경남모직(1우) ","1250","70","5.93",,,,,"0","0.00"
"039240","경남스틸 ","2640","50","1.93","273","9.67",,,"0","0.00"
"008020","경남에너지 ","1170","-15","-1.27","310","3.77",,,"75","6.41"
"006610","경남은행 (락)","525","0","0.00",,,,,"0","0.00"
"002100","경농 ","10800","300","2.86","2405","4.49",,,"400","3.70"
"002105","경농(1우) ","300000","0","0.00",,,,,"450","0.15"
"012320","경동가스 ","13550","-450","-3.21","4094","3.31",,,"750","5.54"
"009450","경동보일러 ","15100","-200","-1.31","2732","5.53",,,"500","3.31"
"011040","경동제약 ","8110","-90","-1.10","2179","3.72",,,"0","0.00"
"000050","경방 ","22300","-100","-0.45","1487","15.00",,,"750","3.36"
"009220","경방기계 ","29200","1800","6.57","1180","24.75",,,"0","0.00"
"012610","경인양행 ","15100","-200","-1.31","1052","14.35",,,"500","3.31"
"009140","경인전자 ","8130","130","1.63","1101","7.38",,,"100","1.23"
"024910","경창산업 ","1740","-10","-0.57","390","4.46",,,"0","0.00"
"025880","경축 ","12100","50","0.41","1379","8.77",,,"0","0.00"
"002050","경향건설 ","9780","1270","14.92",,,,,"0","0.00"
"002055","경향건설(1우) ","26900","2900","12.08",,,,,"0","0.00"
"013580","계룡건설 ","8970","-30","-0.33","1846","4.86",,,"500","5.57"
"011840","계몽사 ","2090","5","0.24","390","5.36",,,"0","0.00"
"012200","계양전기 ","1530","60","4.08","274","5.58",,,"60","3.92"
"012205","계양전기(1우) ","1760","75","4.45",,,,,"65","3.69"
"027840","고덴시 ","2210","215","10.78","317","6.97",,,"60","2.71"
"004200","고려개발 ","7600","10","0.13","2933","2.59",,,"400","5.26"
"002140","고려산업 ","1945","105","5.71","307","6.34",,,"0","0.00"
"011160","고려산업개발 (락)","275","0","0.00",,,,,"0","0.00"
"003660","고려시멘트 ","18200","2350","14.83","10431","1.74",,,"0","0.00"
"010130","고려아연 ","20050","50","0.25","489","41.00",,,"500","2.49"
"009070","고려운수 ","34900","-1100","-3.06","2029","17.20",,,"500","1.43"
"027440","고려전기 ","1600","30","1.91",,,,,"0","0.00"
"002240","고려제강 ","19800","-200","-1.00","2698","7.34",,,"250","1.26"
"014570","고려제약 ","14700","350","2.44","3538","4.15",,,"0","0.00"
"002540","고제 (락)","1170","0","0.00",,,,,"0","0.00"
"004460","고합 (락)","545","0","0.00",,,,,"0","0.00"
"004465","고합(1우) (락)","855","0","0.00",,,,,"0","0.00"
"007800","골드금고 ","1255","80","6.81",,,,,"0","0.00"
"033880","골드뱅크 ","940","100","11.90",,,,,"0","0.00"
"003590","광덕물산 ","4060","160","4.10",,,,,"0","0.00"
"003595","광덕물산(1우B) ","3945","140","3.68",,,,,"0","0.00"
"009290","광동제약 ","1150","25","2.22",,,,,"0","0.00"
"014200","광림특장차 ","5270","90","1.74","106","49.72",,,"0","0.00"
"017040","광명전기 ","1585","205","14.86",,,,,"0","0.00"
"017900","광전자 ","4570","595","14.97","1033","4.42",,,"90","1.97"
"005770","광주은행 (락)","500","0","0.00",,,,,"0","0.00"
"026910","광진실업 ","13450","250","1.89","2661","5.05",,,"0","0.00"
"030610","교보증권 ","4880","130","2.74","329","14.83",,,"0","0.00"
"007690","국도화학 ","12400","-50","-0.40","1306","9.49",,,"600","4.84"
"005320","국동 ","6870","-30","-0.43","1413","4.86",,,"500","7.28"
"060000","국민은행 ","51500","1700","3.41","3907","13.18",,,"553","1.07"
"031150","국민카드 ","54900","4900","9.80","4577","11.99",,,"0","0.00"
"001140","국보 ","6380","300","4.93","895","7.13",,,"150","2.35"
"043650","국순당 ","31100","900","2.98","1671","18.61",,,"0","0.00"
"006050","국영지앤엠 ","2170","20","0.93","652","3.33",,,"0","0.00"
"000680","국제상사 ","1255","105","9.13","34833","0.04",,,"0","0.00"
"000685","국제상사(1우) ","14700","1200","8.89",,,,,"0","0.00"
"002720","국제약품 ","7110","50","0.71","595","11.95",,,"100","1.41"
"028300","국제정공 ","2350","40","1.73","12543","0.19",,,"0","0.00"
"007720","국제종건 ","490","20","4.26",,,,,"0","0.00"
"023670","국제통신 ","16900","150","0.90","2420","6.98",,,"0","0.00"
"000470","국제화재 ","905","-15","-1.63",,,,,"0","0.00"
"000475","국제화재(1우) ","1000","20","2.04",,,,,"0","0.00"
"008670","굿모닝증권 ","6080","320","5.56","407","14.94",,,"0","0.00"
"008675","굿모닝증권(1우) ","4710","115","2.50",,,,,"0","0.00"
"019010","그랜드백화점 ","2640","90","3.53","290","9.10",,,"0","0.00"
"015360","극동가스 ","12400","-400","-3.13","2901","4.27",,,"1000","8.06"
"000980","극동건설 ","6790","10","0.15",,,,,"0","0.00"
"000985","극동건설(1우) ","40150","0","0.00",,,,,"0","0.00"
"014530","극동유화 ","7600","-40","-0.52","739","10.28",,,"750","9.87"
"006250","극동전선 ","22000","250","1.15","2446","8.99",,,"600","2.73"
"010200","극동제혁 ","5400","200","3.85",,,,,"0","0.00"
"002250","근화제약 ","26500","400","1.53","3047","8.70",,,"500","1.89"
"002380","금강고려 ","121500","12500","11.47","8562","14.19",,,"2750","2.26"
"014280","금강공업 ","7010","-340","-4.63","241","29.09",,,"0","0.00"
"014285","금강공업(1우) ","5750","350","6.48",,,,,"0","0.00"
"021320","금강종합건설 ","16900","100","0.60","3387","4.99",,,"0","0.00"
"010730","금강화섬 ","500","15","3.09","5499","0.09",,,"0","0.00"
"008870","금비 ","22550","0","0.00","4435","5.08",,,"600","2.66"
"001570","금양 ","940","10","1.08",,,,,"0","0.00"
"036090","금호미터텍 ","2320","100","4.50","108","21.48",,,"0","0.00"
"002990","금호산업 ","2200","20","0.92",,,,,"0","0.00"
"002995","금호산업(1우) ","1335","-15","-1.11",,,,,"0","0.00"
"011780","금호석유 ","2675","35","1.33",,,,,"300","11.21"
"011785","금호석유(1우) ","1925","-25","-1.28",,,,,"350","18.18"
"001210","금호전기 ","14000","1800","14.75",,,,,"0","0.00"
"010050","금호종금 ","1035","25","2.48",,,,,"0","0.00"
"036190","금화피에스시 ","2860","30","1.06","1027","2.78",,,"0","0.00"
"019930","기라정보통신 ","2080","65","3.23","386","5.39",,,"75","3.61"
"004790","기륭전자 ","1340","70","5.51",,,,,"0","0.00"
"006070","기린 ","3270","0","0.00",,,,,"0","0.00"
"035460","기산텔레콤 ","2860","210","7.92","357","8.01",,,"0","0.00"
"000270","기아차 ","9200","340","3.84","743","12.38",,,"0","0.00"
"001430","기아특수강 ","755","15","2.03",,,,,"0","0.00"
"024110","기업은행 ","8080","90","1.13","927","8.72",,,"0","0.00"
"051490","나라엠앤디 ","2330","10","0.43","568","4.10",,,"0","0.00"
"036850","나리지*온 ","2930","310","11.83","257","11.40",,,"0","0.00"
"039310","나모 ","10750","50","0.47","556","19.33",,,"0","0.00"
"014990","나산 ","3790","135","3.69","21113","0.18",,,"0","0.00"
"036800","나이스 ","14300","0","0.00","448","31.92",,,"0","0.00"
"014590","나자인 ","14500","0","0.00","4220","3.44",,,"750","5.17"
"001260","남광토건 ","5050","220","4.55","460","10.98",,,"0","0.00"
"001265","남광토건(1우B) (락)","15200","0","0.00",,,,,"0","0.00"
"008350","남선알미늄 ","2990","390","15.00","10623","0.28",,,"0","0.00"
"008355","남선알미늄(1우) ","7590","990","15.00",,,,,"0","0.00"
"004270","남성 ","4370","-130","-2.89","531","8.23",,,"250","5.72"
"033220","남성알미늄 ","38400","300","0.79","824","46.60",,,"0","0.00"
"003020","남양 ","5180","-220","-4.07","41067","0.13",,,"0","0.00"
"003920","남양유업 ","325000","0","0.00","103946","3.13",,,"900","0.28"
"003925","남양유업(1우) ","213000","0","0.00",,,,,"950","0.45"
"001950","남한제지 ","4490","220","5.15",,,,,"150","3.34"
"001955","남한제지(1우) ","3640","85","2.39",,,,,"200","5.49"
"025860","남해화학 ","2245","-5","-0.22","131","17.14",,,"120","5.35"
"004250","내쇼날푸라스 ","7110","-180","-2.47","1290","5.51",,,"450","6.33"
"004255","내쇼날푸라스(1우) ","6080","-170","-2.72",,,,,"500","8.22"
"037540","네스테크 ","2560","60","2.40","211","12.13",,,"0","0.00"
"042510","네오웨이브 ","2190","100","4.78","389","5.63",,,"0","0.00"
"042420","네오위즈 ","40500","4200","11.57","3415","11.86",,,"0","0.00"
"017680","네티션닷컴 ","16600","100","0.61","5475","3.03",,,"0","0.00"
"003050","넥상스코리아 ","1375","45","3.38","93","14.78",,,"50","3.64"
"002350","넥센타이어 ","8000","-50","-0.62","1551","5.16",,,"350","4.38"
"002355","넥센타이어(1우B) ","5130","-230","-4.29",,,,,"0","0.00"
"038990","넥스콘테크 ","2340","60","2.63","503","4.65",,,"0","0.00"
"037220","넥스텔 ","2850","-10","-0.35","155","18.39",,,"0","0.00"
"038980","넥시즈 ","29450","350","1.20","1529","19.26",,,"0","0.00"
"033280","넷시큐어테크 ","3100","60","1.97",,,,,"0","0.00"
"047730","넷웨이브 ","9090","390","4.48","3430","2.65",,,"0","0.00"
"037010","넷컴스토리지 ","1700","20","1.19","221","7.69",,,"0","0.00"
"005250","녹십자 ","29700","400","1.37","10984","2.70",,,"1500","5.05"
"005255","녹십자(1우) ","16100","-550","-3.30",,,,,"1550","9.63"
"005257","녹십자(2우B) ","18600","-400","-2.11",,,,,"200","1.08"
"004370","농심 ","76200","4100","5.69","11264","6.76",,,"1250","1.64"
"040160","누리텔레콤 ","18350","350","1.94","836","21.95",,,"0","0.00"
"008320","누보텍 ","6690","240","3.72",,,,,"0","0.00"
"025690","뉴런네트 ","690","20","2.99","30","23.00",,,"0","0.00"
"045240","뉴씨앤씨 ","3050","20","0.66","313","9.74",,,"0","0.00"
"012340","뉴인텍 ","1530","30","2.00","160","9.56",,,"0","0.00"
"037200","다산씨앤아이 ","2030","20","1.00",,,,,"0","0.00"
"039560","다산인터네트 ","15750","50","0.32","1139","13.83",,,"0","0.00"
"023590","다우기술 ","3350","145","4.52",,,,,"0","0.00"
"032190","다우데이타 ","1650","40","2.48",,,,,"0","0.00"
"035720","다음 ","33300","350","1.06","93","358.06",,,"0","0.00"
"034970","다이넥스 ","6560","270","4.29",,,,,"0","0.00"
"009280","다함이텍 ","14650","300","2.09","8026","1.83",,,"100","0.68"
"040670","단암전자통신 ","2340","-10","-0.43","430","5.44",,,"0","0.00"
"033780","담배인삼공사 ","19200","-200","-1.03","1461","13.14",,,"1400","7.29"
"015590","대경기계 ","12400","300","2.48","1005","12.34",,,"500","4.03"
"037640","대경테크노스 ","10100","630","6.65","772","13.08",,,"0","0.00"
"016710","대구가스 ","18500","-200","-1.07","5302","3.49",,,"1000","5.41"
"006370","대구백화점 ","12000","1300","12.15","4127","2.91",,,"300","2.50"
"006375","대구백화점(1우) ","130500","500","0.38",,,,,"350","0.27"
"005270","대구은행 ","3680","280","8.24","131","28.09",,,"0","0.00"
"001110","대농 ","1065","-5","-0.47",,,,,"0","0.00"
"004130","대덕GDS ","11300","700","6.60","1212","9.32",,,"10","0.09"
"004135","대덕GDS(1우) ","4760","180","3.93",,,,,"15","0.32"
"004137","대덕GDS(2우B) ","5900","100","1.72",,,,,"30","0.51"
"008060","대덕전자 ","14100","1300","10.16","1265","11.15",,,"10","0.07"
"012510","대동 ","6090","30","0.50",,,,,"0","0.00"
"000490","대동공업 ","6030","-70","-1.15","1382","4.36",,,"400","6.63"
"020400","대동금속 ","16300","-150","-0.91","72","226.39",,,"0","0.00"
"008830","대동기어 ","10550","100","0.96","626","16.85",,,"0","0.00"
"008110","대동전자 ","3200","-120","-3.61","1335","2.40",,,"50","1.56"
"004780","대륙제관 ","6840","40","0.59","363","18.84",,,"0","0.00"
"000210","대림산업 ","13900","150","1.09","1457","9.54",,,"500","3.60"
"000215","대림산업(1우) ","6250","-140","-2.19",,,,,"550","8.80"
"003960","대림수산 ","5000","50","1.01",,,,,"0","0.00"
"003965","대림수산(1우) ","38500","0","0.00",,,,,"0","0.00"
"005750","대림요업 ","6800","-50","-0.73","696","9.77",,,"300","4.41"
"017650","대림제지 ","16750","-350","-2.05","8022","2.09",,,"0","0.00"
"006570","대림통상 ","8130","-50","-0.61","2278","3.57",,,"600","7.38"
"027700","대백쇼핑 ","4860","30","0.62",,,,,"0","0.00"
"026970","대백신금 ","2450","60","2.51",,,,,"0","0.00"
"036490","대백신소재 ","4310","460","11.95","498","8.65",,,"0","0.00"
"001680","대상 ","2590","40","1.57","186","13.92",,,"21","0.81"
"001685","대상(1우) ","1970","10","0.51",,,,,"32","1.62"
"001687","대상(2우B) ","2000","-30","-1.48",,,,,"10","0.50"
"036580","대상사료 ","805","0","0.00","56","14.38",,,"40","4.97"
"036585","대상사료(1우B) ","1700","40","2.41",,,,,"0","0.00"
"031990","대선조선 ","25450","-850","-3.23",,,,,"0","0.00"
"004110","대선주조 ","2580","10","0.39",,,,,"0","0.00"
"036480","대성미생물 ","62200","0","0.00","2275","27.34",,,"0","0.00"
"005620","대성산업 ","23000","0","0.00","2997","7.67",,,"600","2.61"
"025440","대성엘텍 ","2600","-130","-4.76","311","8.36",,,"0","0.00"
"019570","대신개발금융 ","3800","10","0.26",,,,,"0","0.00"
"020180","대신정보통신 ","640","30","4.92","26","24.62",,,"0","0.00"
"003540","대신증권 ","18250","450","2.53","1363","13.39",,,"750","4.11"
"003545","대신증권(1우) ","9160","240","2.69",,,,,"800","8.73"
"000380","대아건설 ","4670","240","5.42","575","8.12",,,"0","0.00"
"009940","대아리드선 ","4340","30","0.70","293","14.81",,,"0","0.00"
"013250","대양금고 ","1330","50","3.91",,,,,"0","0.00"
"013255","대양금고(1우B) ","1470","80","5.76",,,,,"0","0.00"
"009190","대양금속 ","555","15","2.78","14","39.64",,,"0","0.00"
"033030","대양이앤씨 ","8200","10","0.12",,,,,"0","0.00"
"006580","대양제지 ","6690","350","5.52","1725","3.88",,,"0","0.00"
"038810","대영에이브이 ","8360","290","3.59","471","17.75",,,"0","0.00"
"014160","대영포장 ","4360","-90","-2.02",,,,,"0","0.00"
"047040","대우건설 ","2970","180","6.45",,,,,"0","0.00"
"047050","대우인터내셔 ","1725","60","3.60",,,,,"0","0.00"
"007410","대우전자 ","3600","-50","-1.37",,,,,"0","0.00"
"042660","대우조선 ","6260","-90","-1.42",,,,,"0","0.00"
"042670","대우종합기계 ","1850","-35","-1.86",,,,,"0","0.00"
"006800","대우증권 ","10550","350","3.43","406","25.99",,,"0","0.00"
"006805","대우증권(1우) ","6270","200","3.29",,,,,"0","0.00"
"004550","대우차판매 ","3705","200","5.71","2039","1.82",,,"0","0.00"
"004555","대우차판매(1우) ","3500","110","3.24",,,,,"0","0.00"
"005060","대우통신 ","800","40","5.26",,,,,"0","0.00"
"003090","대웅제약 ","15350","50","0.33","1837","8.36",,,"375","2.44"
"016890","대웅화학 ","2920","50","1.74",,,,,"0","0.00"
"028040","대원SCN ","2000","40","2.04",,,,,"0","0.00"
"000430","대원강업 ","4100","30","0.74","1097","3.74",,,"250","6.10"
"005710","대원산업 ","11550","-150","-1.28","2724","4.24",,,"0","0.00"
"048910","대원씨앤에이 ","20500","0","0.00","849","24.15",,,"0","0.00"
"006340","대원전선 ","4030","-120","-2.89","21","191.90",,,"0","0.00"
"006345","대원전선(1우) ","4250","-50","-1.16",,,,,"0","0.00"
"006347","대원전선(2우B) ","35500","-1300","-3.53",,,,,"0","0.00"
"003220","대원제약 ","30400","-700","-2.25","6940","4.38",,,"400","1.32"
"024890","대원화성 ","5500","100","1.85","529","10.40",,,"400","7.27"
"001190","대유 ","1100","20","1.85",,,,,"0","0.00"
"054170","대인정보 ","7000","0","0.00","673","10.40",,,"0","0.00"
"003110","대일화학 ","14500","500","3.57",,,,,"0","0.00"
"003310","대주산업 ","7360","-40","-0.54",,,,,"0","0.00"
"012800","대창공업 ","3965","-30","-0.75","738","5.37",,,"250","6.31"
"012805","대창공업(1우) (락)","227000","-11500","-4.82",,,,,"300","0.13"
"015230","대창단조 ","5190","-10","-0.19","442","11.74",,,"300","5.78"
"026870","대한가스 ","13000","-200","-1.52","2222","5.85",,,"1000","7.69"
"041500","대한바이오 ","10050","0","0.00","808","12.44",,,"0","0.00"
"001070","대한방직 ","18250","350","1.96",,,,,"0","0.00"
"023910","대한약품 ","30900","-100","-0.32","2254","13.71",,,"0","0.00"
"006650","대한유화 ","6000","0","0.00",,,,,"0","0.00"
"007480","대한은박지 ","16750","250","1.52","3149","5.32",,,"800","4.78"
"003690","대한재보험 ","28450","1850","6.95","2828","10.06",,,"1000","3.51"
"001440","대한전선 ","12150","150","1.25","1637","7.42",,,"750","6.17"
"001790","대한제당 ","11000","0","0.00","917","12.00",,,"500","4.55"
"001795","대한제당(1우) ","6780","50","0.74",,,,,"550","8.11"
"001130","대한제분 ","31200","400","1.30","2280","13.68",,,"1000","3.21"
"000120","대한통운 ","8260","210","2.61","3732","2.21",,,"0","0.00"
"004540","대한펄프 ","3875","85","2.24",,,,,"0","0.00"
"004545","대한펄프(1우) ","2485","85","3.54",,,,,"0","0.00"
"003490","대한항공 ","8460","340","4.19",,,,,"0","0.00"
"003495","대한항공(1우) ","7500","200","2.74",,,,,"50","0.67"
"005880","대한해운 ","2950","50","1.72",,,,,"0","0.00"
"003830","대한화섬 ","16850","-250","-1.46",,,,,"750","4.45"
"000400","대한화재 ","605","0","0.00",,,,,"0","0.00"
"016090","대현 ","6740","240","3.69","340","19.82",,,"0","0.00"
"026230","대현테크 ","1440","20","1.41","99","14.55",,,"0","0.00"
"001980","대호 ","2900","60","2.11",,,,,"0","0.00"
"037250","대흥멀티통신 ","1990","0","0.00","79","25.19",,,"0","0.00"
"045380","더존디지털 ","30550","450","1.50","1295","23.59",,,"0","0.00"
"004830","덕성 ","2590","95","3.81","212","12.22",,,"45","1.74"
"004835","덕성(1우) ","2125","45","2.16",,,,,"50","2.35"
"004837","덕성(2우B) ","5300","-40","-0.75",,,,,"0","0.00"
"024900","덕양산업 ","13200","-100","-0.75","918","14.38",,,"600","4.55"
"015940","데이콤 ","31600","1700","5.69",,,,,"0","0.00"
"013650","데코 ","4400","150","3.53","968","4.55",,,"0","0.00"
"053070","덱트론 ","3140","140","4.67","339","9.26",,,"0","0.00"
"047060","덴소풍성 ","3400","100","3.03",,,,,"0","0.00"
"039850","델타정보통신 ","2160","0","0.00","355","6.08",,,"0","0.00"
"027710","도드람B&F ","900","10","1.12","33","27.27",,,"0","0.00"
"036180","도원텔레콤 ","1360","20","1.49",,,,,"0","0.00"
"004420","동국무역 ","850","0","0.00",,,,,"0","0.00"
"005160","동국산업 ","3140","40","1.29",,,,,"0","0.00"
"001620","동국실업 ","11400","0","0.00",,,,,"100","0.88"
"001230","동국제강 ","3500","5","0.14",,,,,"250","7.14"
"023450","동남합성 ","9100","50","0.55","1139","7.99",,,"500","5.49"
"004140","동방 ","8180","80","0.99",,,,,"0","0.00"
"007590","동방아그로 ","2725","-30","-1.09","712","3.83",,,"100","3.67"
"007595","동방아그로(1우) ","169000","0","0.00",,,,,"105","0.06"
"007390","동보중공업 ","1530","30","2.00","50","30.60",,,"0","0.00"
"005960","동부건설 ","7600","-150","-1.94","7099","1.07",,,"500","6.58"
"005965","동부건설(1우) ","5700","-270","-4.52",,,,,"550","9.65"
"012030","동부정밀 ","6460","-110","-1.67","7360","0.88",,,"500","7.74"
"044640","동부정보기술 ","1890","0","0.00","523","3.61",,,"0","0.00"
"016380","동부제강 ","3090","35","1.15","121","25.54",,,"250","8.09"
"016385","동부제강(1우) ","2250","-60","-2.60",,,,,"300","13.33"
"016610","동부증권 ","4315","115","2.74","451","9.57",,,"250","5.79"
"000990","동부한농 ","7010","-10","-0.14","1496","4.69",,,"500","7.13"
"005830","동부화재 ","3765","165","4.58","65","57.92",,,"50","1.33"
"031960","동산진흥 ","14450","300","2.12","2255","6.41",,,"0","0.00"
"026960","동서 ","51000","1500","3.03","8371","6.09",,,"0","0.00"
"010780","동서산업 ","4130","-170","-3.95","1259","3.28",,,"150","3.63"
"055000","동서정보기술 ","5010","140","2.87","495","10.12",,,"0","0.00"
"002470","동성 ","235","5","2.17",,,,,"0","0.00"
"002210","동성제약 ","5040","-80","-1.56","519","9.71",,,"150","2.98"
"005190","동성화학 ","7600","-50","-0.65","1493","5.09",,,"600","7.89"
"012270","동신 ","8280","1080","15.00",,,,,"0","0.00"
"025950","동신건설 ","59400","0","0.00","2619","22.68",,,"0","0.00"
"009730","동신에스엔티 ","3920","50","1.29",,,,,"0","0.00"
"006600","동신제약 ","13800","1800","15.00","5832","2.37",,,"0","0.00"
"006605","동신제약(1우) ","11500","800","7.48",,,,,"0","0.00"
"012760","동아정기 ","4300","0","0.00",,,,,"0","0.00"
"000640","동아제약 ","23900","450","1.92","2570","9.30",,,"600","2.51"
"007340","동아타이어 ","34000","500","1.49","6221","5.47",,,"1000","2.94"
"041930","동아화성 ","18550","850","4.80","3133","5.92",,,"0","0.00"
"001780","동양강철 ","3910","20","0.51",,,,,"0","0.00"
