종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3000","215","7.72","2820","3035","2790","478672","1408569580","125922414000","41974138"
"095570","AJ네트웍스","KOSPI",,"32500","0","0.00","0","0","0","0","0","304344917500","9364459"
"068400","AJ렌터카","KOSPI",,"8330","-20","-0.24","8400","8410","8250","93249","776233920","184478679000","22146300"
"006840","AK홀딩스","KOSPI",,"53100","-2900","-5.18","55500","55800","53000","54984","2959744600","703445489100","13247561"
"054620","AP시스템","KOSDAQ","우량기업부","29850","0","0.00","29900","30700","29550","614212","18432286500","764457335850","25609961"
"211270","AP위성","KOSDAQ","중견기업부","8750","-30","-0.34","8830","8830","8700","7084","62008830","131379535000","15014804"
"027410","BGF리테일","KOSPI",,"81100","-700","-0.86","81900","82900","80900","32555","2657512000","4018312387500","49547625"
"138930","BNK금융지주","KOSPI",,"8670","-10","-0.12","8650","8710","8600","316780","2745793210","2825858582820","325935246"
"001460","BYC","KOSPI",,"398000","1000","0.25","399000","400000","397500","72","28737500","248596770000","624615"
"001465","BYC우","KOSPI",,"173000","0","0.00","172000","173500","171000","73","12560000","37261605000","215385"
"032040","C&S자산관리","KOSDAQ","중견기업부","2640","0","0.00","2650","2670","2630","63181","166934070","75384780240","28554841"
"001040","CJ","KOSPI",,"188000","1000","0.53","188500","189500","186000","48875","9182466500","5485275624000","29176998"
"079160","CJ CGV","KOSPI",,"69000","-1400","-1.99","70300","70300","68500","87064","6020628800","1460130597000","21161313"
"130960","CJ E&M","KOSDAQ","우량기업부","71700","800","1.13","71400","73700","70900","391384","28321186000","2777090781300","38732089"
"000120","CJ대한통운","KOSPI",,"179500","500","0.28","177500","180500","177500","22044","3955308500","4094815748000","22812344"
"011150","CJ씨푸드","KOSPI",,"3665","195","5.62","3560","3890","3555","4259573","15998080640","131686283045","35930773"
"011155","CJ씨푸드1우","KOSPI",,"17750","800","4.72","16950","18400","16950","22813","408421100","3550000000","200000"
"035760","CJ오쇼핑","KOSDAQ","우량기업부","160100","-2800","-1.72","162900","163100","160100","8874","1431150900","995104431800","6215518"
"001045","CJ우","KOSPI",,"73900","-700","-0.94","75100","75100","73800","4328","322055300","167030479700","2260223"
"097950","CJ제일제당","KOSPI",,"359000","1500","0.42","359000","363000","355000","23782","8577265000","4725121382000","13161898"
"097955","CJ제일제당 우","KOSPI",,"173000","0","0.00","173000","174500","171500","457","79013500","229645909000","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","38050","-950","-2.44","39000","39000","38050","12136","468262800","451713847300","11871586"
"037560","CJ헬로비전","KOSPI",,"9370","0","0.00","9390","9400","9250","50441","470013720","725677125050","77446865"
"058820","CMG제약","KOSDAQ","중견기업부","3235","55","1.73","3240","3275","3150","2401886","7718397700","351667934340","108707244"
"023460","CNH","KOSDAQ","중견기업부","1535","30","1.99","1505","1535","1490","114284","173188465","57102000000","37200000"
"065770","CS","KOSDAQ","관리종목(소속부없음)","2100","-65","-3.00","2210","2210","2090","185046","391020180","37657651500","17932215"
"083660","CSA 코스믹","KOSDAQ","중견기업부","3900","-5","-0.13","3915","3945","3760","16766","64478030","74900073300","19205147"
"000590","CS홀딩스","KOSPI",,"80500","-200","-0.25","80700","80700","80500","69","5564000","92935801000","1154482"
"139130","DGB금융지주","KOSPI",,"9650","-120","-1.23","9690","9750","9630","126587","1223902620","1631362936100","169053154"
"068790","DMS","KOSDAQ","중견기업부","9880","620","6.70","9260","9880","9160","793814","7683070680","223016171560","22572487"
"004840","DRB동일","KOSPI",,"12200","-150","-1.21","12350","12350","12050","9802","119239700","225822000000","18510000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","3505","-255","-6.78","3760","3770","3430","2000082","7110743715","61337500000","17500000"
"155660","DSR","KOSPI",,"9350","50","0.54","9540","9600","9270","479450","4508524580","149600000000","16000000"
"069730","DSR제강","KOSPI",,"8800","-20","-0.23","9130","9250","8800","640860","5750862270","126720000000","14400000"
"017940","E1","KOSPI",,"62300","-400","-0.64","62700","62800","62200","1409","88040600","427378000000","6860000"
"037370","EG","KOSDAQ","중견기업부","9140","-270","-2.87","9410","9410","9090","49002","448812010","68550000000","7500000"
"079190","EMW","KOSDAQ","벤처기업부","2900","10","0.35","2905","2960","2860","85273","246071195","80823432100","27870149"
"007700","F&F","KOSPI",,"17000","-450","-2.58","17550","17550","16950","33916","583320750","261800000000","15400000"
"130500","GH신소재","KOSDAQ","중견기업부","5030","165","3.39","4900","5030","4860","109010","538737965","35210000000","7000000"
"114090","GKL","KOSPI",,"19950","-500","-2.44","20400","20400","19900","235727","4743459550","1234020616500","61855670"
"032860","GMR 머티리얼즈","KOSDAQ","투자주의환기종목(소속부없음)","783","0","0.00","780","795","776","842520","658760634","46946683350","59957450"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","4850","105","2.21","4760","4870","4740","676945","3264564980","326768750000","67375000"
"078930","GS","KOSPI",,"54300","200","0.37","53900","54300","53300","98660","5317264800","5045305025400","92915378"
"083450","GST","KOSDAQ","벤처기업부","5570","80","1.46","5490","5580","5430","23081","127417150","51899839650","9317745"
"006360","GS건설","KOSPI",,"26600","100","0.38","26500","26900","26300","274408","7300079800","1888600000000","71000000"
"001250","GS글로벌","KOSPI",,"3095","0","0.00","3095","3120","3075","593662","1837399720","255441999580","82533764"
"007070","GS리테일","KOSPI",,"47000","-600","-1.26","47600","47750","46900","71412","3363036300","3619000000000","77000000"
"078935","GS우","KOSPI",,"34100","-150","-0.44","34250","34450","34100","2925","99939950","60862566600","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","171900","-100","-0.06","172000","172800","170600","4583","787539100","1128093750000","6562500"
"078150","HB테크놀러지","KOSDAQ","우량기업부","5430","140","2.65","5400","5520","5220","1949694","10537701180","418970329200","77158440"
"001500","HMC투자증권","KOSPI",,"9470","-30","-0.32","9500","9580","9400","19043","179953770","277822441170","29337111"
