,date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
0,20201101,005930,0.10546875,삼성전자,0.07949240789131522,0.025976342108684783,1,18.13,1.53,2.47,0.05515719801434087,0.6535947712418301
1,20201101,000660,-0.03850782190132371,SK하이닉스,0.07949240789131522,-0.11800022979263892,0,27.05,1.21,1.26,0.03696857670979667,0.8264462809917356
2,20201101,035420,0.7365269461077845,NAVER,0.07949240789131522,0.6570345382164693,1,71.27,8.11,0.13,0.014031149151115477,0.12330456226880396
3,20201101,207940,0.7222234998019751,삼성바이오로직스,0.07949240789131522,0.6427310919106599,1,227.58,10.61,0.0,0.004394059231918446,0.09425070688030161
4,20201101,051910,0.9773462783171522,LG화학,0.07949240789131522,0.897853870425837,1,152.51,2.87,0.32,0.006556947085437021,0.3484320557491289
5,20201101,005935,0.19285714285714287,삼성전자우,0.07949240789131522,0.11336473496582765,1,10000.0,10000.0,2.77,0.0001,0.0001
6,20201101,005380,0.32661290322580644,현대차,0.07949240789131522,0.2471204953344912,1,15.08,0.67,2.35,0.06631299734748011,1.4925373134328357
7,20201101,068270,0.2679301516946238,셀트리온,0.07949240789131522,0.18843774380330858,1,109.35,11.76,0.0,0.009144947416552356,0.08503401360544217
8,20201101,006400,0.9134199134199135,삼성SDI,0.07949240789131522,0.8339275055285983,1,82.54,2.51,0.23,0.0121153380179307,0.39840637450199207
9,20201101,035720,1.268045473222846,카카오,0.07949240789131522,1.1885530653315308,1,10000.0,5.52,0.04,0.0001,0.1811594202898551
10,20201101,051900,0.19236883942766295,LG생활건강,0.07949240789131522,0.11287643153634773,1,32.97,6.54,0.72,0.030330603579011222,0.1529051987767584
11,20201101,012330,-0.0720164609053498,현대모비스,0.07949240789131522,-0.15150886879666503,0,9.35,0.67,1.77,0.10695187165775401,1.4925373134328357
