,date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
0,20190603,005930,-0.14285714285714285,삼성전자,-0.15520720985717565,0.0123500670000328,1,6.78,1.24,3.23,0.14749262536873156,0.8064516129032259
1,20190603,000660,-0.2583518930957684,SK하이닉스,-0.15520720985717565,-0.10314468323859274,0,2.99,1.03,2.25,0.33444816053511706,0.970873786407767
2,20190603,005380,-0.03146853146853147,현대차,-0.15520720985717565,0.12373867838864418,1,24.59,0.56,2.89,0.040666937779585195,1.7857142857142856
3,20190603,005935,-0.12224938875305623,삼성전자우,-0.15520720985717565,0.03295782110411942,1,10000.0,10000.0,3.95,0.0001,0.0001
4,20190603,068270,-0.26286747927678256,셀트리온,-0.15520720985717565,-0.10766026941960691,0,93.55,9.76,0.0,0.010689470871191877,0.10245901639344263
5,20190603,051910,-0.07162534435261708,LG화학,-0.15520720985717565,0.08358186550455857,1,17.54,1.54,1.78,0.05701254275940707,0.6493506493506493
6,20190603,055550,-0.007692307692307693,신한지주,-0.15520720985717565,0.14751490216486796,1,6.86,0.6,3.54,0.14577259475218657,1.6666666666666667
7,20190603,005490,-0.3148936170212766,POSCO,-0.15520720985717565,-0.15968640716410096,0,11.55,0.49,4.14,0.08658008658008658,2.0408163265306123
8,20190603,012330,-0.06060606060606061,현대모비스,-0.15520720985717565,0.09460114925111504,1,10.88,0.69,1.84,0.09191176470588235,1.4492753623188408
9,20190603,051900,-0.04772393538913363,LG생활건강,-0.15520720985717565,0.10748327446804201,1,31.84,6.54,0.71,0.031407035175879394,0.1529051987767584
10,20190603,017670,0.12106248050732925,SK텔레콤,-0.15520720985717565,0.2762696903645049,1,5.67,0.9,4.0,0.1763668430335097,1.1111111111111112
11,20190603,207940,-0.2828160619759669,삼성바이오로직스,-0.15520720985717565,-0.12760885211879128,0,88.72,4.78,0.0,0.01127141568981064,0.20920502092050208
12,20190603,035420,-0.1468273104287378,NAVER,-0.15520720985717565,0.008379899428437837,1,25.92,3.62,0.27,0.038580246913580245,0.27624309392265195
13,20190603,105560,-0.18106617647058823,KB금융,-0.15520720985717565,-0.025858966613412582,0,5.77,0.52,4.31,0.1733102253032929,1.923076923076923
14,20190603,028260,-0.25161290322580643,삼성물산,-0.15520720985717565,-0.09640569336863078,0,8.94,0.89,2.16,0.11185682326621925,1.1235955056179776
15,20190603,015760,-0.1899696048632219,한국전력,-0.15520720985717565,-0.03476239500604625,0,10000.0,0.25,0.0,0.0001,4.0
16,20190603,034730,-0.14642857142857144,SK,-0.15520720985717565,0.008778638428604213,1,5.93,1.02,2.09,0.16863406408094436,0.9803921568627451
17,20190603,032830,-0.1941747572815534,삼성생명,-0.15520720985717565,-0.038967547424377746,0,8.96,0.57,3.19,0.11160714285714285,1.7543859649122808
18,20190603,018260,-0.04279279279279279,삼성에스디에스,-0.15520720985717565,0.11241441706438285,1,26.12,2.75,0.94,0.03828483920367534,0.36363636363636365
19,20190603,000270,0.17037037037037037,기아차,-0.15520720985717565,0.325577580227546,1,13.7,0.59,2.28,0.07299270072992702,1.6949152542372883
20,20190603,006400,0.0273972602739726,삼성SDI,-0.15520720985717565,0.18260447013114825,1,21.46,1.33,0.44,0.046598322460391424,0.7518796992481203
21,20190603,096770,-0.20963855421686747,SK이노베이션,-0.15520720985717565,-0.054431344359691824,0,8.98,0.85,4.88,0.11135857461024498,1.1764705882352942
22,20190603,033780,0.046875,KT&G,-0.15520720985717565,0.20208220985717565,1,14.07,1.71,3.98,0.0710732054015636,0.5847953216374269
23,20190603,066570,-0.0898876404494382,LG전자,-0.15520720985717565,0.06531956940773745,1,11.77,1.03,0.93,0.08496176720475786,0.970873786407767
24,20190603,000810,0.06704980842911877,삼성화재,-0.15520720985717565,0.2222570182862944,1,11.06,1.14,4.13,0.09041591320072333,0.8771929824561404
25,20190603,003550,-0.01836544739730214,LG,-0.15520720985717565,0.1368417624598735,1,7.05,0.73,2.67,0.14184397163120568,1.36986301369863
26,20190603,086790,-0.17155756207674944,하나금융지주,-0.15520720985717565,-0.016350352219573788,0,4.99,0.42,5.18,0.2004008016032064,2.380952380952381
27,20190603,090430,-0.4537177541729894,아모레퍼시픽,-0.15520720985717565,-0.2985105443158137,0,37.38,2.81,0.66,0.026752273943285176,0.35587188612099646
28,20190603,251270,-0.2356687898089172,넷마블,-0.15520720985717565,-0.08046157995174155,0,53.81,2.34,0.0,0.01858390633711206,0.4273504273504274
29,20190603,035720,0.1342436684042995,카카오,-0.15520720985717565,0.28945087826147514,1,196.63,1.99,0.1,0.005085693942938514,0.5025125628140703
30,20190603,036570,0.2792297111416781,엔씨소프트,-0.15520720985717565,0.4344369209988538,1,23.45,4.31,1.3,0.042643923240938165,0.2320185614849188
31,20190603,316140,-0.08496732026143791,우리금융지주,-0.15520720985717565,0.07023988959573774,1,10000.0,10000.0,0.0,0.0001,0.0001
32,20190603,010950,-0.2545454545454545,S-Oil,-0.15520720985717565,-0.09933824468827887,0,37.0,1.48,0.91,0.02702702702702703,0.6756756756756757
33,20190603,011170,-0.3094289508632138,롯데케미칼,-0.15520720985717565,-0.15422174100603817,0,5.64,0.7,4.04,0.1773049645390071,1.4285714285714286
34,20190603,010130,0.0711743772241993,고려아연,-0.15520720985717565,0.22638158708137496,1,15.13,1.36,2.44,0.06609385327164573,0.7352941176470588
35,20190603,091990,-0.40721661182344265,셀트리온헬스케어,-0.15520720985717565,-0.252009401966267,0,712.5,4.99,0.0,0.0014035087719298245,0.2004008016032064
