,date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
0,20220325,005930,-0.1382716049382716,삼성전자,-0.08889815942730318,-0.04937344551096841,0,18.17,1.77,4.29,0.0550357732526142,0.5649717514124294
1,20220325,373220,-0.1306930693069307,LG에너지솔루션,-0.08889815942730318,-0.041794909879627515,0,10000.0,12.76,0.0,0.0001,0.07836990595611286
2,20220325,000660,-0.11610486891385768,SK하이닉스,-0.08889815942730318,-0.0272067094865545,0,16.97,1.66,0.99,0.05892751915144373,0.6024096385542169
3,20220325,035420,-0.13953488372093023,NAVER,-0.08889815942730318,-0.05063672429362705,0,48.42,7.42,0.12,0.020652622883106153,0.1347708894878706
4,20220325,207940,0.15740086487097596,삼성바이오로직스,-0.08889815942730318,0.24629902429827916,1,227.56,11.92,0.0,0.004394445420987872,0.08389261744966443
5,20220325,005935,-0.12345679012345678,삼성전자우,-0.08889815942730318,-0.0345586306961536,0,10000.0,10000.0,4.69,0.0001,0.0001
6,20220325,035720,0.0632696046662346,카카오,-0.08889815942730318,0.15216776409353777,1,284.55,7.35,0.03,0.003514320857494289,0.1360544217687075
7,20220325,006400,-0.14803149606299212,삼성SDI,-0.08889815942730318,-0.05913333663568894,0,62.96,2.93,0.18,0.01588310038119441,0.341296928327645
8,20220325,005380,-0.21266968325791855,현대차,-0.08889815942730318,-0.12377152383061536,0,31.9,0.69,1.72,0.031347962382445145,1.4492753623188408
9,20220325,051910,-0.32908163265306123,LG화학,-0.08889815942730318,-0.24018347322575806,0,78.91,2.28,1.9,0.012672665061462427,0.4385964912280702
10,20220325,000270,-0.12469437652811736,기아,-0.08889815942730318,-0.03579621710081418,0,19.3,0.97,1.4,0.05181347150259067,1.0309278350515465
11,20220325,005490,-0.021241830065359478,POSCO홀딩스,-0.08889815942730318,0.06765632936194371,1,14.85,0.59,2.67,0.06734006734006734,1.6949152542372883
12,20220325,105560,0.19411764705882353,KB금융,-0.08889815942730318,0.28301580648612673,1,6.91,0.6,2.91,0.1447178002894356,1.6666666666666667
13,20220325,323410,-0.2693409742120344,카카오뱅크,-0.08889815942730318,-0.18044281478473123,0,165.05,7.43,0.0,0.006058770069675855,0.13458950201884254
14,20220325,068270,-0.4379236798847998,셀트리온,-0.08889815942730318,-0.34902552045749663,0,44.9,6.95,0.0,0.022271714922048998,0.14388489208633093
15,20220325,028260,-0.05485232067510549,삼성물산,-0.08889815942730318,0.034045838752197695,1,17.84,0.7,2.05,0.05605381165919283,1.4285714285714286
16,20220325,055550,0.14245014245014245,신한지주,-0.08889815942730318,0.23134830187744565,1,6.03,0.49,3.74,0.16583747927031509,2.0408163265306123
17,20220325,012330,-0.25618374558303886,현대모비스,-0.08889815942730318,-0.1672855861557357,0,12.84,0.6,1.9,0.0778816199376947,1.6666666666666667
18,20220325,066570,-0.17747440273037543,LG전자,-0.08889815942730318,-0.08857624330307225,0,11.03,1.41,1.0,0.09066183136899365,0.7092198581560284
19,20220325,096770,0.007334963325183374,SK이노베이션,-0.08889815942730318,0.09623312275248656,1,10000.0,1.33,0.0,0.0001,0.7518796992481203
20,20220325,377300,-0.266839378238342,카카오페이,-0.08889815942730318,-0.1779412188110388,0,10000.0,86.28,0.0,0.0001,0.011590171534538712
21,20220325,034730,-0.01639344262295082,SK,-0.08889815942730318,0.07250471680435236,1,67.72,0.98,2.92,0.014766686355581808,1.0204081632653061
22,20220325,086790,0.20512820512820512,하나금융지주,-0.08889815942730318,0.2940263645555083,1,5.57,0.48,3.75,0.17953321364452424,2.0833333333333335
23,20220325,015760,0.010964912280701754,한국전력,-0.08889815942730318,0.09986307170800493,1,7.43,0.21,5.28,0.13458950201884254,4.761904761904762
24,20220325,011200,0.036020583190394515,HMM,-0.08889815942730318,0.1249187426176977,1,293.2,5.85,0.0,0.0034106412005457027,0.17094017094017094
25,20220325,259960,-0.3865638766519824,크래프톤,-0.08889815942730318,-0.2976657172246792,0,20.22,9.81,0.0,0.04945598417408507,0.1019367991845056
26,20220325,051900,-0.4373783257624919,LG생활건강,-0.08889815942730318,-0.34848016633518875,0,18.22,3.23,1.27,0.054884742041712405,0.30959752321981426
27,20220325,034020,0.9043934313472616,두산중공업,-0.08889815942730318,0.9932915907745647,1,10000.0,2.7,0.0,0.0001,0.37037037037037035
28,20220325,032830,-0.15425531914893617,삼성생명,-0.08889815942730318,-0.06535715972163299,0,9.02,0.3,3.93,0.11086474501108648,3.3333333333333335
29,20220325,017670,0.32675387551789953,SK텔레콤,-0.08889815942730318,0.4156520349452027,1,13.93,0.97,3.51,0.07178750897343862,1.0309278350515465
30,20220325,352820,0.3883123472164568,하이브,-0.08889815942730318,0.47721050664375997,1,101.83,9.06,0.0,0.009820288716488264,0.11037527593818984
31,20220325,009150,-0.12332439678284182,삼성전기,-0.08889815942730318,-0.03442623735553864,0,20.46,2.2,0.86,0.04887585532746823,0.45454545454545453
32,20220325,302440,0.13186813186813187,SK바이오사이언스,-0.08889815942730318,0.22076629129543507,1,287.71,35.85,0.0,0.0034757220812623823,0.02789400278940028
33,20220325,003550,-0.08561006568326616,LG,-0.08889815942730318,0.0032880937440370184,1,8.9,0.64,3.37,0.11235955056179775,1.5625
34,20220325,010130,0.47080745341614905,고려아연,-0.08889815942730318,0.5597056128434522,1,18.26,1.6,2.53,0.054764512595837894,0.625
35,20220325,033780,0.0062266500622665,KT&G,-0.08889815942730318,0.09512480948956968,1,8.67,1.23,5.94,0.11534025374855825,0.8130081300813008
36,20220325,316140,0.5191146881287726,우리금융지주,-0.08889815942730318,0.6080128475560758,1,8.67,0.47,2.38,0.11534025374855825,2.127659574468085
37,20220325,329180,0.053811659192825115,현대중공업,-0.08889815942730318,0.1427098186201283,1,10000.0,1.55,0.0,0.0001,0.6451612903225806
38,20220325,010950,0.17153748411689962,S-Oil,-0.08889815942730318,0.2604356435442028,1,10000.0,1.89,0.0,0.0001,0.5291005291005292
39,20220325,003490,0.11214953271028037,대한항공,-0.08889815942730318,0.20104769213758356,1,10000.0,2.1,0.0,0.0001,0.47619047619047616
40,20220325,036570,-0.5048076923076923,엔씨소프트,-0.08889815942730318,-0.4159095328803891,0,16.26,3.24,1.84,0.061500615006150054,0.30864197530864196
41,20220325,018260,-0.2926829268292683,삼성에스디에스,-0.08889815942730318,-0.2037847674019651,0,22.76,1.51,1.84,0.04393673110720562,0.6622516556291391
42,20220325,091990,-0.5014499046319413,셀트리온헬스케어,-0.08889815942730318,-0.4125517452046381,0,41.65,5.25,0.0,0.024009603841536616,0.19047619047619047
43,20220325,011070,0.9803439803439803,LG이노텍,-0.08889815942730318,1.0692421397712835,1,40.39,3.93,0.17,0.02475860361475613,0.2544529262086514
44,20220325,000810,0.09239130434782608,삼성화재,-0.08889815942730318,0.18128946377512928,1,11.32,0.63,4.38,0.08833922261484099,1.5873015873015872
45,20220325,251270,-0.11693548387096774,넷마블,-0.08889815942730318,-0.028037324443664552,0,28.61,1.74,0.7,0.03495281370150297,0.5747126436781609
46,20220325,030200,0.26353790613718414,KT,-0.08889815942730318,0.3524360655644873,1,13.04,0.65,3.86,0.07668711656441718,1.5384615384615383
47,20220325,003670,-0.20608108108108109,포스코케미칼,-0.08889815942730318,-0.1171829216537779,0,258.24,7.63,0.26,0.0038723667905824037,0.1310615989515072
