date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
20211210,376190,-0.263157894736842,엘비루셈,0.0924560964191228,-0.355613991155965,0,13.49,2.01,0.0,0.0741289844329133,0.497512437810945
20211210,404990,0.0,신한서부티엔디리츠,0.0924560964191228,-0.0924560964191228,0,0.0,0.0,0.0,Inf,Inf
20211210,015860,0.0943025540275049,일진홀딩스,0.0924560964191228,0.00184645760838213,1,25.32,0.95,1.8,0.0394944707740916,1.05263157894737
20211210,044450,0.161764705882353,KSS해운,0.0924560964191228,0.0693086094632302,1,20.29,1.02,2.53,0.0492853622474125,0.980392156862745
20211210,090850,-0.00858369098712446,현대이지웰,0.0924560964191228,-0.101039787406247,0,33.0,4.44,0.48,0.0303030303030303,0.225225225225225
20211210,023760,0.513937282229965,한국캐피탈,0.0924560964191228,0.421481185810842,1,8.44,0.89,2.88,0.118483412322275,1.12359550561798
20211210,261780,-0.203846153846154,차백신연구소,0.0924560964191228,-0.296302250265277,0,10000.0,147.86,0.0,0.0001,0.00676315433518193
20211210,080420,-0.11038961038961,모다이노칩,0.0924560964191228,-0.202845706808733,0,25.75,0.78,0.0,0.0388349514563107,1.28205128205128
20211210,092230,0.0419354838709677,KPX홀딩스,0.0924560964191228,-0.050520612548155,0,1.88,0.35,4.8,0.531914893617021,2.85714285714286
20211210,282880,0.466843231129673,코윈테크,0.0924560964191228,0.37438713471055,1,104.35,2.74,0.69,0.0095831336847149,0.364963503649635
20211210,101060,0.0684931506849315,SBS미디어홀딩스,0.0924560964191228,-0.0239629457341913,0,10000.0,0.54,0.0,0.0001,1.85185185185185
20211210,288330,-0.0448275862068966,브릿지바이오테라퓨틱스,0.0924560964191228,-0.137283682626019,0,10000.0,4.49,0.0,0.0001,0.22271714922049
20211210,002810,0.0425531914893617,삼영무역,0.0924560964191228,-0.0499029049297611,0,9.19,0.72,3.4,0.108813928182807,1.38888888888889
20211210,200230,-0.502411575562701,텔콘RF제약,0.0924560964191228,-0.594867671981824,0,10000.0,2.96,0.0,0.0001,0.337837837837838
20211210,053300,-0.340122199592668,한국정보인증,0.0924560964191228,-0.432578296011791,0,20.7,2.23,1.54,0.0483091787439614,0.448430493273543
20211210,220100,0.375,퓨쳐켐,0.0924560964191228,0.282543903580877,1,10000.0,5.93,0.0,0.0001,0.168634064080944
20211210,136490,0.080952380952381,선진,0.0924560964191228,-0.0115037154667418,0,3.23,0.73,0.88,0.309597523219814,1.36986301369863
20211210,002900,0.0987654320987654,TYM,0.0924560964191228,0.00630933567964265,1,61.38,1.91,0.0,0.0162919517758227,0.523560209424084
