,date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
0,20211101,005930,0.21777003484320556,삼성전자,0.29510123436348207,-0.0773311995202765,0,18.2,1.77,4.28,0.054945054945054944,0.5649717514124294
1,20211101,000660,0.3379396984924623,SK하이닉스,0.29510123436348207,0.042838464128980236,1,15.32,1.49,1.1,0.06527415143603132,0.6711409395973155
2,20211101,035420,0.4308231173380035,NAVER,0.29510123436348207,0.13572188297452142,1,59.4,9.11,0.1,0.016835016835016835,0.10976948408342481
3,20211101,051910,0.33547351524879615,LG화학,0.29510123436348207,0.04037228088531408,1,124.81,3.61,1.2,0.008012178511337233,0.2770083102493075
4,20211101,207940,0.252148714685191,삼성바이오로직스,0.29510123436348207,-0.04295251967829106,0,239.98,12.57,0.0,0.004167013917826486,0.07955449482895784
5,20211101,035720,0.8692563189800265,카카오,0.29510123436348207,0.5741550846165444,1,340.11,8.78,0.02,0.0029402252212519476,0.11389521640091117
6,20211101,005935,0.2734375,삼성전자우,0.29510123436348207,-0.021663734363482068,0,10000.0,10000.0,4.59,0.0001,0.0001
7,20211101,006400,0.6431818181818182,삼성SDI,0.29510123436348207,0.3480805838183361,1,84.14,3.92,0.14,0.01188495364868077,0.25510204081632654
8,20211101,005380,0.21994134897360704,현대차,0.29510123436348207,-0.07515988538987503,0,38.14,0.83,1.44,0.026219192448872573,1.2048192771084338
9,20211101,000270,0.6368932038834951,기아,0.29510123436348207,0.34179196952001306,1,22.72,1.14,1.19,0.04401408450704226,0.8771929824561404
10,20211101,323410,-0.08452722063037249,카카오뱅크,0.29510123436348207,-0.37962845499385456,0,206.8,9.31,0.0,0.00483558994197292,0.10741138560687433
11,20211101,068270,-0.1441132163544164,셀트리온,0.29510123436348207,-0.43921445071789844,0,54.71,8.47,0.0,0.018278194114421494,0.11806375442739078
12,20211101,005490,0.3726851851851852,POSCO,0.29510123436348207,0.07758395082170311,1,14.7,0.58,2.7,0.06802721088435375,1.7241379310344829
13,20211101,012330,0.11699779249448124,현대모비스,0.29510123436348207,-0.17810344186900084,0,15.44,0.72,1.58,0.06476683937823835,1.3888888888888888
14,20211101,105560,0.3523809523809524,KB금융,0.29510123436348207,0.05727971801747034,1,6.45,0.56,3.12,0.15503875968992248,1.7857142857142856
15,20211101,259960,0.05286343612334802,크래프톤,0.29510123436348207,-0.24223779824013406,0,34.71,16.84,0.0,0.02881014116969173,0.05938242280285036
16,20211101,017670,0.4395471087747675,SK텔레콤,0.29510123436348207,0.14444587441128542,1,15.12,1.05,3.23,0.06613756613756615,0.9523809523809523
17,20211101,096770,0.9551020408163265,SK이노베이션,0.29510123436348207,0.6600008064528444,1,10000.0,1.54,0.0,0.0001,0.6493506493506493
18,20211101,028260,0.026785714285714284,삼성물산,0.29510123436348207,-0.26831552007776777,0,18.32,0.72,2.0,0.05458515283842795,1.3888888888888888
19,20211101,055550,0.2062992125984252,신한지주,0.29510123436348207,-0.08880202176505686,0,5.76,0.46,3.92,0.1736111111111111,2.1739130434782608
20,20211101,066570,0.4093567251461988,LG전자,0.29510123436348207,0.11425549078271674,1,11.03,1.41,1.0,0.09066183136899365,0.7092198581560284
21,20211101,051900,-0.2161985630306989,LG생활건강,0.29510123436348207,-0.511299797394181,0,25.21,4.47,0.92,0.03966679888932963,0.2237136465324385
22,20211101,302440,0.33136094674556216,SK바이오사이언스,0.29510123436348207,0.03625971238208009,1,418.99,52.2,0.0,0.0023866918064870284,0.019157088122605363
23,20211101,034730,0.32786885245901637,SK,0.29510123436348207,0.0327676180955343,1,68.57,0.99,2.88,0.014583637159107482,1.0101010101010102
24,20211101,003550,0.42947657976479314,LG,0.29510123436348207,0.13437534540131107,1,11.09,0.8,2.7,0.09017132551848513,1.25
25,20211101,015760,0.11302211302211303,한국전력,0.29510123436348207,-0.18207912134136905,0,7.3,0.21,5.37,0.136986301369863,4.761904761904762
26,20211101,036570,-0.16709511568123395,엔씨소프트,0.29510123436348207,-0.46219635004471604,0,22.73,4.53,1.32,0.04399472063352398,0.22075055187637968
27,20211101,352820,1.453102453102453,하이브,0.29510123436348207,1.158001218738971,1,117.9,10.49,0.0,0.008481764206955046,0.09532888465204957
28,20211101,032830,0.0609375,삼성생명,0.29510123436348207,-0.23416373436348206,0,9.63,0.32,3.68,0.10384215991692626,3.125
29,20211101,086790,0.4015503875968992,하나금융지주,0.29510123436348207,0.10644915323341714,1,5.1,0.44,4.09,0.19607843137254904,2.272727272727273
30,20211101,091990,-0.011421737910163638,셀트리온헬스케어,0.29510123436348207,-0.3065229722736457,0,52.48,6.61,0.0,0.019054878048780487,0.151285930408472
31,20211101,034020,0.730247465712582,두산중공업,0.29510123436348207,0.43514623134909997,1,10000.0,2.83,0.0,0.0001,0.35335689045936397
32,20211101,018260,-0.07917888563049853,삼성에스디에스,0.29510123436348207,-0.3742801199939806,0,27.39,1.82,1.53,0.03650967506389193,0.5494505494505494
33,20211101,009150,0.1828358208955224,삼성전기,0.29510123436348207,-0.11226541346795968,0,19.83,2.13,0.88,0.05042864346949068,0.4694835680751174
34,20211101,361610,0.05501618122977346,SK아이이테크놀로지,0.29510123436348207,-0.2400850531337086,0,107.17,8.46,0.0,0.009330969487729775,0.11820330969267138
35,20211101,010950,0.8454545454545455,S-Oil,0.29510123436348207,0.5503533110910634,1,10000.0,2.08,0.0,0.0001,0.4807692307692307
36,20211101,033780,-0.008464328899637243,KT&G,0.29510123436348207,-0.3035655632631193,0,8.8,1.25,5.85,0.11363636363636363,0.8
37,20211101,003670,1.0445123590418381,포스코케미칼,0.29510123436348207,0.7494111246783561,1,317.58,9.38,0.21,0.0031488128975376284,0.10660980810234541
38,20211101,090430,0.20504731861198738,아모레퍼시픽,0.29510123436348207,-0.09005391575149468,0,373.05,2.95,0.42,0.0026806058169146227,0.3389830508474576
39,20211101,000810,0.2668463611859838,삼성화재,0.29510123436348207,-0.028254873177498252,0,13.23,0.73,3.74,0.07558578987150416,1.36986301369863
40,20211101,251270,0.049586776859504134,넷마블,0.29510123436348207,-0.24551445750397793,0,33.19,2.02,0.6,0.030129557095510698,0.49504950495049505
41,20211101,011200,1.8856526429341964,HMM,0.29510123436348207,1.5905514085707144,1,259.71,5.18,0.0,0.003850448577259251,0.19305019305019305
42,20211101,003490,0.9538017324350336,대한항공,0.29510123436348207,0.6587004980715516,1,10000.0,2.15,0.0,0.0001,0.46511627906976744
